# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 27 16:07:41 CET 2019 [seed=666]
# -beagle_cpu -overwrite -seed 666 -save_every 250000 -save_state checkpoint.state HBV-D_with_ancient_aligned_constpop.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
500000	-152119.94751827887	-17090.98074533055	-135028.96677294833	2325.852160297287	-313.8521602972869	8172.3370297982765	566.5605173742711	3.0165790995818424	0.33050243085183434	0.2510190485853552	0.1739122683623031	0.24456625220050685	0.3614802329864428	0.010766698586069377	0.037576439099185684	0.0033196910214837827	3.808796528628472	-1.64642617067997E-4	-135028.96677294833	-11269.5350994549	-5579.491685494302
525000	-151692.92628917162	-17089.910504218522	-134603.0157849531	2317.4442915331315	-305.4442915331315	8108.954678808705	524.9906676331566	3.071995593265157	0.3300626405982228	0.25232819972076415	0.17349549876192003	0.24411366091909242	0.36350777196204437	0.010693688788919874	0.03854393775263961	0.003296942893633095	3.8933111138223557	-6.980319729508836E-4	-134603.0157849531	-11269.5350994549	-5578.432911941005
550000	-151229.2284376648	-17103.34165290069	-134125.88678476412	2317.06738711601	-305.0673871160102	8220.112501183616	521.7463732245818	3.0221569859159314	0.3287601959703127	0.2576482546237755	0.16960666841851382	0.24398488098739737	0.3648503920995342	0.010597104207473744	0.03985623217297007	0.0031133841526518715	4.073188408661693	0.0041166967033607945	-134125.88678476412	-11269.5350994549	-5591.925543296552
575000	-150896.0588808552	-17093.068425896865	-133802.99045495834	2292.481520232338	-280.48152023233797	8098.199457739573	528.818098332816	2.996639123651778	0.3286432136243838	0.2580071764261451	0.17396856885923614	0.2393810410902344	0.3721191304333803	0.010558892339267895	0.03973490373880683	0.0031193741443288716	4.068061254048774	0.005217254409405123	-133802.99045495834	-11269.5350994549	-5581.667286701297
600000	-150506.5942801591	-17088.14517269073	-133418.44910746836	2295.27700272745	-283.27700272745005	8067.049876542656	530.1726789511561	3.0284797933444456	0.33461861874173277	0.24878693688240502	0.1718126344722767	0.24478180990358528	0.36499487292955346	0.011363674041734655	0.04213602845699207	0.0033333817773927785	4.033415810917691	0.006289617030099865	-133418.44910746836	-11269.5350994549	-5576.329131344
625000	-149963.32963117489	-17075.958690572697	-132887.37094060218	2297.3334350099435	-285.3334350099435	8009.84701742198	516.1411399850147	3.0397446681188596	0.33637824497457863	0.2557583778553467	0.17053187652658483	0.23733150064348943	0.3699227864153903	0.0108935851467527	0.04044295386782086	0.003191756884955564	4.079013474132993	0.005737851678032617	-132887.37094060218	-11269.5350994549	-5564.370551080414
650000	-149235.50851997273	-17103.350279725535	-132132.1582402472	2292.2658500610464	-280.2658500610464	8136.86947387691	545.9504803421256	3.038256176011516	0.3352170775247961	0.24975634262177968	0.17151381569061888	0.2435127641628049	0.36729928436432707	0.010519963495772574	0.03819127982260368	0.0031002662922356744	3.9544343728626754	0.008119818571776115	-132132.1582402472	-11269.5350994549	-5591.96925296961
675000	-148674.68942855397	-17104.37738509082	-131570.31204346314	2292.3161298519203	-280.3161298519203	8144.702743812705	528.6713463833642	2.9691524302591317	0.3335706092581129	0.25138591038254504	0.17313741241614974	0.2419060679431918	0.3652922189561531	0.011039527433742112	0.03958996966852162	0.0032593314941861185	3.9675193215773956	0.015228347883949944	-131570.31204346314	-11269.5350994549	-5592.751650073667
700000	-148097.431654066	-17106.36823616884	-130991.06341789715	2310.6991188352235	-298.69911883522354	8175.7082001542485	497.4723739567589	3.009010287593037	0.33211168710479083	0.2510329672713324	0.17339546079974374	0.2434598848241323	0.3737322875348465	0.011499901706765627	0.04116117943911577	0.0033716630544882308	4.011373111335056	0.017030600997128706	-130991.06341789715	-11269.5350994549	-5594.4775580010755
725000	-147767.35358988636	-17113.878735538296	-130653.47485434807	2304.692291218969	-292.6922912189689	8161.8638809787935	526.3069518944721	3.013202864878011	0.33465233131972416	0.25059646770627175	0.17156334988123512	0.24318785109276833	0.36738830296874525	0.011269328623586388	0.042619605179541664	0.003265395513550719	4.1899226208440385	0.014833637277646845	-130653.47485434807	-11269.5350994549	-5602.108650569707
750000	-147245.84959038688	-17129.5731266441	-130116.27646374278	2373.5665215280765	-361.56652152807646	8368.328255824566	570.4303724618857	3.0444030097087262	0.33591339003408266	0.24689565213454975	0.17075401113390085	0.24643694669746616	0.36754188953717654	0.011245913955645021	0.04027954996493794	0.0032466908555934624	4.0053400343758625	0.008049762035428452	-130116.27646374278	-11269.5350994549	-5617.810407439425
775000	-146845.54896852013	-17126.566961527184	-129718.98200699296	2401.0157536527195	-389.01575365271947	8489.07012769067	585.23129254427	3.002428316437618	0.3311092860057852	0.25274311208993394	0.171550985948122	0.24459661595615817	0.36359377129507375	0.011026387170159732	0.04037848682627253	0.0031037929371375036	4.086783288494869	0.012256540837563699	-129718.98200699296	-11269.5350994549	-5614.937108309687
800000	-146415.93645309712	-17120.282833304525	-129295.6536197926	2347.2005691998606	-335.20056919986064	8205.018371365792	534.2365345441583	3.1065435592093	0.33164471882180935	0.25324615810246154	0.1744821422730932	0.2406269808026351	0.3713534650657404	0.011591264736273362	0.04572393246169539	0.003221796765135676	4.324039919893115	0.01098620057511614	-129295.6536197926	-11269.5350994549	-5608.30440159333
825000	-146003.068517061	-17100.341743452846	-128902.72677360816	2294.650949705772	-282.65094970577184	7874.245746087705	531.7692368819473	3.010112860254466	0.3361354067054082	0.2454869412983779	0.1731279677321632	0.24524968426404972	0.36055433459885233	0.011294346297653697	0.042543496980217296	0.0032916907390360866	4.182904246540687	0.006276621307790867	-128902.72677360816	-11269.5350994549	-5588.574205823218
850000	-145884.60135378502	-17117.755929296905	-128766.84542448811	2317.86178767221	-305.8617876722101	8140.67054328822	548.1346413162292	3.026364891132606	0.3362943448093787	0.2570644541066815	0.16881915506555192	0.2378220460183871	0.3615080690036473	0.011357551807395885	0.04480218432626629	0.003159202507976024	4.346155487472111	0.005317170949768285	-128766.84542448811	-11269.5350994549	-5605.94263605374
875000	-145542.81923592943	-17106.811656880138	-128436.0075790493	2320.215954819059	-308.2159548190589	8143.663199490398	575.3114311238847	3.0100075205856185	0.33731327132020444	0.25317510419799516	0.166936155449803	0.24257546903199645	0.35902081198530067	0.010994371088375619	0.04299013811264868	0.003053334760872888	4.302584850637564	0.006319682859451542	-128436.0075790493	-11269.5350994549	-5595.196698799655
900000	-145328.71359320055	-17094.364631388198	-128234.34896181236	2430.6915953529005	-418.69159535290055	8398.109573642854	523.2060890260638	2.9256014414618634	0.33229400251563196	0.24983928877655137	0.17191520796615753	0.24595150074165809	0.362258339859702	0.012252759591466827	0.05134144401431111	0.003143700922714415	4.573195201710255	0.00747890122847817	-128234.34896181236	-11269.5350994549	-5582.138078963607
925000	-145066.61825850556	-17099.978569501214	-127966.63968900435	2432.834556082254	-420.83455608225404	8430.465250790287	505.4649908016475	3.0522598304233086	0.33461672546173205	0.24951765869048978	0.171582635119682	0.24428298072809518	0.36724331500961177	0.011868891796741643	0.05045110626184961	0.0030741678021999268	4.559654498667975	0.0034932970977256885	-127966.63968900435	-11269.5350994549	-5587.879789031228
950000	-144868.825016274	-17082.448444656482	-127786.37657161751	2429.2054614121457	-417.2054614121457	8362.483239339892	537.3977297876542	2.9580117679180056	0.3316488167402451	0.24882479482380684	0.17361523116326494	0.2459111572726825	0.35814540071038986	0.011506267211082246	0.0476742565140094	0.0030305399108152857	4.438640318838259	0.004063195705848883	-127786.37657161751	-11269.5350994549	-5570.584400899798
975000	-144629.4384013122	-17070.147583201226	-127559.29081811097	2361.9305069744432	-349.93050697444323	8089.557270537615	486.5327666811266	2.991056048990105	0.33373644003528047	0.25041970770230615	0.17204549790424273	0.2437983543581702	0.3680723535774847	0.011284170726353024	0.043943368375594934	0.003122795904045892	4.2234702524829295	0.005905250428117616	-127559.29081811097	-11269.5350994549	-5558.37262033944
1000000	-144643.49665825805	-17072.155361521607	-127571.34129673646	2334.088679777017	-322.0886797770172	8052.559401068525	516.8123466870427	2.995352099116794	0.3424541752942269	0.2481499485381405	0.16951417222718107	0.23988170394045102	0.36402183017029877	0.01181596093696997	0.04611297210900548	0.003316157249381222	4.254619825315905	0.004122952160151445	-127571.34129673646	-11269.5350994549	-5560.121365388473
1025000	-144503.6276545353	-17060.05779724777	-127443.56985728751	2318.1874217356694	-306.18742173566943	7972.412975007928	534.2297491863518	3.0270181380740935	0.3328102386865772	0.24880304146563445	0.1712483287537991	0.2471383910939886	0.36023937848452203	0.01187566572288066	0.04805962292711952	0.0032825195544654287	4.38804419969875	0.004085545781932308	-127443.56985728751	-11269.5350994549	-5547.985876197379
1050000	-144042.35338207876	-17068.973296626606	-126973.38008545214	2359.5095666485827	-347.5095666485827	8160.303924571361	520.0347273489392	2.969147983783407	0.3377884964512473	0.24901642898068216	0.17264302501682333	0.24055204955124662	0.3638990795489831	0.01138474284852056	0.04494055221987606	0.0030895512433573346	4.321785478115913	0.010524282020464452	-126973.38008545214	-11269.5350994549	-5557.161658753093
1075000	-144007.4938740645	-17060.31019049609	-126947.18368356842	2394.4821322560288	-382.48213225602876	8238.87742210795	509.0653037883839	2.966370027765415	0.330487922740961	0.2564359520195574	0.17243123771238314	0.24064488752709787	0.3660358215751306	0.010977783923507711	0.04204430954462602	0.0029801039806685407	4.147702249259825	0.006868111938355711	-126947.18368356842	-11269.5350994549	-5548.707972569428
1100000	-143913.06190468845	-17029.299647893968	-126883.76225679449	2384.5791846647567	-372.57918466475667	8137.8912828404245	503.70868591532127	2.957718195204792	0.3266059001844598	0.25386427765621855	0.17635289140420152	0.2431769307551196	0.3599625757504533	0.011070765079083751	0.04231640033707997	0.00299504465652034	4.14970792741095	0.005265917561103328	-126883.76225679449	-11269.5350994549	-5517.664648841615
1125000	-143711.1062067655	-17030.766144352936	-126680.34006241255	2486.771735713697	-474.7717357136971	8525.787829456069	457.2404480879944	2.993648403283043	0.337434470369432	0.24608308427938505	0.17700556546101523	0.23947687989016705	0.3688645426395274	0.012037891229620064	0.04959453579688477	0.0029365280826463887	4.442855091814283	0.007526636245900144	-126680.34006241255	-11269.5350994549	-5518.607520123997
1150000	-143609.515759098	-17041.542466126666	-126567.97329297132	2403.215198953557	-391.21519895355686	8339.472729936298	488.8377389402845	2.9109776347365814	0.33209207738804447	0.25114180511348727	0.1719637033709143	0.24480241412755344	0.35875114597093494	0.011185422154530758	0.04527436300568454	0.0028280929517265447	4.4363401321392	0.010263681527027628	-126567.97329297132	-11269.5350994549	-5529.860008023542
1175000	-143518.90601822457	-17050.80825646029	-126468.0977617643	2385.938220481907	-373.93822048190714	8321.899597496169	504.64396360696657	2.9665394942204175	0.33350334329556697	0.251781433861401	0.16990945715789027	0.24480576568514123	0.36532844692764727	0.012157891486468746	0.049678171531964035	0.003075654808031623	4.483609222091347	0.0069139949699374295	-126468.0977617643	-11269.5350994549	-5538.609964798909
1200000	-143494.0785267203	-17058.314316528864	-126435.76421019144	2300.862082435036	-288.862082435036	8084.470423897219	510.2409044403545	3.0047467054822334	0.33326558820837177	0.2518922233648341	0.17443482972362884	0.24040735870316488	0.3561180880937772	0.011682086361053959	0.047348523461059576	0.0030406546676060194	4.4784105711967355	0.007002259014149905	-126435.76421019144	-11269.5350994549	-5546.353336644189
1225000	-143140.14944645314	-17078.099145172288	-126062.05030128086	2299.777280074333	-287.7772800743328	8175.527327866905	548.2515202951428	3.0294775486733307	0.33392600495599517	0.24769038390287695	0.1754465617461524	0.24293704939497499	0.3598613849257183	0.011768255655393588	0.046043513270224566	0.0031300914854338864	4.383272612163478	0.008166476711125269	-126062.05030128086	-11269.5350994549	-5566.084424370541
1250000	-143105.3084873773	-17086.80561470612	-126018.50287267118	2297.6774270827796	-285.67742708277956	8249.995718053167	533.5578549130282	2.963423602197448	0.3307666259892869	0.24993636682653964	0.176618496412021	0.24267851077215205	0.3658531158846631	0.010746901251568963	0.0406717919622895	0.0029001317599899445	4.248094296774825	0.008879645150821727	-126018.50287267118	-11269.5350994549	-5575.327652461318
1275000	-142985.0416653031	-17074.72784478601	-125910.3138205171	2307.350635178561	-295.3506351785609	8231.488306819154	510.67010631097526	3.0659569640235844	0.33622237522417725	0.2540746621194111	0.1735153325250046	0.2361876301314065	0.3581355306690216	0.010816644210900147	0.041749195503330734	0.002822895774759504	4.339711683024699	0.008082060765807187	-125910.3138205171	-11269.5350994549	-5563.189723449202
1300000	-142732.68864669348	-17071.760740883154	-125660.92790581033	2309.0610521903054	-297.0610521903054	8199.230575007963	507.21417977028136	2.971650833924588	0.3289784681444391	0.2559588797116519	0.17577959050390932	0.23928306163999916	0.36858047549730377	0.011435509979254714	0.047064326239496114	0.002923659904736286	4.565430989440391	0.007821733832096325	-125660.92790581033	-11269.5350994549	-5559.907480102763
1325000	-142704.21252190432	-17070.747697112507	-125633.46482479181	2311.9195797484012	-299.91957974840125	8178.383120137401	510.3388955567208	3.04157629787615	0.3312446864167475	0.25218378180458145	0.17151136346252355	0.24506016831614702	0.36366862575718456	0.011653486892402917	0.04718429846544806	0.0030177251605997906	4.531643791919679	0.017282599561143155	-125633.46482479181	-11269.5350994549	-5558.77290601791
1350000	-142583.34214941907	-17060.74347347156	-125522.5986759475	2308.3877108048114	-296.3877108048114	8141.154961391379	495.77935904759994	3.035738649149827	0.33122152999660376	0.24765443505778892	0.17510629914012926	0.24601773580547745	0.3600966477730809	0.011980089740399708	0.0481823687220054	0.003112152219472029	4.447311530872897	0.018981255141062463	-125522.5986759475	-11269.5350994549	-5548.618943252007
1375000	-142459.07343942058	-17049.019715491148	-125410.05372392942	2297.8538023676765	-285.8538023676765	8017.128864914077	471.7528239621912	2.989202625904523	0.33237930470385374	0.2526380909374955	0.17400894440635375	0.2409736599522965	0.36230854760647363	0.011385237197964746	0.044939029337789614	0.0029959450593665797	4.443861779803898	0.019253152129144902	-125410.05372392942	-11269.5350994549	-5537.203892908241
1400000	-142374.8916605707	-17045.980150261596	-125328.9115103091	2304.4587328869197	-292.45873288691973	8001.378544742289	504.1047209383069	2.9285724946424527	0.33178113509877877	0.24858738633631855	0.17759222004236636	0.24203925852253577	0.3498329683370513	0.011865873825856006	0.04543065680240098	0.0031522968130440433	4.327193832542525	0.0201164650727187	-125328.9115103091	-11269.5350994549	-5533.976574896872
1425000	-142335.71006075104	-17038.19480708765	-125297.5152536634	2306.079196689296	-294.07919668929617	7994.233713318357	497.6354962206266	3.0297388952777964	0.33862519041658884	0.2455891097850486	0.17314121010342381	0.2426444896949381	0.3697112656490654	0.011783283777815628	0.04429955683975317	0.0031497612493514835	4.214536338878274	0.017189031072837587	-125297.5152536634	-11269.5350994549	-5526.15832884711
1450000	-142253.4666529035	-17051.148654695753	-125202.31799820774	2294.782919072958	-282.78291907295807	7938.133046223845	508.6832201181928	2.971926519374068	0.33687903436578875	0.24749183938280003	0.1732482771738479	0.2423808490775628	0.37704374377938765	0.011977376784715502	0.04619146870990501	0.0032112032359618197	4.29528157341013	0.019324344179717373	-125202.31799820774	-11269.5350994549	-5539.0200845964055
1475000	-142184.82363593468	-17039.145103530544	-125145.67853240414	2298.362086035154	-286.3620860351539	7970.6521220092545	488.1375382376736	2.9037548463130656	0.3308476628763667	0.25240469004555327	0.17598455832691653	0.24076308875116315	0.35330918491808033	0.010708112240355694	0.041227816731786826	0.0027954796902321328	4.328302831230088	0.01892851769532623	-125145.67853240414	-11269.5350994549	-5527.73205897314
1500000	-142185.3231373338	-17057.85460909868	-125127.4685282351	2300.8114936665447	-288.8114936665447	7998.900092217383	483.2963321071112	3.002346412741972	0.33282264235379255	0.24876688168574476	0.17688212291172328	0.2415283530487389	0.3653621001899125	0.010661481172871549	0.04102585658731398	0.002852595256901822	4.31885478864736	0.01890707921611474	-125127.4685282351	-11269.5350994549	-5546.407235791946
1525000	-142172.62487739144	-17057.751820454934	-125114.8730569365	2344.980499229932	-332.98049922993187	8201.528008271907	493.9495446520192	2.98029666662207	0.3300074590025343	0.25118946521763197	0.17350360516780297	0.24529947061203033	0.3626425196263277	0.01079089018039154	0.041548120158113176	0.0027776622090440895	4.289298576102681	0.018630509317979896	-125114.8730569365	-11269.5350994549	-5546.248856993101
1550000	-142143.92827638684	-17061.420872501636	-125082.5074038852	2321.121821707175	-309.12182170717506	8129.2222111918145	499.9723581011724	3.0024698722659258	0.3317733369017731	0.25270197700322866	0.1798705558457702	0.23565413024922796	0.3570171599027645	0.010673717686912158	0.042138244795575444	0.002707503658972624	4.42282287847577	0.018135926040275103	-125082.5074038852	-11269.5350994549	-5549.980415226387
1575000	-142015.91965676637	-17059.07095112918	-124956.8487056372	2300.5822647883065	-288.5822647883065	8096.047458591671	519.1509498716819	2.972433905431009	0.3278158307521757	0.25508806016965013	0.17691056257270235	0.2401855465054717	0.35007461852932664	0.011021177488544438	0.04356855099688972	0.0028077268067262136	4.405455455755665	0.018259102593832538	-124956.8487056372	-11269.5350994549	-5547.471857188962
1600000	-141968.78447964857	-17039.488505970825	-124929.29597367776	2331.2716213259714	-319.2716213259714	8105.002719662551	469.59948397443657	3.0079438295957197	0.3337449620111968	0.25548448613980285	0.16979079132441938	0.24097976052458067	0.36503448609886024	0.011475302158023249	0.04443531266231018	0.002890108761131412	4.289080298767082	0.018540706371189628	-124929.29597367776	-11269.5350994549	-5527.617819655288
1625000	-141784.47525815613	-17026.57941068615	-124757.89584746998	2312.0138090556675	-300.0138090556675	8057.529380707636	492.4568536480569	3.048208502500055	0.32819419619374424	0.25004159521296104	0.1747565614140523	0.24700764717924206	0.3582622096714831	0.011251204143289673	0.04400530379804946	0.002802231639331179	4.326709966442327	0.0174352772278563	-124757.89584746998	-11269.5350994549	-5514.820095417288
1650000	-141582.33982898213	-17017.396415836163	-124564.94341314599	2309.7436199588883	-297.7436199588883	7995.3897716347465	467.9014194955137	2.9647023276975295	0.3359599951387905	0.2506517642897452	0.17049018893637985	0.24289805163508407	0.3631039309631047	0.011283683277518795	0.043385970417681274	0.0028183233177455397	4.27183894638676	0.018206465794647974	-124564.94341314599	-11269.5350994549	-5505.642670846423
1675000	-141270.61135605938	-17016.862363746754	-124253.74899231263	2297.7035070196125	-285.7035070196125	7992.358863454915	454.5463680594868	2.941089239833239	0.3316781579642867	0.2550558921778642	0.17335486574615686	0.23991108411169182	0.36812518240989706	0.01116014072976391	0.04281272088881512	0.002790607616120998	4.292055627952817	0.020170426886782288	-124253.74899231263	-11269.5350994549	-5505.170447871828
1700000	-141075.4651685132	-16999.086824749123	-124076.3783437641	2312.6727549399707	-300.6727549399707	7965.452359869437	466.70264460230896	2.9618695231586023	0.3248190119515395	0.25729040413230364	0.17630717348811595	0.24158341042804043	0.35089918675505705	0.011410892871642753	0.044517457268737064	0.002805274075256771	4.314107661665489	0.018084079361360646	-124076.3783437641	-11269.5350994549	-5487.292158228762
