# BEAST v1.10.5 Prerelease #23570d1
# Generated Sun Apr 26 23:12:34 CEST 2020 [seed=1587935552865]
# -save_every 100000 -save_state checkpoint.state -beagle_gpu -overwrite HBV-E_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates
1530000	0.5369877749427552	1.2787202978949541	0.5362376115837488	0.24498470433467964	0.23780237889159006	0.6052870805750968	1.0	1.0	1.0	0.0	1.0	0.0	4.0
1540000	0.22317091619505594	2.0389602583963087	3.5236199953234646	0.10525812140222944	0.09886391114163032	0.37252466286299357	1.0	1.0	1.0	0.0	1.0	1.0	5.0
1550000	0.6393948520654863	1.9704184150660125	0.10551930660859078	1.5637863417796907	2.4911405386112664	0.4094620128747789	1.0	1.0	0.0	1.0	1.0	1.0	5.0
1560000	0.6343172862187078	4.391797965833904	0.9932735552922146	1.1659222491018058	0.7576882301607534	1.282237160203031	1.0	1.0	1.0	1.0	1.0	0.0	5.0
1570000	2.6993665838428624	5.257973667288843	0.0716336502643923	0.10828904596320284	0.27717576023982604	0.5164719389997583	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1580000	0.6469637346443706	1.316061841083415	0.6575980060342098	0.12133461705368077	0.29468237445761986	0.2928131068747035	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1590000	0.5230522071215133	2.739277533603243	0.2530346326970012	0.3748824406576537	0.3694732128996811	0.22030228255208748	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1600000	1.9359028381663932	4.2596351140898205	1.3320390210959494	1.0608981609998822	0.7223440044355193	0.3061182613104771	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1610000	0.33689610842722223	0.9338589312641163	0.6038835058049504	1.3220148320998082	0.2266133957475363	1.2331522010894862	1.0	1.0	1.0	0.0	1.0	0.0	4.0
1620000	0.8695896269328821	3.702353840822246	2.093170978382462	5.354942549150871	0.9328305748348924	0.21439111763461452	1.0	1.0	1.0	0.0	1.0	0.0	4.0
1630000	0.5036152624721577	0.697015167253474	0.7248275139433132	2.1641518358214897	0.3303131895082788	1.6849832193680032	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1640000	1.0341831035645006	2.686462709543247	1.545560334145786	0.014197631511992475	1.285221997567547	0.5740298324812352	1.0	1.0	0.0	1.0	1.0	1.0	5.0
1650000	0.13355990389490924	1.6938330193342213	0.18847190189375818	0.2902472960564069	1.4090832451897832	4.028753639664115	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1660000	0.639225480544749	0.9780367327947337	3.743182675657501	0.7522210362713766	0.888666975375513	1.6052984129888677	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1670000	1.2044342498805356	4.886799085351867	0.4287442149218919	0.6960101242504317	1.5287228318335138	1.828952449212606	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1680000	0.12636465998329352	0.9281718363561289	0.755517514048354	0.9145583892413813	0.1574310120286324	0.03190403876836765	1.0	1.0	1.0	1.0	1.0	0.0	5.0
1690000	0.04288362637395423	1.6975442252728967	0.4674013333780922	0.7169917946152515	1.0039635148924313	0.7751938847279473	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1700000	3.590093692092466	4.427819689658808	2.7101422492385305	0.036053234823932544	0.2408190964000624	0.6461141389494058	1.0	1.0	1.0	1.0	1.0	0.0	5.0
1710000	0.11271273616545413	3.88234623405384	0.067409819130815	0.5075419228824251	0.21816560719739528	0.7026860495401149	0.0	1.0	1.0	1.0	1.0	1.0	5.0
1720000	0.37246495909405936	1.3534828341405543	0.12006269036058034	0.8577129765125457	0.7617017167503267	0.39922986249854886	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1730000	0.3303651895785061	2.4682723351774696	1.8811918966692875	0.06276261650534355	0.2857638699556486	2.3355271925180796	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1740000	0.4397128340893535	2.1379189588458494	0.7095022202655633	1.2459222435561828	0.20670131313771017	0.15949848874873865	1.0	1.0	1.0	0.0	1.0	1.0	5.0
1750000	0.7523086719938913	5.209166736543948	2.1364099410107036	4.806401731402528	0.31711969466161183	0.8465726021086492	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1760000	0.29573292030601983	1.428150068263339	0.02375574771369595	0.8857981637353025	3.9214098091594023	0.9463244716449775	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1770000	1.3150808762382526	3.5191732259627053	0.7811785469568664	1.2841386581315812	0.10446351707876941	0.8650859083667594	1.0	1.0	1.0	0.0	1.0	1.0	5.0
1780000	0.20193580437487404	1.2981006045587977	0.738861659531301	1.6863443818511914	1.309261944871593	1.080244409684211	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1790000	0.383306133601167	1.0523567387519803	0.13076829133927462	0.9780027056341256	0.44549540298453466	0.15769248031213923	1.0	1.0	1.0	0.0	1.0	1.0	5.0
1800000	1.0493103454102617	2.513238896270257	0.7449068677391477	0.6565450825777723	2.2784422441528154	3.644927448428274	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1810000	0.9387332762538334	4.007769489315804	0.7805788267973228	4.611873240598216	0.038402765054732724	0.021611449026541628	1.0	1.0	1.0	1.0	1.0	0.0	5.0
1820000	0.3506769602612235	2.0218552577767657	2.448557568017196	0.1955768128725066	1.412124418603263	0.18935037555846038	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1830000	1.4017316640746622	4.577676944637953	0.723792058257658	0.6426948875484079	0.3379321013312965	1.3718593477782774	1.0	1.0	1.0	0.0	1.0	1.0	5.0
1840000	0.5635821353739701	0.9451747237068059	0.101198289444013	0.20544885116145536	1.0097161125559988	0.15972469463733166	0.0	1.0	0.0	1.0	1.0	1.0	4.0
1850000	0.3659893472493877	3.1636595017941307	0.11545030729677047	1.6477023685349679	3.6963938242321905	0.9636230621331404	1.0	1.0	1.0	1.0	1.0	0.0	5.0
1860000	0.10137432771794508	1.6095258023356829	0.17728134275469049	0.42730015758383916	0.8475640944562267	0.16968429543673993	1.0	1.0	0.0	1.0	1.0	1.0	5.0
1870000	0.49037919794550544	6.202682255308323	0.09021831534722158	0.007274580544323747	0.2607908226601594	0.2697881286639049	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1880000	0.7825585435034589	1.8573260102220872	2.4803735887045875	0.6506271034485073	0.4102553819803807	0.2831372282444414	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1890000	1.5991135240517478	3.52943113898349	1.0253333796337771	0.7478306888651882	0.7552358464072212	1.172735555616653	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1900000	0.19648374096407395	1.4063497439375212	0.017662191432758604	0.19836035655751977	0.7320423406845911	1.5251427800021635	1.0	1.0	1.0	0.0	1.0	0.0	4.0
1910000	0.6510018320406687	1.3286404007494177	0.14478642599957686	0.6472032440338386	2.0696925103138355	0.4922462796602856	1.0	1.0	0.0	1.0	1.0	0.0	4.0
1920000	0.9560503394573138	2.0335509015301256	0.7224343455003975	0.8454287474150961	0.718254103077639	0.034180504581004696	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1930000	0.15780338905538513	1.9892353776468794	0.3814339273300896	2.6565927812911956	0.03360104238494097	0.09414854508490172	1.0	1.0	1.0	0.0	1.0	0.0	4.0
1940000	1.5614098646315706	2.9047256094368805	0.09029597983560342	3.086151956584768	1.4620736883186354	0.025643664987518112	1.0	1.0	1.0	0.0	1.0	0.0	4.0
1950000	0.1490346292477266	3.5703106869149757	0.4705401168746568	0.44504149227709194	0.9069943506856372	0.9836737858019508	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1960000	0.4872795666793991	2.1130342312253805	0.5645929370151488	2.900478632615664	1.0446826367301885	0.8514524293354863	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1970000	1.2146403475878367	0.49339496618883943	0.9074699866507859	0.3999632340702771	0.7250516064579623	0.16328736072356329	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1980000	0.2114438103223497	1.0280106928706565	0.42267720365460676	0.6799079750139223	2.908729709076855	0.3291113716014497	1.0	1.0	1.0	1.0	1.0	0.0	5.0
1990000	1.732470980654911	5.205904895044779	0.2115358674471534	0.3079673581202358	2.7886681534323836	2.3382928102185825	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2000000	0.6032817696147385	1.5441392711811814	1.2865986113592447	0.1571304285226038	0.31032030324603616	0.5724939941165778	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2010000	0.04208630540882249	0.19341857523251985	0.7386626093752158	0.16301204191505808	0.2476419862083308	0.1258148584562193	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2020000	0.44526311455836	3.366397440052991	0.07003527028320038	0.026744066600841394	0.08284278196236737	1.8972389984956908	1.0	1.0	1.0	1.0	1.0	1.0	6.0
2030000	0.32436344054790683	3.315452926385993	0.9965748140050799	0.4415379243021761	1.496653084491112	0.4360525841065848	0.0	1.0	1.0	1.0	0.0	1.0	4.0
2040000	0.23336934180940397	1.9769868160148463	0.013215049304578615	0.7599978660243509	0.4908951447981085	0.011470349093279401	1.0	1.0	0.0	1.0	1.0	1.0	5.0
2050000	0.055881747240950554	3.166002960601997	2.1096666632951284	0.48960379466076104	0.7021147540254941	1.0450068500355325	1.0	1.0	1.0	1.0	1.0	0.0	5.0
2060000	0.5474791731006896	3.0394542203975727	0.8385155575889175	1.5269070923146117	0.5516680297034484	0.3021250732724046	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2070000	0.15260026967648857	1.118835555609805	2.022556129962874	0.1391112150357151	0.6212319891535144	0.30632091162719866	1.0	1.0	1.0	0.0	1.0	1.0	5.0
2080000	0.4013298491088459	1.6894829073199569	1.599786465801155	0.3110135062488542	0.21765200812769034	1.5136905856351761	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2090000	0.06773696598655359	1.8583806781472112	0.9321347535494857	0.2723444659771074	2.5383984335388132	0.1769781008292884	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2100000	0.07460960388469264	1.0199713470956033	1.2339245643079537	1.1854771771626005	0.20083172628698434	0.7020978194715122	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2110000	0.9066213553992503	1.5820652525891108	2.603265749188129	0.3768849725943054	0.19964575665187426	2.074511807758369	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2120000	0.1365243312022877	3.8550805342766417	2.4059876904038786	0.504711032417337	0.35124392156929934	5.163814715587426	1.0	1.0	1.0	1.0	1.0	0.0	5.0
2130000	0.678675684249492	4.432362792099639	0.1386927661952847	0.2549284401437505	0.1803221106518474	3.0545549025757905	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2140000	0.4251897254485425	3.914909821692323	0.3226920941997237	0.8594826119143584	1.1668247117229293	0.2747423004277476	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2150000	0.4182709178059046	0.8612556753986788	0.22866365643018408	1.0853795981142136	0.5067209947469972	3.657928248068945	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2160000	0.39531068019943516	2.7228791085953965	0.34518612133333987	0.4138105881747766	0.26047972448957785	0.45077845131953664	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2170000	0.5238161838995313	2.745093149353282	0.03563537481205839	0.5211224245369235	0.26831368825958485	0.8323099905853673	1.0	1.0	1.0	1.0	1.0	0.0	5.0
2180000	0.7606056401938129	0.5993198934438576	0.5231153783745008	0.6987511328392075	0.36337252430593375	0.8298792735367975	0.0	1.0	0.0	1.0	0.0	1.0	3.0
2190000	0.404629101987717	3.1446633049143795	0.28719152203243176	0.3016373696199289	0.18874577736372172	0.0285270189430618	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2200000	1.5379414017498325	5.07940571806943	0.18516887247732333	0.5233263219886153	0.8191897154203154	0.5589015596061813	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2210000	2.0717543056984677	7.712670298537402	0.11859052625671734	1.1731020903204514	1.068438461925359	2.3095173875525736	1.0	1.0	0.0	1.0	1.0	1.0	5.0
2220000	0.4098537442863765	1.9327222723518631	0.37090806262374637	0.5261721265040057	0.1575950333574225	2.818688432161512	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2230000	0.441556718216536	2.1940756078344337	0.752445721122998	1.3827182486979017	0.8519868101096008	0.19370465067090703	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2240000	0.32713950366152683	5.781958124176828	0.6877157986724594	1.2175614967248936	4.476844049664669	1.4925995268494012	1.0	1.0	0.0	1.0	1.0	1.0	5.0
2250000	1.6077020975511087	2.9676779389213475	2.1795530923432533	0.7144862270708877	2.680669598064155	1.1564343204232486	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2260000	0.17361084055868992	1.1784748146175552	3.5764553632743064	1.686683060884048	0.8879088021339565	1.1644754592948408	1.0	1.0	0.0	1.0	1.0	1.0	5.0
2270000	1.0338589640181868	2.071821528287621	1.8929789367502916	1.9469424617798399	2.4087507712624254	0.2714953170495654	1.0	1.0	1.0	0.0	1.0	1.0	5.0
2280000	0.3856713541186525	1.548444599465829	1.2190703327490093	0.1454200414677166	0.49280886049430234	0.32839040269112046	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2290000	0.31962391760815617	1.6735781931124398	1.7132195407853195	0.4008337311235446	0.5924549356424389	0.7764136171407541	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2300000	0.4155674128834224	0.4737328300394721	0.9659956184264302	0.5855859775174461	0.35625568682435055	2.573853308157248	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2310000	0.6669471507510321	3.4409621773994816	2.3522457809614252	1.7235744892766924	0.4683435630427401	0.3520704593043117	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2320000	0.21750645011874734	1.1807684348008955	0.019554057143729757	0.5089633477055743	0.3698032409299123	1.293132206122622	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2330000	2.826726084234524	0.9313737643360909	3.229542670648	0.4664959633166301	2.345315113433467	1.2882104188472212	0.0	1.0	0.0	1.0	0.0	1.0	3.0
2340000	0.6474622807755499	3.9491785443895213	2.146211811751504	0.14582914912423775	2.0801630634483383	0.6048226576710527	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2350000	1.3885980291837334	8.96000709731095	0.2419292689164421	0.629783895213168	0.01889960225996528	0.16042038628185934	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2360000	0.22748068362820784	1.0654058335337384	0.07492940961263343	0.3352290992972048	1.6741516799898908	0.22036738790762683	1.0	1.0	1.0	0.0	1.0	1.0	5.0
2370000	2.7170418119119635	0.5651405125938268	0.20054535480412558	2.7012958815838513	0.04132021643505592	0.5743163555466848	0.0	1.0	1.0	0.0	1.0	1.0	4.0
2380000	0.6290038529562924	1.4420767250090534	0.3687114961295649	0.7695037596332845	0.40943377577019424	0.3587259718276582	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2390000	0.43930992005522923	2.8666801686436276	0.8907258510464247	0.34303986532366326	0.2863166895456694	1.9853184068384353	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2400000	0.26206365524987	3.0539843121375294	0.07482314206759187	0.42733651432450237	1.3640680983045745	0.5196235407884227	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2410000	1.2734216008504005	2.0776532079747105	0.3070341477084849	1.2401431458403944	0.7819771066089017	0.31705890849120527	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2420000	0.26161314230152544	1.4796371726324824	0.21634236691541042	0.23151880797099209	0.6930001908960288	1.1829549609462393	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2430000	0.037673726143092445	1.0956554015453501	1.5947110095493808	1.0546980950197542	0.4484117416353556	1.1892711050852036	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2440000	0.8938651780202228	2.335900505146209	1.6284003623174157	2.426370824861942	0.02015159785525074	0.32970984162924394	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2450000	0.2252092941057382	4.530112240322065	0.057188474925544984	0.174706577387626	0.7056087289493331	0.16497094213134325	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2460000	0.6608321655365903	2.526293814840733	1.7129109620446694	0.5536463865300111	0.7286595017491693	0.5066014197150125	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2470000	0.13426047026308316	1.9252196679009876	0.5285949692185975	1.6413354307117691	0.0534377027230417	1.7625913192365243	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2480000	0.11418698266165292	3.0611577607862084	0.6750199525781588	3.5612489174660444	1.078652775313354	0.1821977986165466	1.0	1.0	1.0	0.0	1.0	1.0	5.0
2490000	0.2536501188734027	3.3027133294725854	8.919727651510419	0.22828984146686057	2.4389521093187683	0.5508569542231672	0.0	1.0	1.0	0.0	1.0	1.0	4.0
2500000	0.3380312429449143	5.412331089490962	2.12892135694494	0.7405014560100747	0.3683284059270982	1.0712392158985742	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2510000	1.0836747886514448	1.387400232713313	0.5284337525824174	0.14191530420487836	1.7699291853027803	1.2379771008994453	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2520000	0.31204337969336937	2.9365184009220653	1.3537346975073012	0.2978697666458574	0.36429923187565055	2.0355682285951047	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2530000	0.7325743685199558	2.824835110805179	0.8638460997440242	1.0106341810754438	2.1931478933395434	0.4701186226976342	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2540000	0.11280907279298526	2.9209389760648454	0.24224408584615828	0.05862090719624912	1.8608676617914972	1.2052293981637539	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2550000	0.17578840331846662	3.5253235987485323	0.44752177480494026	1.588072485171797	2.6947839771471536	0.19040430930310698	1.0	1.0	1.0	0.0	1.0	1.0	5.0
2560000	1.140314037876296	7.1644572468612235	0.9664180248031102	1.196690446219144	0.9265749207711265	1.3637158966673726	0.0	1.0	0.0	1.0	0.0	1.0	3.0
2570000	1.453490892774874	5.035824397313295	0.321464798680236	0.6881108076142417	1.3153060582777027	2.1332941797947815	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2580000	0.11974738885469519	1.350601183099209	4.95526877425275	0.43725235230318615	0.7432083387433849	3.531709838573327	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2590000	0.5475140847297003	4.716528451093707	0.8791718089701437	0.8190575149631955	1.2568686242126725	0.5933715354845978	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2600000	0.7316691149006964	1.1186849993733143	0.0390039614222586	0.012041920508546614	0.2412177636063367	0.9578679085282216	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2610000	0.5878572690725822	0.37108219862170244	0.550375226494678	0.07555934887376457	0.00981719942639678	0.2792243133429434	1.0	1.0	0.0	1.0	1.0	1.0	5.0
2620000	0.5242406579522267	2.271025893541347	0.5334805351701561	0.3898438655418535	3.180859777887971	0.015165585089635118	1.0	1.0	1.0	1.0	1.0	1.0	6.0
2630000	1.3887792507099082	9.263729930531118	1.1430382424198715	0.37635377105838375	1.0891039819546193	0.8431267114104184	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2640000	0.37756936848884626	1.3897250551816922	0.272855388373362	0.9054439053762662	2.0641348848287673	0.07311165035494055	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2650000	3.4440955784888585	4.329868061904592	0.8857105996184564	0.031875449397612166	0.08326835558757509	4.708341617439367	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2660000	0.6184248120204092	1.5276749344050955	0.19893792311260702	0.17486767212121032	2.6314141532007964	0.72360448308308	0.0	1.0	0.0	1.0	1.0	1.0	4.0
2670000	0.6115680665563917	0.635310735650311	3.0270664535850127	0.8243926361325862	0.8797887638451787	0.5524761961884487	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2680000	0.7649543709271819	2.4566435538850673	1.7535015807948917	0.49884564608235094	0.11280876930724916	1.0533785023511124	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2690000	0.5009457879428288	2.948084553199794	0.18347756999565812	0.5844847680600185	0.2602980364398574	0.6408118061672717	1.0	1.0	1.0	1.0	1.0	0.0	5.0
2700000	0.2905684899967182	2.8004373081392773	1.4988648928871506	0.43901463068980756	1.9669876118546559	2.357254172000939	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2710000	0.5480242381922165	3.343279586216931	0.907013380642421	0.8637414344969879	0.015324442347149443	0.4053254560768263	1.0	1.0	1.0	1.0	1.0	0.0	5.0
2720000	0.28510773901009046	1.5168015635152772	0.10043739688044963	0.3159045848447202	2.6555132099294827	0.25066960737374283	1.0	1.0	1.0	1.0	1.0	0.0	5.0
2730000	0.4414017752100498	1.9297315218242235	1.931757134890759	0.1583701513130233	3.5039893758293976	0.3442436239031528	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2740000	0.14531611422793492	0.34319873384320704	1.461801317554028	0.8549409675360464	0.6565239524889707	0.18107511721284456	0.0	1.0	0.0	1.0	0.0	1.0	3.0
2750000	0.8057216702640663	5.660582219028367	0.9266342736198498	1.5756933587417288	0.04164034406026923	0.23358019708416297	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2760000	0.38127340783008007	1.2060258227423228	0.38533568062182866	1.030149060107437	0.14210930713917141	0.28922640391797205	0.0	1.0	1.0	1.0	0.0	1.0	4.0
2770000	1.139461532465382	0.5840671276160568	0.7560857842574193	0.18390559049355018	0.1411205754421211	0.5941109371620439	0.0	1.0	1.0	1.0	0.0	1.0	4.0
2780000	0.3881461221884551	2.5396057989802374	0.5043490795517825	0.8767122598789979	0.190965439285591	1.2421032975257	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2790000	1.3875656240702645	4.218856628813327	0.7126491921419172	0.4965369603182773	0.17067141001685848	4.103346761619507	1.0	1.0	1.0	1.0	1.0	1.0	6.0
2800000	0.015431446186874772	0.7431185905460042	0.03214063643950211	0.938227461787216	0.7617883661130342	4.345974951742948	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2810000	0.479436319876811	1.417900148921204	0.5853782209580503	1.9835760151160282	0.988420190039755	0.5394155937187325	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2820000	0.07415209412702185	1.880353733045318	0.07360135629773165	1.4847296588835655	0.8596107975903532	0.8992252631870343	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2830000	0.37226540365096644	0.7517039201926402	2.0605430524091273	1.3875573042030735	0.027894008164890426	2.133357850211521	1.0	1.0	0.0	1.0	1.0	1.0	5.0
2840000	0.6442112735492842	5.697823924416595	2.3435425231180496	0.22407697178065214	0.31602463909243017	0.011824544067605245	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2850000	0.7405416637678012	4.104123575250245	0.10285661901313635	1.0946984664490242	0.9881771318221552	0.19272803594302435	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2860000	1.5241174451850068	1.6089570887938547	0.8360197423520697	2.4245421353002663	1.1019710049602827	0.5115709940277351	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2870000	1.2669962100778078	1.0024765666864606	0.2490404407525234	2.4081121428104653	0.40842377507910144	0.22018271471969653	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2880000	4.230820898721612	1.3406975591409411	2.141857362618154	0.8420795898968493	3.4530086840244576	0.44920642831762964	0.0	1.0	0.0	1.0	1.0	1.0	4.0
2890000	0.046355067360865254	1.5300075276864438	0.4390258230745434	0.39498046687948835	0.19552777169270857	1.6501903063379806	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2900000	0.6305642126765661	3.945096166845258	0.3535534366128711	0.21623853890395908	0.10814059688550011	0.3008852119670879	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2910000	0.16249481199866686	1.8799751271693168	0.16550627274331717	0.8030939851754085	1.0331317374201998	0.784906080783431	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2920000	0.4857005324459866	2.133563109696842	0.3469067409322896	1.7117125074899986	0.9473772740386543	0.5881872062100325	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2930000	0.17829507098828903	3.790564772431187	0.05687651181483936	0.22453532192023537	0.6528218632583285	0.23663638772974313	1.0	1.0	1.0	1.0	0.0	1.0	5.0
2940000	0.7112479376877727	2.0215050559955006	0.5183784134709813	1.9055533816763035	0.3904270709419523	0.24387548084123922	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2950000	0.3620879112704091	0.7912762921405289	0.45328702948389815	0.026843377498358648	0.3713807144888766	0.7464029116035918	1.0	1.0	1.0	1.0	1.0	0.0	5.0
2960000	0.6244857162742216	2.5595350965816452	0.04404339119093198	0.6399378368786932	2.722288413266256	0.19951793886431737	1.0	1.0	0.0	1.0	0.0	1.0	4.0
2970000	0.08691435301475822	2.0388595273550436	1.258671118071142	0.8606599999911634	1.7572766570645604	0.9354049661263986	1.0	1.0	1.0	0.0	1.0	0.0	4.0
2980000	2.230512346498627	2.367371085829709	0.8175522329883633	0.11899424900361791	0.2271470655835116	0.9579543706452781	1.0	1.0	0.0	1.0	1.0	0.0	4.0
2990000	0.1545070966336335	2.9330837531574527	0.2944896613953654	0.5575765115751471	0.6624285201770544	0.5342278097211445	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3000000	0.5974244313053189	5.325101352155219	0.8874526242597092	0.4281790498227791	0.5383444512788316	0.35297770158312197	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3010000	0.3876426645316198	1.854547555063715	0.8644643794870133	1.200891257095036	0.3044078890174494	0.355103151729083	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3020000	0.5329728450088471	3.491998358044417	0.41561202819961957	1.6988969064642825	0.3079296748814524	0.42007034177913893	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3030000	0.46756528318042206	1.9281327134129895	0.1435223701515511	3.6170365457938294	0.10057397013601592	4.095151104089016	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3040000	1.0638425117077888	2.126744724736413	0.5442609733454117	0.9933412512388318	1.132851945047698	0.2496233374428131	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3050000	0.32332429889830794	1.9381645970278547	1.3522365759065966	0.4135382878969431	0.11833016192516248	0.0013733883211749253	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3060000	0.472162812665078	1.3431507270291538	0.41111494237629265	2.213983721251498	0.005131414391700744	1.166426720878754	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3070000	0.9933074839575912	2.510499842268608	1.741322402768848	1.2425526517405032	0.013189708367687054	0.7613852727881474	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3080000	1.0502103189230039	0.9396582808379358	1.215141799306725	0.8632600289703641	0.5277837597124408	0.5161507126983359	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3090000	0.7734593961299497	1.567405502417057	2.226367285806164	0.04022616786247286	1.4118751525151538	0.22268724299146983	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3100000	0.6761617691990597	4.937205697824082	0.6677493184554765	0.20251762034468704	1.5836993377506239	2.780446227639137	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3110000	0.32944028077157267	2.8534264674823726	0.34423590486268774	1.2080643939648845	0.40823232858856984	0.8607550591811015	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3120000	1.4944616821774837	1.0395844229208255	0.3769438254917417	0.5211728557348771	1.3122825666755582	0.3823175858416162	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3130000	0.39846066146881254	2.4016355979314143	0.3082795121909299	2.6151326621059283	0.1207797001690793	1.1783394478991267	1.0	1.0	0.0	1.0	1.0	0.0	4.0
