# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 08 13:18:28 CET 2019 [seed=141414]
# -beagle_cpu -overwrite -seed 141414 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.WestCentralAsia	location.nonZeroRates
0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
250000	0.4728724586449694	2.9577625966976173	0.5032930825923067	0.5249646130129583	0.5090756714898652	1.201037118411813	0.33448687873654054	2.523171750166041	0.13294136869407228	0.11141994176528285	0.4208905479909808	1.2317565634133298	0.9339671008906465	0.09059678211975745	3.19969110599879	0.24047010859230505	0.545652468261498	2.5099923114885443	0.819581093299694	2.9409586898378146	0.6653501446286619	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	13.0
500000	1.2504963242459732	0.16259291049645613	0.5478313346454247	1.3524582336876287	0.24014094887937704	0.29611779709952346	0.571834084476236	1.1635516603124854	0.01722063317765493	1.5075503081080777	0.23183359197398964	0.7515581684496858	0.3381787274272931	0.1233796898976535	1.1202994186713358	0.5660031081698209	0.5355915285095725	1.5429400323289917	0.39392592409415395	1.596656188072441	0.09910561507065006	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	12.0
750000	0.05488058943953229	0.3508120013476377	0.34441480788760137	0.27734108352874864	0.06909738623449213	1.6439742864001692	0.19130736466408954	0.9831717455187522	0.2987970150303435	0.05765534752864675	0.5601814308536206	1.3879854004218686	0.4640207981204464	0.4730355784897433	1.8369159101680588	3.5610960256337774	0.33745605958171504	1.0583008544678805	1.202214143690366	3.2604797851267606	0.3037077074532638	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	14.0
1000000	0.048733910833233446	0.8085112608639705	0.22034562639739388	0.05578982471742933	1.1428602550892	0.7664086044863114	0.4799419070319166	1.1274851803941552	2.3238912636629645	0.30525278791237576	0.19502893633820764	1.2460658997169964	0.5265998392076812	1.000559209267693	1.2289210166714484	0.2739339463696576	1.6451334897121856	0.5117289352542062	0.7666057426527285	2.021811548266057	1.4073861372240448	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0
1250000	0.7371456324986179	0.3668758606489559	0.483507199455706	1.4710603552387793	0.9674345091172974	0.8217028426129618	0.40052767921300036	1.2853254904078388	1.1463272090631187	0.22336818591808752	0.31205191994924625	0.895853877578769	0.657875807524217	1.28253234517239	1.7388673804449188	0.34753729447173354	0.17315387778577443	0.7294292731396672	0.7029492414889202	2.08695476351679	1.3826113715471453	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	12.0
1500000	1.8331855777416728	1.0087996039171696	0.5843280926180074	0.19870860555071462	0.22749229352891776	0.9477063132304023	0.7803195342705529	1.9770275289861121	7.397346050579164	0.8734224643110403	0.24399096226569558	2.209593391749561	1.3253580207913473	0.37392319323876727	1.7682398084159783	5.226237783195948	0.8369285416076729	2.586261306204078	1.556280584514553	2.9107975340874086	0.5447548640718678	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	12.0
1750000	2.0433578310694056	0.2809099900348529	0.37812815817868767	0.5517295407329625	0.5028705441954878	0.9220311917279005	0.3773284452671144	1.5850498848938273	0.1959415129231184	0.5456262766461046	0.45866205871076543	1.652556905893292	0.7975884675003914	0.2652461433366601	1.5355027154292764	0.19157102171206145	0.1806273274500784	1.5560057027370655	1.1272186541347915	4.3207223064720015	0.4191711361315006	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	13.0
2000000	1.680224994101572	0.4732295147255375	0.21442157267473938	1.1522771587883491	0.3102833805325689	0.7691284973011651	0.445385784583442	0.9564418121640712	3.1652260231177665	0.378186458848824	0.39342036676370634	1.2150487591861743	0.16567827347055564	0.4483211629202034	2.2895145259129843	0.07184348964109459	0.5613626803940444	1.3443571387117743	2.0388333375527528	3.2293501939846254	0.4959665621984749	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	13.0
2250000	1.9176083583317027	0.13422879051439404	0.3168531994759518	0.7701976040466183	1.148162407040407	0.6067936531748622	0.6222724175232519	0.639498232670722	0.07363168182361807	0.3951639340502963	1.9603006437545938	0.8496176697898838	0.2977074201511915	0.1328881227558005	1.4813400482689512	0.17060609617966094	1.7395711811333474	1.3066336846404616	0.2879269591341621	2.928310837468809	0.6328214735826616	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	12.0
2500000	0.18664999714978117	2.262428602420093	0.2239708316241964	2.186221331671021	0.4514330634028536	0.3985036578022763	1.5761514752175385	1.0604499666969371	0.5731235635159629	0.23451713640388266	0.29440210252160387	1.7879358584829472	1.1901984215356145	0.3624352734148854	3.1737128812642013	0.27434068081283636	0.47539108824207854	2.01412062964158	3.2458728394569674	4.504187292898441	0.294522597973042	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
2750000	0.31293624819017574	0.34509420151195686	0.46887188056237106	0.1497518796569872	1.2334593582104418	0.6967967877234594	0.2728350679577943	0.8677658807782822	1.0602832109988878	0.2119321376111987	0.005129098187021231	1.0715464163348403	0.40987271670344955	6.049117759759654	1.4782513026452504	0.5048986165904885	0.5064952429051376	1.8696425666612555	0.20639521871653252	4.877389050222956	2.3606426324374783	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	11.0
3000000	0.1039650879607359	0.4009914702338589	0.2793036074524718	0.231404621544637	0.36432310784285604	0.2464654796120458	3.624450574050844	0.3183660863189658	5.98939410202789	0.238432957259405	2.36338178300682	0.8895223059874988	0.8337861938721663	1.5498799480553487	1.7270979098554067	0.6417969191023958	0.07339211544501362	1.048481060298833	3.159406016202492	1.960626409442294	0.8761325265593475	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0
3250000	0.4890243435042829	2.0211708021200128	0.5065814093121497	0.3106668717075146	0.9163997196279123	0.7511098766387054	0.5656968168927865	0.9476541628572226	0.8945482583874117	0.15849022236839447	0.218774272342172	0.8685109152502293	3.9498839659172145	0.3268282140804602	2.298885549874383	0.677633142408557	0.19252616857947388	1.5036686300393387	1.6473412007511272	3.4643914238575837	0.8902078297377597	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0
3500000	2.831302982340893	0.6469765090081203	0.40298203797115295	3.0797788773590185	6.658493319515219	0.645868752624993	0.018262872229860335	0.6105385312893489	1.4710373670632866	0.4706281461375076	1.059331057008981	1.358402427509555	0.45213545120961424	0.1865495108632287	2.5790505385520537	0.652476156314728	0.5453029837114728	1.4163027352081246	0.28279993650580254	3.395769051572114	0.009533900140813302	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
3750000	1.4043197330817203	2.3600764862556933	0.39600983138381934	0.18512089692634973	0.1143451446047044	1.4594244159760268	0.752579963948495	1.0201681346091616	0.7856843904768611	0.5005703007208326	0.70975935905017	2.3360564166350875	2.480490431776485	0.3209048956746828	1.8737005822144623	3.008547723150787	0.39394190090503944	1.6337685489953522	0.6871108586742629	4.638245115606688	0.007546921625238453	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0
4000000	0.7524493223013827	0.8915001827866619	0.8417050270793341	1.1886788800356534	0.49238779809938826	1.1425616195683193	1.5809757713509747	0.8749177622523232	1.945541338021986	0.579149377606328	0.9648704694387109	1.349561978434318	0.1287903323003341	0.3290095152822166	1.800300835260712	0.2577409584594457	3.2716712214296146	1.1775024208127614	2.7613761435620154	2.0060463938300086	0.49023155868330276	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
4250000	1.776987559944083	0.03480120391192484	0.381001327894069	1.0609204550466187	4.6454257827877115	0.6770187899207589	2.0003302936221514	0.4095574611505445	0.9293027034291803	0.17915174529257222	0.09470435201357605	1.241914883258406	0.5001469569610331	0.13926456382387625	1.8823506970904855	0.4471505710066877	0.24804287564285984	1.772224485169187	0.8587100771417561	2.509827258825831	0.5094556557784389	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
4500000	1.4127645348464861	0.5832484221623803	0.5600060573191705	1.3378600402411962	1.8069654119664178	0.44102282183389896	1.5614425735873119	0.6405662865262105	0.6116319736740629	0.3248162086879895	0.18565343720763536	1.1771241922772795	0.9018400624464319	0.16163607967694082	1.7768849975654801	0.3992274187310142	1.6480909629438005	1.3162197119006342	0.12645979869247187	2.5786474917890567	1.2074191981689024	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
4750000	0.024922839485442258	0.11437575364833981	0.4671918255378978	0.5209963405978372	1.0900051436215057	0.40366690091919455	1.2416392746480265	1.2439862477308534	0.2768759214234194	0.24346804316175433	1.4071513562001328	1.1539662895177423	0.07763436711787433	0.20741977704081485	2.5916508849138093	0.4119958724489941	0.3987726154564844	2.1118007036031874	3.141919988917146	2.5365301267450984	0.339860945962962	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	12.0
5000000	1.4345685738737526	3.837626112728358	0.18205694752084647	1.1432643735688564	0.3312357195923108	0.4547088216368988	0.9784099479801387	0.3605440879603875	0.3017871156720218	0.20977850298653786	1.4916107699328296	0.3703266954534528	1.0122143501402299	0.134863753139741	0.8654209913744163	0.15030215456549123	0.18897964526617142	0.9363810439143416	0.5791771716558554	2.009398835622778	1.049541900716622	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0
5250000	5.367385724086164	0.13555898754041693	0.4222359351876942	0.6346903748624524	0.9516701716538836	0.4032972744106267	1.476879064289947	0.6304480822406423	0.6264473099482519	0.44497415561849224	1.552530608460004	0.9440538409717876	0.7005877763107978	0.31400874952542657	1.6427801828325144	0.029014839695073326	0.4943747229177119	1.9955163070685527	0.23777331227970008	2.9329019321486833	0.8743617303272408	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0
5500000	0.004597997604643598	0.3216773642951221	0.16916724745648984	0.0724911829634588	0.8452436180264462	0.7204221960999132	0.10461535827403634	0.6060019999098853	0.32260139888996775	1.208584316834584	0.2448913364056138	1.5343618819746991	0.2578625825950992	0.21948095616428678	1.1215126590862714	1.4375408080022583	0.2909774929503104	1.6377851362157192	0.3536956680242032	2.264806916649455	1.5165847442114215	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0
5750000	0.5384831395449884	4.599580248620775	0.6420302639311866	0.31954052504788666	2.222811014082136	0.28533855038734884	0.7187953288719088	0.5846526316483904	2.484120213822239	0.19724745010159858	0.3277361314835632	1.2764205893693046	2.2876602883422463	2.3787206140805686	1.3603596395193005	0.24207244750815454	0.4644099541578622	1.2418057459392617	0.1652300028566093	1.7706651369569373	0.5739515719147131	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
