# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 20 10:50:44 CET 2019 [seed=666]
# -beagle_cpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-A_ancientDNA_skyride_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates
32450000	0.5539676121479836	0.9736113718425989	0.6773824353186823	2.7361214292384397	0.5938560684612464	0.8101025922700019	0.05420477394002115	0.860978471459488	1.9244602914772566	0.24916212857608705	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32475000	0.5248294775460833	0.06513441501492964	0.5556419813300919	0.750306500301293	0.7329065348953188	0.44385405483271184	0.8307273204495909	1.1898521392858228	2.6085578586206775	0.272250293213635	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32500000	0.35204039462775377	0.37625451826606576	0.5766979918932787	0.012262489842378857	0.39916487671970885	0.9190573769917458	0.6075640903727317	1.0670506989466377	0.4013373982408826	0.2618101589542772	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
32525000	0.31254023390630187	0.309103441577012	0.8149024270745588	0.01906223203652895	0.7167196070901206	0.391205008981853	0.33021465997806165	0.7550203891353332	2.194702909060283	0.2650495776026332	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
32550000	0.526550236762767	0.4453437377781429	0.5860549240374283	0.022267669076217245	1.4606292731982617	1.2366796612858162	1.3549520594505646	3.311791872964019	0.42119512649856594	0.5558138297958573	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32575000	0.19407343086283088	0.020107973647935116	0.24304683157295331	0.042713243402849876	0.18357386157181896	0.32752245674068564	2.016457134306732	0.7039568029796612	2.402488429605061	0.13241413816095676	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32600000	0.7161160727223513	0.4800918710524107	1.085579415671383	0.02400994285227455	1.1085107835156374	1.9417509020272556	0.13707198542350554	2.1899812137058925	0.09510224793700152	0.46938774545370404	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
32625000	0.20666862122326699	0.25831902224747294	0.7319590620938106	0.09831501544686591	0.8995778965640651	1.322145733063255	0.42609755694429735	1.342480237633304	0.3347972403677515	0.17658868355950316	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32650000	1.4162749635245526	1.022624884951175	1.528052481408777	0.4350675186759677	1.9571594537214492	1.5344873805185406	2.111882136289177	3.1103949442199323	4.47131178903442	0.45024699070999874	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32675000	0.8672522860969216	0.9537130657252679	0.7384048308455188	0.8541963373410186	1.1967799751259616	2.3533725347996404	1.0511714343342384	3.5289062281178336	5.807209766368566	0.8678261634130502	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32700000	0.792915208572444	1.2712030847138043	0.49385606026637513	3.0533876242618008	0.2063152638565544	0.7723057072006551	0.3810690188334664	1.5461797432125957	1.0731046055686135	0.23065526546157336	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32725000	0.7657110541013323	0.7079000592390937	1.7963840331297825	0.9459048849152709	1.0250150759131402	1.6735438889266048	0.2450934945332604	2.7085307297371206	0.3698044822564459	0.4196033471055824	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
32750000	0.3975299585494491	0.9815402350256365	0.4168848628405526	0.9256980901564317	0.5072562772587331	0.3567205352955475	0.7460001999878322	1.2466192340987963	1.4580175180810764	0.2095412896109552	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32775000	0.5923962197554653	2.3604030521417934	1.0155108489491589	0.18180817272566352	0.44020088496711857	1.1309923104456205	0.5660008233122269	1.67152974990756	0.5914311495294066	0.3542719554671764	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32800000	0.7030543770594581	0.5338783787983462	0.8857312436573451	1.1036739081203681	1.5277196964599806	1.6085900497807755	0.15082412055129446	1.9792005373722634	2.4439787031471814	0.342275742806108	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32825000	1.400373617034704	0.07195932258817676	1.743507741305831	0.05010364996919488	1.7504125192006905	2.944568402985918	0.05223249164047969	2.310206160005753	1.127591044757253	1.2114318728372462	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	8.0
32850000	0.09676654540404454	0.043286812980442624	0.6958429921155748	0.42967265297561047	0.4956582205209485	1.1038938693357996	0.06811865282067302	0.7871907807291991	0.46993200726429507	0.12288997693605876	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
32875000	1.0828428532472132	1.1825021324316103	0.9995399012013617	0.08881049282484774	0.37966805528077363	1.6122571568840514	0.28234480487337665	2.608188822974649	0.1958262661647527	0.4713062180928233	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32900000	0.4969294815092785	0.24687042041504983	0.7245520032981323	1.2484482836653634	0.8416445201404956	0.37997210607222454	1.424637263307988	0.9908752190695627	0.015622585339390798	0.20833599382789222	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
