# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Dec 11 15:26:37 CET 2019 [seed=111111]
# -beagle_gpu -seed 111111 -save_every 250000 -save_state checkpoint.state HBV-D_with_ancient_aligned_constpop.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-1.2202821605422026E7	-1.1871607845828215E7	-331213.75959381077	2295.0	-283.0	81981.0	1.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.18E-5	0.3333333333333333	3.050776725329595E-6	23.351569458269285	-0.0017690864371663693	-331213.75959381077	-11269.5350994549	-1.1860118E7
25000	-140335.12932298565	-19878.34202406417	-120456.78729892147	2325.9924192216895	-313.9924192216895	95778.16772315852	20885.737217946997	2.9223520576153623	0.32989617957214484	0.2454346187915402	0.17768206211715712	0.2469871395191578	0.35080586078772374	3.158636122824558E-4	3.360910432421362E-4	2.2419314624992957E-4	0.9450179145462225	0.035845917579715995	-120456.78729892147	-11269.5350994549	-8382.525610930956
50000	-136616.2682995019	-19889.033754128577	-116727.23454537333	2395.668649818664	-383.6686498186641	94959.5624667489	20241.825128432934	2.8588965202540053	0.3350193668526512	0.2464269965852998	0.18176601830706055	0.23678761825498823	0.34177020723768264	3.357989349698024E-4	4.7530048217520775E-4	2.1962922417134858E-4	1.16723320292447	0.08216167684719049	-116727.23454537333	-11269.5350994549	-8393.060182666128
75000	-135181.5000425898	-19878.17658462715	-115303.32345796264	2368.355497689385	-356.3554976893852	94049.17028548355	20609.196480523304	2.8362813685137644	0.3398611241499687	0.2434968378369882	0.17564407185070724	0.24099796616233557	0.34257410187285264	3.537478497445596E-4	5.492831308107991E-4	2.2443226387813188E-4	1.2578323653702932	0.10416367957381795	-115303.32345796264	-11269.5350994549	-8382.039234713004
100000	-134593.8049695165	-19892.2923545255	-114701.51261499099	2462.1745657122337	-450.17456571223374	96826.38047746161	20508.457580208014	2.891340555926476	0.3306885197130155	0.24627457059155256	0.1785949757174302	0.2444419339780013	0.3494510514189558	3.2672589248757E-4	5.417900668065638E-4	1.996300273071305E-4	1.3416620824932324	0.0778310217480929	-114701.51261499099	-11269.5350994549	-8396.380291925441
125000	-134503.09779484814	-19853.31111355085	-114649.78668129728	2401.3614689877077	-389.36146898770767	92509.45685382606	20005.106405662642	2.9195304373427793	0.33455474842575506	0.2528852535001681	0.16987285992770526	0.24268713814637088	0.34277205924407517	3.5781443169609876E-4	6.126941810207999E-4	2.1446752114613206E-4	1.3658615944186474	0.05738085745481276	-114649.78668129728	-11269.5350994549	-8357.105606069172
150000	-134335.76530428053	-19856.283882023123	-114479.4814222574	2530.2004511771547	-518.2004511771547	93916.32882346108	17575.773949798655	2.893624657329988	0.34035147234860086	0.24486586258818394	0.1735234596872108	0.24125920537600368	0.33767953621628316	3.722764826643449E-4	6.725298530622317E-4	2.1608791742161058E-4	1.4102622462493317	0.06519357735953016	-114479.4814222574	-11269.5350994549	-8359.966697848937
175000	-134118.25118445	-19872.22388341205	-114246.02730103796	2478.9399942991267	-466.93999429912674	95283.38335642168	19645.497699000454	2.855521847032624	0.33162842108167206	0.24528474439442965	0.1804909813994255	0.2425958531244723	0.3442199469256635	3.7439036495649964E-4	6.840023726965774E-4	2.153244677104951E-4	1.4263975012301342	0.09180969387712136	-114246.02730103796	-11269.5350994549	-8375.88851005572
200000	-133982.4734643101	-19851.201456168095	-114131.27200814203	2636.8704067877557	-624.8704067877557	94407.40802404718	19883.62861151692	2.863945818921014	0.32912218219921796	0.2525673226185936	0.1764547908474023	0.2418557043347854	0.3506202688646982	3.8670542743949156E-4	7.2965254330956E-4	2.1568488479707423E-4	1.482251920684905	0.04322658114704621	-114131.27200814203	-11269.5350994549	-8354.74221360744
225000	-133909.22947615094	-19835.40623170031	-114073.82324445061	2559.254956597362	-547.2549565973618	93223.73184157611	19430.70665009522	2.9538434223161607	0.33306370564604276	0.25082456636056405	0.17617746233940199	0.2399342656539905	0.3469275038485183	3.8238889503794426E-4	7.453189346524325E-4	2.1169812955103975E-4	1.5284220893898808	0.03167400074082306	-114073.82324445061	-11269.5350994549	-8338.95958259448
