# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 14 23:46:01 CET 2022 [seed=666]
# -overwrite -seed 666 -beagle_gpu HBV-A_phylogeography_markov_jumps.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	location.branchRates	c_location.count[1]	c_Africa_reward[1]	c_Americas_reward[1]	c_EastSouthAsia_reward[1]	c_Europe_reward[1]	c_WestCentralAsia_reward[1]	c_allTransitions[1]
1410000	-295.7038836814781	-56.759297997370545	-238.94458568410752	0.0019443129405583319	0.001944312940558331	0.46130218111974775	0.3796368896189793	0.8430958809873148	0.30265988184234444	1.2073296354532095	1.4681817936244106	0.9915929276324226	2.0836300098675364	1.5960689219947695	0.43883854702874764	1.306949452278378	0.36225575027723833	0.3924536503634028	1.049960071137021	0.49028960861007115	3.02859558006946	1.1093533983250348	1.968104199285055	1.078768095792971	0.29613304386802763	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	61.0	5195.377541254322	3397.8005837899836	826.708509762012	4427.343491175646	4386.691572585232	59.0
1420000	-316.61234972934716	-60.95624641408299	-255.65610331526418	0.0024127640378198254	0.0024127640378198297	0.39077641165690424	1.1599105237027674	0.45066276451739745	2.1327935305873353	0.23443957775210209	1.0214079061204964	0.20953112006337207	3.080921545689673	1.2093361732190118	0.09613514161412304	1.3435025764326467	0.5493807108144741	0.9609143686643172	0.37644428658030055	0.8115362192672484	1.7137813119850354	1.6001704308085456	1.5228145728305276	0.932852105789318	0.7670820659021832	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	66.0	5831.402341409484	2554.233819402156	1063.8855829406534	3014.331987802141	3728.7770056951153	66.0
1430000	-316.40624820341185	-66.40630470173069	-249.99994350168114	0.0020631874474956345	0.002063187447495638	0.46821180035554305	0.8820807224609651	2.316256642522636	1.1656961561159715	1.426955425813071	2.4956206352569477	0.317791163405458	1.6083348488201161	0.8317572463130515	0.08200871281001139	4.517592501047515	0.5042545594756599	0.8111127543123684	0.013121365744177311	2.52386200962936	6.745432285494819	0.14330491043946067	4.160300961032869	0.5846917332612285	0.25389913596457214	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	70.0	5324.13023799192	3959.4837345055316	1664.5993651773106	3102.093571521838	1209.045464709943	70.0
1440000	-331.5538825790826	-98.9408249670937	-232.61305761198892	0.00237086602504975	0.0023708660250497515	1.3104825646880465	0.23444830472034334	0.3446177049217623	0.014004298461294511	0.3533024137554858	0.4758801863503708	0.5088150906178892	0.9385142896076895	0.6083753636227858	0.28389252081094807	0.025833040013816994	0.08040013931850548	0.23745764782081855	1.3037316602544267	1.3307009778803733	1.1225870445990902	0.30397245502524034	0.9450524227275655	2.469844034200376	1.739948221314763	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	8.0	0.0	69.0	17216.065933913273	9027.80919546289	3080.1902036671654	6695.468005578611	640.0266036600403	69.0
1450000	-295.6484457211235	-46.00253466333227	-249.6459110577912	0.0018153773916475663	0.0018153773916475637	0.2551898216635089	0.0757411304066333	0.846735669889697	1.5124084409229723	1.437469004751006	1.191261682921846	0.14166188456302742	0.2833685553360785	0.9238302282256213	0.11574628457175799	0.06821780532659216	0.31565800551050666	0.4032372921928324	0.11671527211254627	0.20279431196909542	3.2779760722515583	1.8279635523923112	1.401452742473261	0.049485449303993886	1.125216530342054	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	58.0	7685.353372396947	2872.452502690865	628.078383139343	3345.652127320032	1407.2169324799338	58.0
1460000	-315.19570494918725	-66.04031973661804	-249.1553852125692	0.0027483871037180217	0.002748387103718024	0.34823949560630796	1.3946566128949334	0.816305215596461	0.23723127940027997	0.6439826714638995	1.623937199052328	0.1665653865931994	0.40833733725818644	1.484806662213545	0.08017823824261093	1.2749156315929875	2.020973321260049	0.47709298272760237	0.28903979032462784	1.2501525780299685	2.3347268282428977	1.779388748229387	2.974880396444888	0.021261648612250404	0.6603528933241114	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	64.0	5248.214746875409	3220.2953972637497	2042.546468245194	3271.5546033739574	1655.4430683125233	63.0
1470000	-311.8481039847721	-54.17966269189908	-257.668441292873	0.001369153253721589	0.001369153253721586	0.6995690505804123	0.21306505656246344	1.4456444290631343	1.582638392278778	1.300116929401652	0.8266561657316662	1.5434289558456191	0.2484441318265764	0.34556410652284714	0.9920620037373422	1.3295950799315497	0.38224777368630924	0.24503452777668389	0.5769740565037255	0.28374111932183604	2.492779762984113	1.5482361279981263	2.347518352073738	1.1941281550096687	2.2542253945420208	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	11.0	0.0	63.0	9491.234348765825	4367.281766994775	2483.383367745453	3512.407364737022	1692.5198316281876	58.0
1480000	-326.00211557835473	-55.874962544385866	-270.12715303396885	0.0019387539837623666	0.0019387539837623668	1.3761203114211564	2.1292544243499445	2.722718745736084	3.5863392838412818	0.9201992102187121	1.3307685820018467	1.021549050085507	0.20340812831452101	0.06253874984454656	0.7056267844035988	0.13561096215732957	1.0013051261983097	2.2687925917928156	2.4312878929647583	1.373767833508209	1.4720893482265707	0.19966280111849166	3.4031618000865973	0.19979947518963634	2.2060849325537983	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	8.0	0.0	61.0	5887.92343404253	2838.970353165839	1031.6686846362345	2775.33279062414	1944.8992157891512	64.0
1490000	-295.8014430652319	-47.14997290694352	-248.6514701582884	0.0017288127292621983	0.001728812729262199	1.5631915171470052	0.9107137889688368	1.257746675870974	3.0910177672919508	0.4107431223131789	2.3352836270321586	0.33648637322121067	0.38836886446234853	0.368452509073313	0.4252313716933627	3.384284509987874	0.31290052931004775	0.3669288852348396	0.14834560486649082	0.3775868153619444	2.5605595013432123	1.293968831912893	2.2390960871506316	0.8561858311253691	1.6526168569280812	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0	0.0	61.0	3964.8034888940033	3416.9459149990084	1076.2017609627144	3349.615168794845	1141.3940142889253	63.0
1500000	-314.01783987828986	-64.28599409842724	-249.73184577986262	0.0022997389486511953	0.0022997389486511923	0.47490162657226487	0.062366325775634356	1.1374136866940565	0.5089594948473037	2.2188869511733715	1.3658507565284148	0.8572938793139407	2.5940136197987123	2.674741219434514	0.20301259624786805	0.9157745168740636	0.21637728626925495	0.42503594356794794	0.31915727002948924	0.9916306218828841	4.484861627237008	0.5980172957373884	1.8358606543160119	1.5564509019422834	1.5590564285045105	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0	0.0	61.0	7035.682325754457	2494.053670900971	589.5340791157981	3833.8598253937407	2034.1492014431694	56.0
1510000	-307.07104593963413	-55.260193193455024	-251.81085274617914	0.0016963084017640468	0.0016963084017640483	0.6838229660098342	2.441283443932486	1.166177985366636	0.0679678952576921	1.2104627042675553	0.7497508868361915	2.5718304829620378	2.142626927353802	3.865879787813596	0.33856457007586693	0.5908341493549737	0.10722920837827492	0.6644097907173256	0.3317371564694591	0.49475998694874057	1.4794597063069752	0.487271362905779	2.7486838361526016	1.3372266328438864	0.5951483987915032	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	59.0	6681.26468941336	2741.89594320574	1570.268600192307	2975.050966792049	3652.90748367728	56.0
1520000	-309.68104109768444	-60.152810647748325	-249.5282304499361	0.001787788776300954	0.001787788776300951	0.6763855207542049	2.4905574715277026	1.4289815059928386	0.7393897996837661	1.4808593946897513	1.850599758607131	0.35258836311022335	0.2175349893580696	0.9052245268507304	1.4296400291355864	1.68154930462794	0.7431169660114655	1.1632477098562375	1.1785028741204173	2.288449975053435	2.95829983870974	1.0117352114514084	2.7878699369586677	0.08656505040900968	0.7649104357012327	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	10.0	0.0	64.0	6377.583771752364	4508.1113459227845	1333.3787724689491	3837.940768898321	1559.915211863692	60.0
1530000	-317.1068381661292	-68.7296700526195	-248.3771681135097	0.002242378868839966	0.0022423788688399667	0.9101806637997091	0.49746616424404344	0.6008506424710768	0.06608461840800492	3.7110032647547895	0.983592668011829	1.7429126953540166	1.1003797023898296	0.11139915020521043	0.18995358626607586	2.3394308212259713	0.262528916046829	0.5896597116414102	0.7108557307158274	1.0612569669498597	3.08163302721115	0.7620828570947921	1.1190595235677	3.659094824082766	1.947538863356762	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	61.0	5677.501933969049	6102.432473091199	1261.2400789214137	3976.906527700307	1385.534676940345	64.0
1540000	-320.90453860096596	-52.46852736763496	-268.436011233331	0.0011405133309117547	0.001140513330911755	0.11968817907214085	1.5575707221530701	1.5539362261160046	3.0976051527526907	0.14999921873960548	0.6227805629297501	0.6545868480838918	0.5703877124691276	1.9019270181734191	1.0804788421601856	0.3522360936307662	1.3161767494790053	0.5003776550380009	0.6564795839168569	0.8779106515159898	3.9098491898278107	6.098482013501066	2.719183201099723	1.2132924344674012	0.017715494712805736	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	60.0	7638.220659697803	3093.4471543334444	1386.3269997289308	4133.218595007612	1409.1698307664724	59.0
1550000	-298.9965249131971	-52.1961441777608	-246.8003807354363	0.001775030718048846	0.0017750307180488464	0.687442553291599	2.982951146461661	0.8214511821812717	3.4655898819936612	1.315110906836854	3.233784565816629	0.14982735017942367	1.0272494869163016	1.8170514452452304	0.40119748651708015	1.0986102688926758	0.2193952393656332	0.5158934228319938	0.2536233700687881	0.3784785907184812	3.9416186378167986	0.5185078261596525	1.69542687463673	0.5383481708375621	0.2574539717001819	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	54.0	5794.484523155954	3527.472954588165	787.9839334638235	3525.68409735796	944.3488529027593	54.0
1560000	-319.48317923741183	-55.18759131204415	-264.29558792536767	0.0016885865407344014	0.0016885865407344	1.2044775182908383	0.45329546878404015	0.7063126963257146	0.3609920796800208	1.6127829072738644	3.4042702753407497	0.11120269176489332	0.2042224537518636	0.9373090138100465	0.2928039078017148	2.5767418404678017	0.3261436778986606	0.4161693995900131	0.7641220152660437	0.28526380633168175	5.495966631375588	6.567472141124907	2.7169312644584536	0.0953337621776869	0.8727853959857403	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	62.0	4628.674578080327	3414.0148309342253	1312.684816299652	2724.4392899684026	2546.532603435082	63.0
1570000	-307.9475384836926	-62.955634057042886	-244.99190442664974	0.0023949973206656688	0.0023949973206656636	0.46628438912848924	2.5175524045006474	0.6432437597377311	0.4582238637202372	0.3368702053856783	2.10656254470465	1.68671803951491	0.4093019841061184	3.19536578450641	0.03750939995920368	1.4422476898784728	0.3036795915286258	0.46093791917848126	0.174472510835861	0.7987259591584408	0.9378468896282683	0.2718991732594668	1.7258845597192591	0.1255100740798673	0.26489743279828215	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	75.0	6055.508693468102	3701.1799959745963	2652.7676820468428	3868.4033824343687	1202.4753068783482	77.0
1580000	-293.6993660382182	-30.95636629088664	-262.74299974733157	9.19205356721851E-4	9.19205356721851E-4	0.7816254967714248	0.14358770644665683	0.7275120680189967	0.1377621731963529	1.1292007849975385	0.7088448065316951	0.08296591989897292	0.6550133988870572	0.035093980721386586	0.2916764649144024	0.4445183045270403	1.3157428308734163	0.9117642162489404	0.5206854886698435	0.21948217877777965	2.1221672176574744	0.46914494987047706	1.8731366246156027	0.09864229116924833	0.7503662050844756	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0	0.0	52.0	6550.408877245657	3266.551012006904	770.4426913251057	4938.616026470374	1592.4702830803117	53.0
1590000	-317.44919438101596	-45.1720169970572	-272.27717738395876	0.0011859602319526789	0.0011859602319526793	0.5380157537769401	1.0123594178494493	1.6991042257536741	1.377796195020052	1.3686307388876742	2.0400682909786494	0.8030030355881093	0.24932671771068624	0.8076595848428771	0.6741049306887681	2.1043846716983046	0.2274495977632413	1.033523079514049	2.241080128656695	0.48179387985697675	3.534731699585511	3.9690540130667213	1.1554264735170061	0.711338217739754	0.25089312905538147	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0	0.0	61.0	5509.054065244951	2767.6194261912588	699.3290753452139	3299.4251905289225	1092.3114978155113	57.0
1600000	-307.2902813694352	-54.34243082994351	-252.9478505394917	0.001999851572429063	0.0019998515724290638	0.49695942745928545	1.0174073061792521	1.2860915343656738	0.6865288962819	1.0185129674167999	1.6178414622753194	0.5992296612088733	1.0601791601365262	0.24963080609082128	1.2655865014990835	1.0475856621775588	0.7612035257381172	0.6375785567533585	0.2742329976698176	0.07033075666611899	2.5576849002296274	1.8696260644020428	1.754624000352592	0.11978291315467868	0.03307166828162601	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	12.0	0.0	60.0	5822.0890868952865	4075.8298745298503	1628.139064720055	3211.3540422501324	438.4199835027525	59.0
1610000	-303.508938013487	-61.429091828275986	-242.079846185211	0.002117332948507403	0.0021173329485074015	0.3255221895340449	0.05249522407960161	1.4045845487004864	0.2062354325444827	1.1536459122930278	1.4875581777160398	0.45808786260216783	0.1009061523339863	0.3612217397031226	0.45435346948722866	0.13050395604927187	1.842052404436043	1.1382769559204904	0.5429230122493262	2.3961215882885853	1.5099228086748586	1.2344025409123147	2.525507460710323	0.47353251376098154	0.785225412998091	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	59.0	10011.728332021334	3213.2022811200386	793.2200104896779	3788.558270977831	2515.892411769906	53.0
1620000	-309.37063824305216	-51.87091176867314	-257.49972647437903	0.0016784048549866619	0.0016784048549866634	0.8142539574066636	0.2543070378614489	0.6154685134340775	0.32010910752076355	2.319501648648536	1.8271449257100099	0.35284195363553766	1.6924289381981217	0.06653903987824547	0.3137071909129599	3.3414028561058755	0.48667021539267696	1.9188740330477327	1.6867123627258815	3.6549140009437067	3.0524499749064162	2.9336486075004804	2.387329593268262	0.20159377725736144	0.5577749877950099	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	56.0	5967.322648133641	2040.793323012039	621.6273875702555	3579.127084131661	1576.4730676964946	60.0
1630000	-300.1686056649303	-40.49893511261203	-259.6696705523183	0.0014358885926291523	0.0014358885926291558	0.33371710441362507	1.3418163698024266	0.7345389043522587	1.6085361171255061	0.4725131970938804	0.42516002958744625	0.06744918296940396	0.38771518869792476	0.8841398045881838	0.10942658166700728	0.198673171243516	0.9672738687775075	0.21431585505922987	0.24988732044101145	1.7760126845639486	1.8393814591918634	0.806989835443952	1.7953809586039002	1.58586122617255	1.0571827277866481	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	62.0	6703.847587221469	3293.391632579199	1127.508689089558	4200.779520448975	1439.4124826013706	59.0
1640000	-312.23084716226487	-61.89847104456053	-250.3323761177043	0.0020360065826943614	0.00203600658269436	0.12413569658315257	4.169164347721243	0.512205360067113	0.8229930341170161	1.1553369797592867	0.6912528732146044	1.1547756233121433	1.7442184886995908	0.37058711677884953	0.26901873352703287	2.167238048689781	4.770260301835164	0.780847047555347	0.32353565292348696	0.980859877951244	1.8496834787997345	0.19318519101741055	2.3780699158965906	2.7629462076867934	0.44784006034470675	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	64.0	5976.88317408026	2931.4477883254276	1775.9213934445013	4155.046069949804	1742.1468483827468	66.0
1650000	-297.60738011804244	-56.58873996074464	-241.0186401572978	0.0023434701238310048	0.002343470123831003	0.4534146337691767	0.7237319502719954	0.8277364724742781	0.6567356518531263	0.9713321074322372	1.056846829506441	0.5861912106102699	1.9930567825303631	0.08172188874364708	0.2413931301566973	0.3801842338391195	0.3999732599001158	0.8742055204748563	0.12982933983194675	0.05886102640006809	2.659257909772407	2.324525372742748	1.4449779238640805	0.077024425443853	1.4697013666337495	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	66.0	7222.055327451089	3933.15295108955	1039.4656052798498	3163.2940662160277	1492.0935631201703	66.0
1660000	-308.1636683763955	-67.26150620861607	-240.9021621677794	0.001572913926257443	0.001572913926257442	1.4965117702022877	1.9061631613722552	1.358037355097762	0.19365296040759736	2.086673380127052	3.52045800830114	1.7903411761287158	0.8511135308900613	0.3422270322438228	0.33930131726924057	2.7378788926330073	0.2941604164448613	1.026142734429482	0.2828983921470991	0.9359870579774604	3.4845122422319488	0.016530690175377977	2.3182837838061103	0.3395092898021483	0.6123857906155725	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	59.0	8680.943119787862	4805.358787423426	1552.2804002488767	6551.945507766288	4472.75189139591	62.0
1670000	-310.0541675567158	-47.93313704338564	-262.1210305133302	0.002071728058123522	0.002071728058123519	0.8897093206502521	0.2381450423345412	0.5920398902555287	1.2963118209675153	1.202849967546991	0.558393253503383	0.24431633721435395	1.7449699251290225	1.0943513847989887	0.7777089340537998	0.9771382626693683	0.3121049477228931	0.42402491010919197	0.45580534363628883	0.25499843525399235	1.3520408885260575	0.9113235685143013	2.441163524284617	0.3120807520024216	0.1692316286320708	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0	0.0	62.0	5894.052233805803	3200.02016092337	1411.2022500715461	3458.4042954421056	1420.267286172767	60.0
1680000	-287.5333181601031	-42.29813273975805	-245.23518542034503	8.469190818395239E-4	8.469190818395239E-4	0.6363424096029102	1.3624398399243576	1.3154075562755274	1.219275112832999	1.242689146359358	1.2240830103587916	0.8931574150049967	1.0670653612914573	1.4560676552300986	0.298718148563181	0.6554168471818762	0.21538805356224783	0.6344318768505127	1.0650036005645591	0.8342902052169906	1.6293666511532465	0.09312493705332434	1.4204202249154472	1.4893696330777264	0.17845540601235907	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	53.0	14197.945682984646	5635.33173532349	1416.0611658741452	4444.777466035344	3117.3954502374368	54.0
1690000	-306.05332001715044	-46.30692903910688	-259.74639097804356	0.0016649595859852726	0.001664959585985271	0.9425175335147414	0.06715175172064966	1.4927744857419074	0.6018081005702054	0.6947353249145436	1.1784356147914496	1.1700144796632037	0.3399217283442902	0.023660856346104247	1.023145949648912	1.0219180411026456	4.590515464379374	0.21665116071172838	0.767993167213636	2.149231873270901	1.5894174947923712	0.4522706791946496	2.1695959196426386	2.113358474888489	0.9284667214002766	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	54.0	3720.532140809094	2474.0411330197817	662.0236727549284	3319.2238395692634	3626.9179751855604	54.0
1700000	-300.71728398627835	-57.19401938502132	-243.523264601257	0.0018753131595065206	0.001875313159506521	0.9464202495223168	1.886991152521196	0.5958468314186606	0.005695996169796304	0.8635287225112084	0.5650697668188359	0.5435217282430724	0.5879116300269006	0.30190934547287945	0.5167763577415728	2.940431421879805	2.542428221279798	0.547236761877289	0.13684085173401675	0.8600445954047478	3.6892870897311667	0.48223221744234673	2.914885426076141	4.112504435110758	0.4327937532895922	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0	0.0	58.0	7110.9808644245295	2904.732730152537	824.7096965196048	3048.915095680524	1967.5726655763408	56.0
1710000	-310.5616438192879	-49.710463521115614	-260.85118029817227	0.001225802168845283	0.0012258021688452848	1.1891179026963823	1.2295855885776839	1.8487829307310553	2.6783205062177715	2.728845363375726	1.108558497480649	1.3042810219856895	2.5039103093865442	0.13421045469754447	0.00416710739259591	1.0008201327854707	0.8368273607852912	0.4201092037400713	0.09937839828664088	0.45330138424511107	2.2549142829662614	1.6680274708547038	2.045954138226127	1.8732091463034002	0.7326436020115942	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0	0.0	54.0	6073.223840294233	3491.1706533826446	969.3137802217003	3672.8882035732518	3575.9802109631164	53.0
1720000	-288.38094014864464	-46.01236433215696	-242.3685758164877	0.0018025039725053256	0.0018025039725053222	0.3467209623162256	0.40489451605300586	0.7202353777934454	1.1829043079635588	0.8391308293589643	1.5608651462297696	0.12091732062802532	2.0151608141425656	0.9769138742241423	0.2943261998723866	0.9028290244011888	0.09381506382817598	0.3449451933863587	0.25381458708106475	1.1290761597431225	1.21447889507896	0.7763892018431934	1.2042599614553433	0.6410609976901005	0.08094184817540846	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	65.0	5110.064685658204	4523.848747797799	1518.9968241711888	4022.2165823535943	1421.5619895521584	60.0
1730000	-289.5579678171616	-54.59024619013618	-234.96772162702544	0.0020071884657647094	0.0020071884657647094	0.6752858039578561	0.5705209720139524	1.3543217567989483	0.08945074325122027	0.2630020677241359	1.5585923401689623	0.19154262286904172	1.677825237761573	0.22274862522085465	0.04607400811927305	0.8854975127259653	0.10746253497844588	0.6239132453598251	0.1639950773930777	0.9748076986631433	2.360003983334975	0.35533535300484714	1.2896298213793815	0.2609361197619821	4.077743147359389	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	72.0	4631.6075013400605	5036.904623180712	1194.9542128398875	5015.047616753885	1401.7446067811625	80.0
1740000	-312.2590437668712	-63.981258335919826	-248.27778543095135	0.0024160000486674236	0.00241600004866742	0.3759279295481877	0.20385470782981233	0.44594362034067636	1.0298230022064097	1.2191676768466364	1.3574628010551646	1.2928083117983808	1.034637716465601	0.5771392208868882	0.024243039993268812	1.9738133885942235	1.2577194856817437	0.414062593028849	1.3768383913125786	1.3076105842128218	0.7303922537882133	0.24305142614326494	1.1150905662472212	0.05553263487982254	0.16955902605058928	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	79.0	8433.18303761778	4055.5065929052275	1604.8768239092901	4197.530589370233	2512.1017818808773	79.0
1750000	-304.0596511509933	-48.72669581973334	-255.33295533125997	0.001933719275864197	0.0019337192758641965	0.4466096764641673	0.17060226660377106	0.6191942182874431	0.42865190309525675	1.0245525193453042	2.333248513568677	0.09572932158020579	0.547315142819974	0.08290001460822803	0.6910661091997847	0.23818082757811823	1.332112286330385	0.2671644134588687	3.5743599493339144	0.9122574438808893	2.269689243288806	0.6711053653594415	3.93405752090065	1.2795207726041917	0.25959331568299343	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0	0.0	63.0	4933.097784086794	3160.842211130034	1778.476584260307	2503.259661726445	1543.2672360681804	65.0
