# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 14 23:46:01 CET 2022 [seed=666]
# -overwrite -seed 666 -beagle_gpu HBV-A_phylogeography_markov_jumps.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates
2510000	0.1145863343797509	1.8141768454632472	0.5290745015305433	0.14109632494090893	1.1046145214206018	0.5168033323609329	1.08715679616655	2.273731737611144	1.61099824530521	0.12395480157708788	0.018664924926539518	0.6611776976247667	0.7285551573843284	0.23411340736363098	0.09860615607209643	1.9236418981613448	2.6437028266256704	0.5473635484443928	2.0166344013508386	0.6250038826755299	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
2520000	0.3496456500412851	0.641596831921574	1.0767762930966986	1.0640078290086405	0.22318891974458432	1.1525346825941762	0.09922152126540659	0.8424136162242799	3.633222953391877	0.12982455761713524	0.5381776045318045	0.8821920683985445	1.8657298160141402	0.11840219107369573	0.4728427245329324	3.696063998544373	1.1087222424079017	3.5922257565520876	0.871724275169468	1.3326791564453113	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
2530000	0.6018451652608237	0.7301902320082111	0.3787610732156479	1.327044768445909	0.9071746959605352	1.4158203526091566	1.1212681869159873	1.4756102601510337	1.138436271968518	0.24807142001687324	3.0356745815063184	3.0685462902027045	0.3287103585297501	0.4783461914971211	0.9122553993759567	1.1289567354232104	0.546649539874459	1.5797055917155403	0.11661704087700536	0.5573852904566702	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0
2540000	0.37919471666117166	0.5431064066937747	0.3489858478722594	4.036974889964014	2.3956847349710944	1.0316193809209615	1.029347045727594	2.6700720528585054	1.8368828112802715	0.29570354543792055	0.611939270620191	0.2393632376276828	0.4135140796939103	0.5735597183398576	0.3419799512666518	0.7162898994349192	1.8847731363217795	0.9891208642941254	1.0468543602653586	0.22217028915950615	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0
2550000	0.2712698456550614	1.5147610018116966	1.7966333822775327	0.8818344726770612	1.801113676346174	2.924078067433577	1.3199163970092465	1.5407176202352377	1.33847960792349	1.1443646532171576	1.1462507475405055	0.8303170111816709	0.931075960236141	1.7714638710790802	3.094867531334536	2.071944180413958	0.24830067706951678	3.1066405578552994	1.17329767131545	0.9210249404670139	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	10.0
2560000	0.28028867860475515	1.0017167112230974	1.0933001558653188	0.2804284495640213	1.4996627792164408	1.1351841122903816	0.2276334759160286	0.4621062878318892	0.2839048334397258	0.32578947592308516	2.8379798404462533	0.5624659407944849	0.35846159846082615	1.1798191787440233	0.36502338447177984	3.1568760479976796	0.38741938509259743	2.1585075340582702	1.4845769391122436	0.8365911687191327	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
2570000	2.3164062827322454	0.22790849498284788	0.8669185929393566	0.11442766421385253	3.3768169569317847	1.5196059175955627	1.0257278546912407	1.8236822966633086	0.37840601403776997	0.35421875537920383	1.3796064533948103	0.12439415351898375	1.3017280353298084	0.1814804410626027	1.1898126701801481	1.841413271380464	1.1644898882139563	2.062771418612424	2.8592710440862823	0.9458671243793093	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	8.0
2580000	0.3522175263788612	3.0719497635325275	0.7971713980093967	1.9002129434071546	1.0907315654960679	1.1455088699834772	4.66189946828616	1.56923187290535	0.06184389858092832	0.45532044672901123	1.3798108960571505	1.2148904855681641	0.3576052617990403	0.39607120636557247	2.235113184987355	3.11824119982581	1.7422775281131897	1.6089731573299204	0.05920207976041836	1.289162275385268	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
2590000	0.4116098630779966	1.188783639207988	0.8362910247190387	0.3373413954896414	0.8769695474638017	3.8901544290928514	0.6702766175166877	1.9723334230198593	3.460306926315511	0.3407494681236432	0.5192034795924959	0.33092789830114	1.9848755005254308	0.3819732415985191	2.64252553028051	3.0568632392986554	2.616973238814728	3.5390431956605153	0.2563744209978997	1.2312820258279158	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0
2600000	0.22157469161330476	0.1984590936727317	1.034197030742085	2.4708909304455404	1.3811558676792572	1.290476544111316	0.8891098125143627	0.6421829558865697	0.49103169014630094	0.1245850873294252	4.900387674403198	0.19864660012113752	0.297412679081016	1.526300750066899	0.4906626743124885	2.650973175194892	0.8042501526215273	1.330619711340218	0.001772213392314414	1.4933311964441238	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
2610000	0.6627231514358358	0.741766500176501	0.6467061780195155	0.032477579595899975	0.41699194642037274	0.877783889687079	1.28281243701838	0.8675238593847436	2.821865595055355	0.43061937202230577	4.8219540905738585	2.7198664508201924	0.41650159815256543	0.14800181538420493	0.4354149794141966	1.9678981828334148	1.009659611121286	2.2213629651551776	0.6808531282324641	0.2091378115060419	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0
2620000	0.14017044563317824	0.6171323263628666	1.2269691872325745	0.3170095280529497	0.9978861291830916	1.1290148598247811	1.5619949559622923	2.3941498714811997	1.9753555885929597	0.2870318911268734	1.8477257092481811	0.3904488370067217	0.6163372978551186	0.08641936630245321	0.6734760905633157	0.8830966959858648	0.10228311560933276	1.2980737842864332	0.10401627957687763	0.6176630577600651	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0
2630000	0.08377551524709931	1.684725254435465	1.0990242950142015	1.141437837034323	2.3682890191140014	0.736709322808111	0.27242760041514935	0.7588461546695667	0.9059513347659218	0.17909799619790784	0.20342798443156007	0.10672736597305954	1.2328222848688777	0.05214027657437467	0.7414041318085923	3.600745221643194	0.3923633031563555	2.85275537898073	0.015186103734236338	0.30533577141250984	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0
2640000	1.245974047501623	0.6492150110871221	1.8358705017664574	0.1535924645170815	0.6209588445601066	1.6192304443834031	0.19423836289928137	2.8104078100585137	2.2731371760613	0.35616892588461707	0.638506496576578	0.018420005945706985	2.074818208046651	2.919367685298021	2.445828221038453	4.114462527590159	0.3135713285016633	2.299001025776076	2.251099871502081	1.6134692582465442	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	9.0
2650000	0.36962464829148317	2.4722253748457	1.0497086413876584	0.02703848153919451	0.5847374409067347	1.3383467676211063	0.6828748946563719	2.3672014621348834	3.5842427348413843	0.38165798498102593	0.34306286159939525	0.4919062620152464	0.2754052634491084	0.5731314539965016	0.4752796649953452	2.8247294752152596	1.5919332406476612	2.5973784319642688	0.13619584590988418	3.2639334731093563	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
2660000	0.3188598054365385	0.16828691096889847	1.015664123573256	0.3112408267072223	0.8193981588316158	1.7676149482614771	0.09333516046660292	1.0176053729997951	0.3571604989789794	0.2906083499406584	0.14691284498682525	0.8972400236256126	0.2789065256604414	0.16785559311661927	1.511790255447675	2.542111519623171	0.14816317918385438	1.2867819921156525	0.6766600454098695	0.2356726255658429	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
2670000	0.5364206933070373	0.4829825523688069	1.6699601921353597	2.530756424085599	0.8979458028383462	1.5864385983675593	0.2363737026131338	0.15504651018616827	3.2550854930136675	0.40928845624425503	0.2518144775604975	0.9092823126921371	0.5375999707717977	2.2422197383269133	3.3131761010283323	3.428189525773132	1.135906135880674	2.017801053741965	0.33128290878661215	0.30380282095533045	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0
2680000	0.48686671618349997	0.6062045794918903	1.4781678301618386	0.6411990258487992	1.0862821009907	1.2563062229481083	2.966122139976022	0.04282467204409509	0.2713962441431539	0.0398371255672875	0.7166375194406756	0.4445965131523511	0.2662679305668856	0.33733198394724706	1.4031143405383042	2.1773914779118453	0.9459564222222564	1.9193126359644164	1.257395960348457	0.21865893377917292	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	8.0
2690000	0.6689133572516003	0.06008692411463421	1.7324032838650174	1.2577938708137861	1.488071669017177	1.0118560957136424	0.1280703411835568	2.4193753264581597	0.24497313186259054	0.6812411564001343	0.4021259846398142	1.3174324033310632	0.4540011777236684	0.11838441767082376	0.44599605022324473	3.6945430957095735	0.3097291728482553	3.8889442850756284	1.0254289241340877	0.2653838703026558	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	12.0
2700000	0.29421502388880955	2.773672264825143	1.2069279201034475	0.849995108606279	0.758246348274451	1.0075725437322378	0.23456609040936655	0.9016646541994926	0.13302841792574888	2.4769752161295697	0.5915639969610884	1.5229996414328735	0.28126030776238803	0.3950685392253422	0.47766717666305725	3.6055764876380407	2.260526061361854	1.8753502420790293	0.9134343158373437	0.2694166028102863	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
2710000	0.7026895902506192	1.0774806455275947	1.0908270910549476	0.41891721248310976	1.3567881198886715	1.8758420936706965	0.02462351121376365	0.05736436202085862	0.5306527736081716	0.2337680125577705	1.5102391531284707	1.0455014077944957	0.5343661921543016	1.9021556608782035	0.07097409826389502	2.2771518018537944	0.8247374498427883	1.8453459904481821	0.7072293188075973	2.5862977574966086	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0
2720000	1.2164741448096172	0.47301004413530634	1.3955557991932113	1.8038533681991902	2.0489208685060487	1.5830540083419005	1.825438615739376	0.8261167443418606	0.05712474693382468	0.08416905435987575	1.185478437947172	0.23780154180922455	0.15481392121494425	5.537996093565655	1.7397238329038232	3.1069976073340717	0.7748244899368275	2.3005224534552613	0.007856934013527819	0.6550111612315719	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	12.0
2730000	0.9023320924802459	0.24528129272672536	0.9328797563530812	4.081464421978412	1.496168313776504	1.2991903449013467	2.7220537073784428	1.1624833431728159	2.319025043947948	0.22391982237387792	1.916458576439707	2.4654122019165836	0.10436874477533178	0.5800698732638193	0.06933286871722007	2.134349781450486	1.2441267839332335	1.3113039973449365	1.1848777142949003	1.292282717659039	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
2740000	0.39985261950912926	0.868112713348412	0.8054998888639257	0.2230689815355078	1.4801415224983172	0.8891946083322941	2.879867254121062	1.4316439366894913	3.540731644106734	0.37579971503444964	0.07767339828840789	1.9235551670763287	1.3016464761111586	0.33156751011208435	1.0990149782641243	2.600188833932518	0.6411617917721624	1.752249423132468	2.8250812329939015	0.5573971147210117	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
2750000	0.11019928921876618	0.041523663056342794	1.449965588431425	2.6899964947782977	3.083585975866057	0.6847574851984886	0.4946600648657419	1.2403544558715307	1.3980253013268478	0.19692059633954226	0.6879395095433203	2.603287797508013	0.4330987078092011	0.32836221613325745	0.5075200213223784	2.929668734160785	0.3226789959236174	1.8282955606243343	0.031897386190982584	0.02432064115062024	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	7.0
2760000	0.5756398793905672	3.324118548886575	1.6405687817003995	0.09814044897296605	1.6879342248443658	2.1914630069791263	5.54857350367477	0.5055888624781627	0.0771010675558824	0.9059688987535113	0.44585587535928184	0.5028336296609573	1.7381678278550785	4.834690946636999	0.4740669245049811	1.9549220038388773	0.3310227485931049	3.2647034602375253	0.3685352760609165	0.062078638218767926	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0
2770000	0.24968540557934701	0.04569380984108908	0.9170616357973663	0.22429841815658885	0.15645714204716618	1.4522072339717285	3.9839687507530717	0.281918687113439	1.6184232656789037	0.36336359132770807	0.3381986281262058	1.5228134472358277	1.1436576926914928	0.11522399736828359	1.148064887122634	1.155179916553915	0.09261238175834917	1.3451489238107879	0.9594412516369843	0.1920328504685695	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	11.0
2780000	2.2164974313705086	1.1876021096672487	2.228651637345898	0.29071071195004466	2.6789470938938305	2.823810133658369	0.648951527456748	0.547304511692955	4.072844031596492	1.0552730583608039	2.5217775021712407	2.424739072565048	1.4432792951126987	2.0179861155051726	2.2104794908617937	3.813398733843654	0.16501068562361476	5.639159343221319	0.10585837195523973	0.19491997908388023	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	11.0
2790000	0.8455997902153712	0.8107899408447735	1.1256702218757952	0.5424413781535384	0.6843497354242728	0.7433834899813558	0.23267679819039963	0.38619025841044946	2.4781956284389484	0.13974823657768431	0.3521414655351004	0.5301407664826334	1.11025878763943	0.20479077183351807	0.16967749091585657	3.8676672604921425	2.534339084346121	1.8869053189131577	1.9451699719610653	0.6332586684939996	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
2800000	0.26018541723389693	2.130348104070787	0.5980034180849672	1.2709209652319593	0.6931166491406917	1.0723934010339575	3.578491607804896	3.6782618764055	0.3921648204229618	0.49046631555645864	0.7749584783941771	3.6916992041609573	0.38506190094044335	0.1658991396256468	0.5536693477241592	1.6653091315460211	0.5985308839619113	1.5115948939342012	0.7430438166013944	1.7364897599907918	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0
2810000	1.3246776450768074	0.5026800754198278	1.008223864395848	1.3809060608572825	3.1911469858764203	0.9604121343135792	1.092063687751818	0.9999707903218749	3.611623383082166	0.19003446346666705	0.6581337365199729	0.7184685434519101	0.7393909444398415	0.33524484389515274	0.5661842081337454	2.573377080697647	0.7977434634444669	1.5091851832901677	0.32484142988130177	1.1084796574764078	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	8.0
2820000	3.4024296035098573	1.5187594807769829	1.3417673748512442	2.3073271424250574	3.0736596535736598	2.0431886541906588	2.921970164961278	0.4459438899087149	0.9764121259971651	0.4469151521662698	0.3044957508557584	0.6263835058017742	0.7704287894216831	0.9964765389838698	1.0952818314940493	6.234305740522284	0.02663393579975934	2.461623316539158	1.8024785556015932	1.4062608246738058	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
2830000	0.32658125649560743	0.796976716664112	1.6709768013173776	0.09779540600068204	0.9639691705522185	0.49628967691695	0.8111626439279999	0.9372949770853506	0.11106200920029358	0.12701462216140114	0.1527057497286329	0.015207364938411263	0.8930417058780247	0.24672457965771422	0.4019615351742354	1.4225692931510638	1.7379466451084054	3.163809672112017	7.037977176870529	0.2238647962784844	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0
2840000	1.2499797125691312	1.2453950492544108	1.1497764855725	1.0920902972870423	1.158585470660585	1.3556494232155911	1.8191798140768725	1.1051955609302226	1.0434329628654202	0.4291818366011415	0.5467792742409529	0.774423383680798	0.7780274914866424	1.0961537065539724	1.5125913658361927	2.2896240555217924	0.38165168841583963	1.4970703640182288	0.5397680141684441	0.7219370387124827	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
2850000	0.23980638997825413	1.89422478207527	0.5093214280896908	0.818817191806819	2.029632367282718	1.430379336887183	0.523205140967963	2.2945180029067633	1.552799441497713	0.08817535011543655	0.6689108472224532	0.8368643308540222	0.7541201584504834	0.4493550298401404	0.6950735430125276	0.9358922914800872	0.16310999065127446	1.9426063085248388	1.5477150407900084	1.2332273172782664	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	9.0
2860000	1.118532586006452	0.36931751626266535	0.7435681404094411	2.0205439796421607	0.5220008584568528	0.6740266233945104	0.5871466437208668	0.06258936692426581	1.2168580985713555	0.33056599939255227	1.8748463192087306	0.2182753591066757	0.3715144374914072	1.0432312032040827	0.3863967901989843	4.540863194148926	0.4387502419283463	1.0567100004567331	0.09386404261046166	0.48063522920373025	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0
2870000	0.9954396603409541	0.4866471655018505	2.380686895497166	0.4467750478575542	0.9451945033683742	2.806085322342898	3.468216812247375	1.5838503926834284	1.8403611799236823	0.7436886301241904	1.061489296093104	0.2470946748379385	1.7519210836892272	1.685605569528202	0.5820815812703257	1.7600355240504089	0.035930468319193616	2.444532937287315	0.45067924234098566	1.1080621742375585	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0
2880000	2.2757175690328393	4.494354091673842	1.072862937347398	0.3515747959301003	1.080170781170916	0.743531614033349	1.1920896784543695	1.6956549473151397	0.04378187760602369	0.5033007252471442	0.24673955774802872	0.3424804419503761	0.38681700566648175	0.200023025568962	0.4407018718903605	1.0907342213403666	0.11665751083025976	1.4300080219714577	0.2402828725682728	2.414268731143161	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	9.0
2890000	0.7068864690195236	0.23465346542908788	1.1297667570077945	0.15251068210532995	1.1266125236128077	0.9738048982062804	2.474117432647012	0.23625786330211138	0.021074634502207496	0.5115394180209516	1.6627093350504027	0.3437477852738899	0.9063248071228794	0.4367536430464255	1.464395806915896	2.9332158975157903	0.22664038296048175	2.6823434277905984	0.8714892275070332	4.022176949045449	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0
2900000	2.9031117993305986	3.9328493003470646	0.6654479657832572	0.012014765559981752	0.6154450433443748	2.2878726252072448	0.05660571548906252	0.2884845398480568	0.5045471476640109	0.01703682692675527	0.2281581146176845	0.8319030784587561	0.8043548447574342	1.9876714063046454	1.4852831948582752	3.217000229162613	0.3953858195943225	1.804755816389699	0.07874050063582057	0.6129027372778301	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0
2910000	0.5622792257655344	1.3029518748759064	1.6946999960265594	0.5559691931391425	1.4444829694397885	0.6195247553159555	2.1755099648929197	1.7247968616931326	0.9751310061217683	0.1166306484051736	3.0647113375804036	1.5462027946662318	1.5892577427839296	0.2617401252070595	0.8281700598992795	6.483891087041928	2.675681258228155	1.9228016029354376	1.3876996226690796	3.9389787040638153	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
2920000	1.4729259675758368	2.946856716806456	2.181590929544658	1.408880856184765	1.0654004651489022	1.305787453111956	0.4125489463953212	1.1848582225785913	0.25987533060128387	0.1427524330474899	0.1466885509552475	0.7145521805644873	1.220671995562045	0.49416544529640455	0.31983864561952907	4.376256395699293	3.349832893531686	3.6230607818582152	0.43557003510910647	1.1076413784569363	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0
2930000	0.22888762409844496	2.549653710308721	1.0305444487084892	0.8868699019831341	2.4251510455437324	1.8923008818956741	3.322136939229941	0.5430400790626254	0.9528364879829677	0.9089215110078782	0.9421045484684065	1.945161587851304	0.6934738651060076	0.2289749708607098	1.7546158023535268	2.434217882575366	0.7633317023520879	2.062968385615666	0.22198577438660794	0.5247727237369895	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0
2940000	0.23406999281964755	0.24682162687877374	0.49959413776782857	0.0832011698939505	0.8084881049038478	0.47001621500099455	5.4213019294555	0.7363700858396061	0.7983686407905023	0.22166856900951437	0.8974623430369404	0.2889854348499788	0.6789412527234847	0.6321211243293641	3.9066054948870272	1.5165342360285068	1.4718484012218727	1.9087658794347757	1.7844108157702805	2.0987836508801805	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
2950000	0.39975789119201605	2.1131506070647084	0.6246665845935595	0.31664978270894484	1.8287780140130288	1.3277091828104541	3.422219375292346	0.917444102552829	5.630189932869513	0.10829507054221486	0.18972213746935865	1.0330678648416325	1.5063913805238724	0.6939887881258725	1.0357595815046208	1.4560474505420378	0.30484453124535227	1.7431093025358504	0.13083003838468402	1.1978812392929794	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0
2960000	0.295105327120537	3.6608455471693424	0.29610005543783785	0.18159370040464712	1.092231250881394	2.050322231407359	0.5400317860833833	0.26235548409177933	0.3767487404524005	0.025432848444511616	2.7430638695779437	0.5796364854500227	0.17785224177182493	0.6637675932521181	1.2743200670829404	1.3481519813775835	2.5920774673901756	1.7258741389259433	0.45103210935601956	0.417287931086124	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0
2970000	0.5296343670871273	2.3110818732459437	1.9831357751140588	1.26919553682697	1.5854975113346574	0.8797922631555684	1.1348702363732892	1.676155538743732	2.0762220957718993	0.3455825731667089	3.72991037844583	0.42347043381346333	0.684732373120496	0.6721768577057201	0.2802888982475567	3.554113661322785	0.3704557088835789	2.320025282384777	0.7308780463466175	0.1576183020306548	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
2980000	0.3293886414398701	1.9988144789664524	1.3670799144453578	2.3010794653368074	12.606967841125426	1.297143739255369	1.0033776918359423	0.6612615737418116	0.04907282498257792	0.3250584815164578	0.890232014150216	0.9084042631587937	1.084797423060797	0.2576931651967798	0.4542145609428697	5.681422031498711	1.0242165561102032	4.3024525861460345	0.3455678167472523	0.26373211614831665	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	8.0
2990000	1.5733781901527446	0.6407985205636691	2.0375417540592697	0.369728250546604	1.7399398333076106	1.5017759901874643	2.7143655341967703	1.0154991794932136	0.19436743034279957	0.347095848888581	0.493180944674333	0.5509028656522214	1.4559478441345746	1.2076945073680714	1.4167457029650519	3.6744542362985895	0.3020408614928489	3.248404054299252	3.635811604611609	2.841996161898091	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
