# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Jan 24 13:02:23 CET 2020 [seed=1579867324411]
# -beagle_gpu -overwrite HBV-A_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates	location.branchRates	location.treeLikelihood
21350000	-291.1686051937971	-25.658266879063792	-265.5103383147333	0.001561631314917796	0.0015616313149177951	0.659594642600893	0.07781820490321882	0.9583898210390649	0.47948332299879937	1.0588601133514872	1.998983570309124	0.007653940615896217	1.567070852580536	0.3423307589473102	0.347838882646908	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-265.5103383147333
21360000	-278.5346001363894	-48.28858971310229	-230.24601042328706	0.0013338145337718397	0.0013338145337718431	0.506154792490132	1.1414440839583697	1.0359402539252551	0.6116458950140005	1.350302727589068	2.139146572989322	0.033167331617345856	1.3798193438699762	1.4422388247396998	0.35245722592037965	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-230.24601042328706
21370000	-288.50205909581393	-30.3121139313005	-258.1899451645134	0.0015681844472322233	0.0015681844472322237	0.15033866081530503	1.1874075040460867	0.6064622078763177	0.5046438746920702	0.6835169917079347	1.5496032926517165	2.1381282140261666	1.126890859815259	0.974155574932838	0.3712344200679718	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-258.1899451645134
21380000	-291.87047022336	-29.85870322055097	-262.011767002809	0.0016957605525520813	0.0016957605525520793	0.436349160041366	2.0126612105317765	0.9094950527782436	0.37333748478048234	0.9147422810754468	4.369343019028287	0.32894653299872856	1.688151980117843	1.379249297876281	0.3970290766880589	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-262.011767002809
21390000	-297.081389906862	-41.6386879401235	-255.4427019667385	0.0019242444319883297	0.0019242444319883295	0.9739869705849303	0.6716810746712976	1.7295276089126688	3.4618019996029465	1.2315245023852623	4.848733407338102	0.7907568240983318	2.151075154917198	1.9697386255831484	0.3091532076472064	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-255.4427019667385
21400000	-306.790608976979	-49.01518201992252	-257.7754269570565	0.0020623600395974547	0.002062360039597451	1.6841773988380973	0.20350319770508948	1.3234341239469116	0.1798396407496267	4.536048812466765	9.06054415120374	0.8217185602717043	4.451838492655382	2.0888212974198765	0.6997373784252442	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-257.7754269570565
21410000	-300.8193782957918	-35.71877022386262	-265.1006080719292	0.0025377993167230405	0.0025377993167230418	0.929500716428586	0.5757847024363371	0.7943240302698912	0.7744520368885013	0.7398076063224068	2.097585967905066	0.46783543413827466	1.3571037403268025	0.5637498050328954	0.26643398801321805	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-265.1006080719292
21420000	-294.3542131185395	-52.64609862262583	-241.70811449591372	0.001814897845801694	0.0018148978458016915	0.5008584255119727	0.3322691345381012	1.3498111789509555	2.711455756225731	1.0610475948876514	4.0268716412117636	3.9866278378614104	1.9666317826394966	1.7981534891270243	0.491583968061204	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-241.70811449591372
21430000	-286.2521475157349	-36.297151484648786	-249.95499603108615	0.0023735355960979813	0.0023735355960979787	0.39712176902873897	1.8607166789780347	0.9171616610502051	0.12423227012379444	0.642901741083636	1.4742993460596956	0.04235666043563062	0.9865947020992444	1.0554224689205056	0.42613006796888225	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-249.95499603108615
21440000	-276.41963427455005	-27.38427560103486	-249.0353586735152	0.0015846139192863824	0.0015846139192863856	0.1983116038131668	0.7870109608484763	0.6645387556709099	0.12693202011612728	0.4136895308595156	1.525810379872996	0.23646145261753002	1.0789003301754205	0.15019989080954632	0.12474532119080332	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-249.0353586735152
21450000	-277.16110106738347	-26.674285667350723	-250.48681540003273	0.001869147299433132	0.0018691472994331309	0.2339804124948221	0.25472909041180397	0.2661487605696129	1.5594698381638847	0.19227674047237994	0.6491500159205548	0.12540967464667435	0.3712901604483618	0.4821402134656842	0.03478164233128519	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.48681540003273
21460000	-292.9601724924697	-24.38149036386656	-268.57868212860313	0.0016008082955945367	0.0016008082955945363	0.34377746382247415	0.6764832537754103	0.6749059004913305	0.28958524226355004	1.11099917937444	1.292031898989207	0.01127797577948695	0.9374614648317289	0.19144055190359752	0.1973446728841098	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-268.57868212860313
21470000	-298.13227804831445	-34.17147131277266	-263.9608067355418	0.002024649654435621	0.0020246496544356215	1.3606976600447338	0.058687212559426875	1.9008955575295319	1.439436045712997	1.4724635543425628	2.5221808357241713	0.22101239473230497	2.82683666884375	0.02833572374675684	0.31941080390955795	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-263.9608067355418
21480000	-285.8717609710278	-28.124416515335966	-257.74734445569186	0.0018069924840359694	0.0018069924840359713	0.14425975175479303	0.5953359457054078	0.5675154351951847	0.13331466752133142	0.7458845324044336	1.0668651110519287	2.553758508402711	1.142772487619257	1.3102157130249323	0.6463521257037387	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-257.74734445569186
21490000	-322.88780766200057	-24.523888836909588	-298.363918825091	0.0010965151875534699	0.0010965151875534718	0.5085483170589703	0.6610637898734627	1.1979897196492526	0.42570730824238495	0.60140346278331	3.473132188301766	2.287507077762177	1.8324474368462467	2.898095741737311	0.2889067593028009	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-298.363918825091
21500000	-301.1773684341595	-30.32769174727398	-270.8496766868855	0.0015603084014293952	0.001560308401429395	0.881878209883684	1.2894309574096046	0.7780025577380153	0.2522257089409249	1.4574946898021737	2.6704676472286093	0.6408287124530428	1.6548153836713573	0.15373465987398294	0.05690324944006372	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-270.8496766868855
21510000	-292.5133406641893	-29.895522218829647	-262.61781844535966	0.0013860810774724093	0.001386081077472408	0.34090407622127394	0.933944488364259	0.9989679604303202	2.8943540311475964	0.6249560786819098	2.1396562371451933	1.7902552794388014	1.335095987867444	1.0215205049456235	0.17914195112385642	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-262.61781844535966
21520000	-291.49498495811577	-48.465475955814526	-243.02950900230124	0.0020051520490367764	0.0020051520490367825	0.620669400110525	0.9679851495028374	1.1023710428371911	0.7968846305719977	0.8258475529860662	3.77702983371522	0.8400313147794981	1.6285036611352077	1.6665532826895826	0.7763102644967401	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-243.02950900230124
21530000	-289.91208953675834	-38.93770336152565	-250.9743861752327	0.0018352025889120513	0.0018352025889120504	0.10230588709882946	0.513797473410841	1.2476124973451581	0.7267278097607257	0.9951503567714083	2.358159230114019	0.42161950494816264	1.8246302242736627	1.024926192103401	0.20503340276547394	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-250.9743861752327
21540000	-291.0339211662892	-28.26885707572435	-262.76506409056486	0.0011444519582498505	0.0011444519582498524	0.632038912128435	1.0141625562613479	1.3174890318150736	0.1756476849752521	0.6426279369718721	1.7487540014190204	2.38873726463432	2.09510179286961	0.11930362681210892	0.49244276056875974	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-262.76506409056486
21550000	-285.70951798748854	-43.90126454524895	-241.80825344223962	0.0025994606489730234	0.0025994606489730277	0.5458008287631185	0.4278246404348912	0.5153376768238417	0.06469437651524952	0.8306955781004718	2.393849569614027	0.26060045549273514	1.9960068755753924	4.726706380767867	0.4755236607587494	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-241.80825344223962
21560000	-292.0958169424353	-35.131065015874775	-256.96475192656055	0.0020736073904718748	0.002073607390471875	0.5037460407524019	0.19484319519629728	0.865411443391906	0.9759892297375641	1.3542498348585497	2.0998015306619804	1.5240309248764163	0.9501888522492031	0.6700858155034881	0.5344841433388422	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-256.96475192656055
21570000	-275.97654986877876	-31.883541254207064	-244.0930086145717	0.0018041901373965859	0.0018041901373965874	0.2993132394712485	1.0270082478120226	0.6970572645769626	0.4936449982180124	1.0926424088327173	1.8437645869701134	0.13929033218440703	1.6075918489369474	0.5998194892960432	0.16021514244884524	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-244.0930086145717
21580000	-295.39566781940806	-44.94779631035002	-250.44787150905802	0.002174136879983764	0.0021741368799837635	0.3878519899054127	0.7235804279791525	0.6619002703206446	0.7429802445883943	1.7165775713765719	2.0879993328966435	2.17993144797466	1.587675363020626	1.210900774969145	0.1662325113870898	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.44787150905802
21590000	-279.168218627868	-38.651162048558135	-240.51705657930987	0.001968217997793518	0.001968217997793517	0.652355799577175	0.5951548993423108	2.2887064992162927	2.305967888970535	1.0616165636356878	4.337175633762445	0.32075342695719467	4.759541035390166	1.3207800044476108	0.4580773837995368	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-240.51705657930987
21600000	-296.94899640767	-61.337061409778144	-235.61193499789184	0.002420465465071357	0.002420465465071354	0.4837733672299321	0.04580340430588602	1.5740564580149827	0.3008058187141503	0.40719126615832146	4.062024078551493	0.03762727302861904	1.48320917100975	0.5128857347207372	0.08505402623979859	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-235.61193499789184
21610000	-299.51384691257186	-40.3857073224532	-259.1281395901187	0.0018357707833451928	0.0018357707833451917	0.6717499063400134	3.267235776313716	0.5526196050325412	2.8594174104083736	1.1381107486910034	2.3673372488355287	1.4425084957314778	1.778807014692573	0.1754359012010431	0.6271973748059395	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-259.1281395901187
21620000	-282.68360912988857	-33.74066606787689	-248.94294306201166	0.0017188755370151885	0.0017188755370151877	0.4161172261989177	0.06795007084261849	0.9849464963827134	0.3021423587713738	0.516123607417279	1.1526104958514103	0.4276019089158421	1.0909269922722873	1.4168373382219097	0.38897440067914063	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-248.94294306201166
21630000	-289.0624326037921	-42.26965676917686	-246.79277583461524	0.001616095735381041	0.0016160957353810437	0.7751952695440621	1.8512681550400392	0.5323052607344776	0.5312093372417652	1.014698319280218	1.3721524333763717	1.073034975661799	0.9571488821009462	0.7068400452884478	0.42100249194069167	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-246.79277583461524
21640000	-297.61885829036487	-52.90889711312909	-244.70996117723578	0.0026738137049905028	0.002673813704990499	0.4061543082168445	0.21984440885363993	1.6713434405492822	0.07254615218769857	1.3074256129262856	2.193356412979702	0.06770012855798883	3.4865494026125687	0.2656942268338634	0.502828599706585	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	9.0	0.0	-244.70996117723578
21650000	-285.91484913846125	-29.214547406220486	-256.70030173224075	0.001631645767410555	0.001631645767410556	0.3478696661666573	0.7550713015094291	0.3594178921521225	2.0879426543583914	0.840922936577886	1.6522605218302036	2.564145122983669	1.6501504117429806	0.46811366350621736	0.5132720131261271	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-256.70030173224075
21660000	-297.5487351086953	-56.0315074439517	-241.51722766474361	0.0024125184220094597	0.0024125184220094627	0.19149884068253184	0.7137414694790623	0.4295649790340464	3.479477582060167	0.8336422399330158	1.7053941936761725	0.997696433992435	1.259484521530906	0.44307295605422686	0.3127880836941536	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-241.51722766474361
21670000	-275.0974724065059	-34.935040745608745	-240.16243166089717	0.00174045994971131	0.0017404599497113065	0.42376485406595904	0.09340235495474265	0.6839659063786793	0.04273084231249758	0.6938490707866249	2.291630461643336	0.25759917429068	2.081237896352373	1.0698090630297932	0.4223128792602902	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-240.16243166089717
21680000	-291.35644642770797	-35.525147494785955	-255.831298932922	0.0019889340719575037	0.001988934071957503	0.6575730062681812	0.6546526483253652	0.4561249835539857	0.4462751846784966	0.4304948807063615	1.2097332195539279	4.198981076399915	1.1016610258726176	0.28115204157068274	0.168529298592927	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-255.831298932922
21690000	-289.3726049947664	-38.91748306502005	-250.45512192974633	0.002524981817550914	0.0025249818175509175	0.1281929412377444	0.5114096099871627	0.8619177311276646	0.41814390278968333	0.9172867439563509	1.4435364469904297	0.6988713214757336	0.6773440915519824	4.500226748141034	0.3160051728618482	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.45512192974633
21700000	-273.7080531699327	-39.11174333186387	-234.59630983806886	0.0017752171573084386	0.0017752171573084412	0.2746564765050953	0.4501837244428708	1.2431152859399828	0.6723053179777884	1.5068321571388643	2.1879892897638147	0.45893822999279166	1.423235523067437	0.42559653563611943	0.20033283830271562	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-234.59630983806886
21710000	-294.7490043389834	-59.21679752281109	-235.53220681617233	0.0024929577156329232	0.0024929577156329206	0.5689166240608311	0.7120030301747146	0.5037989466002254	0.2530022361981882	3.0099298939780885	4.116618807104013	3.777894288418857	2.9448946779748715	0.1088150725225615	0.44828673353651793	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-235.53220681617233
21720000	-287.2353937441258	-46.630604163690734	-240.60478958043507	0.002476977327483495	0.002476977327483497	0.3811348137984676	0.2204332749862489	0.3571889255275027	1.0386193977719895	1.246625564014459	1.6466242302119942	0.1863920129920794	1.8578343991703588	1.3417704089467677	0.27714416557805605	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-240.60478958043507
21730000	-296.43602223684934	-59.58249383225302	-236.85352840459635	0.00294695715863314	0.002946957158633137	0.6360746238135877	0.814208315839934	0.8362503131989141	0.15835185347264696	0.9508611099331065	4.325106784754477	0.3179530917354769	1.9192099571133225	0.5854698029496803	0.5063439727671644	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-236.85352840459635
21740000	-289.36351031618517	-32.13981451577006	-257.2236958004151	0.0019705614694409575	0.0019705614694409575	0.15335145605972875	1.2474610967652562	1.2848299460673387	1.9152464517561996	0.69722392753256	2.6084513417087614	0.40769648111871987	0.8505515060947596	2.4908188177015638	0.27475166876030443	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-257.2236958004151
21750000	-273.08908669928906	-31.312249846936027	-241.77683685235303	0.0016938972967594163	0.0016938972967594154	0.46705266386534927	0.646781416247124	2.136659190260461	0.584759036536682	1.8391584544012949	2.663462737829095	1.0013775688765816	1.1494902500874713	0.23830431462555102	0.15046682109762874	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-241.77683685235303
21760000	-287.0113370747844	-36.02495968249877	-250.98637739228565	0.0017301733013789732	0.001730173301378971	0.6850991223466011	0.7902127426597971	1.2088628171505473	0.4116814244635743	1.220003651996822	3.86974835510049	0.671570684382486	1.9514460453411007	0.46086153634631083	0.25611116470448664	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.98637739228565
21770000	-297.10258273759734	-26.34736805966892	-270.75521467792845	0.001336161981438944	0.0013361619814389442	0.3414566322162575	2.759893737351624	0.7798706466764898	0.6720998036460234	0.6467288927017066	3.0157681421217215	0.5726377912377828	1.4002747228050203	1.851076362518805	0.2999881535946955	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-270.75521467792845
21780000	-288.16068226026215	-40.78278913867657	-247.37789312158557	0.0023210671637930776	0.002321067163793078	0.4102186672390197	0.49124658279256744	1.1579350665622676	0.5799802252916536	1.2113252057093715	3.766524813282261	0.4371983617148096	3.1087971318918304	0.31818014403282324	0.23430721546030206	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-247.37789312158557
21790000	-293.13030233531947	-32.657855198450214	-260.4724471368693	0.001861619199176937	0.0018616191991769377	0.32996235806486446	0.6833980972951694	1.5510096955586548	0.1867607812517692	2.117525719044354	3.3306494105249533	1.5235740181394042	1.627463354695137	1.477711898479278	0.9127328708837453	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-260.4724471368693
21800000	-281.6797265477914	-33.99709408131745	-247.68263246647396	0.002188835005907635	0.002188835005907635	0.33384477303253784	0.10293294103041796	0.5301419480390478	0.027731804317119434	0.4329807329893633	0.9289056094607696	0.09201945737663236	1.207666161321013	0.8972959757842496	0.18007788752574	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-247.68263246647396
21810000	-292.4628212783276	-32.38614856115056	-260.0766727171771	0.0019180160066818851	0.0019180160066818862	0.21270407386878662	2.449850969752165	1.264763685497335	1.643555851765009	1.1354736744662752	2.4199175480262753	0.5815083602344673	1.060010310345405	1.886579151147765	0.6020277028731412	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-260.0766727171771
21820000	-287.5775901229879	-25.146469699131515	-262.4311204238564	0.0012713029802779857	0.001271302980277984	0.35759084430990884	2.0566388832756903	0.9196011304753406	0.48891130878075734	0.6416758130274961	2.6564960104009145	0.26250657818192963	1.1000076633696365	0.8073105980766696	0.35082640291522976	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-262.4311204238564
21830000	-285.0551533116239	-28.95414211837356	-256.1010111932503	0.0013920682539301482	0.0013920682539301462	0.7175452497446017	4.195421351630172	0.5334545120677223	1.1822518819078092	0.80950502396516	2.463507355262795	1.2752567319140624	2.3322382652487286	0.11015827240913663	0.2318856756913429	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-256.1010111932503
21840000	-286.22156964528926	-46.656287118788654	-239.56528252650062	0.0029550783201057287	0.00295507832010573	2.007738404611818	1.2001961251172772	1.280239844202553	1.304405550461999	0.5713646544759624	4.141507922687846	0.17805677295801842	1.787378552161305	1.009747262906616	0.7192975654195877	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-239.56528252650062
21850000	-294.1141035475865	-37.75381456810337	-256.36028897948313	0.002192945226845123	0.0021929452268451234	2.4199465681879415	0.6802313466868277	0.7803299507167604	0.9012796589373292	0.5210425889774892	1.7358010793979095	1.462812238432907	1.1384673563915206	0.9757842557652687	0.07030872820442197	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	-256.36028897948313
21860000	-297.50875224160956	-34.95556045184842	-262.5531917897611	0.002109953530422751	0.0021099535304227516	0.4419158772385989	0.413960413851042	1.539370310468577	2.325931410725662	0.7211406533874014	1.5918885519640757	0.46806654581353174	2.0991188613188765	0.3116760108577539	0.4464207033560255	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-262.5531917897611
21870000	-293.1204515087221	-42.67169946990089	-250.44875203882123	0.002074096877262671	0.002074096877262665	0.19802667976318575	0.5585157838440509	0.724792538672082	1.6878001886338831	0.43640496755051267	3.0301695008758736	0.8733400510932395	1.00639612430952	1.2571165156248845	0.1668067507699248	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.44875203882123
21880000	-292.9679564411699	-47.819251963446796	-245.1487044777231	0.0026955837619135796	0.0026955837619135796	0.19459236732426	0.03385006089764671	0.5826569214129198	0.03889152812959895	0.5548896946495221	1.75226469666643	0.2638243251291022	1.862157800712986	1.0178316543131694	0.26204316993550403	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-245.1487044777231
21890000	-294.4113777034946	-23.34392787862164	-271.067449824873	0.0013541925973268969	0.001354192597326896	1.0370142739405748	0.6637046456395986	0.36027201134309583	0.7710621543931173	0.7964954794626932	2.7995458372976163	2.3056761260916123	2.0870241273787595	0.4143052177349769	0.31890711128493276	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-271.067449824873
21900000	-283.42250255873194	-40.2011645090992	-243.22133804963272	0.0014208871049267954	0.0014208871049267962	0.35252464039575243	0.3006117223370708	1.0920266920699049	4.542722636846872	1.6090717079966992	2.490351433487861	1.3824084254464009	1.070438585869892	2.616754354556978	0.9375152092721326	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-243.22133804963272
21910000	-285.3925172997714	-31.07212784854967	-254.32038945122173	0.0019556852496601944	0.0019556852496601953	0.395076864622108	0.535962481926802	0.6053673694485686	0.24691392460605174	0.8343540037769294	2.0297485579082304	0.28729230591557975	1.2081980732799746	1.2597225625414774	0.6005243718659345	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-254.32038945122173
21920000	-291.1523819112668	-43.55457310149828	-247.5978088097685	0.0018011004425906216	0.0018011004425906208	0.26164612513444474	1.8646896300891074	0.9585129723675094	3.089966387808727	0.8287067691084736	1.9297793224761797	1.3935659383139407	0.9212701604915693	0.2872490247502586	0.3107692877719369	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-247.5978088097685
21930000	-290.5710346238562	-37.792301566701425	-252.77873305715474	0.0015136687966827633	0.0015136687966827626	0.5492845506174748	0.14994911491536306	1.0917022539632526	2.209111650002701	0.6566435065450084	3.0889429787566365	0.8941847153192953	2.209954727191272	0.6398553259614222	0.2716250787874628	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-252.77873305715474
21940000	-295.07679517057375	-57.25647183635023	-237.82032333422353	0.002736337400705964	0.002736337400705965	1.3801800993991709	0.6958812627926096	0.8015620908587064	2.2949656721217098	1.415451650009718	2.161863226807986	3.0681443224140477	2.5742748841379868	2.0252088795720025	0.9109069378713054	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-237.82032333422353
21950000	-288.42529544656327	-37.08929506580443	-251.33600038075883	0.002494630531750899	0.002494630531750899	0.8851969409339565	0.15671034433220088	0.8071243639615218	0.48399246297368453	0.6118956270872709	1.8028055532742808	0.1214392049406411	1.6246490031829186	0.5203688715662238	0.5087571949324748	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-251.33600038075883
21960000	-273.2088772367309	-28.591101670033236	-244.61777556669767	0.0016645216463698161	0.0016645216463698164	0.7191061836169836	1.1550471897007983	1.5636399767331592	0.10791889108159759	1.0891858340794844	1.6763102869068263	0.8862791662633835	2.1778285497395866	0.08928706156936071	0.07806164476531953	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-244.61777556669767
21970000	-293.9198436788048	-41.568635621374746	-252.35120805743003	0.001701306617935387	0.0017013066179353865	0.9249260037571561	0.46284341003131413	1.655005197759934	1.2590614180713626	1.3349885409900812	3.040734450301571	0.8765887830944263	1.1816154517597022	5.884554793805575	1.5688968003111332	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-252.35120805743003
21980000	-314.4315473269468	-51.1890460681953	-263.24250125875153	0.0027405148084286	0.0027405148084285965	0.6658718602378317	0.3620328187098318	2.2053763473420136	2.2675896569887213	1.4439468230281076	2.1823064564850103	0.4377050936996093	1.9580475941005187	0.3045090279304994	0.601748409367558	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	-263.24250125875153
21990000	-286.6465571490301	-35.30909064445915	-251.33746650457098	0.0016178161742279045	0.0016178161742279068	0.24288460270108025	3.0687770263192284	0.8289131199812492	2.811491856464885	0.4464223014558489	1.8240417015860246	0.37495202425399504	1.9313189263485706	0.41882824159956433	0.4449628670161948	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-251.33746650457098
22000000	-312.58251827071877	-29.22579855411444	-283.35671971660435	0.0015098483923165283	0.0015098483923165276	0.6692303476599922	2.032415154716862	0.47941025334271986	2.7719946281205856	0.4191878909612373	1.5230245331462116	0.017613163501217104	1.4081089243497666	0.33158655716368113	0.2643890225703247	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-283.35671971660435
22010000	-287.6249211993209	-29.00711737689369	-258.6178038224272	0.0013069031559090022	0.0013069031559090037	0.9857558389171145	1.2554985412677753	1.3559420215839735	0.8997854879988177	0.5652457201373784	4.10244320032321	2.6741877856792047	2.284137446737142	1.081941488058224	0.39672849729362203	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-258.6178038224272
22020000	-290.7481325903118	-41.621548569628715	-249.12658402068308	0.0020417880689221767	0.0020417880689221745	0.23339239195724135	2.330301975091939	0.2308121807245888	4.110163859595289	0.5255132747240912	1.016332531037399	0.764349868693145	0.5251596555874556	5.069606115447478	0.14752466060678704	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-249.12658402068308
22030000	-285.06685392944223	-36.84027728323565	-248.22657664620658	0.00214013781468101	0.0021401378146810096	0.34723922941158525	3.5359556544825503	0.8497175214089746	0.07442043650539112	0.44278611248144745	1.2308331562655948	1.6398754745610968	0.8076823373783801	0.310509953043628	0.5190940246708393	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-248.22657664620658
