# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Feb 26 13:45:31 CET 2020 [seed=1582721128794]
# -beagle_gpu -save_every 200000 HBV-D_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates
2280000	0.44559982616519794	0.8627590124904461	0.4899039983682257	0.8886221047240177	0.3260718751296448	1.185885553831972	0.011914701967144921	0.8384434510262309	0.4115870756727101	1.1898961369139787	1.2457646141479315	0.1439944227272094	0.6372036847391066	1.022562715597492	0.390985264596432	1.4656365458440521	1.818630326821906	2.867952499634006	1.9208031963835672	2.0260984582071195	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2290000	0.27390296200290987	0.022824675669923463	0.5533553824653604	0.04308961009949166	0.8081103909686117	6.081305946928853	1.0484317540924537	0.7843465054823067	0.5273406740407328	1.0360871827831377	0.10781676060535306	0.15803008648684425	0.8173028322076221	0.8809736149665479	0.10766433669469624	3.9451784692429364	0.05263902347769798	1.6833142945275106	1.5231141425117507	2.984759060990799	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2300000	2.912284107692232	2.2284765380266993	1.0928066894818886	0.44964215880049563	0.13910534945671324	0.17288787497538732	3.9742437023045487	0.35868300604889203	0.008352009058072837	0.4102234830612799	0.7499040131105128	1.1314428851772511	0.4379470987168427	0.25260729899809814	1.7689262576238145	2.055497367277179	2.6136839247964865	0.7955230032424838	2.585924315892175	2.262332813664212	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2310000	0.31033612339833005	0.07561913747711048	0.5779209289502817	0.8043797217264838	0.4442501191990821	0.35496818142014697	0.1489767307209002	0.1866509549606231	0.1858761830625822	1.0794353069650555	0.3062841101582609	1.3916676334592495	0.4787600476336376	1.045215239655501	0.6215013069461901	2.6554654120457477	0.089440518472803	1.5146068902705319	3.529418615549751	2.856260588970139	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2320000	1.0323373724084361	0.9843697476501545	0.8009044239905138	0.44701819794725156	0.8249426133811076	0.7619518355645404	0.3770500351095773	0.2880144834929365	2.2627174295504178	1.5826213790148835	2.3615400634488273	0.06572898116802779	0.26285545090006884	0.3993027965595919	0.7115143338684824	2.292264558618304	0.7459421169344849	1.5438930654150735	1.1701102132712207	1.4394756991981088	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2330000	0.8174724734899169	1.2127856616456707	0.3163349754763467	0.40178992394278457	0.11022351375444317	0.45219160899486777	0.19703194920663453	0.43414424043183936	0.32056075177308835	1.0968808196033457	1.939470737590977	0.12176750205751556	1.008940442424098	0.8313076632075937	2.4098481158493605	1.6906803615211632	1.2816549111629354	1.5836257388584758	1.1540574683756335	2.585976193449125	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2340000	1.2121970035784102	0.6438905842842003	0.3244467442239213	0.3442791643947089	0.21106445166864757	1.7888698634582447	1.0714576627551338	0.26321191265057015	0.049164677344429454	0.8560929655283301	0.3759229247359561	0.1758820994488152	1.071526979704878	0.5256083618241724	0.18879109853855003	1.9193135593014474	0.1922203519747071	1.0585192198827205	2.2768516281914386	1.4742938957722462	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2350000	0.4894478036306227	3.217166092711156	0.36568783190273335	4.224812920753035	0.3729329228897244	3.464887015503247	0.8613347876810258	0.10222399541322032	0.3265565476823872	1.4750203258494539	0.2563804035877196	0.23408861335320266	0.6453171858635641	0.632328435788819	0.628335150520584	1.2851948301749212	0.9257228475867441	1.8357560409423137	1.3221828507917528	1.4032316844620332	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2360000	0.8739648956455592	1.2135914239200887	0.354750027466068	1.225166393767563	0.23065064877420194	0.3647743703186392	2.371385501244531	0.39273283956055766	0.7930106061717714	2.529519964964612	5.550777653642833	0.032296174784589925	1.8763750837763982	0.5592748269910983	2.73784608129203	0.8434141656602777	1.6046250907722863	1.293562257031637	2.142592914227518	1.2777340441961746	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2370000	0.07684339416364938	2.4609585436771724	0.7433997469266872	1.4673318053225504	0.3644266875782049	0.26058982365326666	0.056856288907889775	0.33317943185668547	0.46689649692105123	0.5686625807508323	0.1977578778701954	0.5403639256230398	0.17778560612685346	0.7185847996029244	4.277234439522285	1.1543997981389704	0.21198226581573534	0.9737040371554078	1.9614275474925211	1.3877532652945395	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2380000	0.30697640593736153	0.5637732926901328	0.40003372970436213	0.25442310405279617	0.3766826104128299	0.21563633984742306	1.4728660830651392	0.8701862210642095	0.5861065282686527	0.7431955892875466	0.5019039403953837	1.334093190620969	0.08171377345841889	0.506784936839828	0.6301249734082836	1.8594527766531104	0.11714822644636207	1.6242446918730937	1.455208981831937	1.7539421284225691	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2390000	0.2529075340259774	0.5397942487186859	0.49580838815043327	0.004367303990229418	0.10528303698265308	0.5232975969734613	0.8002300606516595	0.8909470434805137	0.44586759593099884	1.1398189279404054	0.146042995126758	0.2547895275289476	0.7764628467789612	0.469083725024896	0.1954915221233247	0.9346157481984569	0.44388039985786687	0.9887502283479932	1.097635578166337	1.4959761581213935	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2400000	0.04828677792576611	0.2503414851721494	0.4861020262097484	1.062228878973404	1.0024676450010477	1.4428936457734696	0.21793753032295476	0.8745126191299649	0.7285681921932303	0.6408555851100938	1.0387849077701867	0.6884965696021593	0.07445729111773033	1.0354197278428952	1.179706900501315	0.8371154336819707	0.2874241502452321	1.123843759286243	1.3201744313776358	2.2369007662610825	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	14.0
2410000	0.31581410391963155	1.2590478123252302	0.8792891126580071	0.18839359598186195	1.305444989303325	0.03106576571926806	3.5199276450548966	6.961362584276234	0.053170468952985425	1.6553884410046513	1.6520486098125782	0.17534978703815962	0.6589352938754803	1.0232834526732866	0.3366039951884306	1.2965501436100808	0.06889793160942459	2.2138923861381117	1.833729544847796	2.2864944473239954	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	11.0
2420000	2.807424019861594	0.24400994033791823	0.42807127958867275	0.6204120919343444	0.21010124285015624	0.09425736523965669	0.16114243788471216	0.6475681405635483	0.09717549315362513	0.9457193319476754	1.4804067442329165	0.6598612879633489	0.24448532739576648	0.5535265241475679	1.9909898920988514	1.5609757279730057	0.18575654041766118	0.874603789474392	1.7854176232685541	0.916583513601891	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2430000	0.258103363403254	1.4279203149742274	0.3809105542489986	0.6654913455696231	1.0453867830550365	3.1815565884319423	0.8322422696253783	0.32541558111463703	0.05463576545712705	0.48207305062087163	0.25367414378639	1.5801898511279306	0.4666756755439758	0.817980432396328	0.23954331848093022	3.7231973259680387	1.0430782556050568	1.283667306358769	1.9660884872159397	2.1507616092438044	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2440000	0.5293329428102387	1.4681339471027128	1.369278570202508	0.26707541570904847	0.14247757395089705	0.6331718130658543	2.0952029907335894	0.6554051787402082	0.6172655196447968	1.9211835278843596	0.6212678016998672	0.8569130761376061	0.420705963756224	0.5615954387451951	1.7507689175509038	1.588776390364991	0.8692510492045127	1.4342974331919178	2.012542505018346	1.9909360159058562	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2450000	0.26874931663710644	1.007137123379691	0.34932967113881075	3.421339102653882	0.17573813119174053	1.1321636699743387	0.3842372215340119	0.2378806251270485	0.07962283579564383	0.7088001412507047	0.5651708579327992	0.2966554147057566	0.6069056138591219	0.5467336575857715	2.1684723275845914	1.6684474679222958	1.1637290316563855	0.37368847577463193	1.507930600986882	1.8189422050950446	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2460000	0.3723506106481419	1.5666563984374904	0.7069981312497569	2.0417697091011098	1.0812799323061388	2.1393561725018775	0.0478104432763932	0.34913201730719423	0.37972769296918063	1.0195817578645212	0.016944968418689213	0.6082348539442408	1.0346858981956133	0.6229590882146041	0.012575082745231532	1.55140072575923	0.3115466386550136	1.9910421590008391	2.3431239172651215	1.4813266593089573	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	8.0
2470000	0.09475483567423991	1.7481939680869283	0.38683242424633785	1.4128807054255565	1.2913056912621266	1.9230514867846997	0.1330995780461733	0.253496929777671	0.47480078708575885	0.940274361957949	0.306942378982068	1.0060580655552138	0.05528793355884921	0.15128092528682144	3.0383296023556166	2.0518991860186433	0.3150123507098622	1.4898363252081057	1.8969606066681377	1.8703067695757476	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2480000	0.09658915100691688	1.655092010653966	1.1021768859402234	0.9340747997132003	0.2920905211531772	0.8737404206786734	0.11732855466005154	3.3356479411449533	0.05079128028392514	0.9446950334956596	0.5079356910443439	0.8156344346914673	0.40875493365368626	0.4670071676617214	1.4831938404671414	1.7723284255126168	1.034082369504474	2.5120494382464154	1.7619294009769038	1.5310629710785593	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2490000	0.02209130054437986	3.210083699311502	0.5390413066043194	0.9052989548455384	0.1830208152557664	0.2433511992740168	3.4759349767076357	1.3432574218722884	0.19433993856513018	0.7312563036357117	0.6134545239497586	0.28947901138323956	0.009490088223419705	0.6793353868938603	0.3223920663568234	2.408336077861279	0.7034731822491842	0.558732363519185	2.707728416959915	1.5128834644985396	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2500000	0.8909548947727027	0.7872142036196882	0.2644268179478664	1.5843610701308444	1.3706083802747573	0.14650055693104627	2.4611088111212394	0.8509834868591275	0.14072037257514627	1.0590599307289787	0.3915938767663595	2.2085898471791254	1.5040589281510064	0.5311974297277037	1.004694806552614	1.286451688335922	1.2489347504244597	1.1333191915989318	1.2330678723574324	1.6237093324651612	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2510000	2.101758729052897	0.24168552374099128	0.3930980068203363	0.5529389539859855	0.014920923254300167	0.5591589674683477	1.3311991587234433	0.1808407907470697	0.796606316113673	1.1853441518273071	0.6861704336565926	2.5763391678864065	0.09285713949421365	0.5572147906116265	1.7241342541484506	0.5125141044515584	0.29376002989571537	0.6293544117754242	1.7520296313059878	1.2370883326341642	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2520000	1.5511568966445797	0.5570334803868427	0.2981908389693419	1.1350339721801066	0.5189609199543507	0.17748302116936943	2.590537966932598	1.4978234145169522	0.7165327258827557	1.7143102039794924	0.04286681331687477	1.8935224524745895	0.41667870660978806	0.5534425930358521	1.0578049296954388	1.1569009038563731	1.315747020583671	3.099894641259169	0.9191623190152337	0.960034996431685	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2530000	0.4098873381915175	0.804847537667509	0.8789664442164911	0.3478271610717659	0.3771115582851172	0.8761460375052184	1.7955945122189951	0.9194512923157531	0.8228674151697979	0.4598455530695401	2.181309865100152	0.5003500088355138	0.7548945649473154	1.027983983770855	1.0059733454477156	1.6456943836746543	0.18957888265146328	1.6454334302916316	2.449957284587373	2.6886066082574795	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0
2540000	1.1095346650725404	0.266302968999558	0.7615543594600171	0.07178871378027034	0.1846341269390326	0.19733410612055968	2.45541924322665	0.06630673670459854	1.2521349191426072	1.4161997788443916	1.9093253138112842	0.7365610883946344	0.48834494058424754	0.4074902008652258	3.5654673103847245	0.6951218600035375	0.6597986295893317	1.4532438572341067	1.319707216307432	1.5213759523420562	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2550000	0.5039706485029338	0.050989127064768935	1.0348897954373508	1.9095848471640589	0.5304817258308421	0.22784043511785734	0.1911484968834408	1.2980518135932035	0.3368773018394966	1.7847140427805173	0.11255369703975295	0.7786915611405228	1.8751708314346354	1.0693478592742935	0.6407558009503553	1.6247709543676805	0.49474738314364836	1.6307795732947057	2.76924615613102	2.1454457548058254	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2560000	1.6209123389344404	0.07581418191063898	0.4234503684594831	5.836474482473293	0.02536236852452545	0.9893526402313045	0.10344768265975485	0.8483267723887057	0.40608562139109033	0.8627210075150386	0.13325007628117425	0.247779271108496	0.27643196810824006	1.019996754256861	2.509695630003233	1.857758150393832	1.1938779083219433	1.3616307184726104	1.0507554791257139	1.4850505372951994	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2570000	3.535260132358369	0.19116732996615193	0.6333293055852763	1.2894973141420776	0.3156860829966495	0.4881190182326216	0.19692042207506127	0.31257683426090743	0.1116052449083724	2.555621777077323	0.3787096534375188	0.06766006479795345	0.34515774208688327	1.259477908955623	0.45331402848236946	1.415999527384877	3.024788824234589	1.0672961528487819	1.440856264407871	1.541419767489057	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2580000	3.2885581918380034	1.194877910538382	0.41871520913288796	0.10656137980680687	0.430199310132756	0.3321852832271612	1.1929689216512571	0.5686988118543751	0.418318822614671	0.5255028263481781	0.4083063111225227	1.2517795530769513	2.131983154805807	1.6825679612481526	6.540319181362753	0.7535379642143837	0.8352559321948296	0.7678422681573659	1.8409801607927951	1.7877024056883477	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2590000	0.31735928006535447	4.658037314829627	0.32537470481642994	0.7061763300513145	0.32782050836024695	1.0265482861729902	0.3769067202669201	0.13113383243918447	2.231137054479621	1.3840130290937067	0.6212916183768794	0.20686313689213331	0.2563943782425589	0.8724935313715536	1.8844847725780283	2.2178053302350023	1.1387417204683534	2.893546280597538	1.8591191746607694	2.187414890510334	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2600000	0.24347966454267092	0.896403647283124	0.6554038132188594	0.19358736357760326	0.4561194392911279	0.26172943172545465	0.1894267494068262	1.1108073215832108	0.6191834243666925	1.2340359005820216	0.33435277909393374	0.4493677254972075	0.9175553866186646	0.5800245459802776	0.6459005572179914	0.8630870817134619	0.6442558040597948	2.4325221676720363	1.8989532054812148	1.5076695033243679	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2610000	0.9421144376340248	2.602355921048275	0.17231953373933145	2.010897367998358	0.42789872851871524	0.07775662591809246	1.8780855383627564	0.2451002239011043	2.171183216138906	0.473811680711711	0.6416368366511854	0.1073844042752393	0.539373185003234	0.8069965944193737	2.014369998817785	1.3429041693536168	0.5224356036973907	0.15545531711995936	2.0045736523117568	1.5037302419121037	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2620000	0.6953457080738387	0.3890190079770086	0.41561369581256224	1.2168896712845059	0.1994637733602705	2.72811156235398	0.36291267258992266	0.8570868120786299	0.34434327588723823	2.416589827793677	1.8796243865809892	0.8201594399568493	0.1573373099015922	0.8920916823435509	1.017805352228034	2.1359317293147955	0.016986343473983378	1.360006561594054	2.960670627256808	2.847177851132576	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2630000	1.3390164200100543	0.031584390068634775	0.4734307959477805	0.46078801056491314	0.27531961697038543	1.471161943724633	0.015887832781972075	0.09482287501625238	0.27095943628611796	0.9609814969761415	0.21321781389092606	0.24673206852184573	3.0682715653406176	0.9241498206670365	0.4219847168041333	1.392743399582206	2.9130194357277794	0.5657661773441471	1.0777543857069345	1.6126639544375456	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2640000	0.715193564948492	1.1892543894548162	1.840941337162497	3.031053111819968	0.5084566036346042	0.12644574695382443	0.22246676943295654	0.899242919517566	0.7984999089470841	2.050849923830642	1.0641907586574768	1.4804632777509723	0.40980319319505565	1.607527100082828	3.368446663615144	3.1536759931667704	0.1884936287090379	1.8270918149158615	2.8282056728030347	2.326814202615232	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2650000	0.23156572834436762	0.2661134086520708	0.26221761850158626	2.597458454491663	0.5451601578871356	0.015041137772626965	0.6237442383796539	2.063142188088816	0.9876856640509885	1.30685088121174	0.2781690932739488	0.07071681275251097	0.29179011169400454	0.57309265804268	0.12338521126535279	1.5959667278468104	0.17910494079907602	2.284997582593731	1.2887182890063558	1.9280002265274518	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2660000	0.9564586498177521	0.6090674510376176	0.6489490597183513	0.18725917464951713	0.0995030179197383	1.9908034946860795	0.9819913432857532	0.32248711933089563	0.4706137796192465	1.7856503633163678	1.9020966560620607	0.6329718095949721	0.30844675097225355	0.8604260233126368	0.2640515592725116	0.904444598509447	0.36629171591423776	0.7667369850358187	1.1332324398800024	1.2033209563158762	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2670000	0.4049804745348862	0.28384903310641274	0.7394926384537635	0.4083397463294924	2.148576700054865	2.497746479522471	1.1589304279190247	0.8288889474149919	0.5065944371003263	2.566727048551638	0.9380804043884245	0.6888859995304919	1.2928182002588953	1.7329544510434791	0.27708960432352187	3.584238640145363	1.6461345629770343	3.6443511357236735	2.591930305771788	1.875939728029034	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2680000	0.18151743095088593	0.5092965814230461	0.6194838289544591	0.42591657849158704	0.948923290938338	0.3838800965553498	0.10545015157413834	0.3243236914889432	0.43318645443223686	0.4929266706934237	0.19258096925336005	0.5538159538500991	0.22514667197685034	0.7315567364709649	0.23545684823956248	1.054864740467706	0.4852571263721262	1.5471657864576451	1.8311195860717522	1.6384116670285134	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2690000	1.1680771033486126	0.022117938489992627	0.7728898688035746	2.1692813965828823	0.5400564003955799	0.15854048056191325	0.060203906843254065	0.218824201886516	0.09797803869541576	1.3940476010444924	0.18246076578899947	0.9298536849751095	0.44193853971806585	1.2143800001388751	0.0685560851420234	2.315310829676985	2.6492330022251713	2.061361365705163	2.225418929887655	2.6055790361901323	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2700000	0.0856607802216721	0.06546489385951496	0.8285899789948966	1.2194515282390443	0.496726186832559	0.4400554309342269	1.5161706731539712	0.7882181103941523	0.3701003550985961	0.7666727231771019	0.08889175757673859	1.0434531945668672	0.4227053244815338	1.4177751840772148	0.18718241861263799	2.4750375756690715	0.114895573003607	2.108118620162746	3.4585810470758194	4.2055044967148945	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0
2710000	0.6642793235442007	0.44756131478356687	0.43335358406562424	0.7972650690035483	0.47582869181442256	1.544267675928905	0.6350258386223299	0.5160087950990905	0.40534102006313544	0.3803918264813261	0.4039160913818043	0.7080752447483882	0.03885946318890098	0.8011486920000301	0.4004840836383775	0.9669278825993858	0.049488369759990505	0.24894472914654858	1.3609379710550238	1.5882242497742631	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	11.0
2720000	0.27399089543946975	0.0851973038778413	0.4810692704764606	0.29738193869442764	0.17010387904399307	0.40254405277218985	0.4269864457084177	0.17458092909492892	0.1486557546677431	0.6424163118809069	1.533899752344015	0.1266335693999983	1.347568873028595	0.3587493984507684	1.077891480075818	0.8995265675638546	2.4122767380851076	0.6522862290473831	1.1771537367714269	1.5660825165059025	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
2730000	2.3629746530028397	0.10921552856756644	0.8179214754020733	0.41585376872699464	0.19082595965884427	0.1509368631495385	0.6242661025442915	0.10292951372857137	0.5315675978271228	0.7271247523498361	0.9346026504239698	0.007417983379450444	0.39762147826668837	0.7991556671697985	4.321247706601156	0.7118766966410611	0.4421567244941501	2.2255364902415717	1.1884304937027934	2.0610811532603517	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2740000	1.6815587007058956	0.43943370808909904	0.750464934689064	2.911329197350508	0.3385910641843305	3.45864645670934	0.19934568147570253	0.19303491888343474	0.14225759554250342	1.2167411376474537	1.8395252584583919	3.2453145737701883	0.35545987417607683	0.6319699096846989	0.14210320385693023	1.1666268025603994	0.11094896149660279	2.731284103634278	1.97366884769534	2.3800272743592474	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
2750000	0.5784386856955633	0.7609281682657408	0.3080380471927599	0.11349122047571776	0.17193595193392242	0.709625950972319	1.2970794638388055	1.9806048429649292	0.4970700702013952	0.4471276108578296	1.9422364749815473	0.10684950314644592	0.6370146521502182	0.7137344175654853	0.4975086061453707	0.5001459860389018	1.1983279238647628	1.3583380969019392	2.427709895121803	2.190306160175059	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
2760000	0.526757465881585	0.7476730365087177	1.008187273534867	0.36017100146488484	0.4305332841711111	0.3854778674416798	2.567186216151255	0.8723242230226075	0.6448150186790206	0.6833412220599515	0.12852129989902764	0.1825451848083041	0.16960980048958174	0.6800656909577181	0.4564516703812765	1.1915924888734457	0.16927326426535702	1.929326959802223	2.0176013712319283	1.7042365340542653	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
