# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 20 14:43:07 CET 2019 [seed=999]
# -beagle_cpu -overwrite -seed 999 -save_every 100000 -save_state checkpoint.state HBV-A_ancientDNA_skyride_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates
375000	0.5450653137893223	1.2637818844457434	0.44602943923167315	0.5641804032494638	0.6259827770422497	1.4006966797545044	0.8278098941673342	1.0534770124147412	0.28841257611760357	0.12438520734526394	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
400000	0.2452016876918506	0.8973830645302019	0.13919015236055984	0.4878681272499111	0.4712722114878641	0.3501015518098235	1.86500529209544	0.44414868266746815	1.481072939084046	0.04257580451106603	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
425000	0.9584066403365938	2.330080855515577	0.7257105345348249	1.7973452482593093	1.208397321795196	1.9784624438493927	0.07669338185658046	1.5729353704459943	3.0255779427402603	0.1729689752261322	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
450000	2.2279313964209218	0.7615018251390615	1.4382397982849815	0.5840310725963158	2.476703931732495	2.853034299335624	0.5783811956947221	3.204784307159917	0.19665540041856444	0.25176406822798286	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
475000	0.6370162986966424	0.06362778059102424	0.5545802574423145	0.6723847010811418	1.1380418156352021	0.9860312453648232	0.8417031966140963	1.3946746368800271	4.8193143882567995	0.03125243897396223	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
500000	0.5227906772245267	0.9444604022090493	0.3743357814805202	0.8106028709468148	0.38174110729494937	0.6310525352174357	0.45868299541588897	0.6805292111434069	0.08319258120383782	0.04831139350008137	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
525000	1.280607566991839	0.7792618240354182	1.125438843696232	1.0639577047322657	1.4075911341444098	1.5501910563449852	0.07524743759934957	2.442798133797631	0.8177892716503513	0.20164567069738423	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
550000	0.284897786711309	1.0894690117308934	0.5184241546098312	3.4404058757013978	0.650872311510943	0.7757959809723181	0.16706549569458776	0.4186093562450036	2.1276409230542477	0.03251782943441766	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
575000	1.2293907730168685	0.3214163347641156	0.723644590854143	0.09479830228852866	1.0984653086585636	0.986276853960028	0.4814294944471411	1.3983970366500689	0.6956713558508266	0.041843085140730124	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
600000	1.012271087498577	5.7115185962916835	0.6411291810237338	0.07592662592070204	0.8860442391369825	0.743753725327871	1.0597317083976001	1.015045482139187	0.20273104599678932	0.06395327162248111	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
625000	0.661352333401403	0.6117541073610622	0.5128199582979862	0.02131053159517949	0.898395498831354	0.8190506113652735	1.8588833234544158	0.731243668455175	0.46626396459494734	0.06968167001264183	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
650000	1.1589692056944398	3.6194222411200427	1.2185158400212097	0.7024616903491547	1.5462821863627085	2.7015947041714083	0.16409853930459245	2.524955326221761	0.7439614464187791	0.14299957908490932	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
675000	0.9421354944300538	0.49341355786804997	0.6617596749756219	0.14978960416345455	1.351468543504899	0.9010109906663342	0.5432594828935658	1.607636789232493	2.662980997538701	0.12315043396963936	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
700000	0.7041350970701471	2.821223361940225	1.0924562026562061	1.519834467648804	1.2878501411928935	0.7093275495727004	0.9301611198898972	1.4384402919262718	2.2754938609979964	0.12332180742018961	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
725000	1.6648045428522082	0.9185796463849283	0.9829066302341527	0.37020635394663326	1.6301716042550316	1.5482920248311889	0.11856505422103483	2.972425278318474	1.0663447186914765	0.10902671869803852	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
750000	1.091317126569767	0.160277197281188	0.6913652572618002	1.5208037601389686	1.5078822876684805	1.201180911459932	0.5455964999918658	1.461373906562103	4.1504350374232795	0.02938647206947047	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
775000	1.1662459373817684	0.31797909749714937	1.1849528012500388	0.3857249375683456	2.119426910143689	1.9037841506531241	0.6340012169302929	2.450255397222881	1.7422743484966683	0.668014432943066	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
800000	0.8045024227807102	1.9820624575987096	0.6347420440379634	1.0625290388467994	0.5090649580103479	1.0299821949515735	0.7969197498548056	0.7820500208390265	1.0495788749468429	0.015585123039361113	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
825000	0.49295523527439594	0.11519069303860743	1.0029666532480688	0.3499635875240068	1.2870622797815703	1.2696312267763759	2.529032279460576	1.8258396908399468	0.918678359334997	0.19499479534835262	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
850000	0.26592010425248364	0.021051184383224994	0.6162617285852066	3.611966134791249	0.8335995579667485	1.1913379992677902	1.0087190153709449	1.0880786422493758	0.6318560566660717	0.1284529501935529	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
875000	0.4541851116699058	0.3253823538921317	1.6769656495658662	2.130857144730143	0.9425415330454611	0.9848493843738213	0.5154491531532043	0.9520519821374814	0.40800525147754	0.2005525193642476	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
900000	0.8094491878364305	0.11779796007000114	0.8183943807993914	0.4932196328649658	1.2120008630009296	1.4830758462987008	2.854963778355228	0.9528027008211754	0.20498571530199525	0.17583195494609644	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
925000	1.4043290591929336	0.35562954411740766	1.6521045507320915	0.3575493423399311	1.9012878238111022	3.069718247867418	0.20517357518352622	1.4098971174680743	0.32367104633608396	0.0933999144795549	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
950000	1.7360570343475048	0.16978303043821616	1.281397589319206	1.4910225529459415	1.971072230302732	1.7745098137819748	1.6312492955174793	2.133687240884533	1.8082018443061814	0.42787496202077135	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
975000	0.8163435545696243	0.2462653432197052	1.246710308840286	1.0725163714135741	0.7111231652669736	1.5950077442725399	2.56222154012397	1.9139440185844296	0.6676295686947163	0.18324556564499847	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1000000	1.2864020621164969	0.5860813797459077	1.8733927312944807	0.16817538577755675	1.4136201469173053	2.8840447635190847	0.001985455859166896	1.9010432769347025	0.3612935021002569	0.5993428358310227	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	8.0
1025000	1.7887978159452538	0.4170359158229095	1.7766791941135311	0.07757453755782648	2.2774658135102355	2.453066806487964	0.7304183846474425	3.059629319081458	0.0605852412205982	0.1546259734968042	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0
1050000	1.7251288445098814	0.5300213127058706	0.6912781200161815	0.48090578774411363	0.7038349282938554	2.413002928430442	0.039404057732793436	1.8005111128458497	0.1759288673096916	0.23272068584678132	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1075000	1.118128755470455	0.3950997821961546	1.1595456578110936	2.4632815717278485	0.39543508923779114	1.440373657990648	0.4869148311434628	1.3200123014270309	1.535714074130469	0.0582753192400626	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1100000	0.8493794214377304	0.3734801852147621	0.889496213662498	0.00403835525968952	1.6262080638328125	1.2883250006211835	0.3710905135857533	1.2807885014345346	0.7497923173429742	0.04622366242847217	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0
1125000	1.1567625157062105	0.42666480432915255	2.7057179409526126	1.390515775281787	1.1250241827442744	2.9955430360828608	0.6825240812161383	2.3505212290409805	2.448565555725653	1.413417672837926	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	7.0
1150000	0.4103340458705072	0.45763370942765996	0.5139293699030936	2.568300176512828	0.5218627759199953	0.9415491689338801	0.7183482288171931	0.8896312084014467	1.3347191436794017	0.018137473873500166	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1175000	1.2246076339756462	0.7701148564742964	0.9268970949987767	0.845546532948916	1.3598260592152531	1.9025878434846388	2.773502098111915	1.693330483163601	0.06138674611203702	0.6061482467642084	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1200000	1.5612681266899082	0.7418016107429414	1.2198003522757628	0.14948206924937618	1.8122056647180202	2.2724163967086524	0.777039408559129	1.7838757167420007	0.889933885019014	0.32358718661043345	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1225000	0.6906774198599888	0.4741422362287638	0.9754771873239372	0.5748465859126696	1.0185741547030618	1.5498975544057851	5.7429241354626495	0.9528188997014384	0.29430247015273453	0.3052912011721505	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1250000	0.8502969763654435	0.49273187413868696	1.334120434644674	0.6746609937556365	0.6792300324922579	1.4032369577091823	0.26244625949308903	1.2096724313524245	1.5701771905517803	0.10421946549430319	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1275000	1.030322230778795	0.4932221922858327	0.42985601848775495	0.9732977699844182	0.38510235712871504	1.2620123309698295	0.8385894616345808	0.38760461491049536	0.004163601421548421	0.06846609785881189	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1300000	0.49272751940434584	0.15042814455593925	0.5699925403074008	0.12625748522106112	0.32779002640663346	0.4605417970979467	0.09780220261190684	0.33545067372197285	0.16836408088408392	0.10988049055121304	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1325000	0.8583539365923015	0.4760812951994695	0.7201950247370589	0.033230355885314054	0.9619688135905006	2.723043823655527	1.1609889674772518	1.1442433964765768	3.1281470690645077	0.48533555829681274	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1350000	1.4499501002515078	0.20450032437324953	0.9875324849951623	0.24092067564684486	1.5188335887529443	2.125749929608826	1.2712241499959716	2.489412543172775	0.2280198469773738	0.5517436585510231	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1375000	0.4949223832869257	0.37905514174632265	0.6328334222767468	0.430730529326208	1.1575380834745728	1.0309001954327073	0.08204269974507428	1.0711946838541015	0.5012041419400689	0.17519600901251592	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1400000	0.5578608318814117	0.1410211384297131	1.010424673124982	1.3783698996325509	0.8910915625909797	1.3658542592296288	0.01629161496236099	1.0495711956914904	2.6319745613221217	0.28006293133082366	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1425000	0.5355907026457662	0.09481200027126907	0.5942240003895904	0.22473832497017077	0.9259729587846697	0.9922196977315912	8.48741833568753	0.9238997857179619	0.5117050807906882	0.12443051116391249	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1450000	0.6015008291492054	0.2190923402407009	0.29298202428716313	0.9641654113814349	0.6696059252560067	0.8170652673698079	0.2953813343104991	1.0208485260754359	0.959336763633819	0.2717995672892068	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1475000	1.089196033974052	4.963582531647913	1.2457551125072222	0.7268695411725866	1.6494159460168816	2.6459725573692157	0.9912467365498474	2.389379197536568	0.3727941451572226	0.21689735728280857	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1500000	0.7963981041131671	0.2509051564343901	0.651030702920377	1.4325943387175009	0.9995210638006836	1.3467397707890074	0.21392161167856677	1.2921262876734305	1.705104074249302	0.1434973300645013	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1525000	0.422022818366411	2.0826332933419467	0.3423428705405044	3.139978196534562	0.6590674912178368	0.9239672120482666	0.12446265965322842	0.7393261770578072	0.47826333973816443	0.1637329470495326	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1550000	0.9410668141755245	0.07318103889477912	0.6890721233767578	0.581414110336684	1.0780912071903153	1.4522608471536291	0.3875346860162217	0.8116350966326924	0.8226669446942961	0.20302987061384198	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1575000	1.6035698140194528	4.304507364835258	1.2716845361623144	1.417091047154552	3.2935500279317713	4.246654276741212	0.5781484856904262	2.5391605472464067	0.6886427995521585	0.31178172520058633	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1600000	1.3883277530041604	0.5744754376430038	1.0030405369920807	0.033759223029423156	2.020627997282169	2.6475152889026137	0.4038284203032069	0.5638104107272759	0.5982951925463436	0.14711476728523445	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1625000	0.8729857485500176	0.6646281351585765	1.0482261215214999	0.07275633828555692	1.5831647740333559	1.7455686416225311	0.5037695885964731	1.900833454426681	0.1256261042424642	0.14602517377538504	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1650000	0.8817559889503971	0.4677511384403592	0.4204032468388501	1.0315987929539303	1.6790561837653402	1.1584156786946034	1.158891788470871	1.3788297671063419	0.7434948268926198	0.2678322628394411	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1675000	1.5828711718972592	1.5325138285942683	0.32675795683334224	0.7544828708942134	1.4391392419001088	1.9620473678960741	1.2347495513279578	0.9710746745545169	0.17040169233173907	0.19926345181186508	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1700000	0.8310153947306059	0.18192083825735023	0.859465983464035	1.04452942662164	1.2413359584703947	0.9166974707073698	0.7284983809499957	1.232367631938798	1.3064603486419768	0.08988154262355938	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1725000	0.8891852783484917	0.36584566598284535	0.6870330855262351	0.7307901451898671	0.9653670969700888	1.6839460102811927	0.8259664187301279	0.7383912506455801	1.150715636014512	0.24591178038956601	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1750000	1.3787091256055908	1.3286445290166011	1.2978902635488794	0.8879303484714207	1.6954618229621972	1.9349290063118854	0.7770262225865029	1.3868085101026877	3.326354244898223	0.31629723597241194	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1775000	0.45042945014718166	0.15787321648915711	0.5084598231080273	1.7895914813566258	0.469504991548311	1.1064250901326542	1.46240671740214	0.5834745059994757	3.533518200390578	0.12476892745062966	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1800000	1.1446739276110562	0.14757780603858323	0.45466695810261065	1.011397578395765	1.073105975139199	1.2992039320773194	0.11323080175519287	1.068386841225946	0.3015486333583357	0.1512034064186265	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
1825000	1.2232063946443867	2.5888989415290804	2.0289222966064893	0.5331213140665401	1.036104329358012	2.194261057247786	1.3336824254438235	2.7501922874322644	0.6143607177718092	0.3451333148084042	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1850000	0.9032034732730432	0.41284091949670465	1.2144270080904058	0.16211689922648342	1.3021569969411393	2.0611995771962914	0.09968211399543046	0.7105859444617417	0.01967343893747575	0.3904528346883565	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
1875000	0.5470653999581474	0.4201262607643796	0.24140557873992788	1.1619118823348118	0.29726005055386195	0.662750134933258	0.05550892448791377	0.5825705791893551	3.462767311151628	0.1385368912096845	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1900000	1.2100601073773818	0.8679637515627354	0.6960179312171274	0.435704065258214	0.9588869517003508	2.9218904246590474	0.9408295239377055	2.5753312505960153	0.6266635962577536	0.15038087334192962	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
1925000	0.3108970746407677	0.5370478443216278	0.20831979862700642	1.7501562758158324	0.36931979083969657	0.7769203021618024	0.3935302086499495	1.307304723387282	0.29555776658773014	0.28346610454699284	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1950000	0.8584740750145612	0.6767081164578086	0.46772008098912277	0.45332302565840227	0.5964295847491811	1.082423861356439	0.9037499169278206	1.0138545525884097	0.20609948624208274	0.057981436425358114	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1975000	0.5866383526863282	0.02841375510520955	0.45200003367809444	0.04124568675212929	0.6621418448835115	1.3752162360088593	2.585523864517967	0.6617874448025347	4.5388777388874875	0.15844387076857008	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
2000000	0.12847959105104986	0.5515924314820068	0.26058495553919714	0.030867270314647956	0.2543549919974747	0.5700548788514818	0.3615943434444817	0.7242269461178672	0.15947729689077805	0.25264225557254294	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2025000	0.7593332149061739	0.6662412435108436	1.9981982310521353	0.547236786916235	0.8095179398060581	2.996435558127382	0.9140898593262722	2.1952785932897494	2.3514095137093936	0.23409094033479527	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2050000	0.3440521575480139	1.4442739749712372	0.46935866196744047	0.21184041041657328	0.7949055237190622	1.3572575071251678	0.5181061653691722	1.3416634737596822	1.3021471957765536	0.08816561402840162	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
2075000	0.6844687546004518	0.355335544908944	1.4476132698109798	0.30310937707992136	1.2589169578695871	2.1347687088555025	0.6722614296202527	1.0505536751964366	0.6322704269898093	0.2101983378956887	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2100000	1.3863233372733579	0.7253908218927684	0.9440420257283146	0.7611137825883756	1.4344029654332617	2.9465896296492606	0.8857216069733194	1.4624441972894722	0.6062716846741789	0.3647921905906687	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2125000	0.45462793345547625	1.2474799026853514	0.9788479689179178	0.5728677323690236	0.4938742166580429	3.1291984459235525	0.5944904209766514	2.129666887435583	1.4694616314773914	0.15185790668627247	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
2150000	1.9634166585141832	0.5654531597420716	2.5656741043609874	0.16941364115330787	1.196531003193671	3.5795492815899044	0.07767045905182964	1.991420701061008	0.6899456194071044	0.6202883980995121	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2175000	0.6927534588934308	1.0690174488299515	1.345076247718415	1.6122263725825743	1.4141397284607267	3.2990848898188005	0.6873121973462432	1.7098975952886966	0.4322966039028195	1.0478569865945133	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2200000	1.4083407216858952	0.20252371983184309	1.0183010658632703	0.3578111385857523	1.193281405635217	2.2581596767967804	2.3376235521592816	0.8215015583113281	0.1012950250050315	0.17088655243426087	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
2225000	0.8104406592507203	0.2063389684366963	0.8665717901118395	2.367853667651827	1.0463832931311778	1.340335444172935	0.025307804343598743	0.5276169719455244	0.009456475175371999	0.4259278858551589	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2250000	0.46428425595699085	0.5241629523963639	1.050698619510647	2.7198940559654785	1.3137566865681911	1.8223767230781598	0.08061987155696386	1.0652757900970602	0.8267538738578163	0.43675530032226456	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
2275000	0.6304456018128156	1.0730028224689134	1.2157135325344899	1.0656299440859913	1.7601818089432482	2.078206945122887	0.6196569075265215	0.9858685510082319	0.9684790157434757	0.30860954808991	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2300000	0.2356298444282746	0.27082789760212733	0.9405129815757006	0.9190954946495292	0.7692943528964608	1.998694878852057	2.2310983606823322	0.44727218683199227	0.17044689369887084	0.1581505747814378	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2325000	0.7120737820347331	0.19626924347567942	0.9025159047338147	0.3139746048973586	1.5246422110928588	2.2851891668346553	1.6766872434844948	0.9424282456677159	0.9157981884311143	0.2866636032494286	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
2350000	0.9551205822333001	0.20006409496733268	0.9186409597423857	2.43543835573009	0.599421361649108	2.523474135309099	0.1374061050991586	0.48745085530347654	1.599052410939546	0.19734025228196422	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
2375000	1.733858106283583	0.00927693798998695	3.4194455227154807	3.0714650354546578	3.1313445705193126	6.7802125545778775	1.7899783226364667	1.4464885093532687	0.12492651665862266	1.0029577580693216	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
