# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Feb 07 10:49:26 CET 2020 [seed=1581068955431]
# -beagle_cpu -save_every 1000000 HBV-A_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates
100000	0.4819452673968259	0.7947787060403612	1.2687209040788043	0.012562209893894869	2.6747039711262595	0.29524877560742174	0.31028300351594074	0.3264806743625644	0.6535275199590374	0.04883050058051073	2.0795013221008403	0.38590537785705525	0.3182463382096889	0.21310308862911187	1.8660307035946033	2.493994145418379	0.8656475999772693	2.3755088724606996	1.187961236257608	0.6460758807222317	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	8.0
110000	0.23548434611101787	1.0585156221508585	1.061267662499621	1.7841804495228817	0.9833612873198778	1.347942681038621	2.0105605083857117	0.037384574371597715	1.8269420339882445	0.03526540503537434	0.5990153261605107	2.523791030212169	1.6957247991779434	1.9071637882956531	0.41777828291727515	1.9485446835906872	0.05493131960868667	2.340249931886402	0.7362914754026296	0.7961074425269646	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0
120000	0.48676415975607507	1.1626620605970739	0.8417724057641097	3.2548925219389417	0.5566524073653738	2.383444440764637	2.745742476324747	2.1016756930993314	1.6228002422707688	0.37280121701664465	1.7332223088794332	0.5286454602198196	0.5534901281292276	0.3977749886640898	0.542647515575778	3.312763005991105	0.29332392910606114	2.9632902093983358	1.6230795589518414	0.42413329338402594	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0
130000	0.2419545765140703	1.0559002383367335	1.2200854937076369	1.0730721777957875	0.4153571471128389	0.6793601651428178	0.6681765482044862	1.510144729389601	0.8052904466220036	0.12786732654078423	1.069706567015022	1.7342298558743234	0.6417312639157263	0.6964825262578804	0.0920530981487399	2.748354076596298	1.716243981784903	1.9979036211015617	0.041441047444916765	0.3248136373750668	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
140000	0.11711469264031008	0.29429164087249104	1.7335619748987248	1.3430976778914951	2.0893645636467384	1.7369172392025107	0.06341431224763652	1.1738971077149691	0.4057282682319339	0.6306098184263764	1.8064445882050835	0.6264256722020469	1.1999797748840688	0.236399030946288	1.7767238004811652	2.764136361673779	1.1782849555985513	3.5489277168006894	1.1968423343410495	0.4372171977754992	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0
150000	0.6992491351282527	0.20226199738896322	0.7243876875986929	0.7936223475727693	0.18315152706393087	0.747030148137363	0.33086200642025254	0.21849053357481252	0.13768201503960714	0.1883834868592106	0.05971481310239356	1.4589212125589321	0.6585503829411339	0.6444859438344449	0.21150706413719	2.041351449969926	3.6845164109795987	1.5045497085828412	0.8688325444808003	0.08841345495842509	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	12.0
160000	0.9937586154791631	0.6221448266367952	0.9325888773592899	3.395760736163628	1.254739977032521	1.17197558032085	0.16382065544217733	0.6292529275614562	3.742396683433674	2.815659327018645	0.8615422396831132	0.4627300503587747	1.201428232497316	0.2766170741932228	0.2882774620388715	2.0163440594578463	0.34532743911593805	2.234899561004184	0.053279060747266814	0.6767923938635644	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
170000	1.0213410293733607	0.1016815754147139	0.8914957766223874	0.39815795256005265	0.7119534591926803	1.396883425005031	0.2788110686237451	0.9392101264511092	1.842435750625549	0.2955840323695196	0.20546283417416034	1.0444407834072829	0.8218815460988949	0.03838667657519896	1.5894377236200532	2.40144392876073	0.5593187354566711	3.473632298531544	0.07521572693311886	1.1592124185869748	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	11.0
180000	1.5057271029044785	0.6972531055128268	1.0518302568620166	3.2445366181757236	0.4856476226396066	1.0211765388576055	0.09787834478544102	0.30658334588679287	0.39901885567232637	0.12684735637262176	0.40221897417915436	0.5308543425532749	0.6829570932967759	0.4103582322226734	0.37480102368833756	2.0489250225505224	0.6684281733553744	1.589350420032694	0.24314070496369627	1.7304823614640914	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	8.0
190000	0.11157094833390459	1.1831435207400056	1.2734220589482181	2.575809645775423	1.4409273249771053	1.5881122961124192	1.7700827335613336	0.7591895122732484	1.5631146785294154	0.3225782862849026	2.857224609915283	0.1247476047022266	0.7268223822453609	0.040697487971613905	1.679978200702361	2.803329630359318	0.08908819749569845	2.80288108607693	1.068813472827324	2.89487551684411	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	8.0
