# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Jan 06 14:48:28 CET 2020 [seed=101010]
# -beagle_gpu -seed 101010 -save_every 250000 -load_state checkpoint.state -save_state checkpoint.state2 -overwrite HBV-D_with_ancient_aligned_constpop.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
500000	-132843.75330453168	-20650.190978574075	-112193.56232595761	3650.4440080202808	-1638.4440080202808	226045.19724619744	53971.45340347009	2.870118655932023	0.33119740457687535	0.2465079148551264	0.18050211278492845	0.24179256778307617	0.3425592976530897	1.0507181473935488E-4	1.1439337708043071E-4	8.847551660742659E-5	0.9404497568619625	0.11744074350826568	-112193.56232595761	-11269.5350994549	-9157.535060103783
525000	-132847.48023280222	-20632.932891961955	-112214.54734084026	3319.0026269080854	-1307.0026269080854	222368.69343071603	54104.41483067707	2.863530769014476	0.33143498143420685	0.25284730555799667	0.17509252097029535	0.2406251920375074	0.33228184305038244	1.0594050409448033E-4	1.1888690562575782E-4	9.003787295164445E-5	0.9681041374767668	0.15026905063890317	-112214.54734084026	-11269.5350994549	-9140.27953923117
550000	-132853.7292853773	-20631.336011643296	-112222.39327373402	3291.7567922616176	-1279.7567922616176	221458.18655678522	55198.21126540727	2.825542876982881	0.33315515957496467	0.24699633187997874	0.17711332717277628	0.24273518137228647	0.3346509664137011	1.0912697305603878E-4	1.1479463776338973E-4	9.347057825948829E-5	0.89518143166678	0.04651365726735918	-112222.39327373402	-11269.5350994549	-9138.618047824393
575000	-132795.48088164566	-20600.21519281363	-112195.26568883203	3232.720782348721	-1220.720782348721	212175.64080506953	50761.28057577732	2.826478965043403	0.3312594756887545	0.24733373667513475	0.17816888245584875	0.2432379051802681	0.3373097706498312	1.0850640925834012E-4	1.1754894552106495E-4	9.271776441761123E-5	0.9171325874441519	0.0526066484557466	-112195.26568883203	-11269.5350994549	-9107.505778435758
600000	-132865.40667225444	-20632.255457921456	-112233.15121433297	3176.129930168386	-1164.1299301683862	220086.8058767486	58095.52273557512	2.8019255727502546	0.3304872085838737	0.24604332147716734	0.17904748016246155	0.2444219897765036	0.3384655703980174	1.0328241545852551E-4	1.0933876568801382E-4	8.944388322340169E-5	0.9067611491772632	0.05311345312354468	-112233.15121433297	-11269.5350994549	-9139.674751590612
625000	-132819.732904372	-20590.478462078965	-112229.25444229304	3184.6390995127963	-1172.6390995127963	210835.58080147323	50626.27485904702	2.8591361065002396	0.33084856690345177	0.24870542813840435	0.17870114897754394	0.24174485598060608	0.3397302284275356	1.1220723169351551E-4	1.2012882357345371E-4	9.703347368238594E-5	0.9137030154891316	0.04818918546585912	-112229.25444229304	-11269.5350994549	-9097.668471959743
650000	-132786.7567414679	-20579.78720292988	-112206.96953853802	3016.6897430133904	-1004.6897430133904	205762.09635971524	51776.75881977674	2.8425131237048196	0.32802201070173115	0.24512429158284724	0.1826417539764407	0.24421194373898691	0.3379653710528712	1.1297913778433975E-4	1.1598646340098444E-4	9.754772039086086E-5	0.8865024559219863	0.04626672446760905	-112206.96953853802	-11269.5350994549	-9086.969517978701
675000	-132808.35489620065	-20598.918651664448	-112209.4362445362	3047.1921736955883	-1035.1921736955883	212089.16837292293	51224.28043682531	2.850096431836153	0.3318663289320286	0.24123858672455142	0.17874180278291618	0.24815328156050975	0.32872899990510773	1.1379467911066523E-4	1.1746415276743367E-4	9.78413298750419E-5	0.892270645903176	0.04380599865331256	-112209.4362445362	-11269.5350994549	-9106.098565423372
700000	-132782.5603706373	-20564.053797439057	-112218.50657319826	2995.1108833060357	-983.1108833060357	203877.93128058262	48920.201302525784	2.844457059560516	0.3310524178746369	0.24704197731668062	0.17568186599575605	0.24622373881293255	0.33633385805709864	1.179364252861299E-4	1.2587687238003472E-4	9.872339197346654E-5	0.912561938243829	0.05857129356265436	-112218.50657319826	-11269.5350994549	-9071.129902340508
725000	-132790.40188823803	-20594.451126560038	-112195.95076167799	2932.114169826317	-920.1141698263168	209874.09631850346	49523.50067953	2.898330928463844	0.3346009696705089	0.24506965751272308	0.17934889222221057	0.24098048059456345	0.34138824065557133	1.0861845769614262E-4	1.1169701103893162E-4	9.291020663294187E-5	0.8909337638472624	0.008069155850170796	-112195.95076167799	-11269.5350994549	-9101.705069785015
750000	-132818.98630681087	-20597.342761155545	-112221.64354565533	3172.0849710822686	-1160.0849710822686	212401.11394014838	48099.97068191687	2.8343793331940588	0.3348241713178481	0.2456112061444735	0.17482117855854068	0.24474344397914374	0.3356331826483238	1.0959793275865647E-4	1.1593869498812804E-4	9.292770475363529E-5	0.9068597199792116	0.03567954287952843	-112221.64354565533	-11269.5350994549	-9104.60887799158
775000	-132777.5771334236	-20571.728267614315	-112205.84886580928	3349.1654850347845	-1337.1654850347845	204892.02811364733	47591.37901678437	2.785916230062642	0.3237612329968364	0.24889306918497056	0.1830042879971571	0.24434140982104183	0.3330457612421073	1.1542320723624909E-4	1.243773749751363E-4	9.799773585241239E-5	0.9270664338402536	0.09608351278705048	-112205.84886580928	-11269.5350994549	-9078.886913779263
800000	-132783.2429203674	-20614.492843371423	-112168.75007699597	3291.5351752613487	-1279.5351752613487	217057.29106384245	52104.08821229865	2.7842495205142885	0.328051226163834	0.25203451781421116	0.17582406050969357	0.24409019551226732	0.33461421733986985	1.0685579616382708E-4	1.1866156527929125E-4	9.053167052179749E-5	0.9398990674756913	0.0965603879703998	-112168.75007699597	-11269.5350994549	-9121.842274112798
825000	-132801.8070106776	-20613.89542316676	-112187.91158751085	3335.614448754339	-1323.6144487543388	217461.92002675578	54814.705382577056	2.875460486731058	0.3385400825831936	0.248050504139136	0.1731406897186668	0.24026872355900958	0.3365925057312036	1.1221028841708572E-4	1.2280214639369752E-4	9.45368635959534E-5	0.9557826581604394	0.06532652298370031	-112187.91158751085	-11269.5350994549	-9121.085744246242
850000	-132859.17675184453	-20657.848057197927	-112201.3286946466	3661.781286794237	-1649.781286794237	230322.90381062927	58560.17692925834	2.797143427886883	0.33422025455739196	0.24913686165161603	0.17347466565196215	0.24316821813903602	0.3322055817468145	1.0416981702383822E-4	1.192411915546771E-4	8.66089221658051E-5	0.9816964230744669	0.04837678076618279	-112201.3286946466	-11269.5350994549	-9165.260532239092
875000	-132882.05372763163	-20669.673501454177	-112212.38022617745	3373.90660335124	-1361.90660335124	231913.1654055899	60734.06004000312	2.86376350304818	0.33099258192480163	0.24871216066883634	0.17889389186826918	0.24140136553809896	0.3453789210155932	1.0137486875247969E-4	1.0778223664818668E-4	8.635322218436707E-5	0.9663316375704063	0.05624868312895546	-112212.38022617745	-11269.5350994549	-9177.102263330504
900000	-132885.63721941243	-20666.391922518942	-112219.24529689348	3260.1656153630133	-1248.1656153630133	230690.5201927043	54026.85945309948	2.8376421537514513	0.336095465527881	0.2502319066682386	0.17166775519235827	0.24200487261152812	0.33344595354926004	9.537487935444784E-5	1.0255833504742233E-4	8.196506513956805E-5	0.9312160776751934	0.027305811302189377	-112219.24529689348	-11269.5350994549	-9174.001926142875
925000	-132841.80570156802	-20669.309346697424	-112172.4963548706	3383.170988000307	-1371.1709880003068	231145.88458917977	56064.57392441048	2.870801075613438	0.32944472463991037	0.24693652204671296	0.1774111537925849	0.24620759952079785	0.3319163796464751	1.0110594441087452E-4	1.0984218486957684E-4	8.65179455972109E-5	0.9043171808850402	0.046797926558281085	-112172.4963548706	-11269.5350994549	-9176.768981441137
950000	-132843.2392445877	-20638.506485980797	-112204.7327586069	3377.2236351985493	-1365.2236351985493	221636.02419569626	52211.613299688346	2.8136244311956586	0.3324484034403087	0.2493303570990727	0.17787092047187744	0.24035031898874729	0.32850320243893183	1.0587660890299472E-4	1.1419774747901204E-4	9.012079845801932E-5	0.8970920806191424	0.022014910076388554	-112204.7327586069	-11269.5350994549	-9145.880266147064
975000	-132885.79229978038	-20655.565562705084	-112230.22673707531	3192.8245799986244	-1180.8245799986244	227084.1345538936	55956.29443266981	2.844965308413573	0.32766194477555444	0.25310543521745044	0.1777273105047612	0.24150530950224006	0.34247610500504505	9.56615211970141E-5	1.0382448800092442E-4	8.338402620475369E-5	0.8991633573784683	0.0434511837487083	-112230.22673707531	-11269.5350994549	-9163.147634613606
1000000	-132825.09501435838	-20635.452462071713	-112189.64255228666	3154.9890079835886	-1142.9890079835886	222494.1606996717	56073.49494805121	2.8237756180990434	0.3270187188104709	0.24989836149027284	0.18034066711650318	0.2427422525827592	0.33048484140126494	1.0395937136521526E-4	1.125080677447994E-4	9.18744600223491E-5	0.9154638889100564	0.05346084039249213	-112189.64255228666	-11269.5350994549	-9142.863700418766
1025000	-132802.18576315074	-20630.642804473726	-112171.54295867702	3031.834791212799	-1019.8347912127988	219261.40554030307	54367.87395599221	2.849829111915336	0.3254370871280039	0.24562169995760824	0.1812778843993322	0.2476633285150619	0.3455148450169523	1.0225021609547256E-4	1.120640238282925E-4	9.013068226831314E-5	0.9095344624879771	0.0639713577465345	-112171.54295867702	-11269.5350994549	-9138.05526838535
1050000	-132868.08900992305	-20667.43610805556	-112200.65290186748	3065.5848159948273	-1053.5848159948273	226902.5530023296	58037.69425932934	2.809463542650023	0.32604814650136776	0.24633171451725372	0.1777580288502661	0.2498621101311188	0.32810815971665647	1.016617675986858E-4	1.1261511935020526E-4	8.9944155298892E-5	0.9122865269005918	0.0660362796660513	-112200.65290186748	-11269.5350994549	-9174.912149153344
1075000	-132921.8189385915	-20646.848239151856	-112274.97069943963	2978.8152564838156	-966.8152564838156	219614.41055781557	54436.87786954733	2.7507041527378373	0.3291896398867806	0.24813383045412837	0.17805449058886844	0.2446220390702289	0.3399738478114514	1.0167816349716004E-4	1.0914535134239571E-4	9.115456104690009E-5	0.9012525312127792	0.05540845176852019	-112274.97069943963	-11269.5350994549	-9154.321604651897
1100000	-132922.95530953235	-20656.461279108975	-112266.49403042338	2883.4120478257037	-871.4120478257037	220638.57738012605	53316.45566090821	2.843490133653186	0.33300522818229134	0.24763206890737985	0.17435492376164238	0.24500777914869282	0.338896382642648	9.809384666173974E-5	1.0196345711699507E-4	8.823140483387346E-5	0.8796336220391882	0.04250515101893847	-112266.49403042338	-11269.5350994549	-9163.990426646482
1125000	-132912.07621393475	-20695.81789207737	-112216.25832185737	3002.200508568497	-990.2005085684968	233391.73523741777	56298.331304153115	2.748683574935752	0.3353335927355292	0.25174719230163634	0.17600868627691577	0.23691052868592505	0.3405233523108418	9.840771384947683E-5	1.0568292740907648E-4	8.644322614277886E-5	0.8993332051842374	0.05769659091745656	-112216.25832185737	-11269.5350994549	-9203.370550533014
1150000	-132898.27588395894	-20671.894483221862	-112226.38140073708	2928.2021989866703	-916.2021989866703	227326.77271662877	60210.63995281778	2.814839262728024	0.3329965793489433	0.24433452812713066	0.1798220008189097	0.24284689170502258	0.3277854469723892	1.0032785443303022E-4	1.0479757491862885E-4	8.779170406215329E-5	0.9107924513689348	0.04081433183079184	-112226.38140073708	-11269.5350994549	-9179.401499719615
1175000	-132906.13433472704	-20693.745990964646	-112212.3883437624	3449.3697338606257	-1437.3697338606257	232339.4657774706	58580.92807221334	2.848640446839357	0.332901795293284	0.24628698564392862	0.17475597372855556	0.24605524533423812	0.32711095756613323	9.369838231148113E-5	9.468899148563468E-5	8.259939997238449E-5	0.8485933656032585	0.04437066785854322	-112212.3883437624	-11269.5350994549	-9201.407236142635
1200000	-132869.31612373667	-20707.80880776376	-112161.5073159729	3438.1765946137302	-1426.1765946137302	237468.03129081152	56316.566502735375	2.8562014241509357	0.33320391889811346	0.2487567320243772	0.17572950030345708	0.24230984877405862	0.3439907977184961	9.801100012547406E-5	1.0260693863305123E-4	8.498135263909741E-5	0.8686799764880787	0.03055717391205804	-112161.5073159729	-11269.5350994549	-9215.325216175424
1225000	-132875.95899618109	-20700.601835164016	-112175.35716101708	3487.7923282809065	-1475.7923282809065	235906.04517626666	59261.03276828391	2.835538969382026	0.3314045469381566	0.24791266414046634	0.1796662864214825	0.2410165024999011	0.3280984032459359	9.689988013243783E-5	1.0287992835377485E-4	8.32447044781533E-5	0.8955770345125581	0.04303122383747553	-112175.35716101708	-11269.5350994549	-9208.185075360998
1250000	-132905.08019685236	-20718.214026419886	-112186.86617043248	3751.904412904088	-1739.904412904088	241850.68727981937	59060.9295676183	2.8693099759972305	0.33423845489288534	0.24810559856251527	0.1770563414930942	0.24059960505151182	0.33256338221475445	9.783416814241262E-5	1.0288034734117792E-4	8.490982118004036E-5	0.8876280189658382	0.06150236763499661	-112186.86617043248	-11269.5350994549	-9225.752931286264
1275000	-132901.2381565611	-20733.629593863086	-112167.608562698	3610.0700687906633	-1598.0700687906633	244763.9166204301	60412.69196107281	2.7390021837597285	0.3357120581741261	0.2452356263317678	0.17756866038722785	0.2414836551068849	0.3345395354403721	9.086277985268236E-5	1.0023008211380926E-4	7.796715849714443E-5	0.9132965179307813	0.0484102159168656	-112167.608562698	-11269.5350994549	-9241.389089567412
1300000	-132895.8804551746	-20708.55954780134	-112187.32090737327	3935.2902133471343	-1923.2902133471343	240341.85408951284	63253.91282515065	2.866427876118301	0.32778841392145275	0.25213625594191996	0.17533719894070096	0.2447381311959328	0.32416483485415826	9.463531396402395E-5	1.0416982432794442E-4	8.034639176205165E-5	0.9161673242356023	0.07720191254892633	-112187.32090737327	-11269.5350994549	-9216.19639908899
1325000	-132934.9809983894	-20773.672094433357	-112161.30890395604	3978.4206834132815	-1966.4206834132815	260681.7150489758	62895.84993970671	2.853977172093614	0.3302840343376595	0.2461501928543303	0.17667205742097108	0.24689371538704555	0.3314335792188512	8.820185437529861E-5	9.75731208211838E-5	7.513299340251671E-5	0.919818108154394	0.046472689979185966	-112161.30890395604	-11269.5350994549	-9281.466137328556
1350000	-132979.60347288303	-20789.528360698394	-112190.07511218463	3993.661368661541	-1981.661368661541	265222.48883118766	66874.79825634116	2.724811436645429	0.3210683285193506	0.24755252084736462	0.18335673680552605	0.2480224138277651	0.3306388958928368	8.879293647280611E-5	9.419519054612399E-5	7.639759213006824E-5	0.8876376802738923	0.04404381385207046	-112190.07511218463	-11269.5350994549	-9297.355354228786
1375000	-132909.59309294738	-20729.80390931034	-112179.78918363705	3849.9928100272896	-1837.9928100272896	248008.98532815996	56912.63729109378	2.8788933541925967	0.33378944137848443	0.24732352056275975	0.1798485190805125	0.23903851897824974	0.34124899223629246	9.353707388261358E-5	1.0585614824287412E-4	7.97405151662862E-5	0.9518522425695355	0.00270981912794902	-112179.78918363705	-11269.5350994549	-9237.430049067367
1400000	-132889.18847471572	-20727.78107809313	-112161.4073966226	3882.572863097896	-1870.572863097896	249370.64088154992	60096.58934835577	2.81894487679149	0.32862339948488595	0.2520874144676705	0.17435232882714743	0.24493685722030256	0.33909481881159326	9.1147274917434E-5	1.0265022513549284E-4	7.710119947241507E-5	0.9408228701759457	0.02559251152875598	-112161.4073966226	-11269.5350994549	-9235.49486560048
1425000	-132910.049550683	-20763.578232360047	-112146.47131832295	3825.4833795358227	-1813.4833795358227	259206.51189498347	64988.22713272774	2.8435056011746638	0.3303735183056024	0.24831882397707508	0.1822993358974888	0.2390083218198403	0.3238097087312834	8.92759610277844E-5	9.786979013244455E-5	7.685196952874936E-5	0.9711949084670393	0.051899719102525325	-112146.47131832295	-11269.5350994549	-9271.362796283904
1450000	-132861.43577313842	-20696.64524323516	-112164.79052990327	3656.4853231998054	-1644.4853231998054	240230.7977250058	63421.812651803455	2.7977711118957616	0.33005969588819334	0.24984791781512727	0.17505442732449988	0.2450379589721861	0.340136106715077	9.853937983876136E-5	1.0964465205525098E-4	8.361089826667038E-5	0.9860785745747437	0.0596266784992507	-112164.79052990327	-11269.5350994549	-9204.177494033695
1475000	-132944.3734562962	-20731.51361179687	-112212.85984449933	3922.0926736624892	-1910.0926736624892	251195.40132604237	64953.60081479161	2.8181760156050686	0.331662333263421	0.24719061739711365	0.18026473886805777	0.24088231047141423	0.3444812845315068	9.211951543892309E-5	1.010384771603801E-4	7.917929249327165E-5	0.940488179595901	0.05459844592081172	-112212.85984449933	-11269.5350994549	-9239.191688817376
1500000	-132948.1310332158	-20753.60927436826	-112194.52175884752	3881.885021663127	-1869.8850216631272	258014.735922069	62219.877487899765	2.9362109206738327	0.3355321063988864	0.2433784953081717	0.17645799558252254	0.24463140271042594	0.3473821351522621	8.883331672749324E-5	9.8849503379604E-5	7.577632580922578E-5	0.9651386323875036	0.07610878451182679	-112194.52175884752	-11269.5350994549	-9261.325074145556
1525000	-132944.8480282943	-20763.86400948798	-112180.98401880632	3724.700021532789	-1712.700021532789	260413.78734758234	67533.69813844301	2.871664066650411	0.3328793246338638	0.24965485790112898	0.18043738116499325	0.23702843630002057	0.3361298832011532	8.841481536587424E-5	9.657980582520982E-5	7.512676216888192E-5	0.9453579198535151	0.08842266629818167	-112180.98401880632	-11269.5350994549	-9271.636607117083
1550000	-132941.9289580064	-20689.488291586713	-112252.44066641969	3504.1397858772502	-1492.1397858772502	234846.80567860726	64001.467444663685	2.8384192173351623	0.33337347010052854	0.2430854642943919	0.17506267974421588	0.24847838586087043	0.3394179489284727	1.0487412158194227E-4	1.1519943465250938E-4	8.848537628171277E-5	0.9473285560075994	0.0494872524263932	-112252.44066641969	-11269.5350994549	-9196.854755066144
1575000	-132894.18379125808	-20687.392168672497	-112206.79162258559	3508.9071439636327	-1496.9071439636327	237853.23623260861	60385.4219134415	2.9043963310120495	0.3283480721690845	0.24676819900284186	0.1800848632949222	0.2447988655331582	0.3368756398487757	9.965556374904923E-5	1.1125888296369463E-4	8.26234106031842E-5	0.9789514276207258	0.046694640270807906	-112206.79162258559	-11269.5350994549	-9194.865028152542
1600000	-132862.93709096801	-20671.315955671496	-112191.62113529653	3475.0267330083884	-1463.0267330083884	232330.31048788692	60137.833304130254	2.84229100225764	0.33047777268426276	0.2466304652109738	0.18458362639542394	0.23830813570934625	0.3383661206939951	1.0416872099226496E-4	1.1453292112493659E-4	8.608753279623122E-5	0.9673647515998545	0.04232507464352186	-112191.62113529653	-11269.5350994549	-9178.699762845887
1625000	-132850.53611362755	-20676.729540729277	-112173.80657289826	3433.7548283133806	-1421.7548283133806	232973.29264031674	59759.75657038594	2.868274223699334	0.3213938055195931	0.2481865231434197	0.18357868795537186	0.24684098338162203	0.3372213655461531	1.0503349287782771E-4	1.2155825521503528E-4	8.596379965225591E-5	0.9694433592043188	0.05564223675350426	-112173.80657289826	-11269.5350994549	-9184.085842330533
