# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Nov 12 13:48:20 CET 2019 [seed=666]
# -beagle_cpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.Russia	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.Russia	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.Russia	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.Russia	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.Russia	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.Russia	location.rates.Oceania.WestCentralAsia	location.rates.Russia.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.Russia	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.Russia	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.Russia	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.Russia	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.Russia	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.Russia	location.indicators.Oceania.WestCentralAsia	location.indicators.Russia.WestCentralAsia	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skygrid
13500000	-131976.60800103808	-18212.24175890921	-113764.36624212888	2200.050036941258	-188.05003694125799	21001.83770085417	0.5247411726233532	8.733153049003702	5.476585831022276	4.005366195375409	0.4809698722669459	-0.2207733156649532	-0.9054717534930224	2.3189574351784605	4.019142196971184	4.589976934300345	2.8692415439687973	4.904856211277762	3.6448087740428914	2.1935850926574174	3.1100062027669337	2.294062055993886	3.6896789041791545	3.8578252044393055	3.7629641054478506	3.8065276669749024	5.499702195873591	2.936472208882608	2.6614796849222966	1.7560622376136954	0.9923074311646211	2.9969366785523106	0.47019997418713066	3.3672469424902545	4.471320464119306	5.426731130760865	6.0786280389623	5.674709776210812	5.636512304220507	5.899682013844258	4.085983210024283	5.535188736211397	7.788963378393396	6.447541669331004	4.693969244319372	3.2497890611480336	2.7461851612044335	4.501537321604513	4.980209594664522	4.5024745000409725	4.382405635481463	4.451734475466727	1.1365509476068527	0.043360666607450526	0.33473247337868234	0.864419624360895	2.6344898586482604	2300.0	2.790130467750244	0.331606102873338	0.25134775190648845	0.18170349620198867	0.23534264901818236	0.34707854770645424	0.001100991673133275	0.0012473687708118024	0.0025045683303859057	9.021157741170642E-4	0.9460319522363467	0.023159305840203565	0.0025045683303859087	1.683967266068305	0.19876585984118386	0.45176227816545833	0.7461158665060607	2.1709236635454356	0.7604924405013808	0.4439214375445796	0.19462082558805693	0.8005857826760144	0.7706438987510494	0.47037907603199497	0.021460675725785684	0.09078475482774868	1.2479783708283674	0.1585268708216319	0.7535059323621421	0.5246643087110905	1.2083777552141042	0.23534994472136603	0.34379065561844263	0.6951233211694096	0.7844341660249222	0.2777834052313842	0.2553485727653559	1.0969612330486465	0.7800281204836039	0.7471256175147154	0.058291542398307715	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	11.0	-113263.7351863027	-11269.5350994549	0.0	-500.63105582617493	-6853.329359286443
13750000	-132021.5895001824	-18296.9469964106	-113724.64250377179	2200.318683981915	-188.318683981915	21746.720729024495	0.4044071350858688	8.830796403542331	5.438603665111155	4.999725842981973	2.6677898952663854	3.238765006943631	4.336464584994571	4.883747471083595	3.2456723646502788	4.26660912696394	4.489966695014257	1.7995690924298318	3.3989173990187873	3.0906399961281315	4.0771505031690225	2.82583786249318	1.9085134965939248	2.9350151217127043	1.8057840671938683	2.1118040522944885	0.31299689497417765	1.1201655271257849	2.481283530182267	4.4638734830668705	5.282776971152597	3.040048658656761	1.7320596277878437	0.21821966323009553	0.5753907372703028	0.7818390572465099	-0.21554714885116388	1.4736501411097964	-0.37170235135969665	0.0869381205160429	1.9696011436955017	3.458577933523703	4.751159815864953	4.152204749893353	4.919818600732053	6.155106263989482	7.896878887901699	2.556363441994886	2.5880639442345412	2.9108952086963216	1.1054262323509618	-2.7654942889696392	-2.3901466927259714	-0.7034851424514729	0.2121569503823939	-0.5837872953108435	-0.6664218617544513	2300.0	2.829268149148813	0.32817645904455905	0.2519948678435273	0.18007442481162345	0.2397542483002872	0.3479292808147168	0.001116234719953761	0.0014206870988243516	0.002424691961734936	8.841089525495439E-4	1.0379773462496655	-0.007724782714444557	0.0024246919617349374	2.498522725593231	0.9003381016850259	1.4404621606337362	0.3268883547018269	3.480216428686768	1.7841875452920595	0.9823618908113315	0.166671779376569	1.5171432154717044	0.05476308617375797	0.732926656798052	0.2320391604879854	0.18046420078899844	1.161938828544375	0.8866700577304725	0.5964628610635456	0.9838259860171146	1.6919511006433572	0.273949757649295	0.9547565205218905	1.3330724477148115	2.4368590901685963	0.17078397043403554	0.6723654907068038	2.6899761758680163	1.9412191513599308	3.0132205503839287	0.15783781733614527	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	-113228.11662859467	-11269.5350994549	0.0	-496.5258751771251	-6919.776407930128
14000000	-131955.44023682087	-18233.29558734751	-113722.14464947337	2200.0025235660305	-188.0025235660305	21777.09663716956	0.23209254535919646	8.874638666700703	5.213717720241224	4.728634627315357	2.111615059041824	3.8504077011994506	4.161684425934795	1.2018917050055795	2.8815159568900786	6.06990722509974	3.3255524311295233	3.086244171960021	2.177573934600071	3.2957469347228283	3.624763214671113	3.589955034030417	4.861741242177262	4.248303829453085	2.06401670987469	3.0452846339334845	2.4570804636147545	5.635165651041896	6.803471133584368	5.664984157540545	5.555181079426749	3.2571178437080697	2.9953576208226025	1.4441575577308607	-0.14084511050902715	3.3268908565059228	3.4531392010504036	4.949962841086435	4.964019967669454	2.670592036226765	0.6257430999238427	4.285094404514177	5.616159251583181	7.13526141027748	8.188234934601628	6.310935489263469	2.645971081782305	-0.9158327059306742	-0.23985743757764988	-2.174821596288395	-0.19072782097675395	-0.6578767911487915	-2.3242973839433514	-5.947235695718796	-6.099010597814282	-1.7600661483823041	-4.4178492565905545	2300.0	2.8303552988896503	0.3341143665837749	0.24790733748677754	0.17674177960988255	0.24123651631956208	0.3439170228830315	0.0011564004254368296	0.0014233367435612571	0.002386858460215322	9.322581146510682E-4	0.9965723890786083	-0.0013477619343936432	0.002386858460215322	0.7902937798215538	0.080566120802808	1.0127393185756164	2.034233043130259	0.013881495026579229	0.580256312042695	0.9429718277977126	0.8992151248828159	1.0616984850469753	0.8415303296727862	0.18614052429732958	0.3589029086624835	0.1463563873116958	1.5366292195473363	2.225852073765452	0.23790175573593778	0.02146693167964308	1.7275252141604016	0.2781033284547096	0.23625970642517105	0.8484796882136819	2.0238242071489583	0.28894111363987535	0.13276804621814553	2.125274277074912	0.8223763490547531	0.44627090087751975	5.853589422629733	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	12.0	-113219.03085733253	-11269.5350994549	0.0	-503.1137921408392	-6862.0285876433845
14250000	-132008.83443651066	-18236.780671204582	-113772.05376530609	2200.009732690486	-188.0097326904861	22030.523934161763	0.24785296493684378	8.904505871760334	5.362723734274585	3.1558201859757924	3.146304559584035	0.04491512603735223	-0.008147994524418278	1.7524394378799288	1.7336845156668288	2.2499842509939647	2.0294569285895983	3.1729844523883983	1.2507753420596788	0.13107259665842014	0.729022646598423	0.9718889898629459	3.138905674532015	1.1439493568196029	2.1714747866054385	2.053979539872441	1.7871472434202456	3.828053920991377	7.105593095049961	5.4263400944893405	1.4532132487006408	3.1990323147177824	1.808005270735883	2.838150996315143	2.0010773002936673	3.231466339315207	5.432069033041031	4.735913213310109	3.57493064059502	3.5285863280929743	2.2597575150549964	3.1545847011249015	5.021462249454297	5.159131324576697	5.0565807682994155	3.060908746624104	4.182733832205532	5.5941307032545815	7.348544523541433	4.210131187707968	2.736892239773983	-2.4029235657681935	-2.803325485656892	-5.29082743290329	-5.415137123492957	-5.550207861945378	-3.894429558181382	2300.0	2.975828314111844	0.3300329075529106	0.24848855928421715	0.17844096944008359	0.2430375637227855	0.35114226467190673	0.0010749818549799623	0.0012539659645773532	0.002388307523230419	9.08808002127548E-4	0.9709179552659111	0.037682692898813555	0.0023883075232304183	0.15524520850450785	0.6822807758560704	1.7255903684832845	1.1834878676918426	0.5078127896754274	0.7008161739369366	0.4255672210895509	0.2538047607867941	1.3384254202451373	0.7673790530455464	0.25004546862941046	4.583496895374094	0.0071759395014156235	2.1157938689027147	1.589497844847198	0.022518129147756517	0.4385177494723783	1.1974958154384132	0.2645846573865591	0.2923401040972277	1.8454477066419641	1.942625246798423	2.7510881230231345	0.7811209380183652	3.298347413623266	0.7549247035664927	0.0662370358227439	1.5985518498341966	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	-113263.70326296707	-11269.5350994549	0.0	-508.35050233901853	-6864.4832216320965
14500000	-131939.91766382768	-18227.254400056074	-113712.66326377161	2200.0197838073295	-188.01978380732953	22913.919196811286	0.14387193569716075	9.009311093964435	5.5063650494277265	4.632746993854401	0.11364991157482374	-0.0661879848983779	1.5613778387701953	1.4070064719542035	-0.36834652080692515	0.5850837159987431	5.314793197594171	5.015337505332333	1.2423634464656468	-0.46724738509285735	-0.8009887378835001	2.5499555492656656	5.218070739687562	5.449715694493858	5.299541158189943	4.74318468277938	-0.2576882667822359	2.7057348855285426	2.733191570820098	2.0067918147102417	2.073556710946394	1.623203953817853	1.5211947211479873	-3.9775782094514005	-1.826252372961449	-0.7878892939240794	-1.4288039827819434	-1.085490921087391	-2.6046549593734887	-0.5154731540694923	0.6510051274712164	7.672587070280562	8.888376460205414	9.186072692382233	5.918226862719016	2.2920665025880287	5.938560441421153	4.600997390640992	8.277474298357305	5.484730457003713	1.7624398554014198	-1.11941026307889	0.59024438155897	-4.555057712421592	-3.422295859797169	-2.2533242092830115	-3.4128718739794452	2300.0	2.827210161252266	0.3307481271861276	0.2448063271284707	0.1797039609577719	0.24474158472762642	0.3304327143804983	9.887196752706745E-4	0.0010954514132948362	0.0023142340280929256	8.548836768811774E-4	0.9453618739064932	0.0031904573231384273	0.0023142340280929295	0.13267085733622352	0.4174388380196163	0.4989091021152265	0.37590729340375656	0.6281189300021393	0.26689632475269054	0.8679719524267006	0.6227245926651012	1.1641921477837998	0.29602657165212815	0.033091915181603156	1.3958041605824236	1.7760584398970867	0.970185015041332	0.4101015718722659	0.2957383697674326	0.47247239967927523	1.305627948655719	0.5549369125865825	0.2896625558766152	1.9415271303348303	2.0300279149973144	0.7229555971838716	0.9679922614720436	1.3730290545869988	0.09013781403188593	0.6400134132450738	1.4235440124707188	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	12.0	-113214.51152649778	-11269.5350994549	0.0	-498.15173727382376	-6863.907540790998
14750000	-131873.36486692517	-18257.45718945384	-113615.90767747135	2206.696055612304	-194.696055612304	23969.70472460468	0.6350801046057709	9.098556294075593	5.787434683831248	4.199044862877952	2.5201286287707503	2.954916580385954	6.294983044489988	6.457003980775497	6.143983284763483	5.264908393001658	3.0884227635692385	0.23901596418390691	1.1720912124653757	0.9105724812681723	1.995422227368536	2.006417289959216	1.5452955804543673	1.64429875951703	2.649741377750172	4.36153928019778	3.120774265341263	0.3633587089327932	1.7013829832028597	1.5196928716291995	1.3791114322726272	2.748539345970491	2.1693822481559977	4.011420824564393	4.1558744493683655	3.045685504568393	1.6916495161783707	3.066122411614457	2.8304831068616347	3.2084184597186227	2.4157925888466707	4.264087454060712	5.081010268540651	7.737865796799844	6.381612285999854	5.429611462119351	5.386136170809521	2.907486163812127	2.5305896196062903	3.202492769531575	3.4323984863487667	3.051279854016606	1.3530264835490464	2.286999716008282	2.193588004883857	0.7337409246830005	-1.8610014507942698	2300.0	2.883466912830879	0.3378473040020197	0.2481335335835853	0.17695970830756874	0.2370594541068229	0.3336227988503447	9.189952846609053E-4	0.0010616498570451452	0.002199778005555775	8.056686962745088E-4	0.9508019950631454	0.035597172196200566	0.002199778005555775	0.04354440388682666	0.9533717806711622	0.3468877453957705	1.0663202995187895	1.422389458955955	0.06328590393437374	0.5112530365093155	1.0377925414895635	1.3391658110275246	0.5094517256466311	0.35408604305688435	0.17956286627237292	2.647367605951691	1.3771261140743438	0.09204784140047126	1.3855615931993481	1.1416032356477814	0.6033198127485961	0.5141099893123522	0.5696272172532024	0.5732585650764326	1.9276503904847357	0.02041014925188191	0.07209251734781827	1.3840721099928797	0.6506454785249192	0.7154495513060263	0.17908770711486993	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	-113114.94047953689	-11269.5350994549	0.0	-500.9671979344577	-6895.8935789548605
15000000	-131863.4660342341	-18219.43731980092	-113644.02871443318	2206.8458684005104	-194.84586840051043	24037.631693209776	0.42636985805836675	9.163972681876945	5.730384653149326	4.444120702348888	3.112284262597402	3.0373457950572806	2.4567547207581897	1.1965379239607437	0.6699285019224254	1.7645937601005637	3.084582875281525	3.1196014412559574	0.6872597038722279	0.4879939277040996	2.8227921954251287	4.453025059891619	6.558819661136619	6.612351002458183	4.98423332549416	3.1251492605642173	1.8842000075383591	1.1537669249032292	1.5642773743465157	1.5388599365575277	1.028287291475439	2.994859499541893	3.558709423360527	5.565988037036688	4.56780408502123	4.165853770310575	4.221837081877473	5.4900537741359035	6.52173514102386	7.239011348050856	9.020976082348543	8.084085527836923	8.147862005055407	7.763992778836757	5.800028053026969	5.619874123676881	7.043372151667725	5.063882001762386	5.5012315577312565	4.103106565470724	1.4535388534158633	3.0423588458050106	2.9324189502217957	1.8644344495276515	0.7140189826915995	4.804637795013568	5.448652880802596	2300.0	2.881071770850032	0.33163320720849476	0.25587073875227506	0.1732910441982478	0.2392050098409792	0.349914748419878	9.625588085088034E-4	0.0010387658909005923	0.0019442598460283084	8.175497195172751E-4	0.9568568959578413	0.015134234551227676	0.0019442598460283013	1.361840284486153	1.8955356413299382	0.4689187806901092	0.4513424643251389	0.31442941189636603	2.639506583413132	0.9751193748446869	0.08570594740678636	0.9505824747823445	0.8583657695875289	0.3608928223316178	1.6463760245408392	0.03398095193029604	1.3406436105966444	1.2668740261971738	0.7318452424718714	1.340197498460345	1.4082374601263299	0.9254059376101255	0.01120260786215909	0.93121105242557	1.1422481483571023	0.02878616371093195	2.2616532850651065	1.9129222887645916	0.04339345468455076	0.08102246924359231	0.3899328531340497	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	12.0	-113136.91606607562	-11269.5350994549	0.0	-507.1126483575575	-6857.011177426336
15250000	-131938.25049947333	-18210.330553709533	-113727.91994576379	2210.115225011067	-198.1152250110672	24480.85931697062	0.5944396583413545	9.220103884129285	5.677828254700957	4.5978181916911165	3.7314404105383874	5.347188587113767	6.76323682891737	6.054728420927653	5.832417583389393	6.088241303883626	3.218733561343546	1.162324544097623	2.0915773832368107	2.3668304025068383	2.227068439723236	3.602651296930019	2.249213806865738	2.167916870529119	4.1991402195294905	3.485628094920111	3.123856829167369	4.37184771941756	4.172484402448901	1.4932609570061064	2.4891808475484467	4.072116317793112	4.281515473605498	4.803342172759506	6.615218965511532	6.2633545239343436	7.3438370287174655	6.8449707444364964	8.568722536263557	11.640309358426455	11.000468835606037	11.361112577121954	9.322487987787222	11.386179229475928	8.485190698744102	7.354068049817946	5.471606590990422	5.4909434125705525	2.1372119839173718	3.544392925541418	5.3028865584779945	5.433763328326664	5.936838478574973	5.339331407279334	4.350863253479697	3.99178413224664	4.176761123493455	2300.0	2.820442969963895	0.32803901924489787	0.2527706161343078	0.17955275425860662	0.23963761036218464	0.3484707077841999	9.459473563279131E-4	0.001017168585069297	0.0021070492051281447	7.994423495295809E-4	0.9442788186602096	0.006401139790263775	0.00210704920512813	0.15754498299992273	0.17238144344089096	0.7850202815301242	0.06370628398141917	0.7146582872559757	1.3366488051166583	0.46924225994351426	0.04354352536389192	1.5879212686744861	2.8289076640703437	0.3600172398917823	0.4885567677478789	1.2717515295269652	1.4284782835538756	0.5596489518574402	0.38469044564745447	1.0893162950116588	1.9544480572911074	0.6103696699977579	0.5962569978652051	0.9660597097333702	1.7503686635029454	0.016922927940080126	1.2879206983229698	2.160201084734269	0.2582496084293307	0.4070181188109185	1.0567197642619126	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	12.0	-113229.01492485162	-11269.5350994549	0.0	-498.90502091217013	-6843.768563221448
15500000	-132008.56868570182	-18281.661175181805	-113726.90751052	2200.0361403839474	-188.03614038394744	25023.467592432175	0.07466664773889646	9.241283619748101	5.801263679722757	4.967143321569995	1.3703078517811615	2.0953438686587615	2.1264311528739244	6.174041599719575	5.811586792564038	8.039627006337724	5.608899938831748	3.979957942776888	7.384694441446059	9.28573640940198	13.469256404679784	9.600406643404662	10.039981184084704	5.8506525258628015	5.3192164460814375	1.3709963996312031	0.38816507197721706	-6.148010696853772	-5.062438969260743	-0.8172525896232659	1.2635676868478203	9.463668041735783	3.313052801514115	6.465346725835478	4.210258622819393	2.417548884118788	8.051737801222	11.945207215757257	14.399359791564285	18.63936862719673	11.722647756632043	14.882837694799465	10.723361746511424	9.222587570596428	7.35814675655519	6.651891807051739	-2.6448202634116824	-3.795695392776306	-4.921491863808009	2.92644708960465	-0.1481228631730177	0.6555937706401156	-3.619832462766162	-2.9228017876227104	-4.26124513222299	-5.240081985024091	-5.501771048210411	2300.0	2.8406477461892106	0.33703291314257444	0.24811506113420698	0.1748917288655425	0.23996029685767264	0.3445991491981503	9.681089999262954E-4	0.001070626667389058	0.001872456791844722	8.102884331342859E-4	0.9782719464953415	0.028467363739612162	0.0018724567918447284	1.7631077039801435	1.6621782415729758	0.5550385794456495	2.2427464776974624	2.07799064640539	0.4279594885124492	0.48259884769303313	3.208288378740204	0.9615997013008462	1.2323516064382465	0.5463430603845799	0.7848392109420568	0.6486105156930997	0.7468438082416008	0.9552566706438721	1.057745417574731	1.0643538525780991	0.7163045021903619	0.6217231391211467	6.784451958750437	0.9568693851476454	0.9857384703575317	1.600849539503964	0.2611879020156783	1.9173536774138698	2.8330060606649865	0.05626108169141091	0.4098810305051235	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0	-113209.73466077294	-11269.5350994549	0.0	-517.1728497470673	-6911.874859588491
15750000	-131897.12888580665	-18287.420856377532	-113609.70802942912	2200.0176828663743	-188.01768286637434	25203.670302802067	0.023927802149105174	9.240749455459369	5.863069608359471	4.768878891910304	4.144077170717603	15.221350175871567	7.173780595924677	13.95382518701841	22.898137034569103	7.701372667779525	10.067737240612226	5.372607747721464	3.4744139401102094	-1.8231674706411627	-5.355852294012772	-3.548841923004807	-2.5782783602790627	6.8678933703547465	1.4009668985384178	5.314224906675323	2.8098168599374356	3.560718869523984	6.000512603972062	3.5904074609545047	3.962227772180766	2.499678918319968	0.2802065062369413	13.096606944095935	8.376565196765313	8.707886519274428	3.767036764829596	-5.962633109295202	7.536800650741308	10.9337264234856	9.336001782684445	8.077176710792367	13.180850257636395	11.834183719387585	11.992377049539055	9.049094468559838	2.9890120643731155	-1.4671325244765707	1.8540280451991953	-1.2905826889834258	-7.782354430003934	-0.554861006537873	0.9696810726333633	-4.025582643857579	-4.241812160631925	-9.5417965855269	-20.102358596985052	2300.0	2.8435694415803527	0.330569313044386	0.25704857785193785	0.17448084318301807	0.23790126592065453	0.3356424781310434	9.519827047540901E-4	0.001004712534987008	0.0019315871236983795	8.088160994802696E-4	0.9020606092451042	0.01912294636025382	0.001931587123698378	0.5799362620023621	2.071281737308259	0.2871405299087038	0.652054987285241	0.7014221663968027	0.6635887357874227	0.26172460712962153	1.385538684715428	0.6909752954017685	1.1900039090909384	0.1278485832734623	0.744282907211635	0.9607799562601879	1.1447015949284842	1.0106489914337558	1.0195025736280978	0.4570429844398857	0.8778325474921639	0.31005744762205956	0.3896719641025114	0.5924667500244538	0.9605486085156206	3.7806860475703883	0.31014900863738837	0.9365870009315599	0.6833571382607551	0.07292266380656236	1.890661696239222	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	-113103.92449032345	-11269.5350994549	0.0	-505.7835391056769	-6930.000855247464
16000000	-131978.71390301295	-18301.903523682824	-113676.81037933013	2211.78497314509	-199.78497314509013	25548.172418401355	0.16624740653265938	9.342509975990627	6.001265248764461	3.7909009755949468	3.816799118850519	6.3353397004453305	8.053312084929301	6.649101976667578	6.715249988934431	5.9559272271863355	7.524690865790581	4.393864575124375	4.848017971233922	7.777009795387306	5.931282603684244	11.132264405136315	5.272267084583496	5.041397203269576	4.631351078372493	3.8539149336617737	-0.22887154665330212	3.007628544640091	1.420829338866099	1.3817375603199533	-0.5321203396661873	4.78260806593219	1.6628322034899763	5.525376073767154	8.294496763494347	6.375650938421412	6.260490733943117	4.965768458748605	4.982419874602632	2.822170657587165	5.646061134075174	8.245241877793552	8.3062933126535	7.302265193360587	3.8923422891263035	1.2694261470414467	-1.5826689914466598	1.9712249035973133	6.164689898311316	8.016995358807705	6.156192464961514	2.048848268385467	2.2467510050442128	2.590113522783015	4.033515385390225	2.0666016208033215	-0.41876198164735134	2300.0	2.8281295656378997	0.3314190698523875	0.24839672840109925	0.17505645623465568	0.24512774551185365	0.34942183312115627	8.825728605726098E-4	8.927517803908486E-4	0.0017327366308043718	7.565307555601287E-4	0.8646870920847932	-0.012283181115536898	0.0017327366308043694	4.43869067038703	1.628569996780115	0.5519305955200529	1.1985482386424982	1.6581071926484605	3.123685326448655	0.32483477837050234	0.5854582283283684	1.154130583875579	1.057504897131635	0.9506122266531383	4.105705243476264	1.0253495691815266	1.250304942728702	0.4042649072719218	1.253753914467506	0.23899956085814614	0.6858194577401903	0.784197901675375	0.3527782241495445	1.686323848572467	1.9600676218030375	2.407262561230813	1.7839117430307114	1.9407373756668038	0.46372882297925616	0.14688857256820148	1.4046231042462798	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	12.0	-113149.44528940259	-11269.5350994549	0.0	-527.3650899275381	-6930.949033389165
