# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 08 13:07:16 CET 2019 [seed=666]
# -beagle_gpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.WestCentralAsia	location.nonZeroRates
6000000	1.6833761216562162	0.08319176638106875	0.6582228028438704	0.5627064231338167	0.4482307441051528	0.5620897097721721	0.39809763075987364	1.654093764178465	0.6119490956917603	0.40380649641558525	0.3764187476688462	1.88361242064322	1.0108578608650025	0.6059199983749068	1.864674294383576	0.5767386309268441	0.559210095361252	1.47427608761575	1.993502089927632	2.9144188392386066	0.9044901524931176	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
6250000	2.6233642599910003	0.5738121671911195	0.9016940193582863	0.3434335417428661	0.10340493670251606	0.8657607434232387	0.00632899838617542	0.9242088034395338	0.08821529487445956	0.10651688065342477	0.43007089869727755	2.459917238636009	0.16945564346677253	0.1297220252970657	2.052915212418685	0.6636460172142206	0.7317230153783559	1.2405314822038889	0.5597338179768445	3.4410386074957247	0.9299917879611029	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
6500000	0.7011929238643712	0.7562746909278645	0.17599097352279075	0.25980878574454047	0.04218161353799768	0.2625900291817501	3.1346149374755474	0.9926953097728001	0.23086828005803037	0.17240201408583694	0.11943695443704877	0.9010055856235754	0.5858136875245131	2.7953520112877466	1.6448811720475147	0.12566624290945747	0.6036008346490791	1.0718423617593826	0.9274775181790487	1.4923137637724713	0.3989145040384612	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
6750000	0.6376111812939991	0.914967043132829	0.6647362029948244	0.18731653033012072	0.10652644468700749	0.9338354877789167	0.8794787051729479	1.6205964836363371	5.211185133742952	0.8382347948162293	0.07900606133635915	2.0039116042986564	2.4892416852187855	0.6845818319738288	1.317097807938933	0.2750003020166078	0.3895439134249259	2.2199181019773855	3.2734852435825452	3.8232315505764056	0.23286310381994843	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0
7000000	0.37381163005601553	2.010152568977917	0.4767905688673065	0.2709790585057597	1.5853803221888414	0.640720369818757	0.023253339237962578	2.087088126855324	0.47590641724364346	5.954320368915017	0.4221495832412659	1.9583796380146987	0.10431639187653804	0.5933361696020755	2.19952952818018	0.2009069296188853	0.2804509112896011	1.5028658312648124	0.039339905762499135	2.5464759703563074	1.6183777854583992	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	11.0
7250000	0.43921806992259677	0.31703953009991503	0.3678779780429203	0.3367502577464823	0.06629264291803082	0.4991392970319683	0.12130911565373263	1.1471542605310983	2.3436086646564642	0.5021774377564948	1.3640807865249387	0.8410422835373639	0.622737069853213	6.90974242334896	1.377838316202112	2.174117469007253	2.0428370200285326	1.3972665798020338	0.872029071806522	2.441168047973251	0.25582384173714057	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	11.0
7500000	0.09589999155109191	1.7088025667514442	0.8943680742704759	0.21875361745764305	0.5834895411761668	0.3257778535654428	0.5927642267722778	0.963284041526041	1.0511823202443449	0.7775890413951009	0.2879183423720643	1.6538167163863697	0.24367961291615045	0.7930928862031732	1.3138970737975124	0.4917071219673475	0.42508331742321726	1.4049962581101232	1.637161823337798	2.057865224177762	0.546523007532109	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
7750000	0.04855568858627919	0.6332493903330175	0.19134525480007888	0.7015924142207836	0.7488617333622402	0.3843329666297049	0.31528305451598876	2.185110638528541	2.588098886526857	1.9345014963687033	2.4788343639733115	1.7386024523539414	1.046985570592897	0.1252166844130317	1.6167896417263978	0.15150058925141327	0.3917293403303694	2.4752177527950923	0.30575336181608365	2.758643310012652	0.7028337450206058	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	8.0
8000000	0.5839029597574391	0.015168958821058265	0.18715000924633268	0.2630087329915424	0.5679356880900781	0.27011507965646075	0.29783703915979565	1.1212986432290837	4.041367936839672	0.06695663187659802	0.5919091967399107	0.8687030709433075	0.1301597417010471	1.2120055410010673	1.1026095854911993	0.9089215684482495	0.2883336900413554	1.3717534163584726	0.5717101982643014	2.0526293915439777	0.36055169652634284	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0
8250000	0.13149088033538806	0.6338993391483011	0.3943749325858409	0.6039093099033834	0.242515113793101	0.2078280273941073	1.6083845629969873	1.1232188154700689	0.058230161552672015	1.2633855567012982	0.878288830789311	1.3089803497213341	0.5786946257397894	1.0361165696305934	1.5183913450565274	0.06973972334931307	0.3692465036064837	0.9663091776218233	0.15030195546706784	1.2620060767555443	0.38913423375904915	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0
8500000	2.144857933193384	1.5834397914502405	0.5896267212793406	0.3091061027033031	0.7744460107033408	0.7322219307081673	2.4795866648999674	0.9754077386686117	0.13700039939606343	0.06124207363570085	1.8191591454576306	1.3803041791492707	1.989837819444135	1.3462642412539958	1.0669425219021225	1.279142054366167	0.28236373009976357	2.338897345329384	0.22361525872903068	1.3065494300640634	0.5128409307972428	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0
8750000	0.0459308876925665	1.3589998291575238	0.24624982368942278	0.18046950837635456	2.2298682025286967	0.68327207210734	0.4121751028302915	1.4326451791624026	2.1754093351024935	2.4951051050078568	1.6078530493432606	1.3099624676559065	0.31719396886133494	0.08549597342467681	1.323607130361175	0.1702901788633346	0.23048928886047307	1.060893012547153	1.0635650737073172	2.013518698244991	0.44107231822798915	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0
9000000	1.9015876497710809	0.6113610662176379	0.2933643672497347	0.9735369722804469	4.229549972808161	0.4397271931785572	0.5056241598984866	0.9355400591020365	1.2014091708567591	0.2795585497181464	1.8913834073938505	0.651845286568064	5.014857833128822	0.026223753802367477	1.1443023726631212	0.1721839127986447	0.5590233477241883	1.5106453540694444	2.1541975988365265	1.8928367976256215	0.2819075386848292	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	10.0
9250000	0.21583009612959334	0.3888796121329843	0.28651593415434995	0.19640381589137962	0.33875982538561955	0.3051166411033465	0.13902383886322522	1.15381555294379	0.4786213713751509	0.15492769469800471	0.8001583973498195	1.9065048421432982	0.9494651199588985	0.4876426831058549	2.0673756812494597	2.064569475692912	5.486641628760475	1.9060581987554657	0.15564761066706978	2.3953180230159337	1.1357399261478751	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0
9500000	0.17093630836440812	0.19241331502288528	0.5357449963549794	0.0399716491684558	0.5459799091056083	0.4033482140320733	0.0347386431815794	1.264642917394541	3.556819869862268	0.0477323097300625	0.32897577951926676	1.8415965210618517	0.8876011729198979	0.12321215804540388	2.2331384281515665	1.4317583129515836	1.588142493942282	1.6838846284892928	2.1132330232370715	2.872915596175657	0.24788840872256224	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0
9750000	0.9490986830081036	0.1600399809086627	1.0357087351796903	1.5237362877713434	0.6170949255094146	0.4838467445931974	1.072104413317503	1.511195012419428	0.7412764295808619	2.56567194130006	0.8288615112445502	1.3380478263110374	0.022309403922457272	0.3301888317429536	2.1321959733046767	0.2856808814573451	0.14310095693327574	1.8974730123126244	0.14046234210198813	3.2799606478334495	0.009791989253899337	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	10.0
10000000	0.8046171617402127	0.280985615103904	0.7411393885127332	0.5855711285573744	2.358607264890921	0.6622685893001008	1.4222068377799681	2.787710915556553	2.3434614668006373	0.3272645275742378	2.0400509834681917	0.8757900723106785	0.3135310804297879	1.7632912172946331	2.8404351692838814	0.5465662609403812	0.8299598783943065	2.611276281258936	1.0058199161685017	2.353258531803675	0.46559666405941047	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0
