# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 08 13:07:16 CET 2019 [seed=666]
# -beagle_gpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(AncientDNA)	age(AncientDNA)	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.WestCentralAsia	location.nonZeroRates	age(LT992438.1DA29/Kazakhstan/1195/Kazakhstan/)	age(LT992439.1DA27/Kazakhstan/407/Kazakhstan/)	age(LT992444.1DA51/Kyrgyzstan/-280/Kyrgyzstan/)	age(LT992454.1DA222/Kazakhstan/850/Kazakhstan/)	age(MG585269-NASD24SEQ/Italy/1578/Italy/)	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skygrid
6250000	-133691.33639635597	-17983.881651111365	-115707.4547452446	2176.6381012644047	-164.63810126440467	15068.637733394056	2176.6381012644047	-164.63810126440467	0.26069403503390004	8.074530381766406	4.205879791371898	5.422270679239194	6.188291428108057	6.2269185480354805	8.103615316974864	6.56908760828391	6.792075487533033	4.550707740571801	3.673736770517531	1.8711895617061347	1.3426718449589805	1.6710745416616006	1.46797482227125	1.7971602948877132	2.3768556552418048	4.7332760375186504	5.021588324577959	6.72434641917617	5.69658620283439	4.849203183393214	5.384532832258792	6.4288765090991795	4.919381348446627	2.203975240913387	0.47750276698098465	-2.6883935222686635	-0.9659921818873141	-0.45671539971737296	1.5409350880152706	4.7074035426166585	3.5674394946506593	4.1962133529357395	1.8702192381615463	3.0386676447508822	3.2969918713538604	1.9730704041189233	0.39654912816248733	1.619323465671874	1.098376170189221	-1.4438718384083395	-4.517183679016061	-4.0553651950509115	-2.9357948314404476	-1.4281873209894433	-2.662159171252996	-3.4668914043746346	-0.7334745106595173	1.9746937586232047	1.6228109676255993	2300.0	2.921851239103169	0.3315737707952006	0.24717600902524697	0.17830662297745187	0.24294359720209951	0.34467406617345897	0.0019535467720360406	0.00349272441911052	0.004116474215233255	0.0013435104885180756	1.376756731401354	0.06641665951553424	0.00411647421523327	2.6233642599910003	0.5738121671911195	0.9016940193582863	0.3434335417428661	0.10340493670251606	0.8657607434232387	0.00632899838617542	0.9242088034395338	0.08821529487445956	0.10651688065342477	0.43007089869727755	2.459917238636009	0.16945564346677253	0.1297220252970657	2.052915212418685	0.6636460172142206	0.7317230153783559	1.2405314822038889	0.5597338179768445	3.4410386074957247	0.9299917879611029	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0	827.5757883500085	1680.9264533401033	2176.63105845727	1136.868114961478	407.2203589929936	-115195.53328656366	-11269.5350994549	0.0	-511.9214586809371	-6584.7947447908855
6500000	-133663.04209272456	-17992.93115003771	-115670.11094268684	2178.6119727649834	-166.61197276498342	15153.443892885702	2178.6119727649834	-166.61197276498342	0.4683826042678636	8.012094186572543	4.807440705115841	4.343724016441147	0.909530151251481	0.7010019465172138	-2.395738788811603	1.0274428528570887	1.7365748158499432	1.7270211045889254	-0.8775865400283647	-0.3164479425906913	1.0969681588570457	-0.24222161327852404	-1.281576847040684	-1.7682363620383603	0.9105786330386689	2.8957132272808086	1.9490275913110668	2.237527473328851	3.6258326510070766	3.2949503803432547	3.913051534886247	2.253076917356925	4.376196993074297	3.425554409144093	2.1598895900789064	1.1244746445037412	3.2802163605516115	2.0934162490194947	3.1022999666282933	3.369426918830402	2.8268455600566633	3.3475536416407605	2.9694751308968717	5.157690469078106	5.048624831641261	3.6893088761056645	3.514960257555018	3.7535610897995944	2.4245570811931536	0.34461349540124286	-1.1880340347688998	0.2767498173691954	-1.2699243744567632	-2.42222313638469	-1.0577305512204158	-1.0269239575493847	1.8406722728141438	3.09631245229389	3.7346571793395347	2300.0	3.0095728402421766	0.32807777715124226	0.24885143470453971	0.18096104303773192	0.24210974510648517	0.3498877044305974	0.0020270105396908676	0.0037674505625059254	0.003364619555158463	0.0013143825455802683	1.4479172227946446	0.030899746658331867	0.0033646195551584536	0.7011929238643712	0.7562746909278645	0.17599097352279075	0.25980878574454047	0.04218161353799768	0.2625900291817501	3.1346149374755474	0.9926953097728001	0.23086828005803037	0.17240201408583694	0.11943695443704877	0.9010055856235754	0.5858136875245131	2.7953520112877466	1.6448811720475147	0.12566624290945747	0.6036008346490791	1.0718423617593826	0.9274775181790487	1.4923137637724713	0.3989145040384612	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0	838.0679681847404	1643.5866809775882	2178.0277811660358	1115.6558749073718	405.94769069520544	-115163.13829766742	-11269.5350994549	0.0	-506.97264501941095	-6605.073621640121
6750000	-133654.13202435826	-17965.455141555234	-115688.67688280303	2174.702435475056	-162.70243547505606	15146.725577658355	2174.702435475056	-162.70243547505606	0.5836324723169927	8.081442013146072	4.29539778555718	4.56104772573499	5.31672987134688	5.128047007399377	3.8846390228496768	3.908916108220848	4.535912821293434	4.087561210265803	4.568734447121036	4.115427636084468	4.3835591327732795	4.486597841859063	3.458250573757124	2.506186774475061	2.443893399541379	3.9470784421668297	4.268980068404911	5.339603229315455	2.4413548628090505	2.6721119355792116	2.94128272140745	2.891165181489031	2.3402057661916107	1.8822103021369898	3.764283335873219	2.439244431570624	3.9146238366756987	3.725575262194756	4.548790856792653	3.1313223399193815	2.240228387897023	2.34711688347958	3.640624509944811	3.830469559097165	4.318008552391965	5.173180655049865	4.672272266111392	2.812754514819808	3.284288231914959	2.5494256912039504	0.9477252301715207	-1.1672674366888318	-1.6575924225741852	-1.9257372287935681	-2.3562239864752073	-1.504179380692272	-0.626556776577398	0.47330700018960903	1.357738219285102	2300.0	2.847019279856575	0.33526006335517305	0.24645883660279796	0.18036636762277947	0.23791473241924804	0.354773265298046	0.0019915790071445157	0.003685013455804726	0.003689821294612406	0.001311162819020158	1.4186424787578549	0.030758968295453187	0.0036898212946124107	0.6376111812939991	0.914967043132829	0.6647362029948244	0.18731653033012072	0.10652644468700749	0.9338354877789167	0.8794787051729479	1.6205964836363371	5.211185133742952	0.8382347948162293	0.07900606133635915	2.0039116042986564	2.4892416852187855	0.6845818319738288	1.317097807938933	0.2750003020166078	0.3895439134249259	2.2199181019773855	3.2734852435825452	3.8232315505764056	0.23286310381994843	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0	814.9169989523659	1619.0726578337783	2174.391525861004	1193.8048431125349	412.9713300877165	-115180.73970305453	-11269.5350994549	0.0	-507.9371797485057	-6561.697560168514
7000000	-133385.86007188208	-17955.404266149082	-115430.45580573301	2212.041383057493	-200.04138305749302	15513.881306834755	2212.041383057493	-200.04138305749302	0.6942542141995375	8.162328085614643	4.436396599342768	3.6732072199180408	2.1404868977113107	2.0682349344899933	2.3254485707800168	1.625150893814304	1.8538317315980046	3.149460135208296	1.5832346785561184	0.7963946034102107	-1.0754293910832162	-0.7382470975091627	-0.02182992738277678	2.32021113350962	3.0171318275233827	3.6946650649933623	2.9384106255532414	4.185533659009656	3.2728462068859265	4.660933509266655	2.5874644770556623	1.5238108707507407	2.916107867874658	3.019059956393399	2.996261939383952	3.4754407778609364	5.230661021774581	5.198740750588623	5.034406090302804	4.988582382235868	4.254122008554444	4.867101181132857	5.601381136210838	5.381224897631458	2.7896556671385797	2.7386793974495895	3.5378026104074833	2.3848376185886067	2.512905306389463	1.8121616773898328	1.1303434766295788	0.40550371062160734	0.8844905336495393	0.2800757712407602	-0.9514471791454693	0.048404761429385726	0.11254563846200494	1.4107740031800955	1.2003670402699418	2300.0	2.9218525323483484	0.3288486882377473	0.25005606063417923	0.17884048009910294	0.24225477102896903	0.3492101484569283	0.0019716760630871456	0.00360500094551599	0.0037290498837337523	0.0012981444416451657	1.3631115708411596	0.03378405632771364	0.0037290498837337462	0.37381163005601553	2.010152568977917	0.4767905688673065	0.2709790585057597	1.5853803221888414	0.640720369818757	0.023253339237962578	2.087088126855324	0.47590641724364346	5.954320368915017	0.4221495832412659	1.9583796380146987	0.10431639187653804	0.5933361696020755	2.19952952818018	0.2009069296188853	0.2804509112896011	1.5028658312648124	0.039339905762499135	2.5464759703563074	1.6183777854583992	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	11.0	822.5429060421326	1611.6521863264566	2212.0376986981496	1217.1773411284794	401.90957945485485	-114941.04670923318	-11269.5350994549	0.0	-489.40909649983826	-6550.4371763085555
7250000	-133434.7805777703	-18040.01400198192	-115394.76657578837	2210.9738293083537	-198.97382930835374	15949.407602626568	2210.9738293083537	-198.97382930835374	0.2661940317019123	8.117839528307675	4.332249644445657	3.9396087120728116	0.1512876270510498	1.649575891175423	0.36385798506545025	-0.14380862818839502	0.5225156545955042	2.801153049240432	2.695765609278223	8.776193521634443	4.639944315035633	3.422003107694784	5.19636095676475	-0.744413573173718	-2.441666578374959	1.2580836121219794	0.9123241719679698	0.7442436316699402	4.291758818233264	2.8170989393040995	4.271738058885334	6.098857461458877	5.340872038232695	2.780458731283513	3.4321397681936485	3.1223359755500995	4.631787810223477	3.903718433457419	6.246997878650828	4.853162907609956	5.8086180315729745	3.7498116754241027	3.8796337466454203	4.599669165396946	3.6587841419478435	5.493682610641146	4.882307118501353	1.3928358064756905	-1.6901508344386884	-1.5281805483954156	-3.465495178241207	-2.328133735004336	-3.5742648819281295	-2.415209289334128	-3.745654965295352	-2.9164920555662066	-2.3351969296224873	-0.35674719310681	1.6782241822011772	2300.0	2.974536176189012	0.3338563212140334	0.2567220406572017	0.18278790093323982	0.2266337371955238	0.3347651921984784	0.0019121777138775377	0.0036090095387745925	0.003971436342890614	0.0011976541220406667	1.462868897586327	0.07810314212590908	0.003971436342890604	0.43921806992259677	0.31703953009991503	0.3678779780429203	0.3367502577464823	0.06629264291803082	0.4991392970319683	0.12130911565373263	1.1471542605310983	2.3436086646564642	0.5021774377564948	1.3640807865249387	0.8410422835373639	0.622737069853213	6.90974242334896	1.377838316202112	2.174117469007253	2.0428370200285326	1.3972665798020338	0.872029071806522	2.441168047973251	0.25582384173714057	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	11.0	857.6815050280716	1660.8666632387542	2210.9065745692633	1180.8505655039958	401.29020804530694	-114891.04162181937	-11269.5350994549	0.0	-503.7249539689987	-6631.534242112079
7500000	-133372.34977172298	-18024.587663889597	-115347.76210783339	2256.3427004777172	-244.34270047771724	16009.260736246317	2256.3427004777172	-244.34270047771724	0.7223863374240673	8.094648158649283	4.254160534943123	4.317986656722207	4.819672099553373	5.5155975095667715	5.3250583778059974	5.5605118062441905	5.531792489007509	5.9316984811598426	4.685586721807119	3.741283482766255	4.585654405144305	3.474408954289037	2.589068516431191	2.3220446466185267	3.94153319666789	2.485923172282064	2.9444436631250173	3.8709281680538945	5.4204558716938065	5.6015327865707105	7.681528977096916	5.840033301110484	6.156419173275173	5.843464544796597	4.744011490287961	4.387717296172427	5.629817778620238	5.961216612028671	3.6808955787691473	6.03154508070862	5.700146241187167	4.436359398060688	3.6513397164162327	3.67433190375482	3.456829396041479	3.2573927505468605	4.1733326271417885	3.171171700312659	2.4183967879663544	2.734555593854541	0.022036892346807724	-0.5061445700388273	0.1121695500933832	-0.1555368034713397	1.5765494267304365	1.8631289262855055	2.8421816355062797	2.435608798869462	3.814329183131679	2300.0	2.89647873965091	0.330168534173112	0.2504518740020993	0.1798617484725849	0.23951784335220244	0.34521905323036245	0.0017656438158366293	0.002960675516291125	0.003756601143101574	0.0011996884415191702	1.3345268080019794	0.05495451174345793	0.0037566011431015723	0.09589999155109191	1.7088025667514442	0.8943680742704759	0.21875361745764305	0.5834895411761668	0.3257778535654428	0.5927642267722778	0.963284041526041	1.0511823202443449	0.7775890413951009	0.2879183423720643	1.6538167163863697	0.24367961291615045	0.7930928862031732	1.3138970737975124	0.4917071219673475	0.42508331742321726	1.4049962581101232	1.637161823337798	2.057865224177762	0.546523007532109	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0	843.5645392776994	1675.014841746516	2232.080197690279	1169.9231984258913	418.9416146555496	-114838.39680389168	-11269.5350994549	0.0	-509.3653039417147	-6630.8857694961125
7750000	-133318.3601917957	-18025.12893229167	-115293.23125950404	2214.4956541487377	-202.49565414873769	16201.367841774214	2214.4956541487377	-202.49565414873769	0.18536382726871978	8.168193254263528	4.408442464786419	3.5511515036879726	1.490405873096551	1.703531257521994	1.908186488771613	3.9242851674472528	5.0873550913103305	4.286932293937145	2.702495271454316	0.12635081643850365	1.330384256856315	2.6406678521187796	5.202748855136942	5.202340400693209	6.4154211591015295	5.423873795162185	2.407189371031506	0.5290594462049273	-1.8895438869113779	-1.2868685197756533	-1.9620813453718848	-0.6590854478471229	4.288884305584946	4.849952355955653	4.578127004995586	2.709614000964901	4.091103165218512	1.6253443568513788	-0.4624665618777789	0.8623115383651474	-1.8484009029397626	1.4768068118063653	4.295869955938592	1.2073447494592466	2.976551872032974	0.5518247910314791	3.6735416635489684	5.023849886498458	6.583568854797683	8.534209264190645	6.980078416528381	0.3092362013189238	-0.3597123488956554	-0.7987260134810011	-0.19571773504639223	-0.9974478277597902	-0.34447810047315197	-1.4010545047144938	-2.874106667551338	2300.0	2.8884062655842175	0.33094268473091043	0.24933748327550684	0.1781154912770722	0.24160434071650927	0.3604925170824124	0.0018286263593496749	0.0029234875512458864	0.0032482278410882305	0.0012409074711280266	1.2993569765756765	0.04749928689563758	0.0032482278410882275	0.04855568858627919	0.6332493903330175	0.19134525480007888	0.7015924142207836	0.7488617333622402	0.3843329666297049	0.31528305451598876	2.185110638528541	2.588098886526857	1.9345014963687033	2.4788343639733115	1.7386024523539414	1.046985570592897	0.1252166844130317	1.6167896417263978	0.15150058925141327	0.3917293403303694	2.4752177527950923	0.30575336181608365	2.758643310012652	0.7028337450206058	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	8.0	844.388158095386	1641.978858199867	2214.0129041334644	1165.214504749419	414.67274690990297	-114781.61736483431	-11269.5350994549	0.0	-511.6138946697334	-6636.5618895184125
8000000	-133359.3398784781	-18087.879712021986	-115271.46016645609	2271.1958282745127	-259.1958282745127	16988.28795944767	2271.1958282745127	-259.1958282745127	0.2676710787727335	8.242445203961482	4.772819193778972	3.754405448656731	2.8240991001233846	3.6948535297571845	7.4551998974574865	4.993397275738577	4.026002619723355	2.5016037246120995	3.2747879504662	2.5101347399638803	0.4503123078273416	0.7061418471102396	-0.4290059450932003	0.19826564219598694	2.6547662641533956	-0.17152091357167198	1.5295326225638277	0.5930687448367605	2.5724347130087244	0.09388387822133104	0.3432209942520573	2.4847660196442583	3.960050857716311	3.9326308942986032	3.589723690133669	6.961050404751849	3.79796904385066	5.642310124916816	4.562570723451765	3.2512469968155715	2.772138319056118	3.860224279276627	5.2828970637219355	4.172317296009381	1.9890219359399368	-3.3394596864512853	-0.9477513536914777	-0.5466527438519659	-0.6203185658644884	-0.4844307784276276	4.032492125354145	5.023714593739753	4.979149049581145	5.81150955035651	10.25353865053489	9.774119523911502	9.671721254972484	6.438683927259597	8.757317698993411	2300.0	2.984202223296023	0.3400117240232983	0.24675770239434358	0.17747841887007046	0.23575215471228617	0.3624529096786655	0.0016493719502742256	0.0026878024431983717	0.003275777364879037	0.001161943176881993	1.3243110060898393	0.04959816858540606	0.0032757773648790377	0.5839029597574391	0.015168958821058265	0.18715000924633268	0.2630087329915424	0.5679356880900781	0.27011507965646075	0.29783703915979565	1.1212986432290837	4.041367936839672	0.06695663187659802	0.5919091967399107	0.8687030709433075	0.1301597417010471	1.2120055410010673	1.1026095854911993	0.9089215684482495	0.2883336900413554	1.3717534163584726	0.5717101982643014	2.0526293915439777	0.36055169652634284	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0	843.7249694714624	1623.574917126733	2262.683533760403	1194.7553580526687	419.18836590827624	-114764.19059900993	-11269.5350994549	0.0	-507.26956744616007	-6702.024393386671
8250000	-133300.97117140057	-18044.89782707511	-115256.07334432546	2268.241626439207	-256.2416264392068	16998.741345681003	2268.241626439207	-256.2416264392068	0.15721938297351323	8.301066360946145	4.503136701792515	3.6501511927292256	4.689039907756506	11.161722186690302	10.467343473833864	5.9609578569040504	7.096489746201458	7.285279329619231	3.302408826816964	1.5521915479217467	1.675187214496765	1.3950728376172967	0.00551945449236535	-0.7147526216367773	-0.3134930158432022	1.0441239627573073	1.9831330169571215	1.5908072951707715	0.14603392930562953	-1.9571122057207502	2.218379634997676	6.900914746916829	4.640460709983517	4.116436207075172	3.9040720905637856	3.629849219405722	3.658422515291402	2.0214988417600184	-0.36009406365517665	0.4391006944461653	7.1965323267193515	5.168746872464721	5.886093521246151	4.221142871826339	7.091947081924803	4.179237020404031	0.42879988564414306	5.500015536710664	3.672133174098151	2.3428346206031354	1.5452030202038793	2.1862113241020995	5.889879865366225	6.409136226661952	6.7122079810334	6.987341655759092	9.615727322926018	4.481043050780659	3.3525795861064593	2300.0	2.8732134231486586	0.32978229831379263	0.24795463018446876	0.17895484078771973	0.24330823071401697	0.34413414069488785	0.0016629528456543975	0.002793172107529599	0.003488617942930853	0.0011498090902360564	1.3354811110780707	0.049147831363393034	0.0034886179429308543	0.13149088033538806	0.6338993391483011	0.3943749325858409	0.6039093099033834	0.242515113793101	0.2078280273941073	1.6083845629969873	1.1232188154700689	0.058230161552672015	1.2633855567012982	0.878288830789311	1.3089803497213341	0.5786946257397894	1.0361165696305934	1.5183913450565274	0.06973972334931307	0.3692465036064837	0.9663091776218233	0.15030195546706784	1.2620060767555443	0.38913423375904915	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	9.0	840.8186431191779	1606.9829864863866	2183.6709809941076	1181.1937987328524	438.28681978647535	-114760.13209027225	-11269.5350994549	0.0	-495.9412540532	-6658.013915184547
8500000	-133410.58402681333	-18130.092349826937	-115280.49167698639	2163.5505272748924	-151.55052727489237	17598.23854803155	2163.5505272748924	-151.55052727489237	0.5659497526582308	8.433674121910855	4.878038885310554	4.488542353648684	4.401811094250758	4.405557428586615	5.082171611570535	4.164226588689121	2.4439976623650947	0.8882906624271611	2.33717888122345	4.164843295458121	3.2203017697607033	1.6724332726856952	2.972527361062459	2.8932953346134926	4.086226297319116	5.012413709989675	2.350611870834144	2.200926139799022	3.9706106477743557	5.214938459996159	4.700065403048574	5.047770285107472	3.0337869806564046	4.2832169684808825	3.59857142506978	2.183890752343666	2.928239213360881	4.104973220135261	1.5596512672694174	2.2141141199409278	2.8370181759632564	2.7791080940396435	3.960496573463602	4.184402831041201	4.663038255963687	2.5546389230767734	2.9332475032604224	3.407290455922226	0.9393839052659453	0.36691462475447484	-2.3439328549203293	-3.526109458652391	-2.119730354134949	-1.961921470006637	-0.4880232371358831	0.6091570891572021	-1.3376983038276151	-1.2554930668134296	-3.3426313116946944	2300.0	2.896167390385346	0.3301841657695872	0.2517469701414309	0.1781664820536295	0.2399023820353503	0.3477708138380382	0.0014856247545183639	0.0023277820860924383	0.003635163128109486	0.0010786705298586748	1.2765194021630804	0.030743753211468064	0.0036351631281094894	2.144857933193384	1.5834397914502405	0.5896267212793406	0.3091061027033031	0.7744460107033408	0.7322219307081673	2.4795866648999674	0.9754077386686117	0.13700039939606343	0.06124207363570085	1.8191591454576306	1.3803041791492707	1.989837819444135	1.3462642412539958	1.0669425219021225	1.279142054366167	0.28236373009976357	2.338897345329384	0.22361525872903068	1.3065494300640634	0.5128409307972428	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0	839.4976177504942	1636.5248224731397	2163.4168528046007	1166.2340694003683	445.691161546162	-114782.59533035729	-11269.5350994549	0.0	-497.89634662910504	-6729.346148548073
8750000	-133443.35697664504	-18168.96254802058	-115274.39442862447	2247.117595016069	-235.11759501606912	18290.661436034552	2247.117595016069	-235.11759501606912	0.30368033610266065	8.396604147820938	5.16064606249422	5.1065452384782875	2.558366072679095	-2.478523332019814	-1.1173540824096824	0.6638140245017017	2.927002189945848	3.4640968597063577	1.7600553874799392	2.1704495411622275	1.4563521271586009	4.288444875473604	5.8026481426717424	6.551821271619008	5.87157147159942	3.685742894142331	5.06478541827539	4.571776994960254	4.804465880826973	6.771452399800089	5.2178270427159	4.313051938220994	1.6478577421385214	3.832054531971843	3.1766089851655135	2.7191907150536103	1.4669075666799025	1.6834203773995737	1.647420375924962	4.290670553759833	4.9351243408981205	6.9928844601591695	5.456288528086893	5.73583252297516	4.5828655012105655	3.6124571889504793	3.1067303766775347	3.6010598092574333	2.4189220079875495	3.847749106621366	4.979545529047249	6.505643215494372	8.87767806976646	9.14373033426679	7.632660168049301	4.296375933339564	1.5478058773234122	0.7089257299760141	2.2686489403183323	2300.0	2.870118155804218	0.3286867010511441	0.2538097678569701	0.1779054629134726	0.2395980681784109	0.34291982259014336	0.0013847940897938678	0.0020816852416278217	0.0027975324698564456	0.001059690012883712	1.2115450831890011	0.0439277041563742	0.0027975324698564516	0.0459308876925665	1.3589998291575238	0.24624982368942278	0.18046950837635456	2.2298682025286967	0.68327207210734	0.4121751028302915	1.4326451791624026	2.1754093351024935	2.4951051050078568	1.6078530493432606	1.3099624676559065	0.31719396886133494	0.08549597342467681	1.323607130361175	0.1702901788633346	0.23048928886047307	1.060893012547153	1.0635650737073172	2.013518698244991	0.44107231822798915	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0	845.4070143933398	1639.8235863439368	2241.650601415055	1194.632507244329	420.41076806972245	-114772.87154612772	-11269.5350994549	0.0	-501.5228824967535	-6785.6660160477795
9000000	-133225.52392524914	-18140.077491210977	-115085.44643403817	2234.603673137731	-222.60367313773122	18594.92945690136	2234.603673137731	-222.60367313773122	0.23900254868108797	8.50558359428691	5.1095584078447	5.086211609322752	3.0135963818374734	3.4973907231740697	4.870871991643831	2.056443060934461	0.8802876751831807	1.104785834496023	3.6704141213801416	2.8892790056441258	4.812748296434006	3.0974663731506227	5.3496410357876005	4.126005856916546	3.819437056142789	2.907830340748861	2.2452825750319603	1.6922800800597597	2.07772562469513	4.293539579393107	6.230494279859361	2.8016552702655666	3.2587823626232737	6.316307911548814	6.704526022769687	6.918895051994002	6.300494078019668	7.583435977132968	7.5779892171309156	5.637081645920799	7.862314870414007	9.9722905755977	6.870888382893406	6.705504867468173	6.738107097813636	2.5128664008146018	2.8825293492807615	2.706717472980727	2.555378621970459	2.123108123699545	2.2580427049728105	1.2231812930988548	0.49728036005462395	1.1855433968202331	-2.5993300552428247	-2.8823085778019095	-1.0749509793114573	0.5436506392035612	-0.7650850799797262	2300.0	2.8569443274969224	0.3352503700658591	0.251456651964554	0.1782146807323126	0.23507829723727214	0.34769068919839174	0.0013685353244340627	0.0020068903660683357	0.002862990373984775	0.0010329105951321833	1.2066844121058005	0.024722818226456274	0.002862990373984783	1.9015876497710809	0.6113610662176379	0.2933643672497347	0.9735369722804469	4.229549972808161	0.4397271931785572	0.5056241598984866	0.9355400591020365	1.2014091708567591	0.2795585497181464	1.8913834073938505	0.651845286568064	5.014857833128822	0.026223753802367477	1.1443023726631212	0.1721839127986447	0.5590233477241883	1.5106453540694444	2.1541975988365265	1.8928367976256215	0.2819075386848292	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	10.0	843.0317300058188	1637.7326475892871	2233.6712205745253	1215.5631294595478	444.6774696770314	-114590.82565417678	-11269.5350994549	0.0	-494.6207798613845	-6748.361486270819
