# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 22 18:00:56 CET 2019 [seed=666]
# -beagle_cpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state A_ancient_skyride_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates
23000000	0.9759509718722006	0.4598859756270374	0.9204640360633128	0.8810608798767593	1.111370996972892	1.0275402035919208	0.05399340412619203	1.2353876247461968	1.1290804142077608	0.2893517065059886	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
23250000	0.8618298797105441	0.6457462983557518	4.376950805739114	1.1721385389558188	0.8708781289721267	2.1574609194526597	0.376696634028154	3.4128351189944803	2.6982069888440816	0.6344615612907626	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
23500000	0.2735074914998154	0.4529072808018653	1.1073425608379173	1.8428843577210516	0.749856318226148	1.4187130636280125	1.5678796435536528	1.6901215103081406	0.13831867052782848	0.6315318429208847	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
23750000	0.41222525950687366	0.8146118353635305	1.2398393858293804	0.9258967065555258	1.9479346691722177	1.764249129659066	1.191579253374292	1.124838204936811	0.5801671400977153	0.13126891770974955	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
24000000	0.09831838805833643	1.2632456286031646	1.5891392342319244	2.272185776151755	0.825553772080961	1.5438703141128147	0.7790993278415811	1.7190874094926476	0.6937765586452135	0.14095382948092455	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
24250000	0.752762129168691	0.5342023076190078	0.7842004511022143	0.4694163562472025	2.086382709798275	1.5231180816146181	0.15883079369810246	1.9847133192772337	0.7907111962134206	0.5295861464302817	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
24500000	0.5008642036763894	0.6354418539984829	1.5307547254510558	1.4198080299840885	1.034718094537908	1.5631456403955766	0.8103057921210951	3.257438076330845	1.967979251213307	0.3025309033132944	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
24750000	0.12536985040308685	0.30894608000997015	0.3809270797198803	0.08845167966997716	0.29983846741100595	0.7517555638831714	0.5095412383403013	0.44942329908577033	0.12292770093052505	0.2097165938941318	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
25000000	0.36035592486110174	0.3058533968037128	0.7865319364923473	1.2135758863514445	1.221979003769262	1.4524496118224268	0.19573070382560723	1.268489268703805	0.30990430651893175	1.3849173184249448	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
25250000	0.1906035582612507	0.9415820112378466	0.48716736804871386	0.7273480418829957	1.0624837699531753	0.8048865655998237	0.47522586950614876	1.393972898617282	1.1323615626721661	0.5289080628078718	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
25500000	0.6126859301236198	0.38974637558252073	1.9707183584996448	0.22069200225361807	1.5185489382865058	1.9431778004174458	0.5530701042879975	3.0721270170436883	1.2672803874018437	0.26229350136890783	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
25750000	0.31451947073884473	0.6227029758519292	0.6430462269794517	0.9409981748559378	0.6278078048048993	0.6911424738509806	0.16818024885821237	1.4038103786678462	1.1454748193738447	0.1694952898103656	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
26000000	0.2637877483094702	0.3537655273007232	1.7896269126777302	0.1480724182480253	1.3339684882243361	1.2931212099140106	2.2672561424017412	1.286034997636022	0.7571123774830051	0.961638194164761	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
26250000	0.22098870456190867	0.9453282898776666	0.9687432666069979	0.2863414885503259	0.47335707651974995	0.61398500001199	0.4076895886067692	0.8681030038967843	0.1727734119997678	0.3479109201717289	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
26500000	0.6280357347991063	1.281103046181159	0.5372967063909152	0.3407216834804168	1.0979593088508481	0.8722921315208515	0.9090222403250392	1.7974827868703538	1.590642785215822	0.33995128867640034	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
26750000	0.860164130238341	0.5671245932756447	0.935055271152519	0.0016914484136831948	1.0143383302281095	1.4315779862713465	0.3217109960427021	1.4519033768767706	0.6159818449740897	0.5818269321135778	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
27000000	0.22897007134401495	2.3731267695531444	0.4917975933318086	0.0014963448364414124	0.2795282048048189	0.7648128162194144	4.372404764582937	1.3038917371509353	0.7095200024686785	0.1868520052151963	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
27250000	0.21108821704258773	0.06067863532655088	0.7122819484997238	0.4495204731382636	0.44787043855842895	0.41447642333239765	0.685635763560988	0.9979816511549143	1.97806372433992	0.3455216430223816	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
27500000	0.3086269725546372	0.727997178379795	1.0618094913781273	0.5782810557321263	1.1713219536175203	0.7457165304059967	0.6856573477663328	1.1722710128846974	1.3425947978237402	0.6794329792679615	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
27750000	0.6090817337579095	1.1744370452798367	0.8279899694753032	0.8671237935674837	0.6863929167757138	0.8627958563568523	1.819984672734198	1.0849236153154969	0.7918224410079733	0.3369350973580512	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
28000000	0.4719528693359854	1.6069579156257168	1.3279834586601216	1.0345016030515404	0.5986344735476242	1.4677066021743836	2.089122991209009	1.259620433224183	0.04462933343926526	0.8249670562095756	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
28250000	0.4840776635991304	0.3520825504553032	0.8602952743010112	1.386668327807018	0.5407654385025882	1.767473245881442	1.3507331671565443	1.3914096413343107	0.15199916568283037	0.3013856765487484	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
28500000	1.630890117442629	1.804854655832094	3.034396946738761	0.8085112085871851	1.8928552599354262	1.4378099686463197	0.7185495074714896	1.9088761783864607	0.45430267550561554	1.4636247273560155	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
28750000	0.42067886517211306	0.08074831814077392	0.9247372832002457	0.18486860214904605	0.890884458463711	0.38389635629521796	0.8361023013506746	0.2771952480118277	0.03447610998486466	0.4826500121639224	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
29000000	0.1915383167657837	0.4978673245498962	1.0939271335224496	0.26909769894397173	0.8478791739600611	0.7518904098710573	0.0621125289346432	1.7765031585283373	2.2906674764266293	1.0497043561393824	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
29250000	0.3376747004896464	2.6365651266035917	1.078750384930776	0.07037249013586422	0.5024980984476866	1.2363650326453663	0.8350796953861938	0.7107789810230842	0.13656517750928732	0.129320604226747	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
29500000	0.31386108265714785	1.442552695940847	1.0835802694532446	0.7865338800773894	0.6337083213873875	0.9916426371135846	0.21363797168461102	1.8697546266435217	0.11596217094664757	0.5901795797706237	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
29750000	0.3338486264784137	1.683189449727986	1.255403573652784	0.4955339210184284	0.9146113520028423	2.0992504837776043	0.5409016656595474	1.050454537493461	1.1095678262412882	0.4679417009867301	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
30000000	0.5088332961835016	0.8469627068929209	1.1832240142161212	0.18425125958558608	1.2163355246889531	0.7281018708377363	0.30559695438363166	1.5657662793113862	3.124606670623215	0.6451155187930436	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
30250000	0.977972801664341	0.370691890712717	0.7507713784245097	0.37049621922813414	0.8145967873133485	0.7979167926663683	0.10310777720123826	0.700205696874133	0.2986184827214891	0.07433410814519494	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
30500000	0.8674502157073802	2.854958888972822	0.692100112445577	0.45145615334496614	0.980538970724198	0.7140222935958515	0.1947150898107599	1.5024587175210415	1.6588936844064923	1.0371261065308084	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
30750000	0.36042371490293906	0.9284603131428734	0.5884081310155929	0.7391635306388786	0.41465582379948857	0.7310114537108368	6.8831592523189835	1.0860278191106185	0.47311090499420055	0.6505713038760658	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
31000000	0.4285691843613748	0.28057004637147803	1.3507080540790632	0.4547833828642499	2.8458306854148288	2.1939163310928778	0.30637878454257605	5.168258459735563	0.1474440382574748	0.9499557670973229	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
31250000	0.23780570545367538	0.9369996780998777	0.43148309467565726	0.400037560495183	0.7675273631366428	0.5796606281145739	0.4608391811429368	0.811171938115142	0.08855826623096436	0.12473776754172337	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
31500000	0.20543391644954787	1.0255013592591986	0.8076782099528288	4.005560283428035	1.3528601005366805	0.8394372307355025	0.16224880833682173	1.1225105742311974	0.26760405539691806	0.26589431474030706	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
31750000	0.14021210062346073	0.11298042031557069	0.34390338402183923	0.8617583700606916	0.4567388071026683	0.6215840571367557	0.9117464199160658	0.36061723862266276	1.66204420896174	0.08060709946975136	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32000000	0.3627110174352147	1.9003937229841776	1.0236398838779641	0.6966510956280216	0.9331314357852742	0.8085746512709043	0.16667413150387986	2.7248361441908506	0.28599729537147284	0.3638271599635775	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32250000	0.9362074066019247	1.0271930033955132	1.1292203312573081	0.04526688366864876	0.45097434600794417	0.9831752111952352	0.08754652768637057	2.877264200281195	0.06811782049817525	0.45436598312411114	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32500000	0.11047345928742958	2.11407716705288	1.0697947572038138	1.8817314437894086	0.7412854496384947	1.2252742339223284	0.5392758036969127	1.2493838839986406	1.8869620740730373	0.3609222126620877	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
32750000	0.30495014849632834	0.7150749776622759	0.35578037435695625	2.7021844637291395	1.0397838350524198	1.1747645202407473	0.2822934073495332	0.84105640937498	2.709368185414597	0.5486672773507998	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
33000000	0.459683656688573	0.13540255744362553	0.6655580544473367	0.06554565473430443	1.0881335627543451	0.9214317884258821	0.4389922051386673	1.1244199943344904	0.34643152406070693	0.131784783989608	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
33250000	0.6319721589470955	0.8140999114563325	1.491317605094142	1.9282322430050054	0.9470116296806329	1.5564554813652638	0.15105568934541252	2.9152411777825495	0.06498192362774735	0.5377695572375849	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
33500000	0.15457824651007737	0.743012180656522	0.3041433599339259	1.0671996586794277	0.18389092977132243	0.2550006002325007	4.445519456533152	0.4334624635695817	1.9523278158575166	0.06666490132869607	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
33750000	1.085594016329349	0.2737966233644286	2.405412581796136	2.6771985165022665	1.4639586152987625	0.9084365188160303	0.19553168878903537	2.6437186612447627	0.3283075007192035	0.5185528631855668	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
34000000	0.26759717086778756	4.157035131458457	0.9438685092322681	2.232885670089938	1.1555720145411341	0.8511217618056829	1.0952803810143468	1.256024780051734	0.8125907777457351	0.331293737883174	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
34250000	0.16721226001533565	0.1351649773793861	0.45156863484767823	5.8653181600290365	1.1149012622715087	1.0239470359755096	0.03097767942416172	1.538002801360928	0.6395071239677442	0.35418629051731876	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
34500000	1.1894104139608188	2.209551024074021	1.4246562497786073	0.13059005208815347	0.8889118454854262	1.1938126532184818	0.35436749765493814	3.2734335599699897	0.0026197940406416697	0.10569774173075058	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
34750000	0.44189173595800985	1.1893862472636174	1.3387831056135313	2.409700856062399	1.3142299176599712	1.452730271456546	0.024290514964801536	1.8107049456914412	0.5110137321420307	0.18164811629992855	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
35000000	0.5755760460080571	0.5690025362532608	1.309957326176905	1.2568548169687148	1.9426331622873627	2.1598133088598095	0.05965086752893976	1.0860419160643968	0.40817795323249606	1.1050563827840088	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
35250000	0.43601774812003036	1.280106930420198	1.5860498275319876	0.5508053000358348	1.2220757558663096	1.3779060405002224	0.11032000377932502	2.1251760088000275	2.059935943358741	0.3255836953978106	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
35500000	0.16003542345649943	0.5106601965173807	1.2477466815563119	1.0705633872715834	0.7317648220911209	2.4024307799240736	0.013334215805661227	2.6349670041049156	0.6691748601442831	0.10403310600537989	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
35750000	0.9064998675746856	3.9647881725173204	1.6595763060237567	0.32869059657406763	1.0835719287595658	0.8752320037801603	0.4832189104139966	2.3787466746044394	1.0134957483041063	0.5016382263191821	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
36000000	0.636152913611354	0.197709405893625	1.0389888755445913	1.255739155301551	0.4480065003194799	1.5322002504066834	0.2609429121033293	1.1715733577250593	0.33496539252767527	0.2813155303750274	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
36250000	0.4504577304940545	1.0078159783379306	0.5897318496401665	3.1697229267647757	0.9986558798796782	0.9630060294676743	0.298290466433286	2.2242016294580162	0.4780707698393324	0.6852125461252079	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
36500000	0.27877763123880683	1.4960984067983472	0.6946647453270534	0.3217879492771342	0.47105976456678567	1.1675030094038512	0.6172429181508634	1.0017149390666795	0.001813543916310133	0.4697358428028512	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
36750000	0.47474703331614965	1.200395013815267	1.1120330319701264	1.304892175732178	0.49506960824852536	0.6677522257771698	0.20437028954868036	1.7196306950116123	0.719477127391744	0.47653610848049893	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
37000000	0.256123505420272	0.9811461999167511	1.1446470870620848	0.35830484593910494	0.9641436510252146	1.1145658800722336	0.7263801674473481	2.0421382284389127	3.0321342694582567	0.18496973920004553	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
37250000	0.3563666364044263	0.17313494666978888	0.4212662486274968	0.0911085595320553	0.45563128364856226	1.0356896790001435	0.7868673030243148	0.9976441254832974	1.6819143398717349	0.1890513991458025	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
37500000	0.6679262978392349	0.7247487368312233	1.4426587672730802	0.10732081163817432	0.8411284558151836	0.8216799647052541	1.4662653563127408	1.1002129814266695	1.8558508640572517	0.16861958574605918	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
37750000	0.20933282187446206	0.978827805825235	0.9364485214572895	0.34694417166523184	1.2605579841765469	0.9932957790827794	0.8808373902378674	1.1200825890738066	0.2811009279352447	0.11773274385669596	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
38000000	0.2273042256825387	0.013489367980187532	0.42962845416303436	0.7751924139675594	0.6821921904483306	1.3232769907077417	1.5310414035862054	1.7203531183491663	0.49333632737915883	0.690704739851663	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
38250000	0.9559634087536857	0.20899739088965621	1.4722360140395254	4.816317361448733	0.5179732090532938	1.7055202227533939	0.09469769807907319	3.139113517484926	0.7945635297399005	0.14055254260735692	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
38500000	0.4901868579654084	0.246611869472091	1.6895215235305987	1.662704745944765	1.1445531239160427	1.3295355162618896	0.6745341335147579	2.9314191861963645	0.25650456834524366	0.5240874384864911	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
38750000	0.5529534068770504	0.01761297614164346	1.5957056040680189	2.1240839192536445	0.6949367041660962	1.5888384999746248	2.4156917046164756	2.159787862634476	0.029252157110527432	0.14292638771977545	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
39000000	0.05453229200544095	0.2279698933986334	0.2702076506562836	1.4035419947931158	0.6669507283803123	0.3278983880178765	0.06431055518315866	0.9130049598698339	0.27080241403205957	0.17464747507037615	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
39250000	0.29577659163153713	0.2130831838071904	1.6168296100511972	0.679740078483133	0.5504111886488757	0.6975753809662335	0.9950923971444603	1.148233826683413	0.19226071262383668	0.13867805340896813	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
39500000	0.5370029606834316	0.06728576802526644	1.2809222068696886	1.0725607146268914	2.0714905736596663	0.9075864536708597	1.0337890362408917	1.3627138630383762	0.14660024623395482	0.30865564651213667	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
39750000	0.5563010197768586	1.4630978624161328	2.335019140414584	0.03216923037541099	1.6491800017796028	2.1206421491049596	2.395956748181038	2.573267756049395	1.508474935106227	0.0880929984425012	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
40000000	0.2193057407559076	0.9268010205903664	1.5147472889090052	1.341483918554205	1.1285801710344157	1.0291406905448182	1.7531019753664416	1.5080709202183564	0.13014451390325468	0.08370307074825138	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
40250000	0.3724154879085114	0.18603233551900333	1.0990621581588962	0.18491120682566545	1.1134730925930885	1.329037261686915	3.178607605966689	1.4457334424476695	0.6599276048320214	0.5703851980790783	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
40500000	0.12399684568551576	0.31897491189961996	1.0419533791110986	1.1005040920893796	1.0529265449188354	2.0863858975456853	3.385067870853142	1.3099261999538987	0.7457313860651323	0.31918682537575943	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
40750000	0.08322546989896612	0.4445973852359127	0.8035226430667127	1.1972134846094118	0.8073101373557616	1.2268142064069871	1.8113163431349733	1.3130951015563435	2.092262160233569	0.23291998185536367	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
41000000	1.5440393561096162	1.459827977584572	0.7949557948019641	0.05040075583173567	2.445519827899948	1.8509518858593212	0.4519933911428824	2.1528150395898322	0.08427928081744314	0.4946811197541742	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
41250000	0.5914581272484106	0.3425345950233768	0.9428356719928243	1.2800121425324877	1.5188425622060147	0.7338608829163007	0.5221683568847756	1.6321985372255063	0.45925814260701425	0.3503252412516187	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
41500000	1.6324496267241175	0.5125408495318893	1.718206792113689	0.061342165419730324	1.3133457155492205	1.3760105783971792	1.9677612310131576	1.9552367687773513	0.2948384729356632	1.0583582259281663	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
41750000	1.1398317380510476	0.42850094597359406	2.1374373934712545	0.4502104820842793	2.3606040457072743	0.8947189443536614	0.03003661152485935	1.9538162895748519	0.5009999389612528	1.6676280169977284	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
42000000	0.7850084470556983	0.9094034234099554	1.1846453985602692	0.8202794570829866	0.7972802218364482	0.666477643064354	0.7580705459363228	0.5644555116269303	0.05108019465614865	0.4242273175013449	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
42250000	0.809399546731775	0.8756961484988643	1.0824344578208054	0.8759435559062227	0.7062622933336069	2.5475021041429606	1.2151726377756698	2.858251957888544	1.085358978959508	0.22862303570666337	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
42500000	0.4734593506392071	0.004621574883349179	1.1601394718633657	0.3022557359825104	1.1474296892310987	1.1722938163476906	0.6254109090585529	2.9748983307599794	1.0032455402701757	0.2238858246693111	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
42750000	0.7486513346401007	2.146579362688634	1.617541681483463	0.06898485229984115	1.134738664287844	0.7555990719088779	0.06100802368960394	1.9010815003330852	1.097757853179471	0.26925579112344006	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
43000000	0.9846666408578271	0.7672594853704926	2.2993998068143866	0.31881125226651386	1.7143798896052242	2.1863724291227	0.310914606138882	3.106865992352732	1.2355730645082974	0.3522755738934572	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
43250000	0.17983975232330002	0.5862728959120719	0.3046658571317533	0.4848690682900238	0.7078092359617044	1.284088652196171	0.011883827997267301	1.1779668103977332	0.6472391999143685	0.4338309882206996	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
43500000	1.2288677007218471	1.209359323884765	1.0747567829465274	0.5189588271709679	0.6894693279622824	0.8904175543804662	1.027538218883	1.6179290669702138	0.13771117665377286	0.20810001463762423	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
43750000	0.5065479774892696	0.027398687552423435	1.1741379752068488	0.2559863845612886	0.8051464998879845	1.071789879671661	0.21291923659452086	1.2613216829671963	0.03932560449832385	0.607919517307531	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
44000000	0.4401777592302517	1.1540495262041157	0.6577974256030449	1.000395330404371	0.7230850509318268	1.0983661693220155	1.3883240161267507	0.7562519537073532	0.11585035235927066	0.3937145441889048	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
44250000	0.6274452668023565	0.2571570412153693	1.659365492098347	0.3807935291029396	1.2724483791666124	1.9334721036163383	0.8900091214762696	1.6100650764723903	1.997245717146875	0.9576295935578782	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
44500000	0.33015418376391215	0.41506827376199984	2.105002083854823	0.6747819758289726	1.2300599370110261	1.9671832062618708	0.0316307422246857	1.9039111370293549	0.26619405652150474	0.147016137072676	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
44750000	0.3626679656437091	0.5848038554974352	2.1840599849386657	0.5828925423828919	1.1489503750178385	1.6024976295732345	0.10836667518003684	2.3769406825562793	0.6841291273871312	1.2595153826322638	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
45000000	0.35276750181379873	0.33282603827026047	0.9150487174602202	0.021352586786407148	0.8748807643915368	1.661069912986156	1.0706725015855036	1.7250385799425225	1.4803104930545636	0.361702516254939	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
45250000	0.9042892500070823	2.6970388641247562	1.7185176625064538	1.5835289097855854	1.360512052953333	1.231503612720758	0.5085557589468234	1.8290850093562725	1.997139774178119	0.20639856397936884	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
45500000	0.30050200673832506	0.17174564968848913	0.6150471397663662	0.8549993615138488	0.6316303238346255	0.7582733813428454	0.4188436635933485	0.8318013162857851	0.2524618585361054	0.32813063383888397	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
45750000	0.5574089491213124	0.2802182703215111	1.8540006561707572	0.32723572879197904	0.487974908070153	2.4921330463272615	0.3858499650402683	2.851658179784446	6.3038727313997205	0.2664059344037762	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
46000000	0.8582050514242923	0.7996520455344261	1.1438143223109563	1.0375909188020402	0.5374791581360268	0.5191569829910291	1.8951890565618483	1.2550612983132097	0.21553002975370456	0.20568144755102655	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
46250000	0.46590374335089196	1.8620709026238877	1.5158887820637328	0.051543859805636076	0.6119837149293753	1.2064119777861828	1.2817659041644263	3.074683067699188	0.40888001263254475	0.794763534633066	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
46500000	0.07198293041198409	0.29459512648728636	0.539264870606066	3.1966129806857015	0.35460675667320796	0.5589205899102231	0.2443729914912535	0.3954381346502715	2.919295754635246	0.39182720043839125	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
46750000	0.21615683613814424	0.10406733670150631	0.6556453502239229	0.10646769511711107	0.4950349028278835	0.3873630882652881	0.15731536465920887	0.948315496903753	0.5465302693513053	0.17780584963442322	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	8.0
47000000	0.153924523932405	0.6549975813710629	0.44583233108580883	2.4591328990593295	0.3387517942502853	0.7756817072209803	0.02472017551498068	0.6596449807245609	0.22312444445118582	0.21416685820013925	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
47250000	0.35865321179862425	1.2034270827448212	1.2401257825471306	0.2488919297057467	1.695568861450206	2.7035892778983825	1.3219144676070624	4.002859939849875	0.19368352789467344	0.6701172510857507	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
47500000	1.094398411984818	2.0494530922958836	1.1252472137564453	2.1288688085415814	1.0888705899423992	2.2847094707596938	0.2195938367740748	1.0686173649203736	0.22027400953415974	0.9085796359900956	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
