# BEAST v1.10.5 Prerelease #8a10723
# Generated Fri Sep 08 15:09:59 CEST 2023 [seed=1694178586836]
# -beagle_double HBV-A_updated_geo_priors_completeHistory_posterior_run3.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.root.frequencies4	location.root.frequencies5	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	Current Tree	c_allTransitions[1]
0	-313.4183100604406	-27.712853134066464	-285.70545692637415	0.2	0.2	0.2	0.2	0.2	1.0	0.01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0	456.0	153.0
10000	-237.51222613335966	-20.377290481148187	-217.13493565221148	0.21651878775419733	0.23841671479007184	0.14349049707907002	0.18516894385100613	0.21640505652565475	0.1828064202767714	0.004836165333597154	0.7769334139662882	0.7884094271288421	0.8903527503485914	1.7801060213243913	1.0155896536393458	0.6144161038273878	1.335921772573697	1.4125902874488057	0.2347534950710198	0.2574139121442617	1.0894687196233148	0.2337804288502297	0.5807495268633744	0.4608603513920847	1.587377784070384	0.9239346742834792	0.0334895705363583	2.020381738653993	0.6963914799916707	1.7960687676905307	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	15.0	479.0	73.0
20000	-225.3225367264336	-14.571733924362382	-210.75080280207123	0.2170366733436453	0.315931654083476	0.058653850369645745	0.16421577093058354	0.2441620512726494	0.040380809063448264	0.004275841940635903	0.2359317557789555	0.43250433975840497	0.6689236420282326	4.2249683016481265	0.7766067936840606	0.8745983790144404	0.06675693996244227	0.3972529230815743	0.5649761584674534	0.07069648241652976	0.6437397785051383	0.8430195933677176	0.2617968217572388	1.6239343798212194	0.34381748247417876	1.338213058509833	0.7147311633899126	1.5035975434637563	0.04229124480933153	0.09390353454292859	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	13.0	479.0	76.0
30000	-230.49050382268405	-18.99448928042808	-211.49601454225598	0.2386728835081758	0.3671384721426684	0.02666576253974189	0.1396605022388616	0.227862379570552	0.023068028143956056	0.00508448649300849	0.44971687015719325	2.246828254849627	0.7569653525261997	0.9474070544490556	0.33014710841968925	1.5190295570047778	0.0906513418751468	0.06670146002037099	2.2893251900548455	0.05139450763223369	0.5589800209488668	2.629089248824102	0.24172988543298354	0.7401471464369773	1.3697416469441235	2.3390833545561325	0.7745949156460749	1.4933823702118518	1.72604755939198	0.7027308841529608	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	11.0	479.0	96.0
40000	-239.97417915099683	-24.364954930398387	-215.60922422059843	0.26876461914776634	0.4054909253222815	0.015742442463197996	0.11235830590809576	0.19764370715865787	0.003175738103788088	0.005753247680351215	0.24336927507960027	1.1707070594005102	1.0033946128494609	0.07276456353976411	2.459396717465896	2.714301503170621	0.7347433402257939	0.32068900325590255	0.9810648418669118	0.15955064099366753	3.0275943634045785	1.2694855674801113	0.565998157859555	0.6502740807755535	5.87807148474296	1.4474090509352464	0.9193854175597963	3.1307955480824416	0.8244155135180611	0.5138434046727979	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0	1242.0	67.0
50000	-236.08064021611483	-20.763002663274783	-215.31763755284004	0.19738800860691597	0.4221403636398817	0.07198930919886898	0.13834820740618856	0.1701341111481443	0.005930090869821163	0.0061919591880225475	0.7391895706096714	1.6842367657492288	1.2855812901216117	0.21538323170710363	0.4314195197194722	1.6234378744603604	0.38924594993747064	0.3747772378059217	1.0168824797135536	0.2626774787116313	0.3074036169406877	1.651593531594356	1.034205346638275	0.2687160750111593	5.210050800358403	2.4995314835134845	0.9774264947005787	2.6086777409668405	0.5432114959543499	0.40983559105650064	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	1235.0	81.0
60000	-236.8258535488058	-19.414400208744166	-217.41145334006166	0.1900246080235479	0.3895215796338405	0.03327415532755209	0.19649009492570066	0.19068956208935822	0.03788475080386572	0.0039563399228352385	1.0887954304509835	0.13280219899914045	1.2708326229650753	1.04815303661877	0.9766720064619546	1.472693760611583	0.13896909519810402	0.08372517299197439	0.20119890051363554	0.7645760194374646	0.7621805914815535	2.72085356553376	0.08478613967471542	1.1647418848695315	1.4589370316223689	2.5343000851057864	0.5614827455684386	2.836112348880332	0.007170281224570939	0.6124203606702995	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	15.0	479.0	77.0
70000	-224.75401178532175	-9.108094033799354	-215.6459177515224	0.16053659218605634	0.39277926297557486	0.06729770057747317	0.2131923830165169	0.1661940612443779	0.025162863095074074	0.00344643415186543	0.4394912008471164	0.34547624470573307	0.46342708393346976	0.6862589023083573	0.2968359977225039	0.7578972224134057	0.015071646364052957	0.04767105364122564	2.5903316876217986	0.12302253593347025	0.1257404351891051	0.7191896552385146	0.27212355283458095	0.12512668374109995	0.268412557061752	1.7204445948998823	0.27161620721203844	0.889036936450647	0.0033568470987125716	0.44762712654032627	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	14.0	1242.0	61.0
80000	-228.96488298646062	-15.636217156442745	-213.32866583001788	0.14602293182519602	0.4252362680585252	0.02894025657000943	0.20428448929795304	0.1955160542483155	0.0025459275224323486	0.0038522261032969143	0.32179278291818014	0.07929602790028864	1.4726943412173619	1.173336256112597	0.4554164128566138	1.5479158838595843	0.48460984876522445	0.647821076153516	0.7326317861065565	0.642022759482341	0.6993890421719934	0.7038979202518583	1.2323976433120976	0.7668487409918234	1.1077271370503758	4.124668571278413	0.17230921213706235	2.7726302673775467	0.0027334408758354282	0.06763360847867289	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	14.0	1238.0	62.0
90000	-228.5607729582862	-13.642777128150206	-214.917995830136	0.11536913187278111	0.47074288518957047	0.03931237680655055	0.24248959198207046	0.13208601414902665	0.019876376197252753	0.006829898001234267	0.0388167795887542	0.3148053688130021	0.3880044485447481	0.18086160224008088	0.8731888434627567	0.8255724189698013	2.425216738682707	0.49998042426374584	0.4995246295829731	0.10381088558090214	1.1150761337048516	1.049908219858521	0.2498483201498785	0.4938022626468026	0.5859108728975219	1.7955527534459184	0.2881984363792911	2.189105613027775	1.5104078708232154	0.20146633365380495	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	13.0	1238.0	76.0
