# BEAST v1.10.5 Prerelease #8a10723
# Generated Fri Sep 08 15:09:58 CEST 2023 [seed=1694178586051]
# -beagle_double HBV-A_updated_geo_priors_completeHistory_posterior_run2.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.root.frequencies4	location.root.frequencies5	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	Current Tree	c_allTransitions[1]
15900000	-233.4024937836374	-20.561381689020862	-212.84111209461653	0.210226923945316	0.10619292842232866	0.29227013179895645	0.10533433584517894	0.2859756799882199	0.025158928211729575	0.005257694843846809	0.19664362867938975	4.026086230763173	0.43489808147039594	2.837146788977826	0.19037549105112295	1.0077741943591336	0.3219903618138561	0.16030172071391502	0.061495685948194385	0.24615260520055562	2.748410000338081	1.2559525129130984	0.42923573241846086	3.03471031318525	0.8824953901286532	1.5651538749495228	0.01455230798350295	1.3058260415995802	0.2752784056349875	1.7763468854977205	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	1238.0	86.0
15910000	-223.16891977314967	-13.675255968780249	-209.49366380436942	0.06921094745393525	0.06468236868251565	0.09056951952921982	0.209831211793644	0.5657059525406853	0.006702968269758914	0.005485519253446373	0.38004999525945043	1.5241124207068544	0.686673605764735	0.8498968403968107	1.1266213566453176	0.9980085852397894	1.729906666215758	0.8823479378810755	0.14461616417629566	0.22794184756983493	0.4784516991224812	0.2321345716882051	0.423214093567587	0.28255039322409986	1.5903059569520979	1.5112959009552478	0.3990605414024029	2.2217793586050787	0.9569171269791772	0.1779588253777866	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	13.0	1238.0	69.0
15920000	-235.05158711039581	-23.648120992033334	-211.40346611836247	0.012254592883840398	0.18022854398912036	0.2502038911656813	0.09909155798978689	0.4582214139715711	0.004919431591463523	0.005190768604756528	0.8494485484074262	6.799260069397521	0.720759004937089	1.3075766533175617	0.20336584740866448	1.5703424250908418	1.610631863016162	0.7650792508538893	2.16737391630203	0.22933610255210995	0.7541940531986913	1.57732139886554	0.27548472939732677	2.309088580587615	2.6460343547457086	0.8025093179210027	0.4304687939602744	1.9269280020459318	0.15868372046100507	0.18332998720475893	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	12.0	1238.0	64.0
15930000	-237.81742531674072	-22.811926982674144	-215.00549833406657	0.5427282975300727	0.025659993046262763	0.04954131945815926	0.19763833368711187	0.18443205627839346	0.0012633699345943757	0.004946026544250779	0.34565902748686145	0.5839730059612857	1.060479241949042	1.818894076097715	0.6681557339681521	0.800457918205811	2.0433846314388004	0.9596768323500369	0.8414901129822895	0.3163314129551528	0.029294870591773645	0.1360673531798272	0.5705307820950675	2.1942431247260323	0.4866327546028499	2.317718743882073	2.7184825958888097	4.330049158819396	1.3805139503747352	0.5558345189155266	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	16.0	1238.0	70.0
15940000	-226.55689159377917	-13.942976144260367	-212.6139154495188	0.04736837750126019	0.057767007335649434	0.04814077188377045	0.596753612446645	0.24997023083267478	0.002565732823114038	0.006917023720694499	0.38775666762304417	0.7291421857151023	0.5555186530336899	0.8430200993061332	0.2752400044289611	0.6421622600132973	0.2623344860747409	0.9416397679546685	0.6223336670564905	0.3563582845269995	0.021151645009819923	2.5721874324208343	0.32336142067665696	1.7012037222352854	1.7336719067053723	1.4414315915114129	0.1552776651435489	1.9336565577041358	0.268465569195919	0.14868770049914437	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	1238.0	71.0
15950000	-227.67599731218272	-16.92860107966963	-210.7473962325131	0.08861174737411254	0.37751614850002807	0.14978110743322542	0.153515045452699	0.23057595123993485	0.009733145399418478	0.005530595174706011	0.09395460332111387	1.2078146206434546	0.6223171590000542	1.1289240979802841	0.05282920200266257	1.6665921576214735	0.06450381695223396	0.7331912168393191	0.3434750048102018	0.5570671424173187	5.126319604583366	0.32991702887414476	0.7258938912043531	0.4054478358865273	1.4984976002160613	1.7545664421999263	0.3612745487043542	1.5855058934009778	1.1933170767315484	0.7596196532871438	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0	1238.0	73.0
15960000	-236.0469216865625	-22.012946191382945	-214.03397549517956	0.41780039479750397	0.11420895271748302	0.09582583526815244	0.1387040297205584	0.23346078749630222	0.5546759914800055	0.004310899129286067	0.17704025779402272	1.5559085846575151	1.0790891906526265	0.8518581382446984	1.1035440306416313	0.9614624818394989	1.4992084838341975	0.24962809182442308	0.6945818500560315	0.33515058706935935	1.428360505992865	0.5002544857520922	0.6027302792352377	2.858502577993127	1.6098266954757268	1.0121409549998408	0.6584157158049655	1.3937703946249627	0.24204288733076937	0.7055664248974273	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	1238.0	53.0
15970000	-239.53829532067377	-21.719389078511735	-217.81890624216203	0.5882491442734737	0.11931674138335066	0.02182138442776642	0.2580249174536635	0.012587812461745743	0.020738835637344702	0.004867606188988469	0.17590459923311416	3.9305569377221494	0.3772868124582825	5.667054939845396	1.031397370330343	1.2269982704171285	1.8748368244726723	2.4720138503406095	0.8000625596594798	0.021814578981343598	0.16494467211537037	0.4038999457891078	0.18825248569332328	0.027139245134167125	0.1036788462745814	2.0151567766199983	1.0422496686191627	0.896177980099862	0.020797995884954644	0.568272892512431	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	15.0	479.0	88.0
15980000	-230.25510762652777	-15.42550908346718	-214.8295985430606	0.00611528452220067	0.15163477033650768	0.1250944728314879	0.29541941256214715	0.42173605974765677	0.07380101138774059	0.00400772354626286	0.06721698078195441	0.6442132271985359	0.729325293422972	0.18560470794508757	0.024130068685455263	0.36995956288339205	0.4807330560601565	2.0241638742909247	0.2087413967510975	0.3180724150490987	0.1004685901189998	2.7265256834657614	0.43136358381726086	1.7658381896870832	1.6496080510849964	1.6549126642959273	0.6303305030805195	1.7487847276576058	0.05100753908442643	0.435378097734466	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0	1242.0	62.0
15990000	-230.65356780809358	-17.588345080422922	-213.06522272767066	0.14680953127159257	0.12928555993495272	0.11164208877148984	0.3761573829003063	0.23610543712165855	0.009065130031233395	0.004432313516758251	0.24321928040556767	1.09969730796465	0.7298761863466485	0.4232878973615827	2.1779593523661847	1.0502852206183404	0.19936201236216036	0.9462117798291069	0.25555297296006346	0.7831590471337965	0.7793952771973838	0.1523977530117943	0.35195820623196666	0.7940335086592452	3.3767537162005827	2.414003869506245	1.415313438976798	2.3195015224493245	0.6778694532615462	0.08604545930360502	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	14.0	1233.0	61.0
16000000	-241.95308975926957	-20.453426478172155	-221.4996632810974	0.34602291537338614	0.06028824197401372	0.26413436436327253	0.11537519519957426	0.21417928308975318	0.07353078696965928	0.005624521590330432	0.06854657860396408	2.9824565791763153	1.1268569228836993	0.0779190666150599	0.36613700181872727	1.6585466513230491	0.9164386498369894	2.3840600066982827	0.0949044705742674	0.3639344055597877	3.061044452799496	0.08060240814931846	0.7008916119722443	0.030350013453313895	0.15922164873291783	3.199371708715367	0.7136929550718176	1.126128216060631	0.19720762262007768	0.6675011640784999	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	1233.0	81.0
16010000	-233.62077560724015	-18.628753250015123	-214.992022357225	0.13405439879559777	0.17223157646448153	0.14151163379688808	0.28194563642914056	0.270256754513892	0.01564785957261701	0.008013189047652077	0.34192481358088395	0.28848777372600737	0.7892114202458038	0.252414212317517	0.41232399990506985	1.7585145065591048	0.0024380355953231817	0.3414913213104071	0.15269811408591755	0.04979933374766521	4.918496905578786	1.2034224494491073	0.722855655281809	1.5504199406187014	1.4562660974609731	1.6563803859491064	0.23378768295890304	2.679730014430668	0.1611108668892919	0.6237554512390833	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	16.0	1238.0	94.0
16020000	-222.00480747601682	-13.008859014241501	-208.99594846177533	0.027077814935305422	0.08363213486450394	0.10137582729835629	0.10471184049273267	0.6832023824091015	0.009652589775095033	0.00454213907388475	0.26381491092888604	0.1886598185588502	0.6792201239464097	2.7973482000742598	0.05772362311532868	0.6934832661235043	0.5683198355461098	0.6839498547900058	0.2657802751100795	0.1549056960847327	0.42649197987748017	0.580142285326264	0.3432966996568774	0.35281731906930497	2.0546067952871554	1.6774564159462289	1.324474420999587	2.6923358680542773	0.15961269295829802	0.43701412344401075	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	11.0	1233.0	69.0
16030000	-239.56634484102025	-25.058601693715893	-214.50774314730435	0.19863529834329202	0.0477338007033595	0.44497159227019323	0.11670235650744079	0.1919569521757143	0.4963813761094342	0.004912222381413852	0.7446823772241775	0.3126030825087595	1.3291244862707927	0.33070632670836697	1.4544536979780684	2.5572238145523727	0.09573846128923053	0.6877240534344127	0.29164000607277096	0.11192631770739145	0.9459025079489901	0.6409632953518707	0.6415392951661284	0.4609860129659485	0.8901644981829209	4.640952081099943	0.30478754484030374	2.555774788170102	0.8776785665311473	1.2271226916484574	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1238.0	65.0
16040000	-231.65464096931817	-18.209335485585957	-213.4453054837322	0.22379412448887953	0.11530102393790245	0.10069741387061747	0.39895715300097156	0.1612502847016288	0.018431990654397587	0.006373602403724	0.16027285925127652	0.16822213773366865	0.3890720478646434	1.1747004074800973	0.41116326328522407	1.2208863362811802	1.1939912315625545	4.335824392789236	0.2707804491117903	0.5622374718799371	0.48850111884652797	1.0540854865207767	0.24744130989750998	0.4862228134108428	1.8824410954675102	1.431350621521846	0.8491027168176256	1.1155039845036605	2.3550933838775863	0.5104412007183605	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	13.0	1238.0	74.0
16050000	-242.85810999225447	-22.30463769789765	-220.55347229435682	0.16623179673544677	0.17762620876130522	0.15292250299991433	0.47680497823714674	0.026414513266186643	0.01299739197746289	0.005616377024520076	0.30915339008558873	0.43464884166385687	1.6442143361431245	0.6405659212612951	0.32737089559387395	0.5015492005328306	1.1218444322843348	0.4793581205989704	0.3147104710840659	0.43689113665316015	1.9726910143815326	1.8551840379597486	0.26561310413631517	2.8347379201539518	0.6827526572043648	2.701838782178908	3.723627665788289	2.8021671201834932	0.8588041155177928	0.5988415709442375	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	14.0	1238.0	69.0
16060000	-232.88262251357062	-17.55282963134641	-215.3297928822242	0.14820612776052516	0.07272190620357777	0.020506631131857467	0.7265142404446672	0.03205109445937243	0.18290821889434336	0.006183783768910346	0.2931896245620618	1.0920646785409636	0.22763134319577033	0.9810767079529699	0.1960493961241315	1.0812989010640202	0.22266762139786492	0.8035250150285921	1.5849938015549023	0.23655395927240802	1.7630663999795144	0.1446923587661638	0.18394356143403845	2.053893632519665	0.2651855569061714	1.6342951818629974	1.008143883420485	1.6767390164920368	0.9185652972670652	0.5153372863661576	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0	479.0	94.0
16070000	-226.65297089095498	-15.478378888419854	-211.17459200253512	0.05212964327332861	0.2897033410946267	0.3465260375380899	0.13927675248586183	0.17236422560809295	0.027328256041861444	0.005458037219933494	0.18315986725145303	1.0241274723433362	0.5737706820202365	1.2144530632440003	0.9955003483080755	0.6206706308562788	0.026681083359336666	0.9797088436053988	0.39200872625247185	0.053757572062924204	0.21835313445823848	0.6183361978689005	0.5914276440006649	1.4454743625962365	2.249080668189419	1.5860695357797956	0.13476842024073057	1.8235850615668385	2.8387944305429134	0.0022064103343765913	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	11.0	1235.0	70.0
16080000	-234.50378045019676	-19.007768429196073	-215.4960120210007	0.5425313112378494	0.08703765439456779	0.01183621015679931	0.10633380687634467	0.25226101733443895	0.10746952294637775	0.006931052973077463	0.4039902928993039	0.6797703498019275	0.8422000679789755	0.7692507625993144	1.5031375212860105	1.4817348281574405	0.0685830632551583	0.5626567242579704	0.1210548571444442	0.11991127086947924	0.18518902556912084	0.23277943432448242	0.5608698738771322	0.3304607286563998	1.4691353774223466	2.525076725561335	0.05537361565180737	1.8147860514151402	2.109832867378023	1.1195036001332361	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	479.0	95.0
16090000	-230.4950339574962	-19.690626926068823	-210.80440703142736	0.47770314930040225	0.13722142013386923	0.19646190590626011	0.0045522284292792495	0.18406129623018921	0.014963860819699897	0.005458963497667548	0.5293934536643393	2.0700370824513734	0.6559628963714998	2.0582176703302975	0.9067142658777688	1.1263159048663574	0.8991452349065818	1.4632697545969753	1.962966140225361	0.26711900665462485	0.7248823448071423	1.1987088939157011	0.291096898744819	1.0350031914207654	0.19406400388687645	1.522757806207598	1.8541278504797412	1.7847778703459778	1.314175695823983	0.7652749206863939	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0	479.0	77.0
16100000	-230.05596805138197	-17.426551563717602	-212.62941648766437	0.08843454413292609	0.07963240660753729	0.035188550324704804	0.22170154538043577	0.575042953554396	0.07046257351850398	0.005942361430958292	0.2472226254934245	0.09317639500103113	0.4763546886235565	1.1691485334641576	0.25747861371584685	0.5770790152130392	1.6285262799121054	1.7195019476947988	0.5216442819969986	1.8056398708633752	0.34800773207630326	0.666100105250009	0.362401838122022	0.09675881762871846	0.885478890822638	1.6148487198306625	1.1540978288565296	2.3020762921383957	0.518805939281273	1.3041524719162458	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	13.0	1238.0	67.0
16110000	-236.44109711263195	-20.370052027771294	-216.07104508486066	0.022834867957143692	0.4070622236645304	0.018004811210526977	0.29002881704524075	0.26206928012255815	0.002716315847147821	0.005787917229406018	0.18275315988632723	0.25164182693450843	1.0306938074372853	0.7360382005974605	1.6392883819775983	0.845862056435924	3.8472519579520656	3.867413714767786	0.6375820409014784	0.22779175374213212	0.12492994863457417	0.8557201914927395	0.018550830978676554	1.0409610512390688	1.9424078221186885	0.7784374926584451	0.7159609898506182	2.6949109677099643	1.1809885660043906	0.6074620294873526	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	14.0	1238.0	69.0
16120000	-233.1677297836246	-19.917157062602918	-213.25057272102168	0.08747480970101873	0.15795421617298844	0.6354756751417893	0.060985777772468636	0.05810952121173474	0.015774433657319023	0.006152635204943414	0.22475576073081627	0.38191452500814443	0.8212257169799343	0.35224239539219576	0.5853597406108483	2.2842668420565224	0.039520646125105724	1.742647941270986	3.0922101836514604	0.160707815314187	0.3081412482067007	0.5822097836603849	0.45212371047806776	0.6499336933380137	3.9652974628198256	2.0122312950518078	0.19474515758009353	1.9935201473336648	1.006832225686813	0.14395514025159298	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	16.0	1238.0	82.0
16130000	-231.45555381842644	-21.609217848887745	-209.8463359695387	0.38128390985544364	0.05831563549780541	0.029456718700525016	0.18120914674379537	0.34973458920243017	0.01350632684502262	0.0041644167506493515	0.38056053515967975	3.006795030043671	0.6715533375876196	2.649372038840665	0.25951307319944344	1.4102443824692605	0.010279366900347107	2.6746829796104654	0.15049377030676092	0.05167165063263478	4.39137795499811	0.8016990459200319	0.46179111000908807	0.227352437424901	1.459075350289844	0.811117162107518	0.9383680802410375	2.159636632121082	0.30512459281797694	1.9328207366316512	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	1238.0	68.0
16140000	-230.5145648425821	-17.806557139510446	-212.70800770307167	0.41808562127904986	0.046444905701338086	0.11294665052405056	0.2808220265526392	0.14170079594292193	0.07072882530803147	0.0074244464941909255	0.2883138347000526	0.06276587868211922	0.7769063344955697	0.2867766204907713	0.3232130531987697	1.3111106339061065	0.5432875475734714	0.13372792339358186	0.5374867581200674	1.736243580480806	2.4503221425666535	0.8582552171102731	0.5733434165292749	1.47127914084703	1.0150070906637494	1.3576248412415008	0.09476041257286258	2.3040243594094845	2.0758348665860993	0.1641596860431111	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	12.0	1238.0	88.0
16150000	-241.2555040250214	-17.994777692414267	-223.26072633260713	0.2606949355596097	0.1703018688279944	0.33616803871034634	0.08897756665207074	0.1438575902499784	0.05112733984525124	0.004755712364611256	1.3880743929065134	0.5581269345517731	0.9782972073858999	0.7893015537709421	0.24975730741159746	1.1367614606433853	0.11982520993307691	0.42829510803863496	1.1750977985984608	0.09983798538523889	0.7875913024893678	2.6072778455584276	0.8496539981078252	1.402655718496947	1.5075841575755324	1.9385998129667303	1.5458201182532615E-4	1.7144962330182603	0.15401812863738584	0.17151059904052274	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	15.0	479.0	90.0
16160000	-248.90905893557948	-30.108099338175563	-218.8009595974039	0.3489166730528319	0.0725362375049858	0.044592384666490154	0.3880065417854851	0.14594816299020663	0.07027942777669242	0.004044644362342493	0.837114605167037	0.7549981408971957	2.312300837879963	0.057356740156087334	3.482856804389024	3.7390154386016627	0.1709725655788369	1.485128938000421	0.25166498712249186	0.9438735284536737	3.4396497907428225	1.9536087344770117	0.5368858041173448	0.018288996849728775	0.5918819418322759	2.468276665321512	1.6449701780447388E-5	4.350914729590554	0.8319075285920842	0.4915443304019981	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	1238.0	64.0
16170000	-230.93847050248667	-19.593727334841013	-211.34474316764565	0.12288431169739633	0.3140107254626508	0.10602527491394889	0.18201751975981045	0.2750621681661931	0.020870665749185266	0.004711461065357751	0.2016141327489751	0.6665325842179299	1.207628348662356	1.4066887357097901	0.2970627723770496	3.8187185584827743	0.3481401870516418	0.20835046421564518	0.04270217480589895	0.3264093671331428	0.12199598882651808	0.5886055810193653	0.40204073054239486	0.9482629620559268	2.3965694680142464	2.206757806668865	0.00236150134833459	3.556412432393462	0.6081231749141794	0.5266200112680979	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	17.0	1238.0	69.0
16180000	-227.46839895043948	-16.653782578927554	-210.81461637151193	0.15973765409360352	0.20908786270825275	0.51057832566268	0.07133266884184661	0.04926348869361659	0.060204394423785015	0.004872201109536866	0.2938340915673772	0.22253010067307152	0.7854474654364455	0.10670427684522422	0.4139835445294021	1.9618112275233448	0.24606611855872237	0.4108809694428488	0.6329670418975344	0.23387030948749957	0.5279971428988391	0.49673803784541704	1.1518204970264043	0.3724150820094478	2.34380154667716	1.7217428901477307	0.4921036736529137	4.427604704000787	0.12016397482352757	0.25778874189984974	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	13.0	1238.0	70.0
16190000	-230.71947482013277	-20.630049985883414	-210.08942483424937	0.016626029101056622	0.7672176738407414	0.02936881622479126	0.04163168978887008	0.1451557910445402	0.01270039356249611	0.006032691178133754	0.2497376638097883	1.1667131811567344	0.7512014164482369	2.2953346911758787	0.5041150799476773	1.6055067108415866	0.07361074179610293	0.6989313368579074	0.183143652045953	0.6605805520843994	0.7484615661606054	2.7907867243518854	0.32325494076503203	0.26169355547223694	3.4863681126652786	1.9052433566133138	1.3592835524794582	3.234437909177997	0.0947955574560361	1.0295506865771809	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	12.0	1238.0	73.0
16200000	-228.4544613295036	-12.904751443584686	-215.54970988591893	0.05544555502146531	0.10509188232153183	0.3247961839663935	0.07639362398297299	0.43827275470763605	0.07302484777961156	0.0042402868945043085	0.21873619251878895	1.0286023290605202	0.6618789521312334	0.39484846098472337	0.20818729287473522	0.4658414780140351	0.06810880949726104	0.5422860076161141	0.1265093817442042	0.10030972440695579	0.3993468941541485	0.31066490481986125	1.4204883945408275	0.07433685590990441	1.1965289275467297	1.8199673400599712	0.7495740237497374	1.2339095537645353	0.16888059711303854	2.271467901887127	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	12.0	1238.0	66.0
16210000	-226.24454216662332	-9.896006905722897	-216.34853526090043	0.08646006580836489	0.061387655571236946	0.0371308104223476	0.47517640172666814	0.3398450664713819	0.0023187924120474006	0.006303383933777288	0.2809433129357724	0.7061634359754925	0.2093696897163359	0.014856676371659383	1.0650753611990738	0.5640923495081105	2.1221020524889638	1.4833857497706533	0.17264198031290526	0.21600923582163925	0.48334168739349426	0.5285617385215796	0.02150123676157667	0.4142381295682406	0.33816715760078153	1.315971528401836	0.3716514182211669	1.7646393007675705	0.08397662383030369	0.24586275294977736	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	14.0	479.0	98.0
16220000	-232.1605963962958	-15.126936207498435	-217.03366018879737	0.22311776805693595	0.06778199375879115	0.056224528457016365	0.15324263885110562	0.4996330708761504	0.004773208369251752	0.007240352175585491	0.10307057093566784	1.7060959077678242	0.6282245688421447	0.16495770135209975	0.43631867809961755	1.3015371583093271	0.14337828544728687	0.57234995877544	0.27503109308779317	0.1371680357654014	1.7155437418568933	0.5049009088810246	0.49943709571963313	1.7479902996092371	1.651811981562663	2.2585809242422585	0.6832636062005666	1.6708696141599302	1.438584644399286	0.44817026252208153	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	240.0	65.0
16230000	-221.72546885705702	-7.448917686671267	-214.27655117038574	0.07650572648351991	0.2968617494760013	0.3170637903360046	0.00565159122728931	0.30391714247718427	0.009234334473521765	0.004379068654720996	0.27870809027779525	0.6425779096488755	0.31881118996908736	0.5161524068524882	0.35822048694731956	0.2271125584902142	0.43535670593374015	1.0446638485354678	0.6187621549117805	0.08970284270944187	0.04937990190629326	0.1644865421275681	0.0765946374843679	0.28419263120797694	2.028685180765006	0.6349577091909367	0.536058079434633	1.109339016715157	0.18129331623021688	1.127137551927747	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	12.0	1235.0	76.0
16240000	-226.40120034992844	-14.502123869726743	-211.8990764802017	0.14494708164474795	0.29088464748995446	0.1170097158251326	0.11062088373949114	0.3365376713006732	0.04610666612988696	0.004787283882451842	0.26225805795741514	0.13805608731008945	0.295920271475704	0.41173077790187385	0.4607221182899152	0.9401267952942509	1.3444712980139901	0.029152264699453492	0.2987073440208843	0.20303778746823414	0.41125433247843873	0.9510213817577534	0.3054553371946093	1.3238140298705448	0.5305814131371084	1.790856650096883	0.23942021987259282	2.0792632877128057	1.9967176476812911	1.8850590618728524	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	11.0	1238.0	61.0
