#node	date	numeric date
NODE_0000183	1465-02-11	1465.116940
NODE_0000309	1584-09-27	1584.740089
D/AJ131956/Germany/1986/Germany/	1986-01-01	1986.000000
NODE_0000310	1753-06-02	1753.419570
D2/KJ843187/Argentina/2011/Argentina/	2011-01-01	2011.000000
NODE_0000311	1998-06-22	1998.473725
D3/JX470760/Argentina/2008/Argentina/	2008-01-01	2008.000000
D3/KC012652/Argentina/2009/Argentina/	2009-01-01	2009.000000
NODE_0000198	1687-04-20	1687.301175
NODE_0000202	1824-06-24	1824.480407
NODE_0000218	1824-06-24	1824.480407
D3/JX898686/Sweden/1975/Sweden/	1975-01-01	1975.000000
NODE_0000302	1957-05-12	1957.362993
D3/JX898687/Sweden/1975/Sweden/	1975-01-01	1975.000000
D3/JX898688/Sweden/1975/Sweden/	1975-01-01	1975.000000
NODE_0000305	1889-08-26	1889.652127
D3/JX898689/Sweden/1986/Sweden/	1986-01-01	1986.000000
NODE_0000306	1957-08-02	1957.588184
D3/JX898690/Sweden/1996/Sweden/	1996-01-01	1996.000000
NODE_0000228	1996-01-01	1996.000000
D3/JX898692/Sweden/1996/Sweden/	1996-01-01	1996.000000
D3/JX898691/Sweden/1996/Sweden/	1996-01-01	1996.000000
NODE_0000312	1717-03-10	1717.191604
NODE_0000313	1922-12-17	1922.962893
D3/JX898697/Sweden/2009/Sweden/	2009-01-01	2009.000000
NODE_0000314	2008-01-01	2008.000000
D3/JX898698/Sweden/2008/Sweden/	2008-01-01	2008.000000
D3/X898699/Sweden/2008/Sweden/	2008-01-01	2008.000000
NODE_0000316	1788-04-25	1788.315508
D/G10442a/Belgium/1992/Belgium/	1992-01-01	1992.000000
NODE_0000317	1832-10-07	1832.767085
D/U95551/USA/1997/USA/	1997-01-01	1997.000000
NODE_0000318	1914-11-20	1914.889509
D/KF779224/USA/2002/USA/	2002-01-01	2002.000000
D/KF779241/USA/2004/USA/	2004-01-01	2004.000000
NODE_0000319	1863-09-16	1863.711565
D3/JX898694/Sweden/2008/Sweden/	2008-01-01	2008.000000
NODE_0000320	1881-09-01	1881.670637
D3/JX898693/Sweden/1996/Sweden/	1996-01-01	1996.000000
NODE_0000321	1993-09-12	1993.700100
D3/JX898695/Sweden/2008/Sweden/	2008-01-01	2008.000000
D3/JX898696/Sweden/2008/Sweden/	2008-01-01	2008.000000
NODE_0000322	1425-09-21	1425.724714
NODE_0000323	1459-08-08	1459.602514
D/45a/Belgium/1984/Belgium/	1984-01-01	1984.000000
D/FJ349212/Belgium/1998/Belgium/	1998-01-01	1998.000000
NODE_0000324	1446-04-25	1446.315932
NODE_0000332	1687-02-21	1687.144297
NODE_0000333	1968-06-22	1968.474951
D/KF779340/USA/2001/USA/	2001-01-01	2001.000000
D/KF779341/USA/2002/USA/	2002-01-01	2002.000000
NODE_0000334	1933-04-10	1933.274055
D/KF779376/USA/2000/USA/	2000-01-01	2000.000000
D/KF779377/USA/2000/USA/	2000-01-01	2000.000000
NODE_0000325	1564-03-25	1564.232292
D/KF779223/USA/2002/USA/	2002-01-01	2002.000000
D/KF779217/USA/2000/USA/	2000-01-01	2000.000000
NODE_0000327	1647-04-02	1647.253398
NODE_0000328	1732-08-14	1732.621203
D/KF779229/USA/2003/USA/	2003-01-01	2003.000000
D/KF779230/USA/2003/USA/	2003-01-01	2003.000000
NODE_0000329	1665-05-07	1665.347988
D/KF779228/USA/2003/USA/	2003-01-01	2003.000000
NODE_0000330	1808-06-02	1808.418937
D/KF779226/USA/2003/USA/	2003-01-01	2003.000000
D/KF779343/USA/2003/USA/	2003-01-01	2003.000000
NODE_0000335	1458-10-11	1458.779518
NODE_0000336	1567-04-02	1567.253578
D/KF779225/USA/2002/USA/	2002-01-01	2002.000000
NODE_0000337	1729-04-17	1729.295046
D/KF779219/USA/2001/USA/	2001-01-01	2001.000000
D/KF779222/USA/2002/USA/	2002-01-01	2002.000000
NODE_0000338	1550-06-22	1550.475721
D/KF779380/USA/2003/USA/	2003-01-01	2003.000000
NODE_0000339	1679-08-04	1679.591628
D/KF779292/USA/2000/USA/	2000-01-01	2000.000000
NODE_0000340	1763-09-02	1763.672997
D/KF779289/USA/2000/USA/	2000-01-01	2000.000000
NODE_0000341	1817-07-25	1817.564418
D/KF779216/USA/1999/USA/	1999-01-01	1999.000000
NODE_0000342	1838-01-30	1838.084868
NODE_0000343	1864-11-23	1864.897356
D/KF779318/USA/2000/USA/	2000-01-01	2000.000000
NODE_0000344	1875-10-14	1875.786996
D/KF779218/USA/2000/USA/	2000-01-01	2000.000000
NODE_0000345	1954-06-20	1954.468319
D/KF779301/USA/2002/USA/	2002-01-01	2002.000000
D/KF779302/USA/2002/USA/	2002-01-01	2002.000000
NODE_0000346	1953-06-13	1953.450219
D/KF779288/USA/1999/USA/	1999-01-01	1999.000000
D/KF779303/USA/2002/USA/	2002-01-01	2002.000000
D/KF779296/USA/2001/USA/	2001-01-01	2001.000000
NODE_0000349	1999-01-01	1999.000000
D/KF779212/USA/1999/USA/	1999-01-01	1999.000000
D/KF779285/USA/1999/USA/	1999-01-01	1999.000000
NODE_0000126	0091-07-07	91.515957
D/JN664927/India/2010/India/	2010-01-01	2010.000000
NODE_0000125	0270-10-23	270.811641
NODE_0000110	0330-04-25	330.317370
NODE_0000111	0486-06-20	486.470595
NODE_0000112	0564-06-26	564.485016
D/HQ700511/NewCaledonia/2001/NewCaledonia/	2001-01-01	2001.000000
NODE_0000113	0840-12-25	840.985301
NODE_0000114	0943-11-17	943.879498
D/AB555496/Taiwan/2009/Taiwan/	2009-01-01	2009.000000
D/AB555501/Taiwan/2009/Taiwan/	2009-01-01	2009.000000
NODE_0000115	0972-09-17	972.712471
D/AB555497/Taiwan/2009/Taiwan/	2009-01-01	2009.000000
D/AB555500/Taiwan/2009/Taiwan/	2009-01-01	2009.000000
NODE_0000116	1345-03-06	1345.178905
NODE_0000117	1727-10-17	1727.796170
D/JN792907/Greenland/2004/Greenland/	2004-01-01	2004.000000
D/JN792908/Greenland/1998/Greenland/	1998-01-01	1998.000000
NODE_0000118	1395-11-10	1395.861957
NODE_0000289	1919-08-22	1919.642956
D/JN792903/Greenland/2004/Greenland/	2004-01-01	2004.000000
NODE_0000290	1998-01-01	1998.000000
D/JN792910/Greenland/1998/Greenland/	1998-01-01	1998.000000
D/JN792909/Greenland/2004/Greenland/	2004-01-01	2004.000000
NODE_0000121	1410-02-22	1410.147194
NODE_0000122	1705-06-10	1705.443406
D/JN792911/Greenland/1998/Greenland/	1998-01-01	1998.000000
D/JN792912/Greenland/2004/Greenland/	2004-01-01	2004.000000
NODE_0000123	1501-03-18	1501.212883
D/JN792904/Greenland/1998/Greenland/	1998-01-01	1998.000000
NODE_0000124	1728-07-02	1728.501434
D/JN792905/Greenland/2004/Greenland/	2004-01-01	2004.000000
D/JN792906/Greenland/1998/Greenland/	1998-01-01	1998.000000
NODE_0000109	0397-04-05	397.262561
D2/GU456635/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000108	0529-11-16	529.878496
D/MB67/Belgium/2006/Congo/	2006-01-01	2006.000000
NODE_0000031	0547-09-26	547.738220
NODE_0000015	0573-05-22	573.390844
NODE_0000004	1042-05-07	1042.347779
NODE_0000006	1124-05-03	1124.336845
D/FJ349208/Belgium/1998/Belgium/	1998-01-01	1998.000000
NODE_0000007	1216-08-25	1216.650632
D/MB35/Belgium/2009/Rwanda/	2009-01-01	2009.000000
D2/AL68KM/Belgium/2006/Belgium/	2006-01-01	2006.000000
NODE_0000002	1073-03-22	1073.223297
NODE_0000003	1419-05-09	1419.353848
D/JQ687530/Serbia/2008/Serbia/	2008-01-01	2008.000000
D/X72702/Germany/1993/Germany/	1993-01-01	1993.000000
NODE_0000001	1808-11-09	1808.859634
D/FJ349206/Belgium/2005/Belgium/	2005-01-01	2005.000000
NODE_0000000	1949-05-24	1949.395197
D/31a/Belgium/2005/Belgium/	2005-01-01	2005.000000
D2/AL74BML/Belgium/2005/Belgium/	2005-01-01	2005.000000
NODE_0000008	1081-12-17	1081.963577
NODE_0000009	1160-10-07	1160.768310
D/AY341335/UK/2003/UK/	2003-01-01	2003.000000
NODE_0000010	1509-11-03	1509.842900
D/FJ349205/Belgium/2005/Belgium/	2005-01-01	2005.000000
NODE_0000011	1549-02-23	1549.149824
D/G10315a/Belgium/1994/Belgium/	1994-01-01	1994.000000
D2/AL67VP/Belgium/2006/Belgium/	2006-01-01	2006.000000
NODE_0000012	1328-12-18	1328.964490
D/EU414139/Belarus/2005/Belarus/	2005-01-01	2005.000000
D/JQ687532/Serbia/2008/Serbia/	2008-01-01	2008.000000
NODE_0000014	1568-03-05	1568.177776
D2/GQ477455/Poland/2006/Poland/	2006-01-01	2006.000000
D2/GQ477457/Poland/2006/Poland/	2006-01-01	2006.000000
NODE_0000016	0713-09-18	713.715212
NODE_0000017	1095-09-29	1095.746182
D/FJ349218/Belgium/1999/Belgium/	1999-01-01	1999.000000
D2/GQ477454/Poland/2006/Poland/	2006-01-01	2006.000000
NODE_0000018	0739-04-11	739.279243
NODE_0000019	1046-12-27	1046.991084
D2/JN642162/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
