# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 14 23:47:32 CET 2022 [seed=666]
# -overwrite -seed 666 -beagle_cpu HBV-D_phylogeography_markov_jumps.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates
0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0
10000	0.9932999119151072	1.1659680346249066	0.7140980800975055	0.6999948330849436	0.7408651895959991	0.5146675641001409	0.08473043989042528	0.7706087733744521	0.0053215851945953765	0.5737313404816192	2.1125358173840736	0.09517404789922396	0.2950768026364441	0.2378158197016971	0.2975375667126727	1.7666504668289407	0.309894449806736	0.27754866421782365	1.551785825501387	1.690985000439083	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
20000	0.16136849232486689	1.6409213700364298	0.2089655169383762	0.8426480670325442	0.25508814659088913	2.657794872821401	1.1507344602949772	0.6225056769401633	1.5259542739131815	0.8839448526275773	1.0838930014481933	0.43106259529214647	0.21508949220923085	0.7238724857273773	0.11189409997762438	1.5754544862232212	0.10293925609187514	0.8677473099624008	1.9139054749044853	1.1884867147185156	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
30000	1.4168160124158347	0.006057617984017055	1.8011427951387147	0.5511436573584048	0.5027695887722615	0.8446947812150888	0.40077729932299566	0.5561657676350057	0.5112802534251064	1.4066253724405764	0.17189557535466227	1.212192465901681	0.3213875113572076	1.0360267471181723	2.8162535716767896	2.449725020612498	0.7381846045171397	0.6918491652059591	3.3368499031266343	2.1587031529197027	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
40000	1.9755276056177078	0.15474031669512175	0.9379730274889193	2.682011097361967	0.7198454239785297	3.067205073512121	0.2726352015685384	1.2242515384771209	0.3306267708597201	1.0160994654445756	0.15509634978153422	0.4862403087120682	1.0664407346928513	1.0308515008982087	2.2299086825264163	1.9149133047221745	0.3513387970439144	0.6799167776832895	3.7121409924529054	1.4821290294160063	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
50000	0.6814736592684846	0.24710219840378753	1.0786245141866573	1.6190659128576743	0.5943135994039438	0.3195617096791041	1.5958343751492912	0.4543406915592724	0.9034084040246564	0.6965015294375516	0.8038009074032544	5.211504261546808	0.14519714975892717	0.3489402555063763	3.059900297798997	2.655437354165312	0.7527070415064316	1.0601355867624336	1.7508572315187028	1.2276893953888512	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
60000	0.3070075225509403	3.1937453573488352	0.3580631954522505	3.1294877681793754	0.363025874092699	1.7714956953242909	0.536149901395623	0.4119311447496411	0.8259212858045655	1.3693745830833026	0.017482228445099536	0.6645051145809068	0.7272950723895342	0.7114926814913898	0.3861337243557498	0.9980388094653032	0.5982454678752266	0.6062853689864933	1.9216228240991018	1.6679267196790397	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	12.0
70000	0.04715711635273439	0.7477742282136803	0.5993256518310284	2.2526971969039415	1.1528186101414546	0.2102988776053515	0.6405271931328363	0.5025122656473149	1.1911235471937525	1.5586468493722188	0.07464822183925018	0.6610656282539601	3.17863034604298	0.5295639216170853	0.11664860664698391	1.2329343749586446	0.07693200524610476	1.2112818657242193	2.347654602814723	1.291549820830659	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	10.0
80000	1.0008197399076653	0.4651019838359336	0.43230393520268007	1.2273896603475674	0.44201233747637275	1.0471948498477202	0.11356251560488416	1.1090946450058765	0.11411326872112494	1.561005236901487	0.24737323497834698	0.5378674303344841	0.5654497288997492	0.9261066318506417	0.549364550455843	1.9059361246781352	1.2269330411356725	2.1129361000630174	1.9957317302918032	1.5423836808108462	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	12.0
90000	2.006618564784068	2.9274601217439726	0.8237309594902978	0.1458389965188182	0.8731952721853097	0.9534262411395815	2.0818328092874903	1.2157294585025118	0.30989634151477363	2.1129255801846716	3.6930144427604916	4.411807207470386	0.1766450603507625	0.961291998933329	2.0399246788186565	4.781413264299537	0.011202397446013845	1.6014547075565888	3.4992072032416015	2.6541791907181387	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0
100000	0.035063576566272465	0.7348430916614129	0.6456147638715641	0.6583754880186217	0.9918743596023087	0.46018060487126705	0.052102182880332866	0.14180457601582874	1.091253979028739	1.0011290186585209	1.8306067107928226	5.102471973357825	0.4443941792336339	0.770835046250807	0.5488861040871194	1.6385971972436144	1.209859517007594	2.555537844052081	2.400293553400032	3.0286452721898693	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
110000	0.5322863391483009	2.7720976223044085	0.6744242853727287	2.0970642938069184	1.3523060976136927	0.1271284040354891	0.03840341537072869	0.9845210518679786	1.6804387865268506	1.290664010430536	0.6248501015292848	0.1631596629635799	0.10325784388614516	1.2110939999203443	1.2267776369447234	2.170164144654096	1.3418084689313303	1.5051119371475477	2.6233900973200472	4.000969580481156	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
120000	1.5726157990847252	0.8487141370705463	0.1818295323771064	0.8627527049380429	0.7125260433353299	0.4335005449592085	3.517935377312944	0.20763351294980148	1.1146825730451813	0.7796671419836159	2.6133900176284004	0.16448899458474003	0.7081870905444103	0.8274167177357646	2.4952785063422036	1.2535347773175227	3.038231850381863	1.7510634009319752	1.6684732645709937	2.0874639752642024	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0
130000	1.3931945625664262	1.6852328043636082	0.8890064406067657	0.41451920267800757	2.093197713268413	0.3519527653044637	0.05720247757165075	0.4819260207376918	1.4342891140628697	1.1214718682749554	0.7484712857347104	1.0219688043735045	0.145250381916823	1.0431355738256827	0.05026048780139009	2.276407492965596	1.2858384277538244	2.020973317742538	2.1102797422572173	1.7025191715239443	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
140000	0.12770528464790357	1.5127934008006483	1.0011537089421736	1.5980238850028516	0.7046229949676084	1.1468542122744996	0.7881601180511392	0.2787360527762467	0.7005549874356938	0.6753680862313641	2.524915450578393	0.8088296120005605	0.8235961078467704	0.8141918501149935	2.932075092150759	4.2541650437015095	0.7891203457518103	2.3738750281645444	1.9241987299547425	2.1782686660891657	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
150000	0.4582995254012624	3.9790306861906672	0.7018840967780401	0.22417516064620543	0.5654082890431616	0.10164744769565831	1.0621603840242246	0.43348853148848854	1.7464441122720147	1.4782360483258123	0.030053906879774057	0.68718432799098	0.5457578538636626	0.3822458574594908	2.042868543831208	2.703428083445445	0.05015325044278758	1.1692816829882096	2.642074244247033	2.3902499431297177	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
