# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 14 23:47:32 CET 2022 [seed=666]
# -overwrite -seed 666 -beagle_cpu HBV-D_phylogeography_markov_jumps.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	location.branchRates	c_location.count[1]	c_Africa_reward[1]	c_Americas_reward[1]	c_EastSouthAsia_reward[1]	c_Europe_reward[1]	c_WestCentralAsia_reward[1]	c_allTransitions[1]
2740000	-447.2598345904126	-70.84879736783601	-376.41103722257657	2.3135487766389758E-4	2.3135487766389753E-4	1.8948075916204923	1.3689483958366033	0.7311717504522934	0.04182164549563719	0.33282294082305036	0.08750049456995315	0.496466019441421	1.0929597703007492	0.9679871148224606	1.4221644838983045	0.2565942275167171	1.6591340967873947	1.3718470109414345	0.5646469883932006	0.4547408552292614	2.0869140859309208	2.212985473202267	0.5686870443974321	1.2088358326136106	2.406966834803571	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	92.0	30036.036593452223	12975.17869435111	51471.626696900144	30802.78749665523	122007.13924384506	93.0
2750000	-435.1265880038331	-63.419159692237216	-371.7074283115959	2.2084579844647422E-4	2.2084579844647455E-4	0.08582195445615204	0.8464854195492921	0.20407007989699372	0.703601329906278	0.5330349364171493	2.451742523327818	0.1876668494968993	0.707348309503354	3.022335407018839	1.7841533600134782	1.8299893150838298	1.7954087044018117	0.8268544281662891	0.7713431538405874	0.9876799108449964	2.874587000204787	0.09870779140169489	1.4544721898195767	2.4753974602347113	1.4546599376122076	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	92.0	26069.428630850536	14731.590858918164	42508.83612866914	24724.3330342952	101302.85482855102	90.0
2760000	-450.31408005602776	-49.882319638577044	-400.43176041745073	1.1317526950526428E-4	1.1317526950526408E-4	3.8306932787067307	2.0770505128008137	0.060761601373599324	0.5285044551461272	0.5379854580512163	0.5595464787027293	0.719798742654836	0.996943557189925	0.7713112841758111	0.6956771361936601	5.070564984805747	0.27266757436415534	0.1721892119489598	0.7924605393806335	0.6246926250439407	1.2539077240225998	1.59267672212064	0.7909361155404355	1.5166956129244096	1.0066631597595366	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	91.0	40707.850552933014	15380.968474420097	63250.20108465663	37190.552204257234	144936.58114735028	90.0
2770000	-438.9792453441309	-56.92250000540899	-382.0567453387219	1.3594849057303255E-4	1.3594849057303266E-4	1.0680287358918856	0.5851495340439872	0.3936866340270533	2.272883984480154	1.8249066819976345	4.527829196442756	0.6897454887885099	0.8060617982878847	0.39805722256251796	0.2684058691873743	0.08799428691055035	2.342522831538654	0.3071405247640975	0.6525185093320445	2.688473009098588	1.4684714408294226	4.616000094965656	0.815255058752943	2.34798367550983	1.4977606667266223	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	91.0	29947.559225300563	16828.49986785988	51846.71836600903	39021.41045564952	124238.65913022877	91.0
2780000	-437.5719330054718	-56.91640293752228	-380.65553006794954	1.8522285074351903E-4	1.8522285074351914E-4	1.774693227255466	1.0838831341790203	0.4302403021227757	2.558876295528608	0.6891173363718699	1.2231732545157254	1.422511220204609	0.6747928830628124	0.9107523683860325	1.3822506114191662	1.8534666055286868	0.9420836028617516	0.3838411936709718	1.2019478662267675	0.22612300508015437	1.9752679820636259	0.23494549393245553	1.6157615130113558	1.9573281812861765	2.1621384247819337	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	89.0	22818.50550532733	12508.775248636668	46148.51217894579	26228.674832182114	103012.18751211507	91.0
2790000	-464.89974873228874	-59.906604223903706	-404.99314450838506	1.708089559965931E-4	1.7080895599659284E-4	0.09406307800809112	2.058461741330804	0.6489685423707577	0.42671754387601213	0.07614008788792212	0.7544070324754506	0.13693975823877996	1.4563513755156374	0.47132765542176225	1.294825841304357	4.5029923508008	1.1389766579592533	0.0896622774965694	1.9863431682989103	2.486784086507288	1.8893301125964894	2.5596172848761634	1.8408913641237117	2.312758165313314	3.4870648441479184	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	100.0	25035.501512567746	13470.085935386043	44675.535882703196	24693.69977385354	107170.66641434227	101.0
2800000	-463.6302381719455	-69.63677783808808	-393.9934603338574	1.4004650195069613E-4	1.4004650195069637E-4	0.4262804844367073	1.5274239094612254	0.37897567086029976	0.9882902524640331	0.46062774775170306	0.6014466932029415	0.6523967792987206	0.28212412099991524	0.2218484769102442	1.9135624364849322	0.6725219389242282	1.242638126381102	0.2573802569595647	1.1184488215909143	0.2832770135200031	1.7630541601973115	0.4884720780089467	1.529160216276388	3.2410255711994527	4.21701670555135	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0	0.0	98.0	39726.168544543994	17608.136287998837	69086.61207388678	50524.69379366869	184000.67425569656	93.0
2810000	-456.1154669699778	-67.24510923407398	-388.8703577359038	1.600827762953362E-4	1.6008277629533572E-4	0.8930669429911712	0.5370382618886795	0.5715932093932123	1.478092059919642	0.09767373166591499	0.46593843841753607	0.535414384994572	0.2652278840706451	0.1811853745571512	1.1229360814037201	5.774549710460047	0.12169230579128375	0.3087312278144297	1.0358781558992882	0.9423723664639015	1.7153750663099854	0.40330657780767376	1.6466590531462422	3.9797515474711846	2.7701054953195747	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	92.0	29344.046359814067	17743.13700455253	61640.21054773816	37819.85877343045	152892.4690476873	91.0
2820000	-435.31680927262096	-55.22325932029986	-380.0935499523211	1.6090837625528572E-4	1.6090837625528566E-4	1.4385042867278797	0.7735855721393664	0.6386447449981644	1.9395898266411873	0.42777247587459316	0.3280131844810255	0.13218928792800472	0.5100448257908118	0.5232238860351573	0.8559615101910655	0.5079054034665762	0.4316596578707482	0.3214598981536393	0.7613730953022958	8.052600352144439E-4	1.2572655287256878	0.6914353333098565	1.2704012955414534	1.5502281070641828	0.9774923639263489	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	90.0	38293.97975295832	15444.299667326837	59853.97031628585	33567.65627332995	140685.19659729608	90.0
2830000	-432.7958187246281	-45.17708253987513	-387.61873618475295	1.5878929926085397E-4	1.5878929926085427E-4	1.1880208372927523	2.1116779620567723	0.8021020240845624	0.4815731524495108	0.3592949094677818	0.6197722636982508	0.07338509785274695	0.5897497563087956	0.6035572628098655	0.40053797299660726	0.24089571648682184	0.10254895975901965	0.03517477922929061	0.2925452899176787	5.308965711296325	0.745730628998478	0.46354390010814905	1.0512568519432703	0.7842092136870368	1.171178787239484	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	93.0	28781.767650959042	12804.528942409335	42334.69699143739	28055.235351411695	101746.67267656351	89.0
2840000	-440.05865387881715	-61.0652470595375	-378.99340681927964	1.4859421275475584E-4	1.485942127547561E-4	1.8095384225280506	0.6780354528492593	1.2785814784060086	0.14658625353386734	0.13594455074795464	1.0162389522488777	0.015935734377519693	0.8458425997413052	1.160981113203938	1.25836790614616	1.3698161249578504	0.8290013086650092	1.5946802554142427	1.1172670018306001	1.0151726730167006	3.7725211667990366	4.8652635981572026	1.1316461416844967	1.8796085454972147	2.693437620528651	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	89.0	27689.65894488855	15046.678672418519	60448.69260491581	29442.219303743143	127696.06895699017	90.0
2850000	-458.54728104764934	-70.8207134406961	-387.7265676069532	1.9098200819918728E-4	1.9098200819918728E-4	0.4914562675891919	0.8285429755962765	0.8379294546058513	0.13699741717225034	1.2336495887459136	0.49333618438277466	1.9392335315782128	0.22901989347418633	0.3272812340197411	1.013821264157738	0.858900717381371	0.27690035147680603	0.6359014361071849	1.402746505141852	1.076769849126097	2.9445391765589557	0.24892130683482752	4.233158209608827	1.8022635584740736	2.1929628363280282	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	97.0	33713.787886554426	16676.377219499875	60361.6680474046	35826.73538633694	138347.81341463092	100.0
2860000	-443.3042786334196	-68.84539470220257	-374.45888393121703	2.389337833908662E-4	2.389337833908659E-4	1.2509261166837367	4.910543171353321	0.67964514079832	2.325578115775011	0.12286141041374903	0.42016924790073573	1.2314839081256925	1.2124764419743974	1.8441263720947492	1.0626578957688078	0.2603872098861499	0.13965970805885622	1.5248751469125736	0.9282003216080217	0.08538414737491136	1.1689991977617924	0.3710569645051861	0.7725428168727917	1.4489395759106016	1.3055081842701637	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	91.0	26485.68964581369	10521.263489660312	49402.93834540334	30318.806231642782	105964.86004942833	93.0
2870000	-455.6411328066918	-29.77392481594957	-425.86720799074226	1.0080817967677525E-4	1.0080817967677507E-4	0.6214383464656652	0.06516678876448465	0.2801090269500782	1.804201149427405	0.19418219527744685	0.2820384072022345	2.387699247588288	0.5157810647315489	1.4161395673105297	1.1400456434668587	0.9189710945161235	0.5869624357222983	0.5901911463301486	0.6669255732249223	0.3068505788149818	1.9743739474663056	1.5358138459759583	0.28435701545057857	2.1497974256886287	1.4091283677645996	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	88.0	16508.502132475496	10542.411407602847	34675.62035051744	19985.363573093196	89365.17752727588	86.0
2880000	-438.43081183332885	-44.94935487879506	-393.48145695453377	1.5122119708823838E-4	1.512211970882385E-4	0.11672099456562662	0.02338852902358174	0.06607337962985116	1.5386301381655443	0.32531722900929455	0.3663840764668821	0.5324042394055282	0.41466799331481635	0.4335482056415791	1.0506371023564327	1.2240713367158147	2.678787587137196	0.6179517632586861	0.7546149552224674	2.135027747497638	3.0096860093127535	1.6367993414840618	1.377848482251054	1.8013023127166492	1.570360975717153	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	94.0	23650.613771924753	10429.04356136441	44395.578378629754	25167.911394797586	100495.23050452619	94.0
2890000	-439.3341579436078	-71.84272478344901	-367.4914331601588	2.0402907075106375E-4	2.040290707510635E-4	0.47398618124190395	3.9259933873596866	0.5514048121175308	0.43546999529538083	0.16580969282411498	2.542841385937843	1.5874981341267422	0.4386665945468096	0.22186189501808457	0.7915739465702956	0.30208385743650323	1.9562161043113884	0.2812817337568724	0.5094866058191645	0.21365075693556976	2.5894871572690215	0.9954124178111536	0.5580036576567254	2.533438979444005	2.000550221902877	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	90.0	28598.37844341379	18506.473102212727	55959.395866419974	35689.00649902352	124391.40221659307	87.0
2900000	-456.62164894865987	-64.65778396612767	-391.9638649825322	1.6527201826901846E-4	1.6527201826901854E-4	0.7287265341098936	1.6762882814712654	0.6168324774998324	4.714404796307396	0.1396561554281223	6.609882104065238	1.870651862212265	0.36063195845782176	0.5626890382519265	1.2465269606755855	0.3928308299089738	1.5664724694883956	3.2748065676981954	0.31019206937735705	0.4127768312887163	1.4937267467535933	1.9826340342359308	2.101057864983358	0.9062764103148069	1.5368430902693213	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	99.0	27961.064408834067	14233.14287300827	52989.42780069882	35766.82070637862	110460.04720068237	98.0
2910000	-436.2373989916818	-67.97590699060733	-368.2614920010745	1.7400347958580788E-4	1.740034795858075E-4	4.054019615563059	3.9046781437020264	1.0187890059328644	1.8045788446289246	0.3000496578480536	1.2873407855875847	0.9571582854311329	1.1949237717812133	0.14955057209238518	0.5045754126510942	0.2502017587965089	0.48113462361365317	1.1514678074651323	0.9758952707111005	2.4072827308297984	2.5944697271803427	0.13442031335689797	1.5138910110321497	3.117080809364976	2.0127070271940255	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	88.0	27214.96244057883	16471.952983848092	50228.45821997072	33888.19364397958	121284.04245947291	86.0
2920000	-456.7187253231136	-46.00190568984756	-410.716819633266	1.3764837984694264E-4	1.376483798469424E-4	2.133103256659799	0.8856025473647238	0.8028767351663728	1.3775287581123707	0.37311032733290617	0.1520134145283143	3.5708583894300157	1.4275874956558914	1.7374241705752478	1.674128026470143	0.7062108577533508	0.37418299326790233	0.13331000046697938	0.650158316819454	0.4747289730618666	1.894963102923481	0.6780425383977474	1.0133417276644885	2.3680089632062864	1.9037392648761033	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	94.0	22886.709807591185	11828.333229900785	44372.668915198854	24651.362613399757	102012.54799891973	90.0
2930000	-430.3612754987964	-51.56743025731316	-378.7938452414832	1.6488877271988702E-4	1.6488877271988683E-4	1.4637861586182799	0.7958706186963828	0.33238435158790963	1.2812474478390496	0.48329688665623494	0.5425341959050645	0.27328974065314837	0.36750336280727663	0.19494589417878116	0.9595365708990882	0.24792842886370778	0.49921569590891607	0.20200406269154633	0.5634147163108687	1.2126165317300963	1.6915444646033755	0.0019300198033366117	2.5757389618632343	1.1497596749461387	1.492007461666825	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	98.0	24586.259913599493	14348.648565770416	52838.495679129875	34408.65009313782	113728.91515520547	96.0
2940000	-429.05461835133264	-53.39889309664704	-375.6557252546856	1.750748338194506E-4	1.7507483381945066E-4	0.5324392923348316	1.5331594444704497	0.8982197874540875	0.06316173205442328	0.19210553808566655	1.347486020325	0.6789037831960731	1.051845057232885	0.0757907086863894	1.710082543945205	0.20277491223868926	2.453787094469639	1.4205844079921586	1.0644444717862027	0.19355458702457456	2.0917547416166724	0.05484709782050171	2.3478529118340346	2.740204968038223	2.410554336947542	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	91.0	23043.874833210586	12741.030414072009	39931.219451224104	26004.61284707513	97350.51783134452	90.0
2950000	-442.3102525977332	-77.69321920632667	-364.61703339140655	2.1106227803942116E-4	2.1106227803942114E-4	0.12963613560278606	0.3595524009719279	0.5354987115659459	1.3886081135712445	0.32494487282031115	0.9283770562364909	0.3660108234448095	0.09011489543087961	1.0226029548426818	1.080057655617843	0.4039593337707782	1.714707868542682	0.7825327125400222	0.6023284991013631	0.31257083258446855	1.3402001036444682	6.620363560040791	2.3454766216750857	2.077253209095979	1.6215949769708502	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	97.0	33186.862595936625	16864.98397052437	59188.76424594861	39300.050723651526	134524.340657453	98.0
2960000	-473.3073699039364	-88.61057622413806	-384.6967936797983	1.758127130866934E-4	1.758127130866935E-4	2.9056399328199434	0.6788493488176245	0.3791012872673257	1.1944693984013939	0.4247524861197594	1.4833859061332815	1.2394989024829004	0.9917246431603995	0.2350673817717349	1.4615031173711823	1.7353009645356086	0.6867903433697721	0.42220552320742044	0.709390150949196	0.30945256698081997	1.4718180101221414	0.4683909921682739	3.5892515033165258	2.4640864621701004	3.0955514227223833	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	103.0	49193.971958753194	24291.080389548293	69892.6120462214	48940.905586298475	202985.03932804297	110.0
2970000	-432.33124686271975	-55.247717794436646	-377.0835290682831	2.2556040165995313E-4	2.2556040165995345E-4	0.8733337729526066	3.5466431051928593	0.33913944535849405	0.7095225789911365	0.13563142128312572	2.1460363746707927	0.360072725870274	0.8202995462750157	0.7890687968893597	1.289561379055023	0.888085377310635	0.0032175420046346224	2.5781356375202984	0.7434403093637587	1.1229211187158012	2.121884813504212	0.3897268169215607	1.2108111750185635	1.3792029928818124	1.2096218802953074	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	94.0	20086.91034114844	11909.823849300874	37981.1583028573	25124.31120462946	82064.92870186984	96.0
2980000	-450.0308864999915	-73.95861502895751	-376.07227147103396	1.5090118082673244E-4	1.5090118082673238E-4	4.075831791326167	0.5677897747963665	1.3977325251877295	1.1053748753898676	0.3768661256338896	0.44879970879665393	1.2329135449285493	0.6912013587962056	0.5312324227150421	1.3420099598943371	0.5997244183760899	0.3548276034787015	4.593373179857425	0.6940209327716548	0.4410449734689784	1.7543361148499312	1.7169888012562666	0.4347951252145492	2.197721563979679	2.01505735506209	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	98.0	37431.258901222536	24966.53838888388	73535.31673349747	40958.99798962116	184332.78673919316	104.0
2990000	-439.0308496251704	-55.954065194565665	-383.07678443060473	1.6299092611668232E-4	1.629909261166822E-4	0.4559292858227894	5.210066789336849	0.39340568828844386	1.923532103928606	0.5367541983913117	1.0594186843014224	0.3037448468946191	0.7265653074962607	0.4901624274840434	0.9144518963932872	0.10384962571372901	4.639365206376644	0.6974223920798992	1.3670932690128785	1.7549090641933973	3.535221877193697	0.02206110683409467	2.1688782487528764	2.7397134849474574	3.0627593646979085	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	89.0	21755.94485541804	10392.03401447492	41240.68708269565	24427.332543341334	89311.97511965402	91.0
3000000	-428.9449015939179	-60.103283247814474	-368.8416183461034	1.6648749270008862E-4	1.6648749270008843E-4	0.28793328196949997	0.25550772500987523	0.4061326745499776	1.2661099029507068	0.00663459180144875	0.7483152273562365	2.6292876599084134	0.3242145200579005	0.5985941061565991	0.9984022213539975	1.737361058819372	0.2686222569817688	1.5034327148549869	0.7452518185109875	0.36754519342518477	2.3560926868947005	0.7019874465295515	1.789510776942988	1.396077176862385	1.2691846066231716	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	94.0	41560.047566661284	14129.153346371608	58438.37392297938	34264.49292631611	134287.17265374408	92.0
3010000	-446.7711674774041	-69.56754080119173	-377.20362667621237	1.3220703756640638E-4	1.3220703756640644E-4	4.1349816788236335	2.9043796135002835	0.7071784375756486	0.7797406075659888	0.20428689087359336	0.3296439328405389	1.8011834961030642	1.4857653095039371	0.9886257282993917	1.353407587597615	0.315928280499283	2.037733960805956	0.32159038714703675	1.4428096491544085	0.6807285905435778	1.7476443267520057	2.292330153804499	1.5767549017995064	2.351334179676982	1.4471545034034718	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	84.0	43300.72546608756	22059.241881704886	77145.44437592725	37462.37104110313	163639.30282744492	86.0
3020000	-451.97536352083984	-85.92169981346098	-366.05366370737886	2.798391219172775E-4	2.798391219172773E-4	0.10013015865868861	2.7112488874934044	1.014916721635734	1.2161486599993452	0.18933235231451373	0.689890998143194	1.7659207157362287	1.077438521115374	0.491551852959171	1.1821251493201597	0.041472833767909396	2.504168458280069	2.9284419798842265	0.5056177803683624	0.31502856123201506	2.6432684793483854	0.0908938341796436	0.5591331043130319	2.020625753473685	1.8086504770996952	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	100.0	29313.49108629315	15363.418936173392	50815.69339355312	27723.217140768636	111319.24321458748	100.0
3030000	-454.84296364643194	-41.47617501159422	-413.36678863483775	1.2998870919039956E-4	1.299887091903998E-4	0.9221302793750406	5.187257167407775	0.05563290681407635	0.02463390326978538	0.22586900967784465	1.5614169030862735	1.1641248523088337	0.33229610800298853	0.4065146424695474	1.3505965609121044	0.022572051687288163	1.1398467748004624	2.396609340438431	0.38858282748400125	0.23685089565222087	1.4639436413691165	1.4711461463878106	0.40742070915193207	2.009440838244932	1.3618591217472478	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	99.0	23571.721242109303	13307.110404554693	44176.74541185623	26888.740404926564	101250.91313245437	100.0
3040000	-421.5261756773525	-49.21448465324853	-372.311691024104	1.2551984453485415E-4	1.2551984453485415E-4	0.3014147721289928	0.2584282025078696	0.561523153697809	0.5507125015648037	0.1850838756228917	1.6167295678300904	1.0274420511694542	1.340277107838691	0.30026514560436773	0.8909159503971619	1.8827355502082195	1.9891643242501278	0.2843613039086968	0.8683522348545137	0.4294179675432025	1.2473784711985119	2.5211972382391252	1.1324121636234188	1.984177573472659	2.119285821652093	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	87.0	33645.65985207841	20271.796474591098	59725.38422339643	32594.910504748128	127789.07124178938	85.0
3050000	-426.5715525946801	-47.627479450637296	-378.9440731440428	1.217678151190209E-4	1.217678151190208E-4	5.276988264823601	0.2631127587455281	1.1507757214191603	1.9644052444371936	0.4177984323103536	1.018664172564445	0.007735999252433734	0.695109088190103	0.8113097430023454	1.0795369783575002	0.3812697459797225	0.40145671569815206	0.4240120784454398	0.9470148262717201	2.6089116412981856	2.934866775512916	0.06920390771833096	0.8486023726425145	2.66717504252909	1.9422436898006952	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	87.0	28636.868013447507	14074.701069606577	51432.81861170478	30897.927605731184	108086.02037139468	89.0
3060000	-436.99829003029384	-47.579075112881796	-389.41921491741203	1.0832538551292504E-4	1.0832538551292507E-4	1.6499395359476345	1.6592326135814068	1.8219542384435616	0.38947349748191135	0.8394398491381916	1.8757515548801764	0.1972312744147065	1.1364029674642322	3.109433193446962	1.353940351871177	0.5464919348050946	0.1005594909896464	3.1171112361200244	0.8892621410363895	0.5384170428061953	2.877217556100839	0.23240354401038293	1.5246719164744233	2.0374451677906134	2.1736838690687805	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	88.0	31185.05748712382	15679.033748741258	52137.297769247496	32881.49752253972	122612.57392305012	88.0
3070000	-433.3547899899276	-60.50410975788351	-372.8506802320441	1.8634106160645583E-4	1.863410616064556E-4	0.36890651751154896	0.7373663444588296	0.6106541613890845	0.14994378975989714	0.8116279149660255	1.39622305080411	0.5312498446698	0.5245674280546285	0.8535053425107845	2.9360550373377796	0.6385558729238314	1.0885039913523107	0.7567114315348713	0.7004936934797589	0.18372070330376752	1.5620717226312295	0.06952259588447067	1.4180518137659792	1.8632102006321845	1.7779893848874373	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	92.0	29687.976630508594	16550.562318226224	53070.985937731	31849.310151587717	123591.3919702136	90.0
3080000	-441.88801801910535	-66.4586344421657	-375.42938357693964	2.0152032487869237E-4	2.0152032487869232E-4	0.04121416791454368	0.025216360651650678	2.2699537016995537	0.6813582319129323	0.3066353598802775	0.3945044939159474	1.274291608928403	1.6270999502409786	0.992637718904306	2.027050978068266	3.3970647236457374	0.25507522117338144	0.40233178952608883	0.9853745834415447	0.8782607993261665	1.9154564803952998	0.591868861013066	0.8640165569629666	2.510813815889453	1.4924798566800446	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	89.0	30500.528785540002	14647.893392869426	49708.89455969292	30543.60738737677	123354.58531458539	91.0
