# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Jan 06 14:57:04 CET 2020 [seed=121212]
# -beagle_gpu -seed 121212 -save_every 250000 -load_state checkpoint.state -save_state checkpoint.state2 -force_resume -overwrite HBV-D_with_ancient_aligned_constpop.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
250000	-132919.97335687134	-20744.586118934014	-112175.38723793732	2866.876141840084	-854.8761418400841	253924.82833809083	65301.99940511903	2.901912327270891	0.33371481037063877	0.24545922508839707	0.17553560523579279	0.2452903593051739	0.33850389277760834	8.673793307205131E-5	1.0019023776376397E-4	7.507628432950471E-5	0.9759024038418129	0.030586719333477636	-112175.38723793732	-11269.5350994549	-9252.38801043608
275000	-133005.19253448758	-20794.370862114323	-112210.82167237325	2942.2021770390816	-930.2021770390816	269249.36967670446	64843.12994727774	2.8947972670708206	0.3305676355425873	0.24944989100900306	0.17825819613127394	0.2417242773171383	0.341107886051675	8.263701329631524E-5	8.815160412576805E-5	7.267347369424644E-5	0.91586502751613	0.05161029756205063	-112210.82167237325	-11269.5350994549	-9302.28269460364
300000	-132960.62566280318	-20803.73858198915	-112156.88708081402	3008.2996246380785	-996.2996246380785	274511.6170144566	68586.02529814649	2.810259785001865	0.33409863602282025	0.23853391837871502	0.17669739830057685	0.25067004729789055	0.32580856964732696	8.216786745028848E-5	9.100965840933986E-5	7.146805860319699E-5	0.9482238523607899	0.039471258622296945	-112156.88708081402	-11269.5350994549	-9311.724682552296
325000	-133022.99847568735	-20824.266476280107	-112198.73199940725	3217.6359167344394	-1205.6359167344394	282833.98927158205	70170.5345504227	2.8428385350301095	0.33337032506270514	0.24567655862854473	0.17391955178693558	0.24703356452181713	0.33404877309591025	7.82782723327257E-5	8.51648645833043E-5	6.983755471962154E-5	0.9171398590021012	0.05655522278146707	-112198.73199940725	-11269.5350994549	-9332.335233451384
350000	-132934.71248564307	-20763.536427050283	-112171.17605859278	3124.5962609083053	-1112.5962609083053	262288.9345069222	70279.70531923075	2.8206302592926122	0.33030737148419725	0.24569291804473523	0.17940107805348363	0.24459863241758645	0.33671813735355366	8.497705391565004E-5	8.913158672899171E-5	7.559736920724087E-5	0.8942429330034155	0.0671606446566603	-112171.17605859278	-11269.5350994549	-9271.419119779746
375000	-132936.56331867957	-20771.035264334183	-112165.5280543454	2967.1467142741158	-955.1467142741158	266632.46807108517	63254.5339791305	2.881591466026527	0.33387930688236805	0.2524088934906496	0.1764248205371299	0.23728697908985497	0.3354813731547343	8.269118935337495E-5	8.549706210943916E-5	7.313567484708958E-5	0.8791020008365797	0.06992436271382099	-112165.5280543454	-11269.5350994549	-9278.961595036955
400000	-132934.19952403748	-20756.214560874916	-112177.98496316257	3109.653026902944	-1097.653026902944	263028.2282311497	62412.22618599566	2.8234219951955106	0.3393084524295618	0.2412813580050929	0.17432144766698612	0.2450887418983618	0.34428887993054946	8.832337853819791E-5	9.381708245384166E-5	7.780497689577676E-5	0.918925517184591	0.06932798764118536	-112177.98496316257	-11269.5350994549	-9263.99072859793
425000	-132992.70672690083	-20789.82892603986	-112202.87780086097	3332.574692163718	-1320.5746921637178	276391.627571314	65151.14619115819	2.8205816654885614	0.3301113679286827	0.24678440218592212	0.181648966381978	0.24145526350341998	0.3390846432691501	8.281777271208765E-5	8.70220137848909E-5	7.144411679728197E-5	0.9075602043289339	0.06265321830475373	-112202.87780086097	-11269.5350994549	-9297.766566396633
450000	-132884.8372237898	-20758.21701807918	-112126.62020571063	3245.497062942089	-1233.497062942089	264309.1210832382	62623.56246812245	2.8760036949591563	0.33514196189741424	0.24680179313169268	0.17831155720441122	0.23974468776648475	0.34254722099357104	8.655935203028914E-5	9.242108448011195E-5	7.429161728523681E-5	0.9602066318204904	0.04349282512335522	-112126.62020571063	-11269.5350994549	-9266.024985630065
475000	-132948.68609378434	-20756.718629436604	-112191.96746434775	4113.544129986935	-2101.5441299869353	264072.8826727666	66758.88074978645	2.815335660307222	0.3347314415534311	0.24443452737776428	0.17792948919893176	0.24290454186987576	0.33735479449755057	8.772081693739265E-5	9.593670424182287E-5	7.529396385993826E-5	0.9912712725959366	0.03339187102446046	-112191.96746434775	-11269.5350994549	-9264.527681889582
500000	-132840.62096958168	-20726.326937488113	-112114.29403209356	3195.405439080958	-1183.4054390809579	250684.08591074264	64442.724668688206	2.9902297208354485	0.34611420228003675	0.24492775243377296	0.17462129526762307	0.23433675001857004	0.3303996980679944	9.258756236811449E-5	1.0401516866304792E-4	7.924149871390695E-5	1.0203347965726584	0.032250900856076264	-112114.29403209356	-11269.5350994549	-9233.959342046288
525000	-132943.64348368108	-20777.350137528134	-112166.29334615295	3848.1963142675695	-1836.1963142675695	269549.8593112527	63063.21810358495	2.8537485494175634	0.3293965649550877	0.25021577276796964	0.17562675537506167	0.24476090690188387	0.339021260046179	8.444551804652432E-5	9.111116726201608E-5	7.289958201124624E-5	1.049521159283732	0.06346221939793198	-112166.29334615295	-11269.5350994549	-9285.230809761963
550000	-132905.7982034848	-20772.578453291957	-112133.21975019283	3235.606153706787	-1223.6061537067872	266368.50105155865	65812.4319748789	2.843826192167282	0.33734640112821174	0.23985255050371707	0.18346609119030213	0.23933495717777195	0.34354610566839944	8.644092120673045E-5	9.299811798749295E-5	7.500030127032529E-5	1.0051325470674568	0.07261201679066012	-112133.21975019283	-11269.5350994549	-9280.399239863593
575000	-132932.0735443838	-20788.32109798397	-112143.75244639983	3268.2736713235536	-1256.2736713235536	271400.8923289627	63441.01003971905	2.8313252869711087	0.3277864421043705	0.2524358956858606	0.17776358114734647	0.24201408106242528	0.3466973737814773	8.345739467135962E-5	9.052431034565903E-5	7.167026409151897E-5	1.0145975264836584	0.05305128068642725	-112143.75244639983	-11269.5350994549	-9296.221820622151
600000	-133005.57960850553	-20798.1502875404	-112207.42932096512	3430.988241774592	-1418.988241774592	276985.751609031	66820.5290774947	2.779140192051185	0.3282882297165874	0.2465568801215835	0.1769993792630477	0.24815551089878432	0.3405747607663485	8.338886178963635E-5	8.939011591128016E-5	7.159579543323292E-5	0.9875876652570629	0.03136813983608514	-112207.42932096512	-11269.5350994549	-9306.084137483473
625000	-133033.37313468207	-20827.239449125285	-112206.13368555678	3448.7467084077916	-1436.7467084077916	286134.1087034694	69302.83474647181	2.8465110454939047	0.32785953776779764	0.24531823305218717	0.18152392392505287	0.2452983052549651	0.3267911688725253	7.990416624812601E-5	8.655767867736998E-5	6.830566526027434E-5	0.9948836879251286	0.025736370632870546	-112206.13368555678	-11269.5350994549	-9335.274554177764
650000	-132940.39942878467	-20835.88501639586	-112104.5144123888	3455.1373028682647	-1443.1373028682647	287485.13543586	68710.513183358	2.8544551413833497	0.33161223306885795	0.2488784869292971	0.1736074505084232	0.24590182949342454	0.33364686600648574	7.787965784086885E-5	8.434323689196514E-5	6.718896083832554E-5	0.9956232141737464	0.04260040549812706	-112104.5144123888	-11269.5350994549	-9343.961966378829
675000	-133000.31801529555	-20824.593179194228	-112175.72483610133	3286.890545808069	-1274.890545808069	282569.21695138	70522.5346106526	2.862259868465513	0.33487529457640214	0.24798737607943122	0.18076872382287193	0.23636860552129735	0.332172528878468	7.962590687110626E-5	8.806867274290793E-5	6.901905641788726E-5	1.011161195342092	0.015539053756962816	-112175.72483610133	-11269.5350994549	-9332.619794464743
700000	-133007.26684728372	-20844.996706898524	-112162.2701403852	3601.894494787781	-1589.8944947877808	290868.4899141471	73187.32060618486	2.860597300780845	0.33023948604519837	0.24608807628227058	0.18044090098626422	0.2432315366862693	0.34017639878375266	7.834750489271409E-5	8.327924855752706E-5	6.750343658529611E-5	0.9765955125558294	0.04093896202143614	-112162.2701403852	-11269.5350994549	-9353.044787907593
725000	-132955.43136713246	-20795.818187588506	-112159.61317954396	3264.4941732483435	-1252.4941732483435	270843.33430396655	67784.16852818082	2.8397093240315257	0.3300584681199803	0.24754148960491326	0.17985554554200125	0.24254449673310766	0.3321361595145139	8.346603203523127E-5	9.078102298518602E-5	7.234917419057094E-5	1.0001533437288344	0.031065194149267165	-112159.61317954396	-11269.5350994549	-9303.744755679414
750000	-132985.08339049446	-20796.65282369923	-112188.43056679524	3281.2873304262052	-1269.2873304262052	272009.5507487188	67245.99154264075	2.8377682081771276	0.32764146998351157	0.2520441787130136	0.17813003193328417	0.24218431937019305	0.33237622890921553	8.318155639895667E-5	9.309252087130878E-5	7.172981711561972E-5	1.0034771089335512	0.03489894654823101	-112188.43056679524	-11269.5350994549	-9304.5875051145
775000	-133030.92371824407	-20850.270142072895	-112180.65357617117	3581.252917171086	-1569.2529171710862	290461.8388490229	73361.81175978655	2.7722953364980785	0.33051276200884755	0.24726894149380457	0.17922420076203582	0.2429940957353144	0.33547224706750295	7.613465052327548E-5	8.327510590037688E-5	6.600549559030428E-5	0.9756229898179521	0.029908842151370397	-112180.65357617117	-11269.5350994549	-9358.424510272976
800000	-133022.37036301356	-20892.541815943412	-112129.82854707014	3795.6905458299007	-1783.6905458299007	302918.63969055976	79354.61610524238	2.8654636612667552	0.3306745486370123	0.24737260810096115	0.17794692644310567	0.24400591681892325	0.3331766424674493	7.673111874664473E-5	8.488141567200549E-5	6.653221569347657E-5	0.9912674545757033	0.025826218049714675	-112129.82854707014	-11269.5350994549	-9400.649350563397
825000	-133121.26013213387	-20949.03947301751	-112172.22065911637	3892.8693400098045	-1880.8693400098045	324535.35746711254	79684.83082405858	2.899035659188286	0.3273153884495846	0.2517678907863567	0.18203559225596053	0.23888112850810045	0.34410612979049815	6.919921738694479E-5	7.424014558665351E-5	6.0218227524111854E-5	0.9625644105999747	0.044882445570183914	-112172.22065911637	-11269.5350994549	-9457.34278715721
850000	-133136.36910689215	-20964.0229321723	-112172.34617471985	3949.1837787762647	-1937.1837787762647	332336.58340369747	84199.79611120635	2.8947598821499554	0.3316897336024296	0.2519964706837138	0.17693651638565266	0.23937727932820627	0.3348521760677865	6.677701778012133E-5	7.262078666062564E-5	5.821746290565352E-5	0.9757717563968875	0.053069315188413214	-112172.34617471985	-11269.5350994549	-9472.423844198756
875000	-133126.7615273199	-20927.154380075903	-112199.607147244	3801.5964344847916	-1789.5964344847916	315433.0211722316	79113.1604598065	2.772575243007974	0.3316656074391727	0.2525108949041128	0.17087193307329118	0.2449515645834256	0.3317094326154567	7.188618994265783E-5	7.940934875701343E-5	6.301690749799668E-5	0.9903650332877079	0.06397383320619762	-112199.607147244	-11269.5350994549	-9435.444419353369
900000	-133133.9339769207	-20958.540265781696	-112175.39371113901	4032.0026584796706	-2020.0026584796706	326039.59748105414	82079.10621385156	2.8976824671088344	0.335347863530636	0.24438572094646935	0.17898627939369158	0.24128013612920535	0.3383227828224642	6.73548811991336E-5	6.985600501225438E-5	5.9321966989860374E-5	0.9359736731618318	0.06860977321862125	-112175.39371113901	-11269.5350994549	-9466.914519661663
925000	-133108.38921463484	-20918.052862008917	-112190.3363526259	3776.8834476890406	-1764.8834476890406	309991.4475373179	74117.89497354628	2.8803754585844277	0.33007054063498226	0.24746039417334342	0.18087246955460703	0.24159659563706962	0.3333566430050091	7.227122071011415E-5	7.532100075142848E-5	6.440349654530513E-5	0.9488487139930207	0.046350229638058835	-112190.3363526259	-11269.5350994549	-9426.288690092984
950000	-133111.8885047329	-20935.1079928443	-112176.7805118886	3999.814449431922	-1987.8144494319222	317271.2997820585	81077.16884068202	2.8442717412379848	0.3328307091976515	0.24314974941335935	0.17706019704407297	0.24695934434491834	0.33506409285095723	7.003984238975413E-5	7.394781324319025E-5	6.260030674735286E-5	0.9702484899406016	0.06584768194355553	-112176.7805118886	-11269.5350994549	-9443.422658627094
975000	-133054.59305620234	-20891.770827482585	-112162.82222871974	3882.211791012136	-1870.211791012136	303273.71684016375	74520.97697183768	2.86658217023663	0.33122715275039094	0.2420412942419845	0.17831336699363418	0.2484181860139926	0.3370643630500264	7.277511442914042E-5	7.588808963707205E-5	6.490526669440705E-5	0.9470141547081299	0.07032638950468281	-112162.82222871974	-11269.5350994549	-9399.98878477356
1000000	-133074.56852351822	-20864.560828287737	-112210.0076952305	3796.5660887168096	-1784.5660887168096	289900.0811447005	73535.99683879783	2.7972955940240536	0.33679469036014564	0.25159455152062316	0.17179251120862754	0.239818246910606	0.3451942906882498	7.341941536673189E-5	7.26337324136761E-5	6.61431162115557E-5	0.9150021855710931	0.06218480173819027	-112210.0076952305	-11269.5350994549	-9372.768028893819
1025000	-133084.901174435	-20881.301366364285	-112203.59980807074	4021.1896970008315	-2009.1896970008315	296656.66166519286	75919.98488571335	2.876801831305364	0.329346656681468	0.24727308248059535	0.17857729770596684	0.2448029631319721	0.3454639577431477	7.263682002513692E-5	7.122250036197679E-5	6.522903111214618E-5	0.9108377639277593	0.00898142133303268	-112203.59980807074	-11269.5350994549	-9389.503080483577
1050000	-133095.52594316663	-20888.841233638734	-112206.6847095279	3960.969949984619	-1948.9699499846188	300174.2178415626	77754.05702875061	2.797735713198331	0.32744709444048886	0.2528792850003303	0.17347029286223642	0.24620332769694675	0.33632236192811993	7.5555653464852E-5	7.663935173927052E-5	6.715834323076484E-5	0.9283950712798194	0.0371734911243269	-112206.6847095279	-11269.5350994549	-9397.001821816944
1075000	-133051.51328985102	-20854.97951242388	-112196.53377742715	3800.2244431936474	-1788.2244431936474	289571.1388411817	72514.4458897423	2.7958221085971933	0.33140282649941183	0.24433194554290172	0.17973228773858413	0.24453294021910457	0.3375484711304309	7.537614456337241E-5	7.69630053038158E-5	6.690673448493805E-5	0.9569931348659243	0.03555935075720254	-112196.53377742715	-11269.5350994549	-9363.143688239763
1100000	-133000.31144136435	-20845.024229742718	-112155.28721162165	4033.5396920342573	-2021.5396920342573	284532.6084661578	71956.08626992362	2.8820624719507384	0.3316533713231688	0.2503848574619765	0.17726175433421087	0.24070001688064613	0.33830293673386413	7.577662136747183E-5	7.566627641911922E-5	6.774540541211506E-5	0.9483944492458494	0.027787539299995053	-112155.28721162165	-11269.5350994549	-9353.143767987542
1125000	-133056.33767250768	-20864.96325213925	-112191.37442036843	4111.958901036828	-2099.958901036828	289701.92991544894	70487.44648618819	2.854503277915181	0.3315872120606684	0.24429295358429512	0.17650589347801424	0.2476139408770246	0.34248508434387637	7.399340747502655E-5	7.126804633936932E-5	6.730417310785305E-5	0.9060364261682627	0.004071139407588544	-112191.37442036843	-11269.5350994549	-9373.137755299014
1150000	-133031.67956114144	-20823.399966301207	-112208.27959484023	3822.6519316406357	-1810.6519316406357	275986.03540508077	68162.04252452099	2.8189117298012474	0.33355431177469785	0.2505827841195632	0.17649325559182033	0.2393696485139209	0.3413719629095565	7.865331212598141E-5	8.150607591819201E-5	6.95675229475104E-5	0.9840808921646392	0.04708326095714183	-112208.27959484023	-11269.5350994549	-9331.451896106106
1175000	-133061.1283682443	-20870.129958436715	-112190.9984098076	4064.626141523838	-2052.626141523838	292234.17211343057	74863.6428991132	2.824035011614235	0.33396596695320063	0.24633101015036546	0.1767375915623438	0.2429654313340924	0.33754520111844927	7.540415798263641E-5	7.197918500584975E-5	6.725762351552473E-5	0.9095529568911204	0.05341354620034861	-112190.9984098076	-11269.5350994549	-9378.283067656563
1200000	-133114.00022635874	-20895.134081078082	-112218.86614528066	4265.570061432272	-2253.5700614322723	302446.445203499	82552.53955075401	2.815962871830664	0.33013713823554425	0.25508791735718395	0.17298816012506543	0.24178678428220873	0.34224787879293883	7.241400692888036E-5	7.159584294914382E-5	6.434515724958893E-5	0.9558364815455379	0.03800124571377357	-112218.86614528066	-11269.5350994549	-9403.371050607388
1225000	-133029.4199578264	-20810.164915246984	-112219.25504257942	3639.2926030834874	-1627.2926030834874	272402.7855443152	68901.22458580615	2.9373384820430175	0.3302675591438988	0.25237287098003686	0.17917032071008399	0.23818924916598266	0.3493007570148119	8.000031955092315E-5	7.869213067992706E-5	7.086847916472953E-5	0.9120296975432374	0.08769574716846057	-112219.25504257942	-11269.5350994549	-9318.119623969918
1250000	-133026.71262626984	-20801.73797873967	-112224.97464753017	3682.1097468382877	-1670.1097468382877	270890.63106893713	70500.77018995599	2.8766889173460224	0.32951664932888	0.2502194020553213	0.17796091971542077	0.24230302890038038	0.34592536269037294	8.189218216920148E-5	8.120391571674505E-5	7.097564126068347E-5	0.8588203239893737	0.05817423038629809	-112224.97464753017	-11269.5350994549	-9309.667578843653
1275000	-133033.15913500675	-20824.055157672472	-112209.10397733428	3959.0510722364947	-1947.0510722364947	278774.9599134832	69775.66944776993	2.863039277540605	0.3328624698713269	0.25007381166653786	0.1783896207000266	0.23867409776211107	0.33735892383327226	8.172418107198823E-5	8.007628496912525E-5	7.098104643810856E-5	0.8501930637600378	0.05973353456272168	-112209.10397733428	-11269.5350994549	-9332.011540548685
1300000	-133065.1296719918	-20862.465747168375	-112202.66392482341	3864.854956819106	-1852.854956819106	289217.80845778814	76810.43135075965	2.8132670855575364	0.3327155774152173	0.24281024497048687	0.1778809008751248	0.24659327673917333	0.343129969013333	7.529041348853846E-5	7.410755651909491E-5	6.650706283138023E-5	0.8501608399344618	0.04098470410367742	-112202.66392482341	-11269.5350994549	-9370.614979370674
1325000	-133095.22387463457	-20932.415438417553	-112162.808436217	4201.915323430996	-2189.915323430996	316421.6555935695	75851.62634974405	2.8540737473158293	0.3358803078279196	0.24648443739494613	0.17605371678666137	0.24158153799047513	0.3343230178716111	7.235616987871111E-5	7.3726869340569E-5	6.384674029335163E-5	0.8763850052342202	0.03608563673454942	-112162.808436217	-11269.5350994549	-9440.656219368368
1350000	-133128.44313772517	-20909.058486732294	-112219.38465099288	4202.843662204874	-2190.843662204874	308373.68007347494	77681.51523675592	2.8561560978353335	0.334086544471652	0.24958985223513927	0.17531263316188395	0.241010970131327	0.3414988428158058	7.201607550102032E-5	7.424108716514488E-5	6.304713846068216E-5	0.8720970512540807	0.03358318575390199	-112219.38465099288	-11269.5350994549	-9417.294606530908
1375000	-133108.41546126458	-20892.012865442917	-112216.40259582165	3809.5294472623855	-1797.5294472623855	299505.48976077203	70192.13819149125	2.7623330971216764	0.33307658013779246	0.24896464769576562	0.1777682353782168	0.24019053678822708	0.34850481393427435	7.359912582080814E-5	7.673078421486359E-5	6.53877907656516E-5	0.8662146734862193	0.024163559315397928	-112216.40259582165	-11269.5350994549	-9400.220740775265
1400000	-133043.1069491138	-20856.013047396616	-112187.09390171719	3670.3944135760903	-1658.3944135760903	288093.8195807069	74494.64662903782	2.882726895268848	0.33344214341670125	0.24585690342028388	0.17816881103747573	0.24253214212554117	0.3428887920463013	7.995742597334258E-5	8.452332194017312E-5	6.959987801379449E-5	0.8626842595068628	0.0014753219808311543	-112187.09390171719	-11269.5350994549	-9364.001373810592
1425000	-133071.61681402542	-20817.469292346774	-112254.14752167863	3565.243868202088	-1553.243868202088	271581.036137703	67442.32226472703	2.833451455510898	0.33049993438315856	0.24929369663959125	0.178222788235187	0.24198358074206533	0.33454313986107415	8.485366520432992E-5	9.041034773155527E-5	7.401122195653374E-5	0.8753437181166215	0.009260494712354026	-112254.14752167863	-11269.5350994549	-9325.35506195601
1450000	-133053.6876664757	-20843.836760487902	-112209.85090598778	3763.6886788265324	-1751.6886788265324	279467.474498082	77268.08493704337	2.883870938116859	0.32767989090193494	0.250181011997356	0.17956761160529852	0.24257148549541274	0.3390188523464999	8.082582549545963E-5	8.243126756748086E-5	7.123973088157285E-5	0.8620119286990405	0.03631092965987349	-112209.85090598778	-11269.5350994549	-9351.807693306953
1475000	-132991.60764900298	-20791.945304344714	-112199.66234465827	3873.6772451193997	-1861.6772451193997	266231.7710419892	66665.41196649498	2.896737606884641	0.33228839953920064	0.24512500407820076	0.18094811260105778	0.2416384837815431	0.34035718461277154	8.221689657380385E-5	8.409780998476465E-5	7.142563809211073E-5	0.8666256944083643	-0.007048081091297338	-112199.66234465827	-11269.5350994549	-9299.869706367172
1500000	-133001.92965032026	-20786.085484566353	-112215.84416575391	3914.3594280662314	-1902.3594280662314	265772.31993515324	66335.8228244792	2.7992189751619523	0.32503557220170215	0.24567718402550331	0.17980746092074262	0.2494797828520541	0.3435802363975143	8.459577368576674E-5	9.071661494922532E-5	7.261136235412388E-5	0.9132502025830646	0.008106340050235762	-112215.84416575391	-11269.5350994549	-9293.972685023899
1525000	-132995.94321367602	-20805.131568250647	-112190.81164542538	3861.769565637501	-1849.7695656375008	271762.01990072336	72419.4495374924	2.842123480373748	0.33857701714484734	0.2466662155914035	0.178036325288668	0.23672044197508324	0.34383219518781283	8.306366333535413E-5	8.932955396571714E-5	7.112094727168012E-5	0.9160971694488222	0.023252672211197905	-112190.81164542538	-11269.5350994549	-9313.045051041747
1550000	-133073.19052544056	-20829.514720794446	-112243.67580464612	4143.932620441405	-2131.9326204414047	280174.92056919605	70835.68904627558	2.8416251342180785	0.332345670087907	0.24498372961604112	0.17929453074621116	0.2433760695498428	0.346531826747914	8.03079658433523E-5	8.196701540143221E-5	7.001692336547965E-5	0.8816100430754955	0.05793884422587794	-112243.67580464612	-11269.5350994549	-9337.500598735798
1575000	-132999.31049590217	-20784.282738517366	-112215.02775738481	4090.1277238473813	-2078.1277238473813	263694.0454642693	61645.524586239684	2.797604668666385	0.33234336675733883	0.2497278371644679	0.1750999568577295	0.2428288392204659	0.33634564832626795	8.311804161608159E-5	8.371217225322675E-5	7.170856382773857E-5	0.8790523843223877	0.018969188699812158	-112215.02775738481	-11269.5350994549	-9292.22585689989
1600000	-133024.07258078328	-20796.45519257524	-112227.61738820803	4211.493088593213	-2199.4930885932126	271202.3819397971	63707.689695982954	2.7503377913197884	0.33284663347477556	0.24763831471174966	0.17955049319611874	0.23996455861735816	0.34343669555677964	8.416971058686725E-5	8.536744846246298E-5	7.212033657769472E-5	0.8727526013384428	0.018996952236758485	-112227.61738820803	-11269.5350994549	-9304.372267153989
1625000	-133034.178825878	-20812.92227073964	-112221.25655513839	3682.8374654696545	-1670.8374654696545	273357.57649265253	67733.14515546922	2.8073086990988148	0.32785305865932146	0.2488039952232615	0.17839529253369787	0.24494765358372136	0.34944100937780104	8.257269612745137E-5	8.147042570040154E-5	7.254822609515464E-5	0.8558864673288381	0.02895685370961727	-112221.25655513839	-11269.5350994549	-9320.850876750561
1650000	-133006.86210253302	-20840.438934537815	-112166.4231679952	3694.4512833776557	-1682.4512833776557	283620.83937865484	67713.86811015982	2.8034802933691476	0.3273721964810507	0.24975526894374836	0.17886762884454654	0.24400490573065656	0.338063767439758	7.806735389755586E-5	7.993824119448437E-5	6.819673974100846E-5	0.8974881926096863	0.0408193541402635	-112166.4231679952	-11269.5350994549	-9348.520082074423
1675000	-133047.18915294122	-20861.769219354195	-112185.41993358702	3989.21729612487	-1977.2172961248698	290066.4452559461	77451.4235975416	2.854734394196013	0.3304909207372989	0.24961087345218524	0.1729279609832359	0.24697024482728208	0.3359322258397439	7.522493146205206E-5	7.695587812203384E-5	6.695364858047513E-5	0.8734562029080045	0.09367503309953325	-112185.41993358702	-11269.5350994549	-9369.919769242613
