# BEAST v1.10.5 Prerelease #8a10723
# Generated Tue Sep 12 16:59:04 CEST 2023 [seed=1694530728776]
# -beagle_double HBV-D_updated_geo_priors_completeHistory_posterior_run1.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.root.frequencies4	location.root.frequencies5	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	Current Tree	c_allTransitions[1]
14690000	-326.85876993217187	-19.441727633510006	-307.41704229866184	0.12502469632490718	0.02033802449512373	0.26525174740610835	0.3771138070504505	0.21227172472341213	9.785394211575301E-4	3.4480614201461076E-4	0.1312886391239412	0.053712479029931544	1.1692452060136547	0.46209251716823035	1.0583436109598447	0.015764627991326524	5.297660394825687	4.711666130981484	0.0011859638136162906	0.589752230261574	0.021438285323591533	0.24631285209844744	0.889728781604902	0.42440114408806323	0.004626628925414943	2.556185743418558	0.6214579103903589	4.178302812938106	1.9796403424377953	1.977427766337578	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	1684.0	89.0
14700000	-320.69755290714545	-12.32572047258141	-308.37183243456406	0.12337174981020346	0.05562632133774972	0.2777722627220924	0.19765929274439045	0.34557037338556595	1.1805437475944242E-4	3.2587927950282144E-4	0.46077360689354563	0.5699414062749509	1.638230885672081	1.7180212823863572	0.5466618844812493	0.10823688882317534	0.5024271369153895	0.27581138542525646	0.6011104328536067	1.3654996928120404	0.17329676024670973	0.05307688306824344	0.9375364333059285	0.5527898525003812	2.4888069822854493	2.2987666425660973	0.6262951692388231	1.9670013435779636	1.3720770264120228	1.7826204475303618	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	1684.0	81.0
14710000	-316.7849152284845	-7.383367220826926	-309.4015480076576	0.14757061622758688	0.4733321620965133	0.014232259878173628	0.15535739315869815	0.20950756863902995	1.6287420842072802E-4	3.8503866289011534E-4	1.181520629720675	3.0969012271023684	0.305460118957405	3.379488350951244	0.30872761619772476	0.15886442307075999	0.9027689821153897	0.0313931458525303	0.20104681264541377	0.39527544900190836	0.06257937965079016	0.05029821416535755	0.12080635551614358	0.4655513567996596	0.5377407294235301	1.0633438851431367	0.2957696155055184	1.071764909408307	0.7005757685133902	0.4980507062064099	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0	1684.0	81.0
14720000	-325.98259215761686	-14.552135597239424	-311.4304565603774	0.09402835706924191	0.25217540800134003	0.19164302834682817	0.42805691706414206	0.03409628951844977	9.192719356383069E-4	3.794179646698299E-4	0.17357344195571225	0.4566916926986879	0.5866046912398741	1.8046804657390316	0.09642313383037314	0.07780149886825063	0.17537176720710626	0.11886909520581564	3.9767535684624664	1.5488199493337522	0.5583314689626248	0.05468126498453547	0.4470172063271974	0.8327515425913811	0.3508121092829171	2.803976329676398	1.363505301843944	2.0966028548385642	1.8727132342968775	1.9557188333081728	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	12.0	1684.0	83.0
14730000	-330.02739597524544	-14.483234368523616	-315.54416160672184	0.009397279401112596	0.2579046306440811	0.40953066227114265	0.21192274334876018	0.11124468433490525	3.184935053372263E-4	3.2737639776824195E-4	1.2680841334881958	1.9001256346448498	0.6990551233481717	0.10801774789879293	0.714114568102327	1.0533218083632467	1.6289068815004175	5.068276453647151E-4	0.2792940073393902	1.1258714831787127	0.16778289775103428	1.043603031297574	2.05543769028009	0.32566122121210395	0.0017847293774735746	3.2119313973176262	0.45514387099050163	1.5846392768011701	2.120639813022376	1.915156935167214	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	14.0	476.0	78.0
14740000	-321.3517926085524	-12.324062241032898	-309.0277303675195	0.4699768152251591	0.14176158972004654	0.14929227753708169	0.20385250374507893	0.035116813772635404	0.0027966406054407747	3.392444326796283E-4	0.2127244301052229	1.3868402597050602	0.6826094488166832	0.371580029207161	1.440762220521334	2.6610131082161455	0.9708521694427975	5.364508182369197E-4	0.9430532704618092	1.5099879821648303	0.0386396889680879	0.4951445723636372	0.3520872754707974	0.5209627801439412	0.027038980626894457	1.128831959772073	0.039150153276136135	1.9281072371820993	1.3029306628626995	1.4700153471978021	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	1684.0	81.0
14750000	-323.59542243581905	-13.135827523611425	-310.45959491220765	0.1332038662674654	0.34669338752317114	0.012535071244510282	0.12538984177496862	0.3821778331898864	2.3056488835272626E-4	3.513588344038662E-4	2.751701351828883	0.8596378245986372	0.2684918382207884	3.2113764972154177	0.684251291050448	0.7762203108869576	0.29999362525689616	0.005136107214306135	1.3044513703892742	0.8661496922787256	0.19789393582840695	2.2663519068268014	0.23711340604132122	0.5471345739560832	0.1254783895471433	2.2178057768823907	0.32930879998948315	1.8000127703909066	1.1097989936846986	1.3184665968317688	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	1239.0	86.0
14760000	-310.6048831173047	-2.8175259443263663	-307.7873571729784	0.027007663317826835	0.033494469531841736	0.45454629352725767	0.13214865235617043	0.3528029212669051	9.743592178465802E-4	3.3190532617393044E-4	0.12672190008251136	0.22311997000272696	0.5864647385846478	0.3494727894099541	0.06732646174463437	0.06458891964474073	0.18645703956261964	0.10123609438689118	0.054514662584023856	0.2392033223106327	0.48923623648492887	0.03161904600509127	0.4135969448028089	0.532789279166341	0.014965694834244864	1.8162114997068546	0.39059531309865564	1.5961831273491336	1.0954694272744827	0.9597263017836536	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	13.0	1684.0	80.0
14770000	-322.66672383941676	-14.398191917495406	-308.26853192192135	0.1935289773071719	0.16310182252575675	0.052502359621075995	0.2985709119633913	0.29229592858260595	4.507923276866067E-4	3.557421895613992E-4	0.9714025117051652	0.5330405750508275	0.9995237781250368	0.33180870704902815	0.7827945577566363	0.38146326239378703	0.28497868561438133	0.012759127568115206	3.7507030144100253	0.9633385522540404	4.3587861063080755	0.4966008878397665	0.18022700450887924	0.47375317908562875	0.13366749211617693	1.557255962241754	0.21452358900461121	2.7801201318252247	1.0324722524197651	1.388857936946877	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	13.0	1684.0	80.0
14780000	-320.55301290021515	-12.421456683288072	-308.1315562169271	0.030285200787063454	0.09386330532285923	0.21527907494369064	0.3379045908571265	0.32266782808926203	0.03177467666506568	3.761883665632652E-4	0.39330641965306	0.11602612305954085	0.5470615161200924	0.0886486888370574	0.45184294233361416	0.07235923744354197	0.5730231184249188	0.09998760557157521	1.6173505976224025	0.8208114540209337	0.9278235203113442	0.23926634245169554	0.09503019052423543	0.36261234898697536	0.15681758106058655	1.7154837398953022	1.2857106590331489	1.6619893078947219	1.6171604532527926	1.1875505268346955	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	13.0	1684.0	80.0
14790000	-321.01055971675765	-8.171495234215762	-312.8390644825419	0.014002649562499303	0.2306671270229943	0.05741755799582428	0.17094594117768308	0.5269667242410009	4.133336886688512E-4	2.8259444303218396E-4	0.12447054290273815	0.4262951184952431	0.2590611321113298	1.2668084524598195	0.008184633630681115	0.2994785157643923	1.818339304454609	0.14748077773322416	0.14598644714689893	0.966835145192518	0.260770963107079	0.9224716125601079	0.427032327012509	0.46626537520721145	0.00886530638350256	1.234603711357436	2.843366987910832	1.6114646102175507	1.5061260139916355	1.3377585807442254	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	1019.0	81.0
14800000	-320.6844214556193	-11.930222633865146	-308.7541988217542	0.09216724540480514	0.01478208664235836	0.5313803330180633	0.13129937179789222	0.23037096313688282	0.0013279829229649583	4.053875213528028E-4	0.5559173569034671	0.0360919264868074	1.1072124250225897	1.1241538431279499	0.5649234771250847	1.6758777279303563	0.6957056260455308	1.6620861972812233	0.002761357190574014	0.4970660588001573	0.33685763391619467	1.1085136463249003	0.3038354373392961	0.5784548610815443	0.5040504381503859	1.571409636663359	1.3348149709771195	2.786085312438939	0.8706379710196883	1.1511679000395405	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	1684.0	83.0
14810000	-329.7061706039377	-18.44337717904275	-311.262793424895	0.1775551624098028	0.07037619589121835	0.29442688456857535	0.19454342213865178	0.26309833499175356	0.00103647679361705	3.3928811379774253E-4	0.5253131888499274	0.6237672739718683	2.0786839934942147	0.6271674429214995	2.0273026823187763	0.5865990890514298	0.5345918712027296	0.8848657222395638	0.26320908888734157	0.23329370581737774	0.7858430526368935	1.8406519797608139	0.19657873574140372	0.8586873867946911	0.1518968516368124	4.909423592408492	1.1040576103248054	2.419882748595902	1.8125373921875998	2.4215538520215536	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	13.0	1684.0	82.0
14820000	-325.1227745725747	-11.50118131516119	-313.6215932574135	0.30968949927047285	0.09849540720190486	0.26915128785100545	0.1985720482768093	0.12409175739980939	0.005640845846240644	4.155649774288101E-4	1.2182760101574597	0.5228885953972843	0.4954278049826774	0.06193615161187449	0.12977835185716102	0.4206757604773708	1.7748156836641262	0.033386924219960604	0.4721588093344593	1.0025167271145723	0.5576777362413042	0.8928201747306133	0.35420469675706023	0.22475409393732113	1.0669145183599356	2.391562159017474	0.5383217892714166	1.8966295880008872	0.8932715626821852	1.1504445912661825	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	1189.0	87.0
14830000	-331.00483809145146	-14.769149708853892	-316.2356883825976	0.5341206643965885	0.22129172264569535	0.21283449115839656	0.010858839038125994	0.020894282761195537	0.0018806689526516126	3.6001599299933916E-4	0.9083196580536284	0.23629733895354688	1.2578532838975296	0.8837507967045898	0.5780284887735619	0.08847939160553674	1.3096471107785708	0.12110296514716812	0.7573760459288784	0.9404034170219101	2.254771368149539	0.588436437669103	0.6820845366689614	0.6644041372952205	0.03934746389984348	1.488210100847085	0.4648587750180289	2.013747067600506	2.6663116138018736	2.1735728189190704	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	14.0	126.0	81.0
14840000	-339.1735717031436	-22.19228356848942	-316.98128813465416	0.33156125449031637	0.12205185091585796	0.13579762451781516	0.037504301836009626	0.3730849682400029	3.480409860821778E-4	5.049485487840758E-4	0.8146979851309583	0.43481958334878856	0.4566870729801346	0.4623708875272354	0.3224034792349028	0.665327692816396	2.1877118815656758	0.40236590345998463	0.6667546977440045	2.8313980273488446	1.169076524307332	0.7376496895584935	0.7135397274766495	2.031328526978322	3.812062029612641	3.533068186790468	0.18403629896651866	3.271019624267374	1.48219308632626	1.7581162509392512	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	16.0	1019.0	81.0
14850000	-325.1954260807666	-12.299737433660985	-312.8956886471056	0.04136262784248429	0.03802458034398573	0.16138845497377757	0.384303446436451	0.37492089040330345	2.759350274285895E-4	3.661955393117153E-4	1.2731800662958142	0.4623719343809029	1.10034317041193	0.41616644448003903	1.6120484277919567	2.2573207529884947	1.0928759764766642	0.4246192786211221	0.8216391331397489	0.5210071585632781	0.9957768978945107	0.15740339346007645	0.25827722116163476	0.3026849586153987	0.2381976097336439	1.4402049065823745	2.1692743253715805	1.4369696176319116	1.6749857620636333	1.6126621019783975	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	1019.0	82.0
14860000	-320.6662827912776	-9.981895636185067	-310.6843871550925	0.0570060492404077	0.08113357995829404	0.2159291745645734	0.019373273140725643	0.6265579230960012	1.5412923169910307E-4	1.6602660376678188E-4	0.23602394421895337	0.20827213061731623	0.9050405528057062	0.6277589145281777	2.127354850865485	0.12771162591771262	0.6469029914810706	0.4796045125497545	0.33367409253259156	0.3744440638475862	1.6783801675618293	1.638862292719651	0.6363180883809093	0.6792415992556251	0.43884690390891895	2.9888866987943215	0.1586946099881765	1.6373785321087895	1.9580833527215402	1.1922262945599296	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	875.0	80.0
14870000	-324.0226454449755	-11.016296511709863	-313.00634893326566	0.067693210723201	0.17872763694291138	0.28189189409511994	0.05240501795142494	0.41928224028734457	5.238591158419957E-4	4.541816299122528E-4	0.819952696715067	0.12985764412253	0.6076154312332114	0.997974669391788	1.357450880817394	0.43681236014339503	0.13676081659995784	1.0933030272909523	1.0657605909854542	0.4208761024440903	0.4024555124974996	0.28740357230795033	0.5701684655714063	0.8499238213822683	0.09714672930390725	2.3457119202554613	0.4541139028428523	3.5158112065100338	1.1985153869284288	0.8188911521534015	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	14.0	1684.0	81.0
14880000	-331.1579488294118	-21.010592468963157	-310.1473563604486	0.20059730626587252	0.30007252610208435	0.27641840567481907	0.11526758694367027	0.10764417501355553	0.8822517923904043	3.5503938275839434E-4	0.32190178388036605	0.31254290928751843	0.4111423001975603	0.3290738965063363	1.2822202834171916	0.5223700505392985	0.816550131807722	0.21763690373150535	1.0050831066764316	0.5689021354803215	0.4435486859471171	0.18723327236245768	3.0821695048732507	0.740592557782538	1.3584431243267707	1.9585271214392652	0.14116161509516661	1.7240950175180774	1.2685107018193615	0.9724653670713095	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	1684.0	83.0
14890000	-330.0976426728621	-18.879631519949957	-311.21801115291214	0.29343817708473285	0.06262291988933623	0.009100392906581746	0.45079559860305113	0.18404291151629992	7.413464831808625E-4	3.9428664903761324E-4	0.5589069097235871	0.5993262719639286	0.26497078407587127	1.1327204138942508	1.272364863071406	0.3014526670919106	0.9683527516534997	1.049276718482292	0.5949702506011413	0.9744226188913084	0.6738580312044348	0.22343415485447649	0.28458755561115884	0.7215105614429694	3.702916251333647	2.11405708146065	0.14709450954672987	3.687886691234702	2.774943117947016	3.5734240922376714	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	13.0	1019.0	90.0
14900000	-331.4756310760058	-19.337369518499756	-312.13826155750604	0.31813854804775943	0.06519976491057661	0.2356634127550243	0.06169156551493682	0.31930670877170464	0.007509737469806974	3.4439176180281987E-4	1.0432497603902795	0.019665126764556944	0.6314518862537173	0.24196463116667913	1.7257456661317854	0.5862781962747166	0.2974220550196426	0.08224895570697746	0.04028932308214568	0.82143505234436	0.10732346875562188	0.7347348901450599	1.4618730450106368	1.4116955503280957	1.1872259152117173	2.6426541423159344	1.127967079529417	3.9185060617496763	2.5428874014824663	2.7253373250023194	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0	1019.0	85.0
14910000	-323.0111634192515	-12.679415952849702	-310.3317474664018	0.10861756776910234	0.16795067938866426	0.15237140609695873	0.13444480897673033	0.4366155377685462	0.006559600308141322	4.039880021376392E-4	0.6515578855531229	0.7921230608601566	0.8472262082685477	0.9839720005591257	0.1825632496174316	0.5405577124657691	0.5532618452446966	1.2648152538093123	0.4004422990908908	0.5374812032728599	1.7610613531543589	0.21863634662343728	0.09654455239460161	0.5883560989138925	0.0894619232873511	1.0466999549872635	1.5542527772014243	2.2330964523882972	1.0864623071225192	1.1887186109240697	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	13.0	1684.0	81.0
14920000	-318.32081359216716	-9.59590780943431	-308.72490578273283	0.37833402947234673	0.11465428836525002	0.1724293396058561	0.1431847486046604	0.1913975939518885	4.6511949940719507E-4	4.820770343729694E-4	0.6863629295275173	1.4418129269561186	0.3221900036415697	1.2011115011750693	1.5054331894748079	0.2750858438122173	2.4708288394834677	0.07307489017677812	1.6485177618885094	0.9779926601672877	0.24377059485810887	0.07040368064465909	0.5009515486411158	0.3099668339575365	0.20953958083198115	1.4643053714140903	0.18510228990873626	1.9335281306230836	0.6318325427144139	0.9197298018407684	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	1684.0	85.0
14930000	-334.7603326078672	-24.508171308238907	-310.2521612996283	0.08309490070043696	0.1367293993717132	0.04179340846338896	0.4896041332939659	0.24877815817049673	0.31387446580800576	3.393339031861384E-4	0.8065988740162265	1.802558210673167	1.2372086640519113	2.0636021736429564	0.12337661731792235	0.9391757188861372	0.7456050434000605	0.3172351990663798	3.284112718355933	0.35976828825240414	0.09915120725027562	0.5598323536078115	0.32917514742604403	0.9032562038964224	0.21098308828082574	2.7628601428110504	0.8729564050807938	1.7684155744018275	1.4456541798152562	1.582801982794048	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	14.0	1684.0	79.0
14940000	-327.40673635780803	-16.066005969444134	-311.3407303883639	0.05756998135399588	0.016543350071715812	0.3489343530998359	0.3464688230576093	0.23048349241684501	7.835650628258272E-4	3.4146383038083383E-4	0.10892524279590945	4.529259191765842	0.9714320975450923	0.8094869073752169	3.1809198466874915	0.3169105129670888	0.42650310858868595	0.3905822656794723	1.3015639096885263	1.1649686256066165	0.43491083073828046	0.7550223387846199	0.11395184427761787	0.37673193894024154	0.02393441168188254	2.4272250173618013	0.9265159101422523	2.0388864083924902	1.872121425053755	1.189964506486226	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	1684.0	83.0
14950000	-325.9000909461726	-13.483466369427738	-312.4166245767449	0.06821627075674447	0.07640158425391815	0.4051836903564591	0.419533728079659	0.0306647265532213	0.0017176216463526757	3.9596879414996737E-4	0.6015676639772338	0.8362899293246331	0.3125160530928521	2.42075326652509	0.8569841342144711	1.0695638195935233	1.1795687929472731	0.09051211795120892	0.46082517050990585	0.8143090190496877	0.2280806640100304	0.4446896949438695	1.1015255444108318	0.3312780350840189	0.6815594464110195	1.9795709487380846	0.13295720121350052	2.920952106916929	1.646957865917217	1.6943347825132302	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	1019.0	88.0
14960000	-323.2979042700408	-10.745584401973886	-312.55231986806695	0.06110082440508954	0.0709621137911598	0.1780466621919868	0.13797323829707042	0.5519171613146955	0.0010185377171425059	4.1326800712875516E-4	0.29297622279366314	1.5709627800781953	0.5709129845909514	0.2889992968522723	0.7768978892073621	0.08780965380898428	0.1665693635158479	0.19290235357051674	0.3678899902389385	0.40217032493937754	0.3061986979133194	0.4599368722003541	1.228993703261761	0.923180220838013	0.5099596583411706	1.715569765669234	1.9010408972888426	3.3528809887037334	0.9976385599707972	1.022423273114973	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	13.0	1684.0	81.0
14970000	-330.8941326026122	-19.53857394021014	-311.3555586624021	0.038231016003076074	0.36212025431212413	0.21369681180909744	0.18954510286092652	0.19640681501477786	0.002976024537073843	3.4866007171660746E-4	1.735702777964233	0.7359725603069118	0.8249631459398787	2.0627256425667047	0.43498237241605503	0.1555368252307028	1.6305446837786939	0.5212115092038325	1.2945873232636618	1.2610064872514395	0.6994935583372143	1.7259414566100002	1.4228811416706073	0.5616379910097713	0.6636409262038081	2.0343101045416296	2.1038558832773564	2.620219884709006	1.236940795617624	1.4220247410938813	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	126.0	82.0
14980000	-322.2594013687727	-10.134237703125484	-312.1251636656472	0.12722923007734777	0.02084792095232621	0.005517804131469184	0.2658718611751424	0.5805331836637163	5.044070445778447E-4	3.620892932024173E-4	0.0029525133479874175	0.24726151337862476	0.8618783200515354	3.6370717071282077	0.8678340056661717	0.028287215226400677	0.2974872237083776	0.5371833761510871	0.3590902713047908	0.7071872853302178	0.5256017925363786	1.88596748639049	0.9341900904304652	0.3970686340044925	0.8097270400972114	1.5500202054283223	0.017141984929089367	1.2450722027187004	0.9251430762204779	1.0941902427777936	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	1684.0	81.0
14990000	-328.27855895917895	-16.591617069024778	-311.6869418901542	0.2600547664255236	0.16716361796296433	0.2074055802092642	0.23997545907494036	0.12540057632730933	7.003872862541243E-4	4.259162042805643E-4	0.5274936739915421	2.1924137359853137	1.2373036529808612	1.376171449561244	0.649273294164259	0.23302283686777944	0.21081432089698943	3.2620341238384976	0.6714494907782433	1.041968237522136	0.43175526484529636	0.7141668184630635	1.3014151596995307	0.4769989482264737	0.7938976074038699	1.8976870334067775	0.0015619940212508955	2.9463455424465077	1.3931347277494188	1.9825631790457217	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	13.0	1019.0	87.0
15000000	-333.05442900795435	-21.571723710914405	-311.48270529703996	0.10126223929843509	0.16223687652068625	0.016546165932794288	0.038832501760061255	0.6811222164880251	4.214201361269775E-4	4.3757595410897905E-4	1.854468822012799	0.3607730953302055	1.4154799312506472	3.0862038437882244	1.127488486349564	1.779153482036767	0.40399675410862995	3.0456372491985904	0.15594102202397536	0.8900115177803852	1.3486362982319293	2.9412509283976322	0.6680276702514656	0.5065198513868006	0.052553127451528174	2.184762294276369	0.12787059031552453	1.7203741282974712	1.740734376864604	2.501679813529336	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	15.0	1019.0	88.0
15010000	-321.5723078382133	-9.31866232851997	-312.25364550969334	0.007960528393757715	0.24295922912696544	0.1411460698992838	0.19797233548902254	0.4099618370909722	0.0013740834798361336	3.8783297884148135E-4	1.0011890083393327	0.14054453756247948	0.6493004403912057	0.2372052189210111	0.3966171532654067	0.7421648015653332	1.1082287486653297	0.14444951364551234	0.4237766319587176	0.4458538875674294	0.32526362083002575	0.5700203747516811	0.5690124384085579	0.34983611293674516	0.027008477740221866	2.832661108631738	1.4380782832956807	1.8157511907574257	1.2554715376613046	1.35543585526938	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	889.0	81.0
15020000	-329.2297328850523	-19.395902748012073	-309.8338301370402	0.13275565581705695	0.5012583514135249	0.011679281999340818	0.19691928300975872	0.15738742776032028	7.848453717523706E-5	3.265071427513051E-4	1.1750448891509104	0.38001700702959507	0.963880580635165	0.11600800308299687	0.4376176104276942	0.49008632178260125	1.668818062240804	2.0650165559731506	0.8944773676101392	1.14747914354943	0.7441970497289672	2.8574167863178954	0.4542804775434755	1.1542537758716696	0.01970656432963223	2.5207038892697873	1.395781242343409	2.5986820482945023	1.9997744342261645	3.0562570610077224	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	12.0	1677.0	90.0
15030000	-325.3146146238911	-13.798931164666898	-311.5156834592242	0.21515762499376945	0.5627181937181753	0.013732559288581303	0.1258250536973224	0.08256656830215331	0.0025385868854228863	3.283267836137838E-4	1.4389151129244575	0.5719117879829733	0.48591239915071255	0.36534746890634195	0.2175046294446491	0.10139013394609725	3.087259870927642	0.11420928824353538	3.268428552200295	0.34517594782915784	0.08258096976111025	0.1502220327730519	0.33822957214646876	0.4349263407194622	0.008213962210066417	1.5371551787378788	2.7454518292306807	2.0719109367752786	1.1117215314636115	1.0632710476224219	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	1677.0	84.0
