# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Jun 09 01:03:03 CEST 2020 [seed=1581068955431]
# -beagle_cpu -seed 1581068955431 HBV-A_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates
200000	0.4192632756663443	0.27254452398206663	0.6485796116778567	3.3973247338283152	0.7102733814441129	0.3055997078843096	0.1626739692201394	0.5613910297560465	0.3459581600057911	0.619413661234623	0.47966954941396023	0.31859547652730524	0.8437710571569682	0.9258317428135103	0.800324692891986	1.0452561198120507	0.10249205233868088	0.9834192238838668	0.38810696633026215	0.18796285004657848	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0
210000	0.4542999441322622	1.2624905590712012	0.8582671586916942	0.47132763992435905	0.702435249100384	2.640647256096159	2.1061321488122715	1.8343696030127667	0.31578353366912065	0.19337134599264513	0.0012872672185052895	0.43311017270132873	0.7339372576887219	1.4252725079814776	1.231528355053436	3.3653515498154323	0.029077980756948698	2.248104676586408	0.5389074617223429	0.16749308786268624	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0
220000	0.4919337778236711	1.2749258022579442	0.8759634385384721	1.5541187902289413	1.4950883014785261	0.36862711501952833	0.4613041245310211	0.5023303086611296	0.6266947232146918	0.17862671283848394	2.0977179406085513	0.7320054561519649	2.188540441249005	0.2639786904208282	0.30153953858512333	2.9793219305368073	0.16783265955436136	3.3912807998033756	0.9436370748996913	0.5586357542100474	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	11.0
230000	4.491878609780951	1.2797472319036287	1.7892774937727278	4.301580081220815	0.4115438877032373	1.680381957334368	1.5402116278343894	1.7007130859827144	1.7435476488470376	0.32613390215848054	0.5241089031614301	0.4185651445800201	0.6125763878409166	0.445118137073966	1.5327063058444492	4.5243557514261665	0.1999744514758016	2.8391932542362497	0.7172322878961825	0.43127597214320246	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0
240000	0.7037134742747221	0.5184485303759512	1.7646900576680673	1.1667893966985214	1.3619768904444094	1.6978731423299795	1.028905468422226	1.3510250176315237	0.9988983499540229	0.037845946413432814	0.37204463066152804	6.092323513797312	0.7390320911925156	1.1321298757757383	0.6210859178581939	2.8122580923414264	0.5413496977305847	1.8843903795289165	1.275404576327954	1.9622723997226896	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
250000	0.0567791632622805	1.5389542422276459	0.7772729624388274	0.7210422508512249	0.011543421324997518	1.2824672808046886	0.8593205594492742	1.1430723830723244	1.3356741842048274	0.45809722439863476	1.2347387741722846	0.3334910472238492	1.9247606245534463	0.174815727165665	1.8492712514807543	2.606625606405514	0.6157796451937466	2.0920364466129953	0.17364117369573623	0.841008333723489	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0
260000	0.9238980225421353	1.5688365869543004	2.270556630946458	0.2402814349291548	4.115899106844041	1.9589610461588178	0.728043736974002	0.018442375420081272	0.9131271708193257	0.9739339582447148	2.94392620772519	1.0599195563998012	0.7815031797740242	0.549731705760919	0.31813755169735586	2.8814972057878467	1.8426638460013853	2.965709152684806	1.8437028609742316	4.355384698513125	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
270000	0.7185266097916123	0.21738190038680028	0.8799712349410521	0.442555478719168	1.3606729563364628	1.2115406085044926	1.2442805932661083	0.726644080530135	0.14709570784612397	0.3163351443640869	1.2141098919443483	1.2285845882507063	0.9274930372331004	0.9210399098186404	0.02621937615005572	2.0164602025994665	0.7857395649833331	1.3279011874194275	0.5660953860834677	0.36424816954444034	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	10.0
280000	0.0493523739288099	0.41734094699924135	0.6116052040083503	0.32789703168758566	1.581851986329886	0.6420681707908565	3.610284597423706	3.8730455146659284	0.945110269268831	0.3775467179655944	0.12404179416805194	3.365445192671431	0.230202433092292	0.6621456048590653	0.07613158929542906	2.3348629312956177	1.7067283822327526	1.1879767812529347	0.32546026712802784	2.382671462627923	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
290000	0.5260372832916048	1.868852835851194	0.44664266245583756	4.601933086923543	1.3407140787024827	1.2795791351076269	0.23673436677789156	1.2833004165997364	0.002411237512004249	0.5286632805199244	0.2601894121285194	0.3575927160426315	1.233690690747364	0.28083645325319706	1.497443031765638	2.5581621897448152	0.4856055334494784	1.6710114649176993	1.8703661410346903	2.2828160965295106	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	12.0
300000	1.6181599406509364	0.6213854819080334	0.3510510075497805	0.6689630468138513	0.3400386520903232	0.4079150194384907	3.634034999850957	0.9733898922183021	2.1815259768689796	0.08527251861496443	1.3609051151347398	0.6537540867070533	0.21839101359820234	2.261809079010133	0.4134475791853179	1.0833915371532912	0.2838320966072353	0.596252311165145	0.9036917471217553	0.224000391656697	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0
310000	0.7619261508802433	0.48684032165463187	0.6746921577318957	0.17490994805479648	1.295568744424574	1.6304830572058995	0.429032294580081	1.237745043702529	0.1958765607292878	1.176046981938316	2.2982924517571215	1.11185159304893	0.32910681047891693	0.20662169924908647	2.109999769940425	4.615742645071288	1.1258982904668318	2.9695148948347905	1.136939830204296	0.49149932572245847	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
320000	0.6758905297021347	2.676573969720661	2.6643165610930915	0.8833462434584206	0.940307293032369	0.41083604004598634	0.4989126254120879	0.43540342057766734	1.0711883321662778	0.23091059548549575	0.3533519959950522	0.46563307403187204	0.5734519984540642	0.25250843124615474	0.14575486808583635	4.142721449631915	0.06597360500218857	2.158046908930792	1.1426403253287098	0.45109895055615556	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0
330000	0.2557307159609352	0.13270010486982536	0.3582015733166199	0.9653603988292209	1.0703549589950034	0.7821651656832892	0.05874278072681996	0.5437485694539952	0.774572407698679	0.07394414595344495	1.402546487479956	0.29745843879863076	0.4653247581184695	0.20178066800274663	0.1406851318769641	2.1836453822652557	0.1070957591048487	2.081273552143103	2.3403495011589848	0.40722298458549866	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
340000	0.15377148457704537	0.23325588489301097	1.2967915855016179	1.6458387043521445	0.8583693868994132	0.6412094069660949	2.842710090395681	1.4627583258059367	0.6654774846233491	1.084256106548573	0.0891444259613786	3.265349239476032	0.4255586940235391	0.5912628477702613	0.7914750820587177	2.1109382464822817	2.1805451418773085	1.652847131695487	1.6755711346260322	0.8149078621159758	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
350000	0.89820938019922	0.15880587701622215	0.552032832378187	0.7824291294574891	1.6017574333186646	3.1751313869512807	0.5266506242610786	2.090843993572443	0.08455151951263024	0.21305668235840788	3.5970897196825558	0.8508188469177079	0.6714518179896422	0.2387846847523147	0.539577881010716	2.062344837116778	4.14111425393129	3.588483909325189	0.39861404526557603	0.4836230099453452	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
360000	0.5821529305210914	1.517022680598996	0.9763697039928271	1.4210534372574883	1.8156657026753444	1.0880019248034098	0.25951209286862986	1.204165393682407	1.1884971605571086	0.6198320003098157	0.14589058918152045	0.036113886378463536	0.7943674743824364	1.8293363193613446	1.7597580130799968	2.759362917701171	0.424487399628684	2.8123391502721145	1.7960849821143325	1.1067242138672737	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0
370000	0.41122636797258977	1.6406920881304765	0.2590591709367088	0.5068361942167467	0.26371246816573063	0.8910699660094222	0.10187500252106867	0.07616069229927895	1.583990300747786	0.28817791038499047	0.0727327042313366	1.0822617785335422	0.22441277900765608	0.4553799653079265	1.1996892496622173	0.893577949011734	0.7759480877988976	1.862252609431849	0.6067803036726007	0.08432661907300996	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0
380000	0.42312204983998	0.3410308890497809	0.26275149530463626	1.6191160768657586	0.3838520400948261	0.5769767750886421	1.465201291921302	2.039929462595362	0.38873951803283346	0.580013332508485	2.009849699764582	2.8832495004938323	0.25722268807126614	0.18576754415007884	0.15464851792150602	1.377717841918485	0.0322654794570835	0.8395958524515331	2.6857995255968046	1.363912194931097	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
390000	0.5867109633826988	0.9271794980745327	1.1545619437956676	0.06259827411814511	2.60625638733088	0.5588066148904456	1.3619511885353721	0.4643294026769933	0.5271227004761266	0.05074279432394041	0.13091412580193718	0.28282561902543596	0.24833813474759717	1.1773904747031883	0.48897777407759363	3.111520496786554	1.158260718124531	2.6249578830302007	1.666154032554008	0.22368581988570543	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
400000	0.49584844436474657	3.0932365045414953	1.0077996554732265	1.059576824988316	0.8574476479777231	1.199352081435608	0.36745079424880017	0.6510222173513961	1.7307582246233355	0.5322188317073695	4.507104156258365	0.2101684157304466	1.1006944843793227	0.25442919457656393	1.6105745166570706	1.5711899387527921	0.9616847892656336	1.7872944557824737	0.5432869584902323	0.8380340726018344	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
410000	1.1217943029455284	0.38838502394079644	1.600382903489765	0.02697914368733405	0.356060504726166	2.036673471684294	0.05530010480358753	1.5440410366073203	0.018176355062325764	0.2975795457580031	1.5296553067896383	0.5657399566330458	0.5654293953503412	0.5213725409389773	2.249758075420998	2.1367139345139523	1.6238818781254911	2.482575347579569	1.7938873146763945	2.0497782483449543	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0
420000	0.31139583906691143	0.18182127975817097	0.7537594645549307	0.5226573898445618	0.07352009337556567	1.5731004003502318	3.386989744701003	1.8113388296469197	0.3194834566800507	0.48387322547025136	0.12086902580359758	0.4103622692408579	0.46974383877252035	0.575174279680298	0.9899331811950483	2.392872078484909	2.9314375892640507	1.6697071049666883	4.132256798998823	0.5345345347814224	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
430000	0.6370236029593054	1.7577004534018377	0.8599022491525341	0.02237552544251118	0.4747564513539748	2.0807365930777855	2.443545065766905	2.3889773505829055	1.4754840736474963	0.19169759369734543	0.46040979907923923	1.030102322884008	0.36165331318308996	2.1823865585543967	0.937676538227552	4.694615853609201	0.4165891340956169	1.7970396024964048	1.4240728783615437	0.30730695913616884	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0
440000	0.39585342829083175	1.6668266561911045	0.7103623460724385	0.4060361252362361	1.6336639716124535	3.7307455644709964	2.103882279356082	0.22477079575428274	0.5931732783781953	0.3220927073823781	0.1351762610903328	0.18021300761543443	0.9723127039965324	3.914012531191295	0.17814768802172204	3.946306173532486	0.9532240162637606	2.8759549153145394	0.16953930628130257	0.2629956088652323	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
450000	0.5376190065033533	2.4230398267403097	0.7557669327443525	2.726398960853317	0.7297620915385252	1.5436503628121645	0.914537488970493	0.12427636424904749	1.1830595338444854	0.3118901890206941	0.3407880175656464	0.1274094601628987	0.3082014328689722	0.7635161710189727	1.1683661749234031	2.90569637221642	0.5144559328766242	2.51784642519461	0.7778494192903488	2.3458502526587406	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0
460000	0.5752758086443407	2.2015184767201683	1.9421367069013944	2.87582476163263	1.8507967860210668	1.2205108603772359	3.9748291089388563	1.1544102433121761	0.3342748269625981	0.4617232654798309	0.2135165769624969	1.5748729960389458	0.7047179352149391	1.5283425875418146	3.3795839824462752	2.1833538658600955	0.5322240737748336	3.089705475106868	6.009608060649175	0.49596100177170804	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
