# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 08 13:19:13 CET 2019 [seed=151515]
# -beagle_cpu -overwrite -seed 151515 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.WestCentralAsia	location.nonZeroRates
6000000	0.1347085179544449	1.6608300692222309	0.834178674075257	2.5822546625574474	1.0265248398961233	0.8624354744663744	0.14731736344268925	1.0835531184277092	0.1750529314735133	0.09788786971885699	2.263773580834506	2.61556125865716	2.243487689689376	1.0533035848347594	1.6590179594363903	1.107895142611801	1.0486822717796416	0.762913610617302	0.09760946807819117	2.980588278730421	1.8573612984994268	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
6250000	0.49578824346631223	0.01761899674357318	0.7367823094734814	2.1514658077464306	0.07622886514906682	0.299281298304668	0.24328098575358661	0.7121957828759511	0.8468012628899824	1.3202223452579214	0.19304157233760846	1.358938842332611	1.7339398837246864	0.497600034880751	1.560117897941335	1.6324293137507013	0.061440800816441134	0.9590597625101388	0.08032469782513213	2.100169258318267	0.5520276231199578	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	9.0
6500000	1.111489165987715	0.25832797833654697	0.733959154788025	0.06802955780388566	2.6499698562357303	1.0581060836530318	1.635531765794414	1.4577467305617486	2.428255908458883	0.20812959296240166	0.19402300102585032	1.283042401441296	1.2022305018949624	2.950279807310682	1.602365901261112	0.7657179248094961	0.20625052994694326	1.1959493166408124	0.9099485479227972	1.5210699717993772	0.1204402954384769	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	11.0
6750000	0.25856155918663015	0.0026105897794922403	0.3279219203159655	0.17083390750405025	1.3536672925669313	0.7106489027229581	2.5374085481401805	0.820170321916055	0.7202278959960151	0.4629522532962993	3.388494060940427	1.410960677389861	0.9954849550112644	0.2648541077687248	0.5778327352906636	0.8087265464342084	0.37833583339523685	0.9953767389119155	0.6382759124175533	1.7083214263538882	0.20558585615953764	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
7000000	0.8686708914083222	1.2050785923456064	0.33515164174554457	0.11822029541670545	1.0043117711125422	0.4911275194348345	1.2066256982096453	0.8797017264470157	1.3687077676984074	0.02546439735554367	0.2373224514530255	1.1642991557221627	1.4934655764848213	0.24311994225330838	0.7984341764177382	0.49410600819693223	0.20343478229480016	0.7192685163961697	0.97668807795821	1.6691902539958663	4.182190342608693	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	11.0
7250000	0.10211474882631079	0.1365139081243891	0.4278988233156271	0.14741323036640708	0.1641368583631434	0.30657513538222997	0.5441608517478738	0.8874147644906538	0.2261160352808392	0.1961030128951914	0.9798880104464704	1.5543312469388548	1.2447242828896656	0.5042843915844406	1.2960130567504677	0.739534027246285	0.4802183808522817	1.0021082269599184	0.51142111730179	1.3599451444610173	1.0828852701970393	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
7500000	1.0264816171730788	1.652223566091463	0.6198258265536521	0.06799678742292603	1.1750335341810474	1.0842386816913672	1.3652336884845055	1.5811084086391842	2.6997432605599676	0.3736503511348119	0.856692965626551	3.1344326894167094	0.5988274783083719	0.9006207411508684	1.041681077589714	0.5138174958177425	1.8725848601633932	1.4814005933487218	0.602638725326228	2.4180051204626802	0.13001555386071637	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	12.0
7750000	2.4915701192018136	3.871686116931592	0.101370638573678	0.3686068391873663	0.03231568730377895	0.22858262491757075	0.0612196569272045	0.5864158148998257	1.6416751672495833	0.17206523305692567	0.3014328478581423	0.6771102412409712	1.199200615930349	0.16298349133675374	0.5043271586875053	0.20892690383853058	1.67390933436741	0.6528648995400006	0.014966252948604418	1.0931566794622471	1.911547053114578	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
8000000	0.23294506764357256	0.5337604232080425	2.0623604120498897	0.8948237220431225	0.09502653059532828	1.0883188437728184	0.8250331910051696	1.6254704558072337	0.016213400258447436	0.9201878175534268	0.6412918548629951	2.83610656981591	2.7908323024910735	0.733545597037962	4.652229097079788	0.3984539802279543	0.5820528655629524	2.0730453627342844	0.7662224856443319	5.6062251232444185	0.3762798234332947	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
8250000	2.1744660191242065	1.2874607311210275	0.4460168026736009	0.8440130193400447	2.364028814977516	0.3387355588501632	0.5836051783294437	0.8236897611268975	2.7688731797638715	0.0812686117472882	2.272250198837247	1.6789606134177433	0.8169581726983375	0.16303070885199997	1.948398192048854	0.36451394516804514	0.5014330871362167	1.1748330272841239	0.06937451229110571	1.729959532715465	0.24574635499912162	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	11.0
8500000	0.13603249852850935	1.0576274439830127	0.20491679724728012	1.379086125712402	0.10699330110569334	0.4569837865300102	0.5408097854837375	0.7149741262222777	0.8508462426128287	0.5036300091417836	0.6376162611110027	1.5336659901640133	0.1560598791460547	1.5537816196883771	1.4218995899715858	0.8328248482777486	0.3655890853084439	0.8941100463060401	0.10778646037521925	1.073044658330054	1.2745850571719173	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	9.0
8750000	0.2350942456660553	0.9063585250833863	0.19898213482732208	2.359361621297081	1.1954236444458288	0.3573554021176941	1.722869538304428	0.4535515320850913	1.1415542905739449	0.1224897050532217	0.3243111384365744	0.8577042052483659	0.21592854169371462	1.383372475640543	0.7026844308143454	0.30415163233959874	0.19148295903854734	0.47753510165983826	0.5482082268322741	0.9932593827689757	0.18337482129415256	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
9000000	0.06540423936532014	0.35051930556634453	0.966361117375434	0.0991347243160038	5.219593684627407	0.9059011450141501	0.30058256090014224	1.699508746537388	0.3274061178283314	0.4498216301005646	0.0867156820019481	1.3074097178470938	0.7906992669238595	0.01730213717328747	1.394156231464634	1.0717461065283944	0.10779282891952452	1.2627369219509106	0.1717844414593527	2.0967651237753113	0.5160208384759628	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	12.0
9250000	0.14056825850464383	1.313339313574315	0.3395920843286919	1.4721137471665187	0.019850731809029055	0.7332128667651343	0.8597583255800008	0.9140591790437796	0.938863494467492	0.46111459150971174	0.22607766936202517	1.0012274076252368	0.05560765961882998	0.3382474425015358	0.631428540067392	0.2796192905412194	0.14991592130664314	0.48296022067117605	0.35156657237931366	1.4280018417773328	0.3121839011387531	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
9500000	0.30630495338471264	0.3397504657915121	0.319214620938081	0.6851593960717856	1.2550583312133547	0.8678348344001203	0.9650944669156224	0.8526372243132104	0.06796181503908388	0.49781237580644827	0.3008930365948291	1.799768686129621	0.3122936926430402	1.3208910105201093	2.4018191887864284	0.5964523957003269	0.1301289943157924	1.0621927083921159	0.058403215239607995	1.7070813935683449	0.011532935229149204	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	11.0
