# BEAST v1.10.5 Prerelease #8a10723
# Generated Tue Sep 26 14:41:23 CEST 2023 [seed=1695732074588]
# -beagle_double HBV-E_updated_geo_priors_completeHistory_posterior_run3.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates	Current Tree	c_allTransitions[1]
100000	-39.67065400133979	-1.6789497049712225	-37.99170429636857	0.30996860256969055	0.6278480128002811	0.062183384630029225	0.016200176868399606	0.0020447219424912493	0.07949744281641728	1.5277046120371154	1.105683787299668	0.3988555283968985	0.37148684644511326	0.3389890389920576	1.0	1.0	1.0	1.0	1.0	1.0	6.0	7.0	8.0
110000	-42.749976907736986	-4.8684789530860515	-37.88149795465093	0.30578081641020777	0.6611404423256119	0.033078741264181914	0.016706018542232123	0.0028107437353298813	0.31205659792934576	1.4829552370413104	0.14339425194342267	2.1922031801998867	2.9980144679551675	0.4878653520739033	1.0	1.0	1.0	1.0	0.0	1.0	5.0	322.0	8.0
120000	-46.42930759515123	-5.792843027093656	-40.636464568057576	0.3473163935989588	0.636460958481132	0.016222647919910294	0.00873233925601614	0.009557667120263106	1.3902144188629757	0.2121394500356152	1.6108100853433798	0.518761641891345	4.20726064673569	1.163316440566507	0.0	1.0	1.0	1.0	0.0	1.0	4.0	274.0	10.0
130000	-39.798412554256494	0.20428230382053902	-40.002694858077035	0.3846006387523461	0.5589550335532573	0.05644432769439746	0.004857250941937786	0.001487580160942071	0.2602766926642628	0.9770802277332611	0.695832574755604	0.03933324950295061	0.5528113605687458	1.0461032400613055	1.0	1.0	1.0	1.0	1.0	1.0	6.0	257.0	8.0
140000	-43.589005871290276	-5.079705291438143	-38.50930057985213	0.41184341032673627	0.5132618447184502	0.0748947449548145	0.03786380085820528	8.833411171585391E-4	0.26671282755546893	3.0630135603785047	0.22141845947127548	0.14369773796911217	2.3208025087708917	0.025922466395821877	1.0	1.0	1.0	1.0	1.0	1.0	6.0	991.0	8.0
150000	-41.42728140801957	-2.7083018005256054	-38.718979607493964	0.45227009166502785	0.4853542061948239	0.06237570214014901	0.002996508444422117	0.0017224664016073368	0.6801432629088131	3.4276116805201213	0.6083350532340857	1.0647039773303784	0.21079681080813892	0.9493335505291755	1.0	1.0	1.0	1.0	1.0	1.0	6.0	83.0	8.0
160000	-45.29371266756438	-4.046169055895371	-41.24754361166901	0.44357613799905743	0.4772777494759211	0.07914611252502224	0.007337338572794044	7.346252576432444E-4	0.6726257475017331	2.9364282472780507	1.2535466645852429	0.321036731852525	2.523824814597306	0.39371650147263343	1.0	1.0	1.0	1.0	0.0	1.0	5.0	963.0	8.0
170000	-46.00446631486022	-5.41223622276422	-40.592230092095996	0.42810332030664333	0.5422776594465508	0.02961902024680712	0.010873982223783038	0.004406011139556783	0.09455465055908585	1.667337070315915	2.615724470269103	1.9092271210829626	0.3953025990015249	1.1950223791015848	1.0	1.0	1.0	1.0	1.0	1.0	6.0	839.0	8.0
180000	-43.55855966798783	-3.187598745652301	-40.37096092233553	0.41247249873199116	0.46359667362825274	0.12393082763975768	3.770733257984464E-4	0.0015020941386331692	0.7303512016254928	1.5316144351160301	1.9052547227674779	3.2812782781062135	0.04962758931267524	0.3169616960927027	1.0	1.0	1.0	1.0	1.0	0.0	5.0	699.0	8.0
190000	-41.55169627601221	-1.0689719924452672	-40.48272428356694	0.41133629148718076	0.5181997577735967	0.07046395073922435	0.017485993172852654	0.010302279240063883	0.03129624995823341	0.20056352352644474	1.720308744788675	0.7283958222253424	0.048444792797921035	0.5982104536125954	1.0	1.0	1.0	1.0	0.0	1.0	5.0	780.0	9.0
200000	-41.276866571548354	-1.4779706126346492	-39.798895958913704	0.426079159487178	0.5169129423439888	0.0570078981688351	0.0059317441611784335	3.9501295593479815E-4	0.22590879258780952	1.348605293973979	1.692447742810782	0.8382292298882099	1.0759043493479956	0.01195574165335007	1.0	1.0	1.0	1.0	1.0	1.0	6.0	783.0	8.0
210000	-46.926029992841244	-4.823502542499719	-42.102527450341526	0.47130216870334335	0.40012641264004367	0.12857141865661453	0.5132783440617852	0.13156395856019015	0.27483724566317325	0.06054118466100986	0.25772297971403463	0.062447124979493285	1.8261114820668298	0.12674476106064625	0.0	1.0	1.0	0.0	1.0	1.0	4.0	592.0	198.0
220000	-41.75347923340899	-2.55616878184693	-39.19731045156206	0.514713701333283	0.3979997286823933	0.08728656998432538	0.019542634814832933	0.009748160917774303	0.28676709727301664	0.38145431954061265	0.015848201832429888	0.3550408038692466	0.665998915561061	3.5426650380912075	0.0	1.0	1.0	0.0	1.0	1.0	4.0	516.0	9.0
230000	-45.03630598379462	-4.563884144587827	-40.472421839206795	0.5064997473290133	0.41649342964083835	0.0770068230301499	0.0047963609786502185	0.01813513025390686	0.053647082005289434	0.23866116105905652	0.059055576896441184	0.20787417846272754	4.019590658919764	0.30496932281946093	1.0	1.0	1.0	1.0	1.0	1.0	6.0	291.0	16.0
240000	-39.10195925028535	-0.828297654963885	-38.273661595321464	0.4765341168112905	0.3969356177609483	0.1265302654277625	0.0017020988097002905	0.002229026408133223	0.337298537618688	0.9645784549252407	3.099339137293172	0.044116262559998495	0.8124135252411521	0.6105964373171401	1.0	1.0	1.0	1.0	1.0	0.0	5.0	362.0	10.0
250000	-46.54207120853508	-6.452009149681674	-40.090062058853405	0.5243437106565126	0.44267338194657013	0.03298290739691867	0.21206026381598347	0.007059056490739781	0.8326751865939422	0.47064755350797655	0.6357879196338364	1.1207296598449843	1.1057562486185266	1.7708784391101429	0.0	1.0	1.0	0.0	1.0	1.0	4.0	509.0	14.0
260000	-39.9023863987894	-1.9096057460315912	-37.992780652757816	0.5390166421106382	0.42657926234086635	0.03440409554849659	9.842221214561634E-4	0.002601010323027226	0.5031592956792126	1.2058316112088256	1.2106321208026347	3.6385243994040533	0.13890436295421468	0.2523004386322024	1.0	1.0	0.0	1.0	0.0	1.0	4.0	984.0	8.0
270000	-50.68468838202774	-9.646848439897973	-41.037839942129764	0.5728741628142388	0.40907908449962854	0.018046752686134274	0.013239843591566908	0.042380361303788305	0.13922517410911503	0.153637534212705	2.36793375867316	4.482002240078271	0.6082237567307115	1.2685054065710146	1.0	1.0	1.0	1.0	1.0	1.0	6.0	990.0	24.0
280000	-47.18079901801594	-5.240010873273542	-41.9407881447424	0.6191808113502045	0.3750498890512662	0.005769299598530861	0.5358548193444027	7.699949020419436E-4	0.47174213079269006	1.376704403431493	0.08751652969216121	0.22134119274034916	0.32678602923978023	0.2090254192544954	0.0	1.0	1.0	1.0	1.0	1.0	5.0	184.0	9.0
290000	-47.454287521217	-8.91329330163484	-38.54099421958216	0.6239244562023981	0.3704082434698209	0.005667300327782385	0.04970061365112952	0.011994122927560334	3.025436976475339	0.7067198251119123	0.042252406121893835	0.27326564021043337	2.470777036908359	3.9287274378849393	0.0	1.0	1.0	0.0	1.0	1.0	4.0	673.0	11.0
