# BEAST v1.10.5 Prerelease #8a10723
# Generated Tue Sep 26 14:39:31 CEST 2023 [seed=1695731962105]
# -beagle_double HBV-E_updated_geo_priors_completeHistory_posterior_run1.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates	Current Tree	c_allTransitions[1]
13770000	-36.723332542644066	1.9754772660356057	-38.69880980867967	0.78446436548499	0.1485966835874865	0.06693895092752981	0.0025113075748805706	0.0016606171081595825	0.4519422817557398	0.7048722256148645	0.6595393791142851	0.5776093414754423	0.7082393090864696	0.026867320730838265	1.0	1.0	1.0	1.0	1.0	0.0	5.0	252.0	8.0
13780000	-45.47183208921992	-4.39697770869019	-41.074854380529736	0.5349299349283927	0.37001591503085296	0.09505415004076079	0.012665525035364621	0.002720505343007454	0.9601135913622311	0.9913466735199629	2.793644139814493	0.5276818753277078	1.3882801262831328	1.3655465452371274	0.0	1.0	0.0	1.0	1.0	1.0	4.0	278.0	9.0
13790000	-45.781096059265536	-2.894099166223853	-42.88699689304168	0.2143906109557615	0.783210852482557	0.002398536561687925	0.02732419987996263	0.006457602128418455	0.004364686088264134	0.23990332066215367	0.2002700290436159	1.1403748319663773	3.04479225398359	0.7118298189573725	1.0	1.0	0.0	1.0	1.0	0.0	4.0	71.0	8.0
13800000	-42.95951898592984	-3.481876400655825	-39.47764258527401	0.5077722153062258	0.255830311355016	0.23639747333876449	0.06520079043304862	0.0026038624789224327	0.035142328023885235	0.24118857017749154	1.6941797126218947	1.7510057085529929	0.35563577603125845	0.21424455083680063	1.0	1.0	0.0	1.0	1.0	1.0	5.0	997.0	14.0
13810000	-47.677154051572316	-7.352251106714856	-40.32490294485746	0.6616239289496681	0.3354278127707272	0.0029482582796111767	0.11661867005604351	0.021399298787648978	1.615652674012101	0.3825379398278993	0.1796427804667286	0.7774667664763562	3.2854525972536517	1.3904165987348658	0.0	1.0	0.0	1.0	1.0	1.0	4.0	607.0	28.0
13820000	-40.62144122532931	-1.155824458693277	-39.46561676663604	0.29004913150777134	0.6013966418481831	0.10855422664405215	0.007346852993231535	6.846835481382632E-4	0.4853026006939605	1.5608562139314865	1.2191467231665076	0.33500044435294446	0.9766801481857381	0.6388267750548077	1.0	1.0	1.0	1.0	0.0	1.0	5.0	788.0	10.0
13830000	-45.50163856074877	-5.498913641929956	-40.00272491881882	0.5614072788220494	0.08333967288183383	0.3552530482961234	0.04177455140565178	0.01948474809553124	0.029403188918533562	0.35932649950072654	2.8074879243501427	0.00134908054410941	1.490443540129073	1.1802757662783891	1.0	1.0	1.0	1.0	1.0	1.0	6.0	846.0	11.0
13840000	-43.76579830219352	-3.012864831633656	-40.75293347055986	0.28991721636338086	0.4437635030076948	0.26631928062893095	0.038287368040549996	0.008902926078704219	0.0602178944449033	0.18639962900928345	0.24515507131135045	0.4685022720893875	2.6142735818758416	0.17408049586086718	1.0	1.0	1.0	1.0	1.0	1.0	6.0	621.0	14.0
13850000	-50.70205750580261	-10.555602260814359	-40.146455244988246	0.015170613284746119	0.7718522482286785	0.2129771384865819	0.030238047452936775	0.051802408109674764	0.464686274405028	4.829458981518126	2.0603492435241635	1.1167158498274155	3.0101025007893103	0.17913748606767566	0.0	0.0	1.0	0.0	1.0	0.0	2.0	7.0	75.0
13860000	-49.05321822590588	-7.968415202728067	-41.08480302317781	0.8187459887977965	0.1698651543807584	0.011388856821451729	0.8868554395547513	0.021461104902362804	1.5814079533187537	0.16212150199108233	0.1964146985913798	0.9249940995331252	1.1174248628279428	0.4851663626069829	0.0	1.0	1.0	1.0	1.0	1.0	5.0	191.0	18.0
13870000	-42.427322707734135	-3.993853552377865	-38.43346915535627	0.5616177315105207	0.3912945484032875	0.04708772008619847	0.005590921629267943	0.0015282882664842522	0.10372554866809128	1.7849716216324205	0.8135294266080049	0.811298122313218	2.1940296225696088	2.5766998588030448	1.0	1.0	1.0	0.0	1.0	1.0	5.0	168.0	8.0
13880000	-43.674514507826096	-1.6229268566164774	-42.051587651209616	0.36040238114655376	0.04374093161391015	0.5958566872395427	0.0029420276939447843	0.003470432413828196	0.05807444937603486	0.3740132284065417	0.3857021985486531	1.630426470133011	0.978737554304526	1.8513646700883162	1.0	1.0	1.0	1.0	1.0	1.0	6.0	524.0	8.0
13890000	-44.94793571712149	-4.920453858141568	-40.02748185897992	0.11187298369306503	0.7884494273825178	0.09967758892442373	0.015626880949289757	9.409003798252506E-4	0.23901678678661653	2.89031408201397	0.8023889861822793	0.8843396279040812	2.36387898743765	0.697266803344097	1.0	1.0	1.0	1.0	0.0	1.0	5.0	610.0	8.0
13900000	-44.16017084148587	-3.9083763249955723	-40.2517945164903	0.7488738116412942	0.20382900130935733	0.04729718704935507	0.009862554461199255	8.438980324088296E-4	0.4397594661071912	4.967079422133429	1.1472814433554779	0.13392766805568143	0.06892408982092649	0.7760533638999908	1.0	1.0	1.0	1.0	1.0	0.0	5.0	275.0	8.0
13910000	-40.99102224419492	-1.812184589879326	-39.17883765431559	0.14919690163194796	0.4046801121442425	0.4461229862238162	0.024389475581863107	0.008975402722061513	0.5092495720539787	0.19831035045252224	0.49387428721665666	0.4573801837884542	2.3578834152947326	0.2831510828056375	0.0	1.0	0.0	1.0	1.0	1.0	4.0	349.0	13.0
13920000	-43.129956316971764	-1.9839081880332698	-41.146048128938496	0.2842395241158387	0.6775736982243955	0.03818677765977252	0.027496485687682724	0.016378240293285665	0.8067128255534941	0.08957078719376302	1.2407945921299721	0.16962828950222833	0.13931772546604115	1.105664012071438	0.0	1.0	1.0	1.0	1.0	1.0	5.0	170.0	9.0
13930000	-50.12764615119905	-9.569949645216726	-40.55769650598233	0.5825421678940547	0.26024126883256504	0.157216563273387	0.07406952787595798	0.006721953606249295	0.6525464389894551	0.5641419560890675	3.5983278896472517	5.022926326937836	0.06489641399260693	0.23008167102612037	1.0	1.0	1.0	1.0	1.0	0.0	5.0	18.0	9.0
13940000	-46.436060681478686	-5.475047132390005	-40.96101354908868	0.7612865771204652	0.1971326702122158	0.041580752667325555	0.33028311348019923	0.009216901453423118	1.3368832056015763	0.118989169863691	0.6776315244647447	0.14792586320129622	1.7218250693526878	0.23790908008286993	0.0	1.0	1.0	1.0	0.0	1.0	4.0	37.0	9.0
13950000	-44.87099392895777	1.5805294475107647	-46.451523376468536	0.27902739897092865	0.6526888188850873	0.06828378214399075	0.004025242108127141	0.0031367157700032916	0.5094673083988873	1.1060772364727833	0.4215819027442061	0.10271729590312939	0.41541417712229095	0.14232511398904127	0.0	1.0	1.0	1.0	1.0	1.0	5.0	804.0	9.0
13960000	-39.59496654916995	-1.7028425137073877	-37.892124035462565	0.8255942255430564	0.11876230803684856	0.05564346642010193	0.003083850067637178	0.0027577906094073154	0.10145484478872197	0.767900586904417	0.6885812882361405	2.030163146084181	0.3721769681067918	1.6126036963780956	1.0	1.0	1.0	1.0	1.0	1.0	6.0	168.0	8.0
13970000	-40.070487993405045	-1.4065598391725898	-38.66392815423246	0.407993412575187	0.5570262999868152	0.03498028743800463	0.002930140493098147	0.0013920028348979408	0.727677318694709	0.821694615047715	0.658467965428356	0.3502109617006755	1.5747637067495395	2.843730840751684	0.0	1.0	1.0	1.0	0.0	1.0	4.0	520.0	9.0
13980000	-43.445028778205355	-1.557165226437379	-41.88786355176798	0.16101480964839854	0.055051696030117114	0.7839334943214911	0.062384927644117905	0.003381928544280688	0.013945131653870062	0.059157340084964406	0.5518797168015024	0.20601222729612426	0.2795692758085185	0.6163297561017256	1.0	1.0	1.0	1.0	1.0	1.0	6.0	829.0	10.0
13990000	-46.89347088662746	-6.306122105582611	-40.58734878104485	0.36644780516022346	0.49040094008004936	0.14315125475973411	0.9893136941918322	0.05494578422814299	1.1231823375427485	0.06159429189529292	0.4388003384941957	0.11681435643891397	1.3136703318295422	0.01543682097365115	0.0	1.0	1.0	0.0	1.0	1.0	4.0	150.0	57.0
14000000	-45.17170282723008	-4.332016860862613	-40.83968596636747	0.11997018362536782	0.5563890388833289	0.3236407774913103	0.020156136640220455	0.0029991779342711505	0.15722614892147688	1.7750226656990697	0.562162872833223	2.922673664291362	0.5242054634722555	1.3856772405457871	0.0	1.0	1.0	1.0	0.0	1.0	4.0	440.0	9.0
14010000	-44.58364462627894	-5.473912106672866	-39.10973251960607	0.7022183767768012	0.033870858929983795	0.263910764293222	0.04529707131174032	0.003989450490012807	0.3780726020080408	0.8606246129280137	0.44794646142063327	4.098696840137998	0.838479231967442	0.16777130548546962	1.0	1.0	0.0	1.0	1.0	1.0	5.0	723.0	8.0
14020000	-41.97407678036069	-3.0722992820356043	-38.90177749832509	0.4507174439812702	0.22016197950370248	0.3291205765150346	0.11108792310292559	0.002230359252848137	0.10740108384850536	1.6033888502390476	0.11065953337909627	0.06819537648900846	0.7765284432811562	0.4132857141208745	1.0	1.0	1.0	0.0	1.0	1.0	5.0	141.0	8.0
14030000	-45.38773536945957	-5.2848667795918445	-40.102868589867725	0.563973990240216	0.23246985368306894	0.20355615607672253	0.07688329403582626	0.07759149072659535	0.556155985917596	0.05224241714821871	1.511666008630109	0.8088992289491639	0.861072684514593	1.082008657077988	0.0	1.0	1.0	1.0	1.0	1.0	5.0	737.0	30.0
14040000	-41.91574642646342	0.17143520383906274	-42.08718163030248	0.07322692244716145	0.16128443643120977	0.7654886411216362	0.0029090016937652016	0.0010137805447544045	0.5384670650931203	0.8568401622932819	0.12462452502669177	0.9408958223470207	1.6032616396586867	0.2679252936212657	1.0	1.0	1.0	1.0	1.0	1.0	6.0	836.0	8.0
14050000	-38.86589962449794	0.9816268476830423	-39.84752647218098	0.5941160721863168	0.35948833819428244	0.04639558961940815	0.007079536930721317	0.00885979038360034	0.08063437626301476	0.05106280457880394	0.9651861747836975	0.10163682336173796	1.1392370775022747	0.4365704840442075	0.0	1.0	0.0	1.0	0.0	1.0	3.0	269.0	15.0
14060000	-44.47322422892677	-4.565680278538086	-39.90754395038868	0.26885458432228937	0.25662956005765014	0.47451585562006793	0.08747237857883701	0.14383494874861535	0.1773122829145927	0.03298595338442567	0.8503538133029809	1.6617137771165489	1.0692145517338918	0.03812175288348853	0.0	1.0	1.0	0.0	1.0	1.0	4.0	274.0	43.0
14070000	-48.62528543060957	-10.07443387083486	-38.55085155977471	0.02684196520967297	0.7976147081738603	0.1755433266164742	0.040492760099733606	0.057699233600513586	1.403801880306685	0.13770397172837537	3.0943389691299736	1.9470835662121628	1.7000036784506025	1.9429075592597203	0.0	1.0	1.0	1.0	1.0	1.0	5.0	423.0	13.0
14080000	-45.12403828216927	-4.153036059769129	-40.971002222400145	0.5261966325893987	0.06460146569759433	0.4092019017130142	0.03868043467066848	0.006613636237547707	0.15824095981087194	0.29034676366238915	0.7850689383325272	1.0149769490635363	2.650729837808106	0.03546700155183532	1.0	1.0	1.0	1.0	1.0	1.0	6.0	502.0	18.0
14090000	-50.81719673534591	-7.831579397651372	-42.985617337694535	0.057881058829575505	0.8893588091765334	0.05276013199389815	0.013580694035783599	0.004253140474329699	1.7442303772338428	2.7144425421961853	1.1624049639167844	3.339075453169933	1.090470704831339	1.2071053894188228	0.0	1.0	1.0	1.0	0.0	1.0	4.0	681.0	11.0
14100000	-41.67156526885779	-3.36154350604239	-38.3100217628154	0.3583208784225736	0.41710725256844383	0.22457186900898973	0.056317122860259694	0.03869825490707048	0.05533420060415036	0.10597917237194789	1.3545811407284292	0.4577225815496185	1.7473982216571005	0.02698677163543696	1.0	1.0	1.0	1.0	1.0	0.0	5.0	374.0	25.0
14110000	-49.700253341920806	-6.839259319287897	-42.86099402263291	0.12785398657144528	0.5918156906350449	0.280330322793517	0.04717600986924639	0.012716991839962456	0.06309834192686858	0.6094790094275352	1.282603915659741	1.58902825168911	0.20209095563966492	4.96574957151336	0.0	1.0	0.0	1.0	0.0	1.0	3.0	647.0	15.0
14120000	-41.76387419511236	-2.729837665295782	-39.034036529816575	0.5814229680661229	0.22635906793592936	0.19221796399795493	0.05932714766935104	0.07041861229271895	0.021697651397289498	0.5047177732702656	1.4769681365010756	0.8381770289245541	0.47191958219581626	0.021910908565174	1.0	0.0	1.0	0.0	1.0	0.0	3.0	798.0	28.0
14130000	-41.75789608234261	-3.6803580874609096	-38.0775379948817	0.6602989883899683	0.06930949677134528	0.2703915148386938	0.17590571554969983	0.021275682429770303	0.014637721311593625	0.19166634065489735	0.1654995495070419	1.1412625632478928	1.1894876361962763	0.6730695590968682	0.0	1.0	0.0	1.0	1.0	1.0	4.0	930.0	15.0
14140000	-44.37181938324342	-5.049415544861913	-39.322403838381504	0.7972488408795282	0.020765520416008987	0.18198563870447015	0.027616761803040877	0.007602194129632876	2.762603297113932	0.19738927894174657	0.1477557484093923	1.0892229164062048	1.0757115209497172	2.1691051228296705	0.0	1.0	0.0	1.0	1.0	1.0	4.0	975.0	11.0
14150000	-45.648929417246954	-7.634304535358376	-38.01462488188858	0.7596251303268309	0.16297110167729073	0.07740376799588594	0.0715351405813963	0.025283529832882786	0.1277175869170772	0.16507562713123677	1.7934055898224968	1.5750886157863875	4.5637714478109705	0.2738425054437408	0.0	1.0	0.0	1.0	1.0	1.0	4.0	20.0	31.0
14160000	-41.48311263556394	-2.917217630100879	-38.56589500546306	0.5245608347646206	0.44400040638096866	0.031438758854418325	0.05911579382600169	0.003129447494008598	0.9873273441194109	0.7243621890789207	0.29186456827024476	0.06939692893144449	0.5949756719204485	1.7066379616198417	0.0	1.0	1.0	0.0	1.0	1.0	4.0	868.0	9.0
14170000	-41.23410554567271	-1.4335399213428266	-39.800565624329884	0.6959040617567975	0.007251855139091046	0.2968440831041192	0.007075518432526563	5.87406752505352E-4	0.37522948691404023	1.85330375643165	1.1104083211083118	1.2461192898169113	0.7865175250288305	0.6995328101415211	1.0	1.0	0.0	1.0	1.0	0.0	4.0	419.0	8.0
14180000	-47.37980954984427	-6.1696518740346935	-41.210157675809576	0.1363299434158488	0.3959242830353783	0.46774577354878033	0.013444946502887627	0.01974800755617808	0.15065257801862073	0.38127424519304365	1.0586768019270938	2.177082303577106	3.1041347956480982	0.379515399277496	1.0	1.0	1.0	1.0	1.0	1.0	6.0	169.0	20.0
14190000	-44.47079649941347	-7.3868837724816245	-37.08391272693184	0.5107606078951679	0.4386930302875776	0.050546361817262075	0.018483071307229065	0.011313183557592463	0.6966977792828325	0.6131366807911639	0.22817256941354563	8.27602789308651	0.3873366573232877	0.13567603452127094	0.0	1.0	0.0	1.0	1.0	0.0	3.0	834.0	12.0
14200000	-38.32258008180193	1.2095654806530942	-39.53214556245503	0.4965065950796967	0.43560970013337774	0.06788370478693306	0.006425411365513928	0.0029639210842854645	0.5030452920726416	0.5718898296555247	0.15229604156407342	0.010643208998107228	0.14811015548750983	1.8086548730302092	0.0	1.0	1.0	1.0	0.0	1.0	4.0	229.0	9.0
14210000	-49.48742102743887	-11.440618151337228	-38.046802876101644	0.37112471016985793	0.5512943662718367	0.07758092355831275	0.3328590286677044	0.055823364226510366	3.0111179219331468	0.9023134770895944	1.2056417803786765	3.283207034094846	1.7993699872061106	0.1400228960603945	0.0	0.0	1.0	0.0	1.0	1.0	3.0	336.0	54.0
14220000	-43.11764121122676	-4.998442748909548	-38.119198462317215	0.7112316684361525	0.2190242462070025	0.06974408535685218	0.010563037555076883	0.03949519410246425	0.8940890915693017	0.12623235709863653	0.8384238442699008	0.9040752632327107	2.270554306001291	0.3438350652208576	0.0	1.0	0.0	1.0	1.0	1.0	4.0	784.0	24.0
14230000	-43.05276568475231	-0.7014437354179104	-42.3513219493344	0.16962496049262193	0.35098707082661695	0.47938796868076855	0.00418714798266351	0.006436490405345849	0.05065616039152147	0.27056493569864803	1.8959315668796264	1.014119810745843	0.07733187840623822	0.16063141124522876	1.0	1.0	1.0	1.0	1.0	1.0	6.0	25.0	10.0
14240000	-39.87627328380438	-0.16275595804455545	-39.713517325759824	0.534022723652869	0.3151974943010001	0.15077978204613843	0.006095512273977001	0.0014130347096590662	0.7665047171369613	0.9585145954870128	0.026515398372267237	0.5755965368228871	1.2026392728946174	0.8350569761599597	1.0	1.0	0.0	1.0	1.0	1.0	5.0	186.0	8.0
14250000	-48.13028105112313	-7.993864802023438	-40.13641624909969	0.738371937747536	0.1307378729510894	0.1308901893013819	0.0587306864400738	0.032666575637951556	0.08706596261612223	0.11244940687801289	0.4766235178669701	2.8588466448057397	4.372394912508784	0.5397298951286355	1.0	1.0	1.0	1.0	1.0	0.0	5.0	580.0	21.0
14260000	-42.554218140720835	-0.7577735665625545	-41.79644457415828	0.32690893106011104	0.5863712112695987	0.08671985767029744	0.00183432669719013	0.003649691230706209	0.059064878371534235	1.3002895264783014	0.37470987007584416	0.9069280191045359	1.160501567355972	1.2039477873786755	1.0	1.0	0.0	1.0	1.0	1.0	5.0	337.0	12.0
14270000	-44.39489359263621	-4.806718479130068	-39.58817511350614	0.28321155259572806	0.7054210450067431	0.011367402397536142	0.159502634794319	0.009346615458974108	0.01440200812574756	0.11775490192429129	0.34583918750564974	0.20374993748216647	1.3012224687611833	2.7363992038065406	1.0	1.0	0.0	1.0	1.0	0.0	4.0	35.0	12.0
14280000	-40.32662290779971	-0.4818737887797171	-39.844749119019994	0.7456093017008526	0.06733963440974858	0.18705106388940615	0.04269566797052756	0.0039786846027964175	0.0346362666251897	0.17311698979170032	0.6815914168909637	0.4738565025980303	0.42345633091571183	0.09779926076283493	1.0	1.0	1.0	1.0	1.0	0.0	5.0	9.0	8.0
14290000	-44.89683939211532	-4.275034122184333	-40.62180526993099	0.3600605639495198	0.3260963845343389	0.31384305151614844	0.01727289387555295	0.060131038415953825	1.2662341458393214	0.05919231555143053	0.5972463201069266	0.782782893422791	0.9265122825203072	0.027749069413034445	0.0	1.0	1.0	1.0	1.0	1.0	5.0	999.0	47.0
14300000	-43.26040545927939	-4.424347545359334	-38.83605791392006	0.009498115530194206	0.5855989677724471	0.4049029166973656	0.43866148272330635	0.046083894592569785	0.5696608777849715	0.04552666928469713	0.053851824714010094	1.0383696231770247	0.676907007553146	0.24914279016514948	0.0	1.0	0.0	1.0	1.0	1.0	4.0	404.0	17.0
14310000	-49.720529091377614	-7.368478851248581	-42.35205024012903	0.10749663226806003	0.8008560845758134	0.0916472831561336	0.2498783375647838	0.013356045891986235	2.1079720595930644	0.24494252794997942	1.1023939017110205	1.9152640714861302	1.0261732367121652	0.45865424747443484	0.0	1.0	0.0	1.0	0.0	1.0	3.0	641.0	11.0
14320000	-44.6645750344806	-5.305351112861629	-39.35922392161897	0.25832279996795965	0.280930233031191	0.4607469670008563	0.1394895833191522	0.05464409270590015	0.5502430660306469	0.04964952774996493	0.9692110302360601	2.362945528345532	0.02614811865586574	1.4254527635740413	0.0	1.0	0.0	1.0	0.0	1.0	3.0	104.0	29.0
14330000	-37.67932461347334	0.3686208656905432	-38.047945479163886	0.6822519856969906	0.10627240649184275	0.21147560781117342	0.03078570321148603	7.600040728175121E-4	0.15370521834891754	0.6850688474664713	0.049479308617832424	0.3203831707814529	0.24190698023266696	0.6592699495890503	1.0	1.0	1.0	0.0	1.0	0.0	4.0	991.0	8.0
14340000	-42.93037173431103	-4.8624990387872336	-38.067872695523796	0.3529675184022771	0.4922622666688835	0.15477021492884624	0.007977167734543296	0.011643093674618746	0.5244988167293034	0.4250094194241373	0.07911188285795097	0.4377472003114121	4.406166216311523	1.5598135430747497	0.0	1.0	1.0	1.0	1.0	1.0	5.0	168.0	14.0
14350000	-41.52302018213072	-1.0899833546233224	-40.4330368275074	0.5920256415343759	0.15633688832844617	0.25163747013718474	0.02524423609924972	0.006358890259478559	0.12088981058490253	0.2603676249844384	0.9010549052584734	1.0923980971119844	0.3984402172053022	0.35768314387570116	0.0	1.0	1.0	1.0	1.0	1.0	5.0	371.0	11.0
14360000	-39.26930164999281	-1.7699300630398302	-37.49937158695298	0.7785892952964266	0.14259252719407017	0.07881817750950991	0.008572820040237506	0.0010953674999361837	0.3923585073627418	1.798570164301658	1.350247004346737	0.16548532425117546	0.9070121493375894	0.2564201689524936	1.0	1.0	1.0	1.0	1.0	1.0	6.0	186.0	8.0
14370000	-40.533661580719375	-1.6818364602393867	-38.85182512047999	0.6534023875808763	0.13395419620475818	0.2126434162143723	0.004413745665000929	0.0072536222377929	0.555590456539596	0.28522084615229665	0.0918848471993054	1.8309464875428372	1.8101318378132596	0.8944428412928722	0.0	1.0	1.0	0.0	1.0	1.0	4.0	807.0	18.0
14380000	-43.72765326078779	-4.128388047885647	-39.59926521290215	0.3644245486183265	0.008190789353693384	0.6273846620279868	0.14104748125624197	0.08800580445086575	0.771879827447836	0.02714456748248684	0.50535184937618	1.6467210270009145	0.2099213656503719	0.7960280517105329	0.0	1.0	0.0	1.0	0.0	1.0	3.0	610.0	29.0
14390000	-44.57238886282593	-5.948937293619323	-38.62345156920661	0.5127589332116342	0.3919315238773802	0.09530954291099218	0.15061642035505005	0.041312593258444885	0.023122255464030454	0.059932086280325675	1.0342731437715822	0.6492153677126281	2.7995805298137277	1.1702007948066053	1.0	1.0	1.0	0.0	1.0	0.0	4.0	218.0	50.0
14400000	-49.51120651325239	-6.852467655724897	-42.65873885752749	0.7948302930198433	0.11076848175383586	0.09440122522632724	0.22330162790861693	0.004833060407598293	1.0879935543077648	0.6297421194159808	2.330007467833811	0.23362707965623178	0.10327516515606272	1.370006726042598	0.0	1.0	1.0	1.0	1.0	1.0	5.0	667.0	9.0
14410000	-43.53187865109987	-4.68351575602105	-38.84836289507882	0.03252123866877321	0.8144954775874405	0.15298328374379264	0.05543765838219768	0.014855433868940686	0.32604679555041116	0.18855891931642796	0.3416833009255186	1.847230397904326	2.047955266910025	0.7617311820776036	0.0	1.0	1.0	1.0	1.0	1.0	5.0	265.0	28.0
14420000	-44.356781765868206	-5.421834235655069	-38.93494753021314	0.5936448714307061	0.04581850192007342	0.3605366266492269	0.06956599038922102	0.007306169233414221	0.9702317699879234	0.37088748253515075	1.9615039052854037	1.0983101874640002	0.010651688368648358	2.453799267043235	0.0	1.0	0.0	1.0	0.0	1.0	3.0	516.0	10.0
14430000	-40.30992579119073	-2.409928882115774	-37.89999690907496	0.5699290060877915	0.14173885626954474	0.2883321376426703	0.020043239149919814	0.010834275384046061	0.022741205739690438	0.25781774027767496	1.0134135087957064	0.04073640739960173	2.7141877268658954	0.972717403393063	1.0	1.0	1.0	0.0	1.0	0.0	4.0	991.0	14.0
14440000	-44.54501291641699	-2.1494340839454944	-42.39557883247149	0.5832008990922884	0.13722792519582952	0.2795711757118885	0.004556359410384932	0.0075510964987056985	1.4479907196269117	0.5180456354645572	1.6285485862840727	0.7250751007945967	0.05287347082502058	0.990835248774035	0.0	1.0	1.0	1.0	1.0	1.0	5.0	455.0	9.0
14450000	-41.75322261507398	-1.7363254167961375	-40.016897198277846	0.239457658429991	0.456956054470841	0.30358628709917457	0.03045869238575757	0.027493826872575705	0.3706343560761832	0.07201045044531844	1.1973566088851244	0.7367331984156319	0.6142011246179544	0.36203345361038314	0.0	1.0	1.0	0.0	1.0	1.0	4.0	179.0	24.0
14460000	-44.58865147495339	-3.409032670623914	-41.17961880432947	0.6509853806032947	0.04740715281788971	0.3016074665788218	0.19615228767749768	0.014631191880274917	0.1570201713419208	0.26348859251942636	0.39587116264148375	0.019144924107909574	0.7419678495007391	0.8887999266665841	0.0	1.0	1.0	1.0	1.0	1.0	5.0	754.0	13.0
14470000	-50.25389395812974	-7.863949581098947	-42.38994437703079	0.35024384070241793	0.28668546497424374	0.36307069432334466	0.7003904716782756	0.002440497101846599	0.2731063525938866	1.00006331092659	0.7789421528041794	0.6596531268617191	1.0851115766964519	1.0342004361779311	1.0	1.0	1.0	0.0	1.0	1.0	5.0	338.0	8.0
14480000	-52.39377309064216	-5.744878103610505	-46.64889498703166	0.20703590215403223	0.1489570698709615	0.6440070279750127	0.16032630991280514	0.06717850939758033	0.04480353234025197	0.8298873307898265	0.3184460258983506	2.1172957917253625	1.4069264626235627	0.06079199113611991	1.0	0.0	1.0	1.0	1.0	1.0	5.0	638.0	51.0
14490000	-47.50845695240233	-3.979565112538789	-43.52889183986354	0.7156372063118739	0.06297819536849789	0.22138459831963497	0.15425854928794505	0.09334404381601336	0.31572162615521515	0.005556356598141935	0.16189500657168324	1.4473477958294085	1.4397791378939464	0.31584833418736563	0.0	1.0	0.0	1.0	0.0	1.0	3.0	669.0	10.0
14500000	-43.91919054709482	-4.689256653496893	-39.22993389359793	0.4406359442202603	0.3699181697522633	0.18944588602748297	0.0036148542206185935	0.01831523040653491	0.05502225889843768	0.28081300339811316	0.6980601274260786	1.1589337341489685	2.4624730442818894	0.18617575419927146	1.0	1.0	0.0	1.0	1.0	1.0	5.0	512.0	19.0
14510000	-41.85586366710077	-1.7381772736516101	-40.11768639344916	0.3801594586573615	0.20619548536521592	0.41364505597742907	0.013536017119359041	0.00666521756009834	0.1031381838046225	0.48061989519787296	0.7172326502804852	0.11922647847131149	0.5852010921624315	2.4738178377453233	1.0	1.0	0.0	1.0	1.0	1.0	5.0	676.0	8.0
14520000	-42.293098226424966	-1.1577272202493023	-41.13537100617567	0.08806508898528692	0.3704637189547608	0.5414711920599589	5.494712240206346E-4	0.0023492745378896744	0.22001330801875071	0.7348812261320865	0.35603584399150745	0.8149305840063079	1.380149278494083	0.729238679444892	1.0	1.0	1.0	1.0	1.0	1.0	6.0	124.0	8.0
14530000	-52.51873172539975	-10.364091874378795	-42.15463985102096	0.5834641866586049	0.3654777865226478	0.05105802681875403	0.0988776958975584	0.0023190713149264584	1.25675685718078	1.5445978115710637	1.2284265089745576	5.726335474658727	0.6772321321614201	0.11528885292106246	1.0	1.0	0.0	1.0	1.0	1.0	5.0	774.0	8.0
14540000	-50.64478496890852	-8.156362551712945	-42.48842241719557	0.05924623988098765	0.05213132560786893	0.8886224345111501	1.0060891080675247	0.12750377417229283	0.024372281896877585	0.016248952970994154	2.951094434866586	0.3750747296691966	0.7370644328832736	0.20025627742470484	1.0	0.0	1.0	1.0	1.0	1.0	5.0	116.0	86.0
14550000	-53.63746691390664	-11.274574906305086	-42.36289200760156	0.17365731071174403	0.5832368505672898	0.2431058387209728	0.5265019283435404	0.20438834987277968	1.4921677689524318	0.13455432504219664	0.1815983542221463	4.410396995921415	1.7417424322191641	0.4115450881582858	0.0	1.0	1.0	1.0	1.0	1.0	5.0	311.0	101.0
14560000	-44.93834739645217	-1.687668389326216	-43.25067900712595	0.5673018037507295	0.07015591089564455	0.3625422853536325	0.0015879652115905398	5.806633660413065E-4	0.8644021740136978	2.458226315608381	2.3220589525795527	0.425263035953051	0.5005762905662722	0.5121193178303933	1.0	1.0	1.0	1.0	1.0	1.0	6.0	16.0	8.0
14570000	-50.037221152814965	-8.442444547855382	-41.594776604959584	0.1297091619117879	0.8602148389506851	0.010075999137533542	0.30075633268986657	0.002544320019116384	0.05265565188943034	1.8256488375614968	0.33368759917308777	1.0686001687980062	1.5308514020514228	2.0609764526300207	1.0	1.0	1.0	1.0	1.0	0.0	5.0	753.0	8.0
14580000	-45.544688314773566	-6.793793541192491	-38.750894773581074	0.6947336330333528	0.05497730925901906	0.2502890577076347	0.20090001080872105	0.015432564404992244	0.7000999061999418	0.14285100384955943	1.4620457448119157	1.5898769494516942	0.653193097844734	1.7733384140603607	0.0	1.0	1.0	0.0	1.0	1.0	4.0	475.0	9.0
