# BEAST v1.10.5 Prerelease #8a10723
# Generated Tue Sep 26 14:41:02 CEST 2023 [seed=1695732055077]
# -beagle_double HBV-E_updated_geo_priors_completeHistory_posterior_run2.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates	Current Tree	c_allTransitions[1]
100000	-47.29488499366911	-5.5394352372414986	-41.75544975642761	0.17394312730705153	0.38316394351317334	0.4428929291797751	0.016455998561981076	0.001802040317397286	1.2133489239665909	2.404697092237844	0.9378113153370715	0.1061428802368953	3.017029353370339	0.6899000693894384	1.0	1.0	1.0	0.0	1.0	1.0	5.0	254.0	8.0
110000	-41.38596524240362	-1.3380797487379343	-40.04788549366569	0.2037208959625036	0.4005897338126327	0.39568937022486383	9.785027186118393E-4	0.0019309193691541683	0.13641287925533535	2.6535433704201266	0.6090743825173003	1.9102590479854336	0.7127743756634086	0.523047265779327	1.0	1.0	1.0	0.0	1.0	1.0	5.0	784.0	8.0
120000	-40.26111063637803	-1.0451137932830132	-39.21599684309501	0.332481224317632	0.3103602975233628	0.3571584781590051	0.002986114153015874	0.0015029344977677513	0.48018369380028697	1.5820025115791576	1.1033569208274112	0.29317138943973703	1.637971354263041	0.25778459566643874	1.0	1.0	1.0	1.0	1.0	1.0	6.0	37.0	9.0
130000	-45.935351248885944	-2.3461183427755543	-43.58923290611039	0.287326430463738	0.29130648666893916	0.4213670828673227	0.010278093192403645	0.0025248492336289127	0.5769603066095016	1.5866467739549432	1.885749441950173	1.0933338121082872	0.9852656160393998	0.13143745390974518	1.0	1.0	0.0	1.0	1.0	0.0	4.0	411.0	10.0
140000	-42.87101669053795	-3.210582095084802	-39.66043459545315	0.3891128432569781	0.16819510876075328	0.44269204798226863	0.003834592636352016	0.0011034237983241055	0.5134621928181016	1.9637041554895327	0.16337820245561346	1.3105399349434737	2.972848919884811	1.1291455141671156	1.0	1.0	1.0	1.0	0.0	1.0	5.0	604.0	8.0
150000	-47.61719555947659	-7.288199980837172	-40.32899557863942	0.4580749620080421	0.10860415525356897	0.4333208827383891	0.6857016020160899	0.0022320640599649455	0.07896479485801647	1.025111544206508	0.9985253822548149	0.012080996297118708	0.41085284772720904	1.0760115402171877	1.0	1.0	1.0	1.0	1.0	1.0	6.0	796.0	8.0
160000	-40.42244578231516	-2.071013631901754	-38.3514321504134	0.5134353269097452	0.010191721478877	0.4763729516113775	0.032924493346395564	0.0015795072190634525	0.13816552717277222	1.3594492763188595	0.5441201295566254	0.45926434235815267	0.5365516483688728	0.875965635564061	1.0	1.0	1.0	1.0	1.0	0.0	5.0	657.0	8.0
170000	-47.4548573432057	-8.70694515507096	-38.74791218813474	0.4321487175142758	0.058737460281395586	0.5091138222043284	0.33955445999666656	0.003527400242225727	0.07616008397084198	0.6162136333270171	3.9551906797220493	0.08139382633321593	0.2690755294284143	1.2424112382548276	1.0	1.0	1.0	1.0	1.0	1.0	6.0	168.0	8.0
180000	-45.03790522302441	-5.457799555684842	-39.580105667339566	0.4264201054107983	0.023942773632559203	0.5496371209566421	0.16635364637994282	0.05335364413404083	0.03690822830793396	0.19216988768383053	1.7191630878171622	0.9972567737742383	1.4094367696346113	0.9745616601695754	1.0	0.0	1.0	0.0	1.0	0.0	3.0	798.0	47.0
190000	-48.57267528604372	-5.778455063976312	-42.79422022206741	0.4582769157246492	0.03180527193213983	0.5099178123432105	0.08278492766561443	0.0023686204338775347	0.4541815550806017	0.5887951212556958	0.6947518373670913	0.6143774924135232	0.2599603925274136	2.927132353821347	1.0	1.0	1.0	1.0	1.0	1.0	6.0	150.0	8.0
200000	-42.603819512594086	-3.411827909573172	-39.19199160302092	0.43313517572312055	0.06913627841392186	0.49772854586295695	0.003879405884218073	0.0014291958008263988	0.4700145310499102	2.607919523099301	3.7106044504067275	0.6465911159331349	0.018346179916018206	0.7027476186616661	1.0	1.0	1.0	0.0	1.0	1.0	5.0	308.0	8.0
210000	-42.96494963568597	0.09570724656876273	-43.06065688225473	0.349530410236376	0.15008795548515158	0.5003816342784715	0.0010940614635315442	8.700201634090469E-4	2.5930698834548926	2.9292501036244554	0.2509089737040058	0.70604796550443	0.1508671927987451	0.002625431757323164	1.0	1.0	0.0	1.0	0.0	1.0	4.0	58.0	8.0
220000	-42.12014808826299	-1.3972353112102684	-40.72291277705272	0.4187896310497723	0.0661783502479179	0.5150320187023093	0.011675339863251413	0.0028338076167268426	0.4700534829223684	0.4535143941864178	0.5843255112855326	0.22829711675957975	0.27160074287246927	2.602934753331585	0.0	1.0	1.0	1.0	1.0	1.0	5.0	7.0	9.0
230000	-49.18606319709467	-7.747113532846573	-41.4389496642481	0.39136365333087897	0.07925155938736071	0.5293847872817595	0.11033558170436225	0.001571502656316494	1.1731755622708628	2.4760489436241127	0.171618638044983	0.6336214962401411	1.8405133623281618	0.7825520117843306	1.0	1.0	1.0	1.0	1.0	1.0	6.0	647.0	8.0
240000	-49.646804702626255	-2.4074932275771697	-47.239311475049085	0.4168972166579839	0.08620631553184778	0.4968964678101673	0.01053719710682463	0.024649538772479766	0.07160722742888381	0.39382916872126517	1.340500616813991	1.01350379550003	1.5784186857417402	0.07948154641927441	1.0	0.0	1.0	0.0	1.0	0.0	3.0	128.0	19.0
250000	-44.000503200205486	-4.484386670141602	-39.51611653006388	0.34476213303914194	0.07135955540754521	0.5838783115533123	0.055272027336240176	0.01026892970625782	0.03221198380985397	0.20298924013649686	1.391992372774574	2.0241239146967933	0.6986682279005911	1.5616652982236026	0.0	1.0	1.0	0.0	1.0	1.0	4.0	643.0	10.0
260000	-51.61730801507019	-9.978862521586153	-41.63844549348404	0.44329827217984846	0.013282828434533213	0.5434188993856183	0.22896303613877217	0.14331439676866267	0.01236148050750765	0.6907238065585604	4.996366860015345	0.7615273006210659	0.6712638828984988	1.104132800493566	1.0	0.0	1.0	1.0	1.0	1.0	5.0	379.0	95.0
270000	-52.71949684413189	-12.612230127537856	-40.10726671659403	0.3638710196414282	0.017167828045190944	0.618961152313381	1.6223497426370577	0.024091502777681288	0.022722140704650947	0.34559618078242205	0.016902959450775377	2.398766034578647	4.219259536787626	0.843776477081698	1.0	1.0	0.0	1.0	1.0	1.0	5.0	964.0	17.0
280000	-44.759389412036214	-4.729559323453706	-40.02983008858251	0.37145376701700705	0.0812816351703706	0.5472645978126228	0.17455770130266385	0.09321278024000788	0.029132689380369024	0.052681450809340225	1.8763974920164344	0.6550518092357955	0.3437628912857741	1.0669667330150976	0.0	1.0	1.0	1.0	0.0	1.0	4.0	141.0	12.0
290000	-49.22011619414559	-9.068085972753792	-40.1520302213918	0.3876356346028372	0.028070616360700858	0.5842937490364619	0.153802863870031	0.02857396357304048	0.9569006041984561	0.33152767675470657	0.0742265627247159	4.350685751611599	1.5218776674983707	1.1649398076527704	0.0	1.0	1.0	1.0	1.0	1.0	5.0	814.0	21.0
300000	-48.68557609781492	-6.081153034206051	-42.60442306360887	0.3248367773865519	0.02416686218579905	0.6509963604276496	0.26193468184124535	0.05168936340316999	0.3506369226467815	0.04431377361510026	0.08228334248754389	1.7197248639876606	1.8386043284335505	1.0242325777977688	0.0	1.0	0.0	1.0	1.0	1.0	4.0	915.0	38.0
310000	-50.06673227426635	-11.236339687700985	-38.83039258656537	0.3831816772582637	0.0670613264468496	0.5497569962948873	0.24379438473548296	0.019188607066299997	0.6348122527860602	0.4342613982170443	0.25464092959848605	4.270106374265421	3.593783872510734	1.2627314423099076	0.0	1.0	0.0	1.0	1.0	1.0	4.0	269.0	20.0
320000	-50.5208994240461	-10.750586129311921	-39.77031329473418	0.30408895471110875	0.12879520273501105	0.5671158425538811	0.15364118748433017	0.05468007785428335	1.0814006528101903	0.23727096200957815	1.9661093103085308	1.9129627973659067	5.1110343980398625	0.11625256809148035	0.0	1.0	0.0	1.0	1.0	1.0	4.0	695.0	36.0
330000	-46.87839089695045	-6.205908474605344	-40.672482422345105	0.2894279838384015	0.0935984242631221	0.6169735918984776	0.11474999817003043	0.005731749437306816	0.06680344153932992	0.4197090392027417	3.0894370805581826	0.7734136939954317	0.5538745205915686	0.5363289684606701	1.0	1.0	1.0	1.0	1.0	1.0	6.0	554.0	8.0
340000	-43.1610048417145	-4.273897354491026	-38.887107487223474	0.26409847629384026	0.14317448781909806	0.5927270358870624	0.02570358551731124	0.004380298703622982	1.269426330224023	1.1654456117643675	1.0829803745750504	0.8553391237769078	0.05387404176283702	1.9418825579488872	0.0	1.0	1.0	1.0	1.0	1.0	5.0	7.0	9.0
350000	-43.88328934963463	-3.541422358927504	-40.341866990707125	0.2629138214848578	0.1556784886245097	0.5814076898906334	0.04412102895170711	0.028713657726735956	0.06793057242774439	0.1591815850751587	0.2202794694051334	1.3229380611560755	2.4228311551746984	0.654092916026793	1.0	1.0	0.0	1.0	1.0	0.0	4.0	620.0	32.0
360000	-49.29427165646436	-6.624442494512633	-42.669829161951725	0.1910953954082896	0.18230104971273497	0.626603554878976	0.005671393282938084	0.004244318334613411	0.08198744627468688	0.5223585535820731	3.850979302448078	3.7925409893405395	0.8421439291832236	1.8391609333572034	1.0	1.0	0.0	1.0	1.0	0.0	4.0	228.0	8.0
370000	-41.606551641036944	-0.3540756060347796	-41.25247603500216	0.1324332094242369	0.2503695845675383	0.6171972060082256	6.900281605149659E-4	6.658816823944492E-4	0.44170237180735894	2.378075876673708	1.3608159080110693	0.5021054506249516	0.36723744958344734	1.350438213018033	1.0	1.0	1.0	1.0	1.0	1.0	6.0	851.0	8.0
380000	-44.63562666427744	-3.7654259785906095	-40.87020068568683	0.12476551892235095	0.23700673017393292	0.6382277509037165	0.1748458407905544	0.040234426739492075	0.2917120554452813	0.05527710990052357	0.45070648534791197	0.0901272030962235	1.209726852863295	0.7527467041274171	0.0	1.0	1.0	1.0	1.0	1.0	5.0	306.0	27.0
390000	-51.19354479647899	-8.414853718412008	-42.778691078066984	0.06684584948357768	0.28193861612373794	0.6512155343926848	0.3677440968854725	0.007242806646760836	0.3070558756067556	0.3103185482972884	4.240319382950334	0.0675655652061998	0.2397903364530189	1.3334198505806687	1.0	1.0	1.0	1.0	1.0	0.0	5.0	52.0	10.0
400000	-43.89856760200825	-3.549858966898294	-40.34870863510996	0.1255603677849594	0.22588752443159765	0.6485521077834429	0.07947106026687593	0.01110809739491399	0.04820261870184574	0.30258945213607125	0.007383542859854038	0.24839960743017758	3.080199518198361	0.7795736298425919	1.0	1.0	0.0	1.0	1.0	0.0	4.0	502.0	21.0
410000	-43.94182479251966	-2.978845601996631	-40.96297919052303	0.09390639131748156	0.22312367403504355	0.6829699346474752	0.047005651188493945	0.005368702144187235	0.06554418597138477	0.6749287546504695	0.175961692498186	0.08580710235968089	1.4781520944140578	1.7335973112139564	1.0	1.0	1.0	0.0	1.0	1.0	5.0	124.0	11.0
420000	-46.97029770618473	-8.392385043452629	-38.5779126627321	0.04477668490629488	0.16380992044944048	0.791413394644265	0.09077350580956989	0.0683763031161223	0.4943042739505233	0.11448411256444897	1.9737718637270258	3.7995275558486346	1.2445566964485695	0.8636295348531025	0.0	1.0	0.0	1.0	1.0	1.0	4.0	1.0	34.0
430000	-51.41299233930587	-9.25311122553686	-42.15988111376901	0.0371185119179698	0.10788010315487993	0.8550013849271506	0.4996081007127107	0.05101601269010321	0.018642547394502527	0.2905765324948767	2.2927135953313273	0.3975139581009832	2.9371268290881236	0.09900256860539534	1.0	1.0	1.0	1.0	1.0	1.0	6.0	492.0	39.0
440000	-43.79470611232673	-4.2527116047619264	-39.5419945075648	0.03780987118347024	0.16725347532975413	0.7949366534867762	0.040979549603123964	0.06359489911963512	0.95773057194148	0.06372157458544885	1.4924749894201828	0.6426102797784533	1.122555256762894	0.4907399813703457	0.0	1.0	1.0	0.0	1.0	1.0	4.0	113.0	39.0
450000	-47.433923270037354	-8.303608460495484	-39.13031480954187	0.03396329068764049	0.1257593387891113	0.8402773705232487	0.015539343447519189	0.00902133928775716	2.3578268611293534	0.40450662940658355	2.5704748012453646	2.155434901265992	2.0139791625413026	1.2462695853535088	0.0	1.0	1.0	1.0	1.0	1.0	5.0	787.0	10.0
460000	-50.278119578234175	-7.705991430463128	-42.572128147771046	0.08537566406640004	0.027488924678309778	0.8871354112552905	0.012754087795666846	0.0056994226384349195	0.7046569535268408	0.8997730834177815	1.219348443133969	3.231928923470777	0.5790361133970309	3.947486939434196	0.0	1.0	1.0	1.0	1.0	1.0	5.0	812.0	9.0
470000	-42.58919515424627	-1.512769907263813	-41.07642524698245	0.08706187398084927	0.0295787682506745	0.8833593577684766	0.0027659620880897914	0.002842023506288381	0.16619871260454605	0.42788383693168597	0.8740991404342943	0.7774433851203317	0.7918723677093445	3.5793973209302146	1.0	1.0	0.0	1.0	1.0	0.0	4.0	562.0	8.0
480000	-55.29394794111131	-15.745846242116569	-39.54810169899474	0.012656352370415888	0.094392754038213	0.8929508935913714	0.26370043712246194	0.004478166964231263	0.00418518537442621	0.9002562127846029	2.8042499203163938	5.47310451802379	4.581006306886571	0.6202553162068221	1.0	1.0	1.0	0.0	1.0	1.0	5.0	788.0	9.0
490000	-39.81720811953313	0.8067575611772186	-40.62396568071035	0.08312768467000468	0.0520065464117387	0.8648657689182572	0.00956530894707851	0.0010453983562535925	0.10271200699788784	0.605335799038728	0.07273419483527187	0.9134469600002919	0.062031505825154445	1.0839584500791921	1.0	1.0	1.0	1.0	1.0	0.0	5.0	870.0	8.0
500000	-43.48534924082375	-6.050887844461689	-37.43446139636206	0.018250707275752225	0.14605898393649142	0.8356903087877566	0.014192892196770458	0.022442968850752826	0.4207593362116502	0.30486731823958474	0.7310716225978858	0.3825528264854327	5.57171619140035	0.22069398038936439	0.0	1.0	1.0	1.0	1.0	1.0	5.0	877.0	40.0
510000	-48.98958872698978	-5.62783458634383	-43.36175414064595	0.008671379494941796	0.7074553427854978	0.2838732777195607	0.03779106970675074	0.013524152119046473	0.7509834600749434	0.5337377991048307	0.4402342703630026	0.6237547565966728	4.654687712594454	0.45865517858038685	0.0	1.0	0.0	1.0	1.0	1.0	4.0	206.0	16.0
520000	-45.49834236802644	-7.05853261216058	-38.439809755865866	0.612443937185162	0.001319195028847836	0.38623686778599053	0.030590790004891857	0.0025915032077166032	0.4168879470969536	1.5256574916733798	0.38627505202544715	3.3268345474353382	2.432688001224378	1.3982202672778539	1.0	1.0	0.0	1.0	0.0	1.0	4.0	18.0	8.0
530000	-40.16745123330829	-1.268412636774336	-38.899038596533956	0.6209383792231171	0.009430627467423791	0.3696309933094594	0.002094066092873293	0.0011222333765753387	0.33146428621567786	2.9878299209921737	0.04889242132208126	1.337135770223924	1.587492142677482	0.47824248165252936	1.0	1.0	1.0	0.0	1.0	1.0	5.0	330.0	10.0
540000	-46.910463981268066	-6.158662278638528	-40.751801702629535	0.6819796240669007	0.29348986864371046	0.024530507289388923	0.008690454622358186	0.0038214978558016944	0.5268750913011461	1.5797790077221787	0.9236604601707895	6.214516694999798	0.2934547028283917	0.08122220873006579	1.0	1.0	1.0	1.0	0.0	1.0	5.0	400.0	8.0
550000	-41.3915482688743	0.6996132635069339	-42.091161532381236	0.2906952157497347	0.10644110082405688	0.6028636834262087	0.002238044373438782	0.0013859819824535496	0.5653766088963511	0.7742585035979885	0.4110498425013461	1.1246721337488879	0.3257448319651399	0.7255964237841129	1.0	1.0	1.0	1.0	1.0	1.0	6.0	618.0	8.0
560000	-48.23352191555199	-7.264508179412211	-40.96901373613978	0.7793622671562721	0.2177865833427484	0.002851149500979866	0.08020025952533712	0.06915794303619571	3.879677784393774	0.05251503518213053	0.5229057363324053	1.5234752802775933	0.18993899005296616	0.7650534816929241	0.0	1.0	1.0	1.0	1.0	1.0	5.0	431.0	18.0
570000	-36.69141265187668	2.6895775401727735	-39.38099019204945	0.36526139984719974	0.5467286052930935	0.08800999485970713	0.0011428234625974372	6.758172028507485E-4	0.45572441874295544	1.054499480164384	0.4419000280017285	0.25433562799515286	0.6847488192744198	0.08214921631690378	1.0	1.0	1.0	1.0	1.0	1.0	6.0	921.0	8.0
580000	-45.62718663777255	-5.279108258213713	-40.34807837955884	9.673727282584754E-4	0.5149967205452705	0.4840359067264716	0.17602061934678437	0.07346582287155919	0.013533798064626032	0.9550238541927787	0.647031510954532	0.33543785973140783	0.8500983503034465	1.8757900186355698	1.0	0.0	1.0	1.0	1.0	0.0	4.0	614.0	32.0
590000	-42.23145544114388	-3.114797266165461	-39.11665817497842	0.1751529922533428	0.5736506989358668	0.25119630881079125	0.012842448130780374	0.0015421265121065746	0.2363627854628737	2.2134080086714802	0.3642891801187404	2.323486326006452	0.0639297986727209	0.41280251587531247	1.0	1.0	1.0	1.0	1.0	1.0	6.0	478.0	8.0
600000	-41.485290309564085	-1.4260704121352914	-40.0592198974288	0.3820268126527001	0.241486773857284	0.376486413490017	0.00445798697663386	8.959953806161001E-4	0.4538080918107765	2.7135768949356533	0.5642558866581691	0.530219664604082	0.41706031749493877	0.7570049573710317	1.0	1.0	1.0	1.0	1.0	1.0	6.0	184.0	8.0
610000	-46.571447461669436	-6.614714251560125	-39.95673321010931	0.5051173159343988	0.36972904806161455	0.12515363600398766	0.1253943624230739	9.514014870663851E-4	0.6801248740650239	2.847409915244595	0.3247140318670407	0.31773762068449835	1.4422290275561882	0.833282906309494	1.0	1.0	0.0	1.0	1.0	1.0	5.0	556.0	8.0
620000	-40.86502586608079	-1.6878513928676777	-39.177174473213114	0.6575243122923862	0.06504269464891083	0.27743299305870406	0.01848765570938859	0.0015245881551379662	0.2277045544949694	0.56002117425784	0.24510622545398708	0.8414969495347264	0.7643413005304804	1.0369341942065053	1.0	1.0	1.0	1.0	1.0	1.0	6.0	232.0	8.0
630000	-44.564099548731924	-2.63929118295415	-41.92480836577777	0.19077099732612757	0.6964766344280533	0.11275236824582048	0.04030585538969487	9.02804573901247E-4	0.9766698027079459	1.6934097203862766	0.1261477686910543	0.45475763863120394	0.11632891856763983	1.3437701415697687	0.0	1.0	1.0	0.0	1.0	1.0	4.0	703.0	9.0
640000	-37.467351848084895	2.1086290527746345	-39.57598090085953	0.42942314445759466	0.25110531125020846	0.31947154429219793	0.0018005437990048772	0.0010837767281355428	0.16840042106778186	1.088392733002477	0.31076409887103174	0.48862989833357634	1.2664855640505281	0.23201261407009943	1.0	1.0	1.0	1.0	1.0	0.0	5.0	928.0	8.0
650000	-49.53658607165241	-9.341625274244848	-40.19496079740756	0.3847117528032278	0.5597641503936914	0.0555240968030819	0.2819227875554777	0.006091447895806737	0.13166485754986015	0.6681625340826053	4.646296636237584	0.5967244619320383	1.0935369933473913	0.7284858424084018	1.0	1.0	1.0	1.0	0.0	1.0	5.0	680.0	9.0
660000	-41.77593626155821	-2.7251398904481547	-39.05079637111005	0.8896771515432276	0.006573248561717704	0.10374959989505592	0.0016073026207394417	0.0028939615575619268	0.11438755308330378	1.9244102465054156	0.9019802903622602	1.009287445820737	0.3769693686679169	3.8317288364582103	0.0	1.0	0.0	1.0	0.0	1.0	3.0	257.0	9.0
670000	-46.60110278675959	-3.9511289365325966	-42.64997385022699	0.46324865867473064	0.31087872218026036	0.22587261914501017	0.07191960223245009	0.003999387410813966	0.08329218115176758	0.12853037113311216	1.8265323821501014	0.2063323633543449	1.318958238959653	0.3377080722409372	1.0	1.0	1.0	1.0	1.0	1.0	6.0	851.0	10.0
680000	-54.703134788983355	-13.948853127359131	-40.754281661624226	0.33201235637286075	0.3285949727206325	0.33939267090650804	0.0514084978654652	0.001210222206795166	2.67905554196478	2.9628669020184346	1.5022907898814408	0.40751681501994513	1.9458603686188736	4.947428848740317	1.0	1.0	1.0	1.0	1.0	1.0	6.0	7.0	8.0
690000	-44.68954043936704	-3.8099075361764307	-40.87963290319061	0.5932130712090519	0.32596453630327954	0.08082239248766979	0.04888150204097212	0.03659283756527633	0.8557439397354728	0.05909486389699824	1.903111837325774	0.2212448453000721	0.9141545246356376	0.9085049493820347	0.0	1.0	1.0	0.0	1.0	1.0	4.0	293.0	15.0
700000	-40.46500106099501	0.15905739465963542	-40.62405845565464	0.2625917748321694	0.7154006066129996	0.022007618554832298	5.126248118693779E-4	0.001022866634673601	0.18992042425981379	2.794154400849341	0.7029155246828241	0.3797376662660364	1.3244650613717728	0.6047224974015557	1.0	1.0	1.0	1.0	1.0	0.0	5.0	705.0	9.0
710000	-44.95056150664713	-4.692149374062631	-40.258412132584496	0.603453842402759	0.35537911763357344	0.04116703996366894	0.00352184672193348	0.005447922819712274	0.3572436272769994	0.627447102917989	1.7145799330741722	1.3264657210988413	2.482822802180919	1.8947213276397854	1.0	1.0	1.0	1.0	1.0	0.0	5.0	449.0	13.0
720000	-39.4964513983073	-1.3260648085900164	-38.17038658971728	0.5523279232868272	0.11315656017759178	0.3345155165355824	0.00679637802105372	0.001588287075927967	0.2149327531739802	1.540639630662348	0.11101536546858447	0.6619283404218144	1.5427437995664384	0.5982427904602137	1.0	1.0	1.0	1.0	1.0	1.0	6.0	204.0	8.0
730000	-46.326003488837706	-7.130278145362288	-39.19572534347542	0.7785617970922081	0.0843683437881248	0.13706985911966862	0.34717013736402286	0.010301588267795788	0.04645240177264389	0.1689193417292767	1.4348455071337831	1.7937877602464949	0.9945504300662428	1.3728318662539596	1.0	1.0	0.0	1.0	1.0	0.0	4.0	554.0	14.0
740000	-43.751442551396046	-3.0468562887239257	-40.70458626267212	0.19266838106063267	0.22172164208402032	0.5856099768553482	0.03421465808198714	0.002539043034424231	0.10802780642032658	0.4281963104712128	0.4846651922537819	1.1304356977772096	2.579477870161398	0.07401972332477362	1.0	1.0	1.0	1.0	0.0	1.0	5.0	69.0	8.0
750000	-48.04814393108422	-6.8776679933982034	-41.170475937686014	0.19511359971466918	0.79658307462666	0.008303325658671867	0.15131705015479466	0.0579920464010206	0.4072699158843541	0.11994831489036047	2.5077039781918584	1.006154611155722	1.7961066975024251	0.7116011101761476	0.0	1.0	0.0	1.0	1.0	1.0	4.0	801.0	46.0
760000	-49.02197031713244	-6.9424884634911646	-42.079481853641276	0.2037975488626556	0.42041593891647594	0.3757865122208694	0.013984994925095851	0.0014269702120544396	0.18617500115118465	1.1963934496180646	0.6508175411807983	2.819948415034439	2.1543213064258224	3.0170910880162665	1.0	1.0	1.0	1.0	1.0	0.0	5.0	868.0	8.0
770000	-44.61766221632405	-2.7045810754336124	-41.91308114089044	0.5165092361675191	0.4107973588315213	0.07269340500096072	0.0015051963934698159	0.001982489551250048	0.3958261217574517	0.7655765754379124	1.1966797111040643	2.3956342677014186	3.3590874078651893	0.31963209587349545	1.0	1.0	0.0	1.0	1.0	0.0	4.0	642.0	8.0
780000	-42.456742134003704	-3.1124121807208582	-39.344329953282845	0.028818612805410704	0.25220353669043577	0.7189778505041549	0.16640767193045053	0.02649655538405613	0.5696429344565374	0.049253022796763725	0.3269956241487001	1.5422780731252346	0.2702329275903471	0.38668983001093316	0.0	1.0	0.0	1.0	0.0	1.0	3.0	379.0	26.0
790000	-45.878656006549676	-6.037398861424954	-39.84125714512472	0.1338918953479392	0.7737478005509987	0.09236030410106327	0.016167770913022184	0.04724739300786565	0.9415364790860747	0.06896434448841152	0.5376389593341395	2.5561232882039677	0.7344379124382764	1.7528544364514047	0.0	1.0	0.0	1.0	1.0	1.0	4.0	505.0	13.0
