# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 22 18:01:57 CET 2019 [seed=777]
# -beagle_cpu -overwrite -seed 777 -save_every 100000 -save_state checkpoint.state A_ancient_skyride_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates
2750000	0.8992625536883048	0.35822716470992333	0.8831573147322369	1.0360575120459667	1.620651598236043	1.5351034664234215	2.190227374133374	1.3118231706756849	0.6886233467405629	0.3206670602246799	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
3000000	0.5592342488329974	0.16920340773300127	0.5172605116045347	0.7827251305927643	1.546662907299595	1.5024807184960365	0.06730710379585995	0.48186532819590655	0.9809688297147404	0.21900209053769384	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
3250000	0.48762118055016246	0.07581206264134423	1.0836529661181047	0.8134338914987623	0.5995537520513244	1.8886024714735805	1.1809013378715232	0.5723019674020635	0.2817752540098179	0.25298773901319754	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
3500000	1.3445588532948334	1.2060699671044537	1.6304119461801572	1.8756879595903815	1.014663742028523	2.1901325000553284	0.7644559974605142	1.1834762493473236	0.7368604585923622	0.5783251149233811	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
3750000	1.6847551047436093	0.08649905192059894	0.9024572394184188	0.7514873255639053	1.1230877783294546	1.7726608356698923	0.08817587872716566	1.198751341712002	0.34608479754187216	0.5962333331301715	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
4000000	0.455381604843526	0.5786882088098794	0.8030279527758296	0.7833528343586225	1.1456323914295765	0.9528233508101124	3.2742756899776824	0.9804404710307267	1.2036616946672103	0.4868252344780005	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
4250000	0.3072157543892791	0.1984847252140581	0.39592296580353836	0.7527412205848071	0.3749933285791027	0.3028853499880179	1.4138038289321118	0.4301089445015582	0.7305511977200103	0.28729770458954496	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
4500000	0.5904575958610075	0.0012699403250641369	1.7802147270259836	4.001591340533926	0.6079266657219136	1.8084831656109306	0.3389364544574867	0.6959938902238377	0.48249662087227635	0.11137711258446137	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
4750000	1.1904990435632952	0.5907792252847591	1.652970185203875	0.3369273598404339	0.6127478817457089	1.392517005303727	0.8139611393068672	0.8591401619774016	0.8192439588302484	0.28240467888115345	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5000000	0.07260046983012436	0.8899734536708173	1.2058980163195496	2.390052715757465	0.3850765675759727	0.9542721925058243	1.2358454630627487	1.0030522366187133	0.5587584640079701	0.3474569361302269	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5250000	0.75001501702738	0.3326420292440533	1.8804976316807622	0.016597435537579114	0.4342657088836001	3.2320500490349198	0.12842386466159908	1.1964961870779878	0.734384519855199	0.6514833952707911	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5500000	0.455786704459584	0.4461151382571902	0.5761470493819542	1.975176163939304	0.5741323979952984	1.0789558464900073	0.4552369845201203	0.5155690551988198	1.2074725292123398	0.6387344623312945	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5750000	0.18061991874713457	0.5928577553020612	1.7301648178467106	2.328796529635668	0.23639249273248047	1.7920284714211014	1.5156602968481545	0.7884768000493986	0.5470627063237856	0.31482192064433095	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6000000	0.5512961819435555	0.16154137549672093	1.06905415194684	1.673746263424142	0.409933460371235	1.438198436920688	0.12216213431822352	0.9672236033625264	1.1699997304472771	0.28313750953836997	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
6250000	0.30667188655786554	0.7929973154505848	0.3913035213268954	0.13589008776287223	0.13797030461417345	1.1379385994167572	0.13877978182765704	0.2956593756999529	0.8133920522491493	0.40843966871199117	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6500000	0.2190594682371719	0.9767024228514096	0.7625992341181096	0.4236858353322477	0.1639334566283488	0.5116153533006461	2.0235897732336894	0.43037141735732753	1.113450985213475	0.26081617609981894	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6750000	1.1829771096776398	0.12993437599953406	0.7039300107111405	1.1632010438288902	0.33043163807328196	1.3152492021686104	0.05061534622480973	0.9049161481041732	0.2827497592732789	0.6901367636764201	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
7000000	0.26147098474385133	0.0380253692950055	0.48458263593339174	0.10208169140209185	0.3246619482116131	1.3213215999077412	0.6630339484215354	0.7601369941779321	0.6932803686472158	0.19748140295292124	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7250000	0.5435555116882965	0.37909016027081816	0.3746130027077685	0.7120666583150859	0.23528025738742211	1.1879263523726777	0.032440907080368286	0.997945988516078	1.2887200143170652	0.43488830738248363	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7500000	0.6979669054267209	0.13294821345937244	1.3310953903813414	2.801068785345528	0.4571917593535	3.107149845415744	0.6413041274447479	2.0440035867587185	0.45035049747599276	0.4051570505825772	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
7750000	0.3869781454966396	0.1965158533943292	0.481325723528033	0.2126197891262916	0.30045186267259477	0.7046807721023263	0.8009848789561398	0.34734014297982996	2.7024478173298485	0.044959244660114264	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
8000000	0.7911497131074745	1.9749174405364052	0.8445071521461438	1.3680706527389768	0.29321369967056693	2.240918371857078	1.416228474653377	0.7565923121884932	4.254253144195546	0.35834921998729496	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
8250000	0.60581162664289	0.03858483162773368	2.0283729624522793	0.4663470047183719	0.08376798123156871	3.0471036617988374	1.170138426699437	3.641777020544832	1.535788084689922	0.32308716094853623	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
8500000	1.2295615743390569	0.3940622080201804	1.7272445921285393	0.15623072965823684	1.289058883991124	3.537691374486974	0.13029503936154826	1.2170509663835933	1.1378351910727775	1.2455573770994497	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
8750000	0.9325853449721877	1.806081764999758	1.3326188351191417	2.7563555599528766	0.535432998302669	3.820571195427408	0.1060506986783489	1.552927984259139	0.4824972903844401	0.16993924116963047	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
9000000	1.8200163340447244	0.2914639303431537	1.4163466674182639	0.560224042855154	0.5591240637442283	1.222386405049112	0.8962387648719026	0.8829832726650768	0.21378011378100684	1.2651448215076306	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9250000	0.06389987359910547	0.46239986448721687	1.0126920685115097	0.47281049016336063	0.5634616927098539	0.7499452186913316	1.2303039471965491	0.45084807649790315	0.19710600188078478	0.07451233444659122	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9500000	0.3196292669009988	0.2808569858769821	2.458792920272421	0.24506278175128487	0.5119574314316997	2.7007031111370874	0.19074415481050935	3.8247352125345135	1.205421241697867	0.06026939811318877	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
9750000	1.1646661957277502	0.09199695705775794	1.4632403777250906	1.2286185863849182	1.1589087719272237	1.7330146692052977	0.7773161169529006	0.7904853882695448	1.3378215614509283	0.8104007353009741	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
10000000	0.6367228492148618	0.2948635072935606	1.3527453581110702	1.3278288315336362	1.4775880650281974	3.616718962452851	0.14950133321293452	3.1973767526290313	1.3121541374552081	0.35945818632800597	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10250000	0.45305888140389466	0.2979643460650658	0.529691491308868	1.6452014433524964	0.5165403626968297	1.3805318919551253	0.3391023795705506	0.8581524386354731	0.4720003421113951	0.31251223957227453	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
10500000	0.18435233906704196	0.10658722248628283	2.0100246448584693	2.1827950680399653	1.2447585215868189	1.190211146656013	0.22033385830967156	1.5697821662390274	4.189024134288883	2.5200170268171433	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
10750000	0.7105970931551873	0.10400670750788071	1.1270652983547265	0.47231197967460914	1.264113618294543	2.3704590481236574	0.2460032993155593	2.0732441035414166	0.1201356709203872	0.11253754973526782	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11000000	0.8106302131737911	0.20035737941305784	1.6582976461163943	0.034445286510228455	1.0061752725229083	0.8305279010852207	0.7155016867484442	1.4502165797325484	1.0278337210006652	0.41902900845544594	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11250000	0.49326613136625486	0.7294722874773567	0.777465426695772	1.2777178718156965	0.30449530572521316	0.5755887752007917	0.7435246078488443	0.4854504375904018	0.38998556957340774	0.2297088759495648	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11500000	0.5200717132162068	0.46853741187788006	1.4504307818841216	0.3858284382122526	0.8778183555297839	2.6535973531222887	0.25293926978704706	2.286051954973652	1.2892326048822311	0.2775468272330923	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11750000	0.6226028974377017	1.6900340534618863	0.7143916974032878	0.4887198739063281	0.6693013184101353	1.8634957995283963	1.304520406336122	1.9926916013894411	0.6147499881590464	0.21164107316985897	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
12000000	0.4425981657822743	3.134552781308657	0.8552911164208631	0.4849215927935141	0.35624299136910137	1.6398208333269741	0.8031646629903623	1.3647870478271829	0.1834313484348507	0.17580993963915656	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
12250000	0.7826529005019194	4.54577934038719	0.6783153444443919	2.534127271349821	1.0607377060166718	1.967660852698073	0.40376649389367386	1.6767193316961202	3.088903197869416	0.4301166337941301	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
12500000	1.6043210853170309	4.558482337054134	1.21638953472281	2.0105573540984714	0.5095011725306436	2.3169673116404947	0.6295705665696953	2.248567893993285	0.3272561227352179	0.10606940082067547	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
12750000	0.5451111215442546	0.15620802101468048	0.7010656956115859	0.2678666502922329	0.7943311646744315	1.052938627324156	0.17406479125721017	0.8193844570274526	0.02934786805839813	0.09823153205216152	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0
13000000	0.6515656344510137	2.4807614268901643	1.8970610631852096	1.0872980292124148	1.0243516465687057	3.4395061485112413	0.27458943126839847	2.6180175990122754	0.38989537893895204	0.8334931331749653	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
13250000	0.5519783534662838	0.11469553038080868	0.7697507903053972	0.413698965659483	1.207369754249992	1.7559773863702197	1.8105063493355158	2.4434264816331552	3.889518256642524	0.23174148241113016	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
13500000	0.49475788761294276	0.8046979055168835	1.2147291217203313	0.3134814162569946	0.4083283315291207	0.8719950646784704	0.8832793307910975	0.4306290460613953	0.012399144858513643	0.273352401421804	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
13750000	0.6374743953205898	0.1837446523429124	1.5253615303769934	1.8734907085433636	0.6171127056270047	1.171330542977855	2.1480563049230654	0.6109674172173933	0.10728183336757338	0.5897357077067289	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
14000000	0.23684875806319866	0.10276190452877966	1.3349488976113297	0.12032451413653758	1.065542115137109	1.1849807698407933	0.39885448950771407	1.1764975668624793	0.6882663510350643	0.234540604903835	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
14250000	0.2577266386253633	0.1860283748545789	1.030417689069544	0.8880887804281036	1.023298164882734	2.479433087512871	0.16350939429436323	1.845453505490712	0.9114367578796292	0.5402768838765667	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
14500000	0.46211717967951516	0.23265512464583843	0.8830320408824214	0.5620553371244962	0.4848538047559252	1.0753789742014204	0.8380401489503299	0.7149636875287905	0.2674380336427445	0.2242789963047862	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
14750000	0.3147103119826657	1.3850210075112446	0.9950660419647973	0.6795914608963876	0.7712881001279778	0.7986497264988951	0.2030289085749535	1.7094888955640268	1.7696805293621616	0.4839249309191808	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
15000000	0.9195342849333232	1.270339005363155	1.1967738905704697	1.9623563712759677	2.5247854697429135	3.5226212159453287	2.9176359143812496	4.056578954475762	0.9527594483716127	0.5835815881256312	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
15250000	0.4772013304512585	1.4145158524268127	1.613112399783659	0.45521263280132307	0.6682731898273565	1.5964744058583251	3.621318440602644	0.8214694907221525	0.13259519675092327	0.7174898863618993	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
15500000	0.41323988968252534	2.118755159378257	0.6160634893469599	0.16805077395938073	1.304194397194429	2.4900011742914594	0.12448660112046525	1.3154057802653316	0.06742746586109692	1.691348619014303	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	6.0
15750000	1.5696453487390887	0.20614106724662334	0.4812889850411807	0.6915173662321377	0.6566108482445827	1.5062426301674217	2.0261311678910263	0.7614764249828401	0.15352938796586083	0.287911676753869	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
16000000	0.7825956460737682	0.9985072641488342	0.8767609643702042	2.500522280051717	1.0344510849686466	1.0850959554198307	0.6028181607065509	2.3456511498741603	3.785629109082592	0.3605305033382674	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
16250000	0.22863292481580977	0.4939195375100032	0.857827637815941	0.08901119126460011	0.6123471703975891	1.3385668814659022	0.2469687000955714	1.3215213077181356	0.6677730301110678	0.2618805413348029	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
16500000	0.32044426869740883	2.1582765364884433	1.0355317552452623	0.41941167987636874	0.9895276556126591	1.2045877310130335	0.3873312350475237	0.6260559500022268	0.35973526668290523	0.27319876082697475	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
16750000	0.412032229909315	0.035925174368493705	1.0309470877762317	2.6963619109982497	0.5844818762106785	1.2221713936543424	1.0548243600023097	1.2366431025335434	0.5496035448035914	0.605198133460062	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
17000000	0.6485862344004459	0.04676833977088725	1.2755221771099154	1.7253284587668147	0.49880912762890345	1.9375474858691872	1.339962430901296	1.4748619179639455	2.2707006281058133	0.3283980747561588	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
17250000	0.0702119382657574	0.12169011514275557	0.9039555761070128	0.3509088373671668	0.3701027481071021	1.1703609600495948	0.0011517044905118136	0.8198123217893732	0.01103968586763161	0.34621454309337335	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
17500000	0.19416147035675754	1.6766830012593203	1.0432169898628463	0.008081846584788194	0.6454845095739895	1.969739881722233	1.1934426633335002	1.0543382938158778	0.04872662194551792	0.3139782086794179	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
17750000	0.3551862261881735	1.913019292823783	0.45458875695941575	0.28460494488951255	0.2694318293258234	0.8045068333390176	0.21393382530939847	0.7095561195477752	0.07711878290902953	0.25601254616982366	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
18000000	0.6689854354386554	0.3396595557961807	0.7615091791041686	0.1384309911124835	0.6820970349075135	0.5349024313489481	0.9709773230911031	1.458477318328406	1.1543102648728611	1.0444369284631745	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
18250000	2.085456417770955	0.5916632727060058	2.157833007614082	0.12575687515962397	4.638338453740421	3.597561615171917	0.39533856654480914	2.2365745705245814	0.5011350562504738	0.7082173538602443	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
18500000	0.3894880114024263	2.9553523791310012	1.5501968222349825	0.41552749536901434	1.4780675780160135	1.9952993289613323	0.7542493804041723	1.4717057654229722	2.1851398017613124	0.26543661999949936	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
18750000	0.14444478809045072	0.3113532566057523	1.2639017082264667	0.7554300817474203	1.4162930157530225	0.6762823600071708	0.8600399895357863	1.1595527474208198	0.7678121903594038	0.2836232552980488	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
19000000	0.8038288629085611	0.2265943737075282	1.176006906499818	0.22160150347390717	0.586180826908836	1.0644731449574734	0.5849494260926339	1.3264313237648224	1.292312317151059	0.34385414858654983	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
19250000	0.6998655754815944	0.754353851355652	0.9230782584753289	0.5868433379422398	1.8213284419198963	0.4813860553572596	0.6769420906631892	1.932213444587402	0.7086930054583827	0.6341534038876214	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
19500000	0.5236753029200003	1.6415178612753125	1.1414118165394787	3.8850464038304553	1.024106913774167	0.787324271606007	1.1202843091875119	1.5683035375805452	0.23366980148514988	0.28344610385336244	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
19750000	0.2934463384915125	0.006893371665240728	0.6735667045465051	2.092019807668352	0.8412908962340928	1.1751384662240243	0.07912959904327257	1.3478770659543182	0.36031789240877565	0.4442513278688634	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
20000000	0.3226820940538156	2.524761298946702	1.4691918550028717	1.0426920895279133	1.0386049582003154	2.6292066011778785	0.5397699442015991	1.976838401153042	0.7119261795791074	0.47649175425050305	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
20250000	0.6280803598543606	0.42205739205764303	0.5929773541362986	0.7103318652247116	0.41466795118563365	0.8686784369999997	0.9255144969001942	2.385507727670849	1.5949360254036529	0.5079781450902846	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
20500000	1.6161719545972932	2.0840916641964604	0.7491696338669784	5.618958192147835	1.040876416858407	1.4468613642696073	0.7228332052994794	1.4500102597316769	1.0698833885495234	0.6718237652795263	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
20750000	0.5596983245837949	0.2190178677241973	0.8067775936230512	3.8109602669373452	0.9063967561345926	1.489264010042628	0.8684794555178915	2.1538748854796146	0.28133188651887936	0.9617194113060703	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
21000000	0.3981619007519735	0.3400791967836178	0.24034199596534278	0.9943943901039802	0.3836081124291065	0.5396849681702455	1.5187798581567922	0.7769855202023616	0.4075329760441535	0.19944665059552422	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
21250000	1.358563318555983	0.21228821527593233	1.4844189397397696	0.9767563243462692	1.3638418585744485	1.6742236351156488	3.016664301803615	2.2698171267698375	0.4261928547836197	0.7564626517251767	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
21500000	0.4057400510174193	0.12966627599976638	0.8214643733401059	0.5443044436684878	0.19412888126417874	0.7984820404672175	0.32906660535860144	1.5227876406726486	0.1648381680591674	0.44113259326201343	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
21750000	0.5236659065131896	0.3603244316680149	1.5550348497323172	0.06806770182577553	0.6147506422598059	1.0653669443894098	0.07075835522094051	1.0597185774455784	0.8056777534026203	1.0464454302540753	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
22000000	0.47251033756399313	0.8481473094274264	0.6384536008270356	0.152746768067369	0.4828749311486871	1.043908002406956	0.6149647840460075	1.4544828774273706	0.8813398489854333	0.5262632922208982	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
22250000	0.7770962092714944	1.1877326300700939	1.5303915837483175	0.26544427619005134	0.8043470458157015	4.181845375691821	0.31181672676112593	1.722308375977587	0.5656154170415535	0.8689225148892173	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
22500000	0.5456268305868739	2.750715807479925	0.898821724018697	0.2641015260799966	0.35739077174277006	0.8473574931632532	0.660729047235175	1.1196308420215433	0.06227556530710359	0.49349265726756353	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
22750000	1.9960248914907663	0.45303194255327944	2.8291376256642535	3.2090088428375037	1.6042274180664717	2.5917496570234126	1.0285012124742947	1.2489576894286047	0.24580796861235243	0.36370818601693855	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
23000000	0.49002185744600196	0.4558898904015431	1.2800940552951543	0.3977611052490407	0.8567552557513277	0.8663782591262886	0.26412513186701847	0.9714838200438964	0.24277854985213201	0.13577954077089113	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
23250000	0.6654715023538631	0.8036716486001729	0.8631544449226195	0.5251906670534381	0.8525379619401361	1.04411180069305	0.0549764852654955	1.6699579492064072	0.49057493890009135	0.3885678419229724	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
23500000	0.5916849304778635	0.9098104139365227	2.720532679962229	1.1923222937019693	1.11101719018114	1.9096514370058069	0.3037446783223604	1.7317482961015636	0.5494692764157036	1.4785803038909775	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
