# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Dec 11 15:21:23 CET 2019 [seed=121212]
# -beagle_gpu -seed 121212 -save_every 250000 -save_state checkpoint.state HBV-D_with_ancient_aligned_constpop.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
300000	-134043.40370387014	-20270.206001122755	-113773.19770274738	5505.132631601304	-3493.1326316013037	165866.62543658537	35555.48294916299	2.8309556491907815	0.3321468894447298	0.2471062101886063	0.17715512426601082	0.24359177610065266	0.3366798345186731	2.3605344463227142E-4	4.836942813515314E-4	1.2194248294322655E-4	1.940916997755289	0.04106922274051118	-113773.19770274738	-11269.5350994549	-8775.35632068197
325000	-134004.39119649256	-20277.906069598084	-113726.48512689449	6396.117957989438	-4384.117957989438	169684.06752862013	34234.128690328755	2.9715073187478658	0.3319904154216618	0.2476875779825468	0.17547086286191568	0.2448511437338752	0.32416279816906085	2.3889069572557197E-4	4.838999810870722E-4	1.230212353162504E-4	1.9350378591993531	0.03754267041323073	-113726.48512689449	-11269.5350994549	-8782.994911528755
350000	-133871.83615877907	-20250.924390410066	-113620.911768369	6789.754513128359	-4777.754513128359	165475.1696109786	33536.33163967132	2.819761300803567	0.334069282414867	0.24554100151345018	0.17532795069974458	0.24506176537193766	0.3392743989498017	2.4666025094536903E-4	5.363818377864477E-4	1.232248289228511E-4	2.0701936147718434	0.03541208906777056	-113620.911768369	-11269.5350994549	-8755.94034746244
375000	-133853.39489768402	-20218.637532874265	-113634.75736480975	5340.091205003257	-3328.0912050032566	156768.28255475307	31300.006325941944	2.8843648258550156	0.33158398268591976	0.25023856364201846	0.17648977485604347	0.2416876788160177	0.3283469467429764	2.5043602685135094E-4	5.039858146767885E-4	1.3181074871297915E-4	1.9486799318883787	0.03507098535742343	-113634.75736480975	-11269.5350994549	-8723.605797533466
400000	-133845.96132173308	-20283.73773834847	-113562.2235833846	5552.6056911705355	-3540.6056911705355	168449.94126221433	32332.266811745176	2.789131162838922	0.3327113963433274	0.25000486352474066	0.17202205476468282	0.24526168536724843	0.3255987316017954	2.298870062430593E-4	4.651956033404023E-4	1.2300051357337662E-4	1.8839556127390824	0.05231018907433984	-113562.2235833846	-11269.5350994549	-8789.004991945125
425000	-133781.55464801847	-20256.159917381126	-113525.39473063734	5788.740840440358	-3776.7408404403577	163929.96045666552	35070.82807016086	2.9117164474688715	0.3328369816443651	0.24855444763218884	0.17466539704198383	0.24394317368146165	0.3266559020665712	2.3702495351509974E-4	4.7960429444027003E-4	1.2494174271494347E-4	1.8982582708663607	0.04244539424718209	-113525.39473063734	-11269.5350994549	-8761.28880427097
450000	-133799.6586509823	-20259.319196068624	-113540.33945491367	5659.998844380986	-3647.998844380986	164038.88388186216	32128.670122579355	2.899899709114286	0.33025580584367986	0.24976230806125269	0.1775335308060348	0.24244835528903194	0.341499073177347	2.2692349336084122E-4	4.4729369887259296E-4	1.2262469057280017E-4	1.8449613128759244	0.03570627628890487	-113540.33945491367	-11269.5350994549	-8764.553434525298
475000	-133821.58081962386	-20278.283736705263	-113543.29708291861	5763.29787670562	-3751.29787670562	168521.51874160315	33596.78329973134	2.82540690271372	0.3387131814151728	0.2515274947383617	0.17206352441365488	0.23769579943280977	0.33663936606449874	2.2135175034868952E-4	4.396531451538571E-4	1.2011678217336557E-4	1.847036898067086	0.044389718177521964	-113543.29708291861	-11269.5350994549	-8783.628634691579
500000	-133792.38054170826	-20312.337220723606	-113480.04332098465	5892.099502471839	-3880.0995024718386	175330.96951532224	34229.06724432672	2.891807695275039	0.3344223426862707	0.2469628269555974	0.17801950745953546	0.2405953228985956	0.34648923323208175	2.1294477575883425E-4	4.140502496095519E-4	1.1717682677866519E-4	1.8165971132552028	0.05390261647600889	-113480.04332098465	-11269.5350994549	-8817.753001263625
525000	-133724.20189809552	-20281.02680021797	-113443.17509787755	5061.390802748091	-3049.390802748091	167111.9926190265	33888.01352433818	2.937716385992125	0.3402814477669409	0.24182395344687052	0.17614532722923482	0.24174927155695297	0.3441673082803317	2.1758294921967247E-4	4.16024015075774E-4	1.2144274082100282E-4	1.8071798945886997	0.04900342704953106	-113443.17509787755	-11269.5350994549	-8786.367181211315
550000	-133722.43212347198	-20257.719000031244	-113464.71312344074	6634.819403813939	-4622.819403813939	166763.6579852416	33260.31489579715	2.908492546177311	0.32985041486535416	0.2500439480991227	0.17835465999643024	0.24175097703909182	0.3418678449879634	2.231015969740797E-4	4.299975016170027E-4	1.2098549802724075E-4	1.815419269157592	0.05060385467086452	-113464.71312344074	-11269.5350994549	-8763.000097236536
575000	-133681.3968327982	-20275.45620502389	-113405.94062777433	5863.458647015266	-3851.4586470152663	170045.36020341876	33428.10525922363	2.831312278653029	0.33995886202688286	0.2448886344464452	0.17758125182464637	0.23757125170202437	0.3371573934576351	2.2340770111733288E-4	4.525363389660569E-4	1.1955590867638472E-4	1.892819805349427	0.047171166275123966	-113405.94062777433	-11269.5350994549	-8780.770403254584
600000	-133695.08180441003	-20325.222193198933	-113369.8596112111	8672.633765208286	-6660.633765208286	185188.12012373962	35542.379795889916	2.8746712321465036	0.3385656325907382	0.23989256504994924	0.1797930879120669	0.24174871444724452	0.3383288560012398	2.0077334548418513E-4	3.9018386624972923E-4	1.0826591285017446E-4	1.7219733780077295	0.049203419640102816	-113369.8596112111	-11269.5350994549	-8830.832621863745
625000	-133658.90107985266	-20330.74864188768	-113328.15243796499	7948.529741671927	-5936.529741671927	185502.41565852019	35159.88317950918	2.878510652728953	0.32955986410787413	0.24952287413768695	0.17662147470960804	0.24429578704482974	0.33992221216033514	2.057313613906993E-4	4.1007871418104967E-4	1.1053641863839392E-4	1.7559370448630445	0.04726462990027901	-113328.15243796499	-11269.5350994549	-8836.283396733374
650000	-133555.02853584944	-20307.26626201492	-113247.76227383452	8796.58498772834	-6784.58498772834	182554.24711421898	35699.667408311434	2.827033500559799	0.34267232091679317	0.25142874838647344	0.16816082370560062	0.23773810699113165	0.3268053250338493	2.1365429275911933E-4	4.321898399413032E-4	1.120602522221849E-4	1.78692156517176	0.052233149387571245	-113247.76227383452	-11269.5350994549	-8812.734947365467
675000	-133498.9470612415	-20313.14486862169	-113185.8021926198	6948.0450903244455	-4936.0450903244455	181556.1207594124	39258.56358953166	2.8034717341104427	0.32756709042893717	0.246761681190464	0.17885350055589117	0.24681772782470643	0.34918001611840094	2.1050935099920637E-4	4.323506579738604E-4	1.1114223230127492E-4	1.8181864955229572	0.0549327432777791	-113185.8021926198	-11269.5350994549	-8818.620972307235
700000	-133497.0200222628	-20316.698777503265	-113180.32124475953	9726.408442475458	-7714.408442475458	187671.2544943871	36512.336260455086	2.822818810645801	0.33401404401516444	0.237256408808542	0.18160750833838926	0.2471220388379029	0.34195319894413057	2.036141403418211E-4	4.160982203789474E-4	1.065882116601534E-4	1.7864656201300662	0.04416743015124288	-113180.32124475953	-11269.5350994549	-8822.279758484254
725000	-133422.4992697469	-20289.961350961825	-113132.53791878509	11532.278897365799	-9520.278897365799	184639.165495037	36272.3542494994	2.835794651152566	0.32719989124202054	0.2469149586513469	0.18350523248993636	0.24237991761669495	0.3380816785538203	2.1228615139883372E-4	4.4451787009661033E-4	1.0809333428915988E-4	1.8094800241897822	0.04032433698659206	-113132.53791878509	-11269.5350994549	-8795.423182427934
750000	-133390.52593831177	-20297.132354647852	-113093.39358366393	7568.870077289611	-5556.870077289611	176684.38289821445	35475.27684628791	2.868765162490423	0.33304822927268807	0.2480298554029052	0.17807474596754003	0.24084716935686543	0.32605116054494937	2.0737154928824258E-4	4.182886235028121E-4	1.1318001469765917E-4	1.7338734919035672	0.03646449184988476	-113093.39358366393	-11269.5350994549	-8802.675126533504
