# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Nov 14 12:02:47 CET 2019 [seed=121212]
# -beagle_gpu -overwrite -seed 121212 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.Russia	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.Russia	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.Russia	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.Russia	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.Russia	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.Russia	location.rates.Oceania.WestCentralAsia	location.rates.Russia.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.Russia	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.Russia	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.Russia	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.Russia	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.Russia	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.Russia	location.indicators.Oceania.WestCentralAsia	location.indicators.Russia.WestCentralAsia	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skygrid
9750000	-132618.9933831662	-18307.642288434963	-114311.35109473123	2200.011662341579	-188.0116623415788	27677.31325747672	0.06125283831119471	9.611917075700466	6.280160442655239	4.489862380818718	0.12938783285377875	-5.242151245254529	-0.9967753830738248	2.57196033452425	1.1581886666919026	2.347073350845726	2.721986396797271	6.775007774498501	3.856021604991269	9.967342409958608	8.8308382205083	9.592689980537761	9.557096897776066	8.068158992447724	4.45713522288458	7.316202087957363	-0.6371669924487906	-8.720492165388139	-8.310174518992547	-1.8239484984383476	-1.4106371124006913	3.9287708934137147	6.214247848427989	2.878381328305097	2.5537606739860355	10.411046523700644	11.04661805173933	9.18634922609628	12.395840808741884	16.39994866862276	20.26271868406983	11.302941684690007	8.25130393041408	5.863996262604169	8.872541712595927	9.38447308492896	8.079503023831105	-3.16485687605897	4.457149900688774	3.126264949349671	1.9046493776252202	1.6604737253491986	-4.786427520000105	-1.7049989861583001	-0.4573507677165153	1.8665775875168356	10.21650117934358	2300.0	2.9014876258774316	0.33841719998053593	0.25046436032993274	0.17040185087224843	0.240716588817281	0.35261030221843354	7.470896076733302E-4	6.810871263403917E-4	0.0019239682779387114	6.962423884327446E-4	0.8349711686385485	0.07281485818315678	0.0019239682779387123	0.9800670968881207	0.1958479855810963	0.28721737254164514	0.5688404868751453	0.9500615885319657	0.6168837769816105	0.46074559931379694	2.0637720851825825	1.1943500802891753	0.539602663564678	0.37088300222823206	0.09226494301705317	0.11458187483063641	1.5822668816889702	0.6861732773454122	0.11522575888844201	1.2451739112041589	0.7841871355460686	1.0379488129575054	0.30092185467685767	0.292378265322534	1.007462588051803	0.2125758975572954	0.838558593858842	2.228513913400548	1.4411476364062483	0.3310764798537227	1.8375928623051365	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	-113759.65866079205	-11269.5350994549	0.0	-551.6924339391803	-6950.572091732005
10000000	-132514.14961307604	-18263.444015735517	-114250.70559734052	2200.339602677073	-188.3396026770729	27401.463328384143	0.11695218210696323	9.630465393711255	6.198469446151183	5.162890331194849	-0.21804086972945624	-1.8741695299136545	-3.198182414616011	-1.7567682342463717	-4.392365180554049	-7.175432050396036	1.3288888934366418	3.787961173072224	3.6862350898114764	4.842312520609001	5.102692581097127	7.283442278097642	5.413929037483481	3.9315197647412155	4.3349388102484	3.675418344936838	2.0649609900229726	1.9019551403064505	0.3144501832826614	4.49056605498414	1.6962887567532552	2.265825429457158	-2.4302058959997375	0.44131555281046836	-1.3305327504634537	1.9341934418333708	5.367295642427911	3.834178663441969	-1.921640568844007	1.886141445776404	5.164932904211128	5.305829983622352	3.046893265566791	3.1122394919962684	3.8209538321263627	2.654053519318493	3.874359229463302	5.034580913022731	1.229877830814162	2.404311837201254	2.8260014910078275	3.4046658493535142	2.4748716253017	-0.4767086920602833	3.6621307855080056	3.4601753977433285	7.2732814156481105	2300.0	2.882889537509718	0.32860062551588226	0.2452561821594376	0.17869609371673145	0.24744709860794634	0.34688807400620825	7.848961531132377E-4	6.977216150433392E-4	0.001652101921652578	7.257821326212214E-4	0.804911857708652	0.03522868981230605	0.0016521019216525774	3.1801340277393413	1.0357419018756944	0.37655789788234856	1.7970937890666072	1.0046926410084605	0.46884397948827716	0.4461372579951712	0.6715457733845238	0.6324344211169589	0.2441898218302164	1.9567055501271888	0.1991536867296176	1.8626351603959195	0.8654405595761944	0.9019952441148043	0.06498420760639707	1.04777802132971	0.8526944750031064	0.51845659796272	0.5547485646945796	1.1087610037605893	1.2487102299431514	0.5275770408286837	0.12961472976538824	1.7234054052862957	2.3182486773868853	2.0022125503226618	0.8861509765386372	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	-113701.31786592897	-11269.5350994549	0.0	-549.3877314115462	-6908.152402205507
10250000	-132498.04555556708	-18267.995323835843	-114230.05023173125	2200.0036631791377	-188.00366317913767	28241.592620188036	0.14203657553139484	9.670205197704767	6.361935829711022	4.779212919983077	-0.570608341389901	0.2481621671368286	-0.08464401536369004	0.31605672761803694	1.2103913395557224	2.3352373144059935	2.1185706028720532	7.70567559632761	9.019975473267598	9.462991064192458	8.69414242972884	11.11430595875782	5.126473305533251	3.8473225195240657	4.600617494930386	4.169768860349236	4.201239463506328	4.895908363081425	6.274525280093577	4.479413972673544	1.2074219596955482	1.7787601932703296	1.8742301717777825	0.28227955093404467	0.7312397945204097	1.882658411428262	0.7181592031096329	-0.30868329677001216	1.4719271658601072	4.922699297356293	2.8795313249832706	5.994713464919444	3.239742225229252	1.890090033397439	-1.247211510845044	-5.580789367949734	-6.867665304598953	-8.471163747071984	-6.275674260045276	-3.839481529215787	-8.327212391800606	-4.70963839677304	-7.261902969173679	-5.490588841953953	-3.4605083250676545	-3.175510109920305	-2.126779762323189	2300.0	2.933822299581136	0.3363132354285412	0.24638396567513557	0.1742930566737736	0.24300974222254695	0.3520363916609581	7.316299895373352E-4	6.863786211946396E-4	0.0016263977650238096	6.807309699986667E-4	0.8317282047978026	0.02794839634854335	0.0016263977650238103	0.8804333410589062	0.057987613928593404	0.8041444164321546	0.47101174743864765	0.3117334737661283	1.0153449195903277	0.5201658759102704	0.4137757108410153	0.6928391546397845	0.06129117590516284	0.28912902538220486	0.42538596851598093	0.8010231379331557	1.963361582839945	1.1322892185519624	0.8361188543798548	0.9549204984563657	1.2981255321164384	1.2662292236358301	0.4681707259363567	1.467429334855826	1.0742134254785867	0.1295601926155182	1.8185702445074095	2.8057026121385293	3.9635207439386626	0.031740317498493265	1.4346245582814694	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	-113692.65273036117	-11269.5350994549	0.0	-537.3975013700856	-6910.7569286060725
10500000	-132585.23988282518	-18353.53817623067	-114231.70170659451	2203.4867187907785	-191.48671879077847	29004.716247095737	0.031078152379785465	9.806361011972662	6.52628210731869	4.953191889599542	1.3466253428031445	8.849346639077279	2.1404829599259756	10.753161909123639	6.931186960278543	-2.091106584347334	1.7852244694466881	2.596165345267829	-4.716937653202483	-1.5959954116739898	-7.3313922879100275	-0.27550244243583233	-9.795472142593935	-2.233302199989938	1.8871656705248405	6.159655805878572	-2.1308286724926786	-5.771005765813063	-8.405388178887478	-3.4742667334059316	6.477273493328605	4.017037077492725	-3.807567148042351	3.36635832342067	8.915427855084344	11.53385657948901	11.802058727347074	8.411420204215872	6.051134938610513	-0.8022987194629974	1.3379571158392178	11.175108790259031	3.293553296257268	-2.2529450923965615	-3.860417653657043	-0.9106364272305387	9.623361965313808	24.050060310198038	30.765414764714198	20.27320318346469	21.908453596121852	6.788864019693801	1.2433234620510674	1.8124346751113651	1.4592463510472165	-2.802064660598888	-4.153211568124656	2300.0	2.8305701861962236	0.3329476787676608	0.2466110521519431	0.17878888379826502	0.24165238528212812	0.3523647513808685	7.643258503479172E-4	7.223189682461159E-4	0.0017263890134821842	6.938127990692149E-4	0.8368820918119732	0.05615740173133595	0.0017263890134821863	0.5206358433216748	0.5239470180778295	0.5166405956027034	2.9372213237281493	0.839493908532308	0.12750537910103496	0.36391075499900827	0.7440199367898331	0.8782441673529153	0.0824853554371284	0.3475028855972192	4.558411364393845	1.2336633067875298	1.6128539840141916	1.532261215872333	0.4643176181081529	1.7462453277612824	1.0249963478928499	0.5603547153366514	0.24990320974089875	0.5321136776399288	1.3140875091027688	2.8105394068252885	0.5379687244692423	2.4974957255141748	4.5817541258985734	0.017223096852776437	0.4811346492867542	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	-113696.80156927153	-11269.5350994549	0.0	-534.9001373229855	-6985.9332178533905
10750000	-132342.16938579627	-18277.770013307007	-114064.39937248926	2200.098119261234	-188.09811926123393	29454.40119078854	0.28849042819946924	9.852332987608774	6.616861284471821	4.819087689848199	2.601595484581439	2.903566961770739	2.425451521380327	2.011374124519601	1.8935707371394015	1.5536384533490368	2.1493877167376185	1.4909937527558492	0.7945227478063492	-0.6065174600983052	1.9348721693989077	4.221843003101882	3.6364281386763007	2.8286166000388366	1.250837889005492	2.6466054287162155	4.504089076847378	4.959948845257879	4.679977879023429	5.601653842420638	4.271811942064573	4.56648804785598	3.301730530036115	1.4896568638183978	3.627619025482769	4.380903927090924	4.523599730195662	6.45095728753171	8.266922201001334	5.80753648470996	3.9201276358210255	1.87619699540924	3.6707536472308764	2.111681673902318	-0.2351459669236468	1.6962656117877593	2.402565273035498	1.0663772499831379	0.7342210338635562	-0.32130990569286777	4.369635059783001	0.9422201420425215	-0.3329327716638415	-3.5145330424263155	-4.931352676270273	-4.648551133598119	-6.7395706162221165	2300.0	2.8919221670726194	0.3300719650121457	0.2503343865408208	0.17695683111873425	0.2426368173282964	0.3484237342676268	7.344054264021792E-4	7.21971133461737E-4	0.0020124689894650506	6.649045232531854E-4	0.8921571595965168	0.018887936586426943	0.002012468989465052	0.08053639840461069	1.9523636202328605	0.3159065660745888	0.45023173270698946	0.6335544853995022	0.5529197047051005	0.368125091755868	2.0922428378500877	0.9193169605847382	1.2481843287024506	2.1114976544299613	0.027346350672259042	1.919687907183953	0.8190698646895084	0.02096065099068388	0.11435348975287037	0.4920215184951219	0.6478800383149995	0.4094957312228163	0.6360697227595153	0.5505196698446951	0.7147177323408721	0.24704120861779277	2.5184911324382235	1.8571191648062022	0.2590307903779983	1.7506279869007462	2.3554682463012835	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	-113529.99462067596	-11269.5350994549	0.0	-534.4047518133003	-6904.814428821206
11000000	-132386.91971073698	-18319.84769165879	-114067.0720190782	2200.00163256109	-188.00163256109	29990.37539622504	0.17778480812517344	9.890638772631089	6.655486520128509	5.073767619285896	3.5648383075513417	6.871009988055144	5.574301087578708	5.362401963494385	5.223025343047763	6.575195378688189	5.738875797760285	6.282881099598654	5.241830629182861	7.082018130909458	6.532511428391383	7.029249447548093	8.83283092644772	8.21486657660014	4.6787333291326965	3.460851726101863	6.138154451135163	6.343121140355694	3.4781429179850263	6.460931776435751	7.009267234581029	5.918546571871672	2.708102037479514	3.3223125200540973	0.42836638693280327	1.0904555722502869	3.1089344392762297	-0.46777636634274616	1.0991617843914354	2.803156153088398	5.353255971819968	8.19454851825587	9.520716342192356	5.900003794700285	10.157394794761656	7.8222026897780115	5.535719516918694	3.946146618193825	2.3563634417387935	3.158781129390924	-0.333706980507534	0.8043906885115663	-2.862481045895173	-4.659058645724806	-6.14196649036956	-7.611970420926687	-9.528296031913781	2300.0	2.860933051810513	0.33701537801513676	0.25074019157628236	0.17175818786974545	0.24048624253883247	0.3551909292286462	7.16403252757143E-4	6.913881729388298E-4	0.0018261132503583316	6.53487823276321E-4	0.8533430659699658	0.022145299460581597	0.001826113250358333	0.15491410042769738	0.7184221628483796	0.596803378517168	0.6351997362040717	0.0010887803053473654	0.8123655501715483	0.368635120545301	0.666404074217111	1.3649922207109877	0.3868835008390567	0.16991134079090756	0.18750031906940776	2.7466182257882856	1.235311568039073	0.3264100314764889	0.130245825852681	0.14460283593878784	1.0288290649705778	0.3155057939397804	0.16901995201480843	0.4239062393456933	0.9841704925887047	2.3442311468597437	0.4608473687057876	1.5134507756961941	1.5595456931567235	0.7363931895644628	0.41771234453903644	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	-113533.38553018366	-11269.5350994549	0.0	-533.6864888945399	-6957.573947442941
11250000	-132356.48543222234	-18267.570117649393	-114088.91531457294	2202.9874430273308	-190.98744302733076	30043.177732014665	0.292467672210342	9.941708394988158	6.662294529678752	5.126298616045866	4.478412591831049	3.7681822721072744	2.490897753428059	2.0312730419625913	0.8682650339089585	0.034074815762782595	1.8080631787736907	4.556288642876362	3.2034315200680945	6.150281123366128	6.534330589975374	8.126945820942204	4.128501575915066	4.415189816093582	2.912330284825225	2.457485147371539	2.121385201035479	2.7864538959074716	2.011662782392613	1.7174000273978005	1.6669813524119776	1.9803841698411335	6.642537924920858	6.489890877926877	6.169548450858322	5.313009626126153	5.008660287935783	6.169392555451252	6.39239077558855	8.030287825603214	6.741128972757126	6.285667451806584	6.062101091607242	6.476025447476277	3.324975529687052	2.698274939610675	2.8576743638208244	0.17067893459245087	0.7137376630980812	2.2983515832880013	2.444099551679817	2.8990318651866724	2.423685534930085	1.3730149546292538	1.5827374870006556	1.917971968346617	2.119702653993139	2300.0	2.9061049572806494	0.32961934986107766	0.24412731206828295	0.1799297604490453	0.24632357762159096	0.336936769024734	7.453542838929681E-4	7.099269094279986E-4	0.0017984457787676394	6.715582473346255E-4	0.8618610327571565	0.007432493818465239	0.001798445778767642	0.06640492011356365	0.4591604879472411	0.7181926969611311	0.259720351645838	2.7563545612614333	0.44656063453876294	0.3471735733853101	1.0942109977150822	2.2347302871793993	1.390512474663059	0.0887346442096128	0.6447739118755351	1.0291817370588314	1.3314458669475826	0.3682122259221516	1.6544440175178166	1.1046157773375775	0.6420264609586166	2.100331566478355	0.28410818418338557	0.6495399961169311	1.3256300038290623	1.0035165517943454	0.3611799489274971	1.9998958787145082	0.2474900305019488	1.3035021023580349	0.21999206863926388	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	-113551.191331689	-11269.5350994549	0.0	-537.723982883942	-6904.2981052903715
11500000	-132405.0961798581	-18368.51459798558	-114036.58158187254	2200.34604647982	-188.34604647981996	30264.3271247287	0.07315465061566973	10.017609543016016	6.684460951250136	5.589370800697267	3.1448506284145736	2.189719982583192	2.6562956981425083	6.931692173886883	3.360025514846333	4.661282966909753	3.9848236186644717	0.4646654432990027	5.058029236006436	6.048203024278168	2.7144462385734704	2.955859424929783	-1.2659095798685378	-1.2637223112250866	3.8977795217643223	5.12557369942057	8.270399334729252	5.894479701745703	3.52628989374461	1.8595414390386673	2.6274581967448465	3.3155911910204368	8.064622207187403	10.8721187303103	13.3753131129664	14.07140902781766	11.61177202970999	7.850639288580309	12.381070045045774	12.325716529222321	18.659429671738675	11.455775578888828	17.938829296670235	12.86651797142886	8.17755121258659	10.294822265964038	11.06480719322138	12.943991149848726	13.0233996719224	13.472671212696806	11.485663996305128	7.060616171253271	3.5761554920364826	-0.3438407068205712	0.686060709669337	-5.885419183541764	-11.4394607785622	2300.0	2.882254215684751	0.33149821084584874	0.2503501331786244	0.175550288902462	0.24260136707306146	0.3419096311387283	7.352631719243126E-4	6.916162968050072E-4	0.0018619323788313044	6.733513138268245E-4	0.8354462919653156	0.028224670485143363	0.001861932378831308	0.2502767449592773	1.4002177516166714	0.14858639663658685	0.10206168737679894	0.091105457919819	2.285624267835547	0.6155838598459636	0.3840742519441712	1.457203956533949	0.8918525475026927	0.6277334270470809	0.4562753148449407	1.0908294679465746	2.021117333828672	0.21467072785891145	0.0479589534424017	1.4401105862603387	1.3103667302205695	0.7407676625099269	0.49919129550215763	0.6303391737565892	1.518781323228931	0.3844518662965947	1.545676694756485	2.989060745307126	4.3587493103061545	0.8028420866029244	0.2804653785376425	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	-113494.33644677457	-11269.5350994549	0.0	-542.245135097973	-6998.771878212683
11750000	-132330.2444456739	-18296.428580603028	-114033.81586507086	2207.0694685908493	-195.06946859084928	30445.792770932632	0.4025411028278043	9.995930566839974	6.771336659504479	5.057496099520629	1.7570116771152242	3.6614569572264504	3.5134681069736224	5.251711738813865	6.03020297996876	5.31100522624695	3.1843283947584786	4.4490577270516365	4.226587033222721	5.253119996666725	4.209804207658973	4.253636675229372	5.2980656752629205	4.994722424220532	2.5270084474131305	1.4722626067298634	2.2568403193222504	1.6452025098578098	2.8966415691575875	1.6297581244543125	1.8333868191394178	2.682347273969263	2.4564332758675316	2.6104144896048616	4.257744519110193	4.537371453912067	5.6017612200146525	5.645479037187605	5.068383236471133	5.484254275116359	3.411201948830781	4.208754769669509	4.110309818899262	5.147321805241816	3.704792376027273	5.669315848074528	7.7509122273682465	9.810362677793371	9.316509867673782	7.967068954594869	6.898280710933051	8.460736030755374	8.214059290239712	7.3374387716205165	5.538051797309377	7.983909278460565	8.480445336125891	2300.0	2.8646153570411363	0.3366734623198956	0.24696965448154357	0.1765393142089846	0.23981756898957274	0.3480622919543578	7.368001472194626E-4	6.874138872372277E-4	0.0017761404907507847	6.786822289842506E-4	0.826749391728552	-0.02914753913268874	0.001776140490750785	0.2135756651260109	0.2900079535126493	0.46937426826905704	0.4987675867474627	1.190151341178568	1.169720729043682	0.4623899985688685	0.558332832200853	1.2752015674453372	0.21508610278099305	1.599172305466474	2.143353726241681	0.2686104813005348	1.3873916431767315	0.4954838807107061	1.8806528522849153	1.4687902665578885	0.8990507677907602	0.4106941460330258	0.47845703664900086	0.9368373587686218	1.2402348645498502	0.8795101229182863	0.09078990547930567	2.4631612728859404	0.9292257601076845	0.05910670400472621	0.4578353693487305	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	-113495.66951026935	-11269.5350994549	0.0	-538.1463548015205	-6931.253513533712
12000000	-132316.73316202845	-18331.700085652752	-113985.03307637571	2200.5577109358346	-188.55771093583462	30300.87773917737	0.15244894809728038	9.991658264573058	6.648874219441502	4.913944871596616	4.679737069803526	5.875817111792017	3.5060539262269486	4.242146392243542	6.575073117879267	4.1766906221607485	1.4258041061991455	2.882693697018774	4.0642327663584545	8.027505123953361	6.759566333463525	5.594112918816021	6.254661197536394	6.1970187253533435	9.316241789071611	9.208686765888173	2.789008584387778	5.295128675403781	12.437125832396319	8.651150932164182	5.299369866526359	3.751725065392663	1.8966920166588914	6.75921512206663	3.9888433221052244	0.4601548865976256	3.026075349165794	3.475154541889143	3.982848181363959	7.740707374092227	10.151468184769945	9.834825506608894	10.224460906012158	7.237977940246872	9.04688589183197	6.140554423443331	-0.6002561607690715	-5.1116964396614515	-2.4542984193050947	-1.4593192252525655	-0.5021134553271209	-6.000589123661451	-1.1255796676056642	-1.1600687494923303	2.1014209462754834	1.4379270152669068	3.303848170625768	2300.0	2.945946429750376	0.3392980199235286	0.24307963005134547	0.17499327594457662	0.24262907408054607	0.3404150472561482	7.453392602197468E-4	6.753472365333892E-4	0.0015300957136888931	6.944866388945745E-4	0.797753356158756	0.03707960991530753	0.0015300957136888873	0.732361146494784	0.41330629061693963	0.7066962560516387	0.42466817713842725	2.1694094996595856	0.11939245541754354	1.4238058058219003	0.6275515864652237	2.228657730225035	1.4432588468801044	0.2350645696737734	0.3171472844733492	0.6995077406221499	3.124077244411692	1.9541668638533611	0.19060445432311005	0.14335171219808296	2.000074467896185	0.9822847265479286	0.4213398228343495	2.515023300983699	1.862416435104547	0.47881411636816223	0.5399644497299942	3.942686116848106	0.2061951536697234	0.8029004313286827	0.7359230387744632	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	-113456.15317531317	-11269.5350994549	0.0	-528.8799010625315	-6966.120592089224
12250000	-132399.9831765842	-18321.507622809284	-114078.47555377493	2206.119526374532	-194.11952637453214	30659.206943600086	0.2929364733495631	9.961954874924444	6.809118253006231	4.512092108774125	2.7236040719003327	1.122722570456886	0.267837631129423	-1.4361364846491727	0.4710703612739621	0.24612031185857153	2.79347605903285	3.2119032805072534	3.6928518351566266	3.5399336424018406	3.457143455099771	1.5180128462553308	2.3826668569314666	0.836933612666529	1.9513313566450745	3.133926577218825	2.625107094614384	1.2041979687898046	1.7799157565291694	4.374662786949101	5.938755384282424	4.430452590414679	3.8714378226880823	4.883362637251866	4.495359009710043	4.296928286797544	5.731795761487463	7.003876766612902	9.55271029964392	9.53962873702148	7.67008662624014	4.374818991917559	4.916605336763617	6.116908917695768	6.666751152207179	3.9630834606381073	4.067479703749871	3.6796772348492017	4.11776265707298	-0.47151674702981633	1.6673642830584012	0.9899972589995666	1.101149067127212	3.389312164364529	0.2569652695380058	-2.2137945846922373	-4.737030287285892	2300.0	2.918281859842238	0.33690856515586276	0.24692980167284667	0.1746253180941883	0.24153631507709905	0.3359819199164353	7.016717106469594E-4	6.39602907109373E-4	0.0016019191848466255	6.604501605754907E-4	0.8480034364787129	0.02241741767033104	0.001601919184846625	1.9365815687944192	2.2590308318508923	0.44406531369543434	0.06795136063332105	0.6658304929056086	0.11707282641090107	0.3191760859735732	0.4272268202712908	0.9850760567147733	0.04282798051997479	4.04588791249911	1.384585445422905	0.2144960268841043	1.4054270293081361	3.844106505155484	0.07922394535382866	1.2071593495969393	1.1608737717529776	1.958486939101684	0.35174148043869835	1.3226532948012777	1.220231247094988	0.1917824566146284	1.1085631235587234	1.8841634313673945	2.3596073799667496	0.8905728807719672	0.29028229599343924	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	-113527.38380086228	-11269.5350994549	0.0	-551.0917529126509	-6956.619519809453
