# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Nov 14 12:01:43 CET 2019 [seed=888]
# -beagle_cpu -overwrite -seed 888 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.Russia	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.Russia	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.Russia	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.Russia	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.Russia	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.Russia	location.rates.Oceania.WestCentralAsia	location.rates.Russia.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.Russia	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.Russia	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.Russia	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.Russia	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.Russia	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.Russia	location.indicators.Oceania.WestCentralAsia	location.indicators.Russia.WestCentralAsia	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skygrid
7250000	-132382.92814263352	-18197.795463677583	-114185.13267895592	2247.3923413664447	-235.39234136644473	22053.244556202357	0.5585606578267096	8.954976914428283	5.408257951167221	3.73071713990652	3.196922149352564	1.9002289957600516	0.5758223691500401	-0.30052505927124584	1.273115648308263	0.19638590742261985	1.9612432848633985	3.6119500516732397	2.818651100714739	4.7577755869838505	3.81087585077548	4.014286904803625	3.3032204011444097	4.964630773850219	3.837444934909638	1.4638246019208117	2.7564216689724894	4.050651000642903	3.861411878897447	3.465534495886454	1.5888072527573884	0.8165165477243883	-0.3413218233743726	-0.5432278560128659	1.3653675869894728	2.3431626052676187	2.385463476294357	1.9204460536704024	4.610715524192358	2.3877714403381223	3.2499084152993456	1.8138202904043317	3.9073903951980906	2.450364447415282	0.3753365570747375	1.8415434335982495	1.2899910074578433	3.05845501065444	2.2996618188327727	2.319155038114456	2.647721620467051	3.055924546094346	2.6002260723304893	2.8991666616658396	3.4850049054004346	1.6908549383972598	1.0553202249736684	2300.0	2.845508893160973	0.3337662460335625	0.24696180233574275	0.17637407792490561	0.24289787370578733	0.3447795546823769	0.0011435389000600882	0.0013815404615173407	0.0025984573494760763	9.548049299006028E-4	1.0735748417168676	0.008807819996166673	0.0025984573494760798	1.4379007732783213	0.36961049144411984	0.15817054444207737	2.3304521281828317	0.4161042919043543	0.19342344819250762	0.2868239374593938	0.051955123369476615	0.5219238831031908	0.19018202630852243	0.007556720868904232	0.5980072821591491	0.9366013711562483	0.2690315279750861	0.11618370628074282	1.6732071180913555	0.12042149933349523	0.2404117888602029	0.09213694371192956	0.17036843245735467	0.7699555053412103	0.630701317476374	0.4031400629070984	0.3799377455832216	1.1297380484217299	0.9443416219313014	0.0881019374819485	1.1326002325133826	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	-113684.33935067114	-11269.5350994549	0.0	-500.79332828477595	-6834.329167281172
7500000	-132304.41506886375	-18195.429608318846	-114108.98546054489	2258.7039630090435	-246.7039630090435	22610.126117518757	0.9701113037997983	8.964060425946577	5.601797009227584	3.6648786741154975	3.847737415970885	3.3234018781065875	3.661074018069732	3.8239053761615516	2.930801813061219	1.9198681626502787	2.8485001111923034	2.511180722193136	1.5249527980781306	2.4821607442340787	0.7824657708576664	0.8300240732347051	0.23465523567824853	1.4986318328536816	1.52187907032742	3.1436867002536943	3.8459226987425135	3.3487921775658434	3.8569695340376375	3.1112894160865423	2.528014886308179	1.8527315395363566	1.107325068069942	1.726271604946329	3.14098078209428	1.9642962422908625	1.484049123010081	1.842999852285148	3.692016553904563	2.94884566405839	5.350741099147134	4.24153063404316	6.447075763655395	6.576235051885977	4.747803066364942	2.935981710889566	4.066936692141366	2.9423510077833575	4.019007634006672	4.35443252097048	3.754860794621063	2.925130520644287	3.292056427398291	3.9426156609491296	4.2076729598417835	3.0599424840343974	2.609051960953722	2300.0	2.874188488061623	0.33304062759464703	0.2467596975472293	0.17776302381114853	0.24243665104697368	0.3463280816040805	0.0010510477401413723	0.0013248540767380997	0.0024641146525174774	8.725064767858251E-4	1.0370942050853929	-0.01689347765465206	0.0024641146525174735	0.2680309984247513	3.2206024350358833	0.5016738615772107	1.5852495157930921	0.1764522804199668	0.17443588439470545	1.000987806669844	0.2651247673411507	1.7278819856962395	0.4163031668722144	0.017273311069566442	2.81637558961366	4.736765121114657	2.2200406275096047	0.5245976734523846	1.1559843912492298	1.409100068793244	1.165340395980724	0.8302622923714935	0.6420092803849256	0.8616286087273113	2.6422909212867576	0.4501434460512377	1.8192189419896765	2.9095553335657205	0.7096764025063753	0.4564481973347509	0.4111985559440832	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	-113601.06081643667	-11269.5350994549	0.0	-507.9246441082246	-6816.833812884739
7750000	-132295.5549129291	-18237.917968427613	-114057.6369445015	2205.944994631187	-193.944994631187	22721.050208288085	0.12384062010716076	9.049627958599984	5.534642284620027	4.913955296347409	1.1943419261723673	1.584453536649598	3.6557705922934276	6.97628614889315	7.370239785950433	5.590160067992375	3.5986192700797552	0.5670318698081664	3.5303894319841755	0.16128503052479237	-0.8592799571373824	1.243801067900506	-1.1493716533658547	3.925555250319673	4.428161415818525	3.530589504900037	2.77004292286993	1.9864346260682486	2.7833117503262916	2.0532882350521	3.6098741427565604	2.427489338681101	7.987058381473989	7.031683673767089	9.263233806490977	10.201756421871622	12.182283494948217	9.244266876408513	8.826071994694681	17.30095919129899	18.331836228488125	11.564579879495723	9.398853075910589	4.742708586249935	-1.0202666681268608	2.341653057753316	0.553223160204953	-1.5355685163885524	-1.3507764755896319	-0.8834165084096892	-0.1837028859324003	3.5182557719928353	-0.22780849252118218	4.345518843623322	0.04943031961182927	-1.2960846787412346	-1.1797886911964182	2300.0	2.8663340187640993	0.33638548495835047	0.2539898741973491	0.16952579500246553	0.2400988458418329	0.35319255718854004	9.561732162879002E-4	0.0011139768176812387	0.0021429578360495525	8.160554589832936E-4	0.9728054088456869	0.017110805448626747	0.0021429578360495517	0.9417217491144645	0.14426570464267915	0.3903383578819212	1.0896799411353149	0.3267327335186348	0.6420773185137604	0.4216486785374083	2.258360568543559	0.8453522228864503	0.5595542194403658	0.19216892075478706	1.72063535135001	0.05533338473620608	1.0427357745422707	0.002505673713356284	0.13608192332382343	2.546759110938936	0.9263628289834803	0.26699619263781993	0.27053128409596644	0.8402618157680197	1.0741879628312019	0.060174274467925074	1.3607838200861861	2.029239828329288	0.01896178752241057	0.4096709861653982	3.3282421836479625	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	-113555.00438827107	-11269.5350994549	0.0	-502.6325562304299	-6880.014363037162
8000000	-132252.07303287473	-18238.066997944567	-114014.00603493015	2204.630878802969	-192.63087880296916	23256.075039870644	0.23637912631768873	9.081213046302937	5.713742318679609	4.111800700946028	2.362580653103607	2.649612638661074	3.3723936655218116	2.7101977779463002	4.263139689460211	2.9784195464797283	2.947353698894585	1.8540703586446092	-0.9691590412018197	-2.21188534652477	-0.927317354181676	-0.9938685743371112	0.5552414071031757	-0.05649910700079744	0.4096145824612756	1.611860291336975	2.160454504378796	2.2349921790703573	3.7767770622417527	4.5483646578792465	5.028026263196138	1.9780094600016738	2.3812551284143875	-0.7204328860758312	-0.5210619793895623	3.0627050837161263	4.3955229448428925	4.853923520721584	4.453947681339717	3.8046808907027776	3.2055224091333776	6.1457643841186025	6.522646945026542	3.904264243001539	0.730127966740515	1.4597839757215585	-1.3931166947234312	1.2643953613461643	5.046532097719331	0.3053341835938491	3.479810592782226	3.6336450359461705	0.18371680630000986	1.0100767765630843	0.6812268376105957	0.7003281136423338	-0.574339257967614	2300.0	2.915084487281608	0.33534578133115084	0.24506249869057153	0.17450379720907805	0.24508792276919733	0.33590102489175766	9.776201368967158E-4	0.001078343259251644	0.002125240124151678	8.517179072207874E-4	0.936015701508116	0.030932546442492378	0.002125240124151676	0.2696882063686379	1.9268727986194982	0.791932448769123	1.0506148815675074	1.0753723490399512	1.0022562909930552	0.44818437602112376	0.8589479113758474	1.3192993069945114	0.06454262784349453	0.09394090594744307	1.6783194838847642	1.364854925522269	0.7453857122635488	2.044838510350025	3.6504669517492965	0.29333016515791976	0.8029058021169737	0.7309347631213505	0.20700241783327902	0.6380513345510775	1.0169555281321236	5.237893610528972	2.119087288732912	1.426861211260851	0.057122073428948185	0.13613615417853453	0.6007192898115445	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	-113510.09164525304	-11269.5350994549	0.0	-503.9143896771093	-6870.0549895708145
8250000	-132251.76815648342	-18276.279644812505	-113975.48851167092	2200.2385593465897	-188.23855934658968	23808.014532823574	0.13933084183983116	9.158199770983247	5.697217311073193	4.224538890935777	-0.7849152094593738	-2.634210488839164	-1.3625858667310722	5.192658705480946	7.726308851166985	9.204110533788484	4.806147691727493	2.9170010684633416	4.939134250219389	8.240547271578617	10.223966106885786	7.903712048184521	7.234574220504108	3.178117079031173	3.038004086884099	2.5925282382520427	2.8326044736065197	4.195606714345214	0.5380595331779985	2.216768240569974	5.376270004799978	4.762932087016973	1.3417394602643757	3.917835754819573	2.111175566605765	3.5045201284433376	8.803267275200474	3.560957912404336	1.2595370564343698	-1.6831088150090965	2.2050430868463127	2.9334465396897857	7.3076829720767	6.601287045258665	3.15694021973105	2.0292360864119465	-3.2658893974938	-1.9793404536653674	2.5283657725867066	1.5836153416211114	0.9562435367672658	-4.143286679234931	-1.3425175129248015	-1.8283508246671845	-2.809467727016867	-2.4552269571954555	-1.1234719624584382	2300.0	2.8701731989383092	0.3388780896219704	0.24666315389137095	0.17418352750008417	0.2402752289865723	0.3389184341763087	9.506844936700042E-4	0.0010702216869522868	0.001977791456828996	8.329457148142805E-4	0.9366734972087468	0.002874196854418717	0.001977791456828997	0.5510704132139104	0.030687051555158502	1.1989410802063807	0.304094494677729	3.6211226908420415	0.8653266941774332	0.32334861983076335	0.16660699496481488	1.7537748402430484	0.8762651878323566	0.33803797072167213	1.133839354554419	4.9262158914973355	1.0072956678992777	1.3559600649124097	0.3076201524907901	0.7980381489475721	2.1536547660270586	0.4528039433073178	0.5178676793188558	2.231646327625063	2.5810325840169663	0.6259160309384788	0.6248715375920317	2.6047192112895465	1.1286041712558723	1.4513069338741	3.2042336965777696	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	12.0	-113459.67923224367	-11269.5350994549	0.0	-515.809279427252	-6903.860118754799
8500000	-132086.17147718355	-18230.0386772461	-113856.13279993746	2200.2887570949874	-188.28875709498743	24749.778014555362	0.24383242560566665	9.275075962444092	5.827610524453112	5.6965437048695575	2.0912888323878223	4.132496735320097	3.182192214665037	1.7082026036836944	1.4746045063709625	3.132635557548348	3.0647207632336233	1.9850145382179671	2.41766125159292	3.210971842103045	0.5746826971396863	3.589849336366276	4.769006375225993	1.5788757764436316	6.462590573865824	6.24708954314539	4.096223401772489	6.2752505075339	3.80979639936991	2.09462622178745	7.48553208608641	7.276733369804406	5.2562099733681675	1.1164263412084332	2.5670496814105976	3.912073567803315	5.83216949914212	5.6342513161452885	1.8347056810060989	1.4752231220283467	2.8292569823831695	4.578386445479452	6.015459082409973	3.0661220015424053	2.0038866955532013	2.9311007119003816	1.4754539605557038	0.5507429638010697	-2.07594852685473	-2.553779285794233	-2.184096125791665	-3.9599784503586397	-2.3284234882058685	-0.28166298199899975	0.6620825852842006	-1.9041612410141733	-2.2438203696549928	2300.0	2.876642563381598	0.33324253967212897	0.24862104940898735	0.1727387142263283	0.24539769669255312	0.3451761947273581	8.947091487215925E-4	9.804249955341052E-4	0.0016800850226717271	7.941867097699839E-4	0.9343934382063509	-0.009042588937436888	0.0016800850226717271	1.423110042220237	0.8285611769839819	0.24244069503330024	0.3196537846467342	1.3641841049624506	0.1920879340548464	0.33431360893746287	0.6206140567037215	0.6195373893133418	3.0266316458713334	0.7835393921334309	0.9431078473006008	0.5480006267627489	0.865553717327728	2.397325037457288	0.044149032114154864	0.10739640772596647	0.3888020003636679	0.29504312317308923	0.26272906612458974	0.5325719472627488	1.175113342444096	1.8749024220417905	0.3092850090218664	1.394418733758281	0.5216091648935549	0.098408103969861	2.569120253304994	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0	-113348.74186848926	-11269.5350994549	0.0	-507.39093144820583	-6879.973167495662
8750000	-132141.22001731046	-18277.06263347446	-113864.157383836	2200.7285522735096	-188.72855227350965	25598.183168843818	0.17595905490614114	9.320479976041796	6.042603943243551	4.078597583562542	5.013436041881631	6.708387625355923	6.816534966810629	9.468237930002704	8.197955006304172	7.198734818539732	7.474869330995607	8.54246377449977	1.4212280148583403	0.7096402707611895	-4.9530748123286665	-5.768318583275037	-0.5602877042078931	4.1819719102871025	0.8833057941184463	3.9085278963509884	1.4445357839844506	6.00444244902671	4.79166666537688	4.747525039023122	3.804455731014135	3.1080168289507775	5.051471652536174	5.856496703995418	9.508535876887398	10.335687407603892	9.735505673628102	8.401811667339102	3.8864183127002794	3.173968544273195	4.626896264452688	6.181796558229876	4.480257861333532	-0.03956757539604072	0.8779516364546298	0.4916113918577578	-4.105521014938875	0.7034268048341292	2.5063512209672627	-0.6489819108212735	-0.5516501933214215	-2.0703921806986467	-4.481436739430691	-0.3065464661893382	0.5441201259884165	-0.3673683492596362	0.8837155277710342	2300.0	2.940457766974546	0.3378948968588859	0.24828981776025918	0.17824082924373078	0.23557445613712197	0.3470473835140366	8.625151388235317E-4	9.326582828166735E-4	0.0018878642162774007	7.629614633292189E-4	0.95712550926996	-1.859214491427558E-4	0.001887864216277401	0.6010284511850712	0.4553941081627443	0.2781380043890516	1.0342085858091168	0.7359890321714496	0.5970512641226644	0.8554151637804968	0.2251398019553387	1.171229520396929	0.24875327974308434	0.06967560056581866	3.331951840914028	0.01593763635908994	0.7325721529890393	1.8461489891993321	2.196585884176096	0.28429214211579923	1.1971409208692712	0.590177235453579	0.24297705193486466	1.4812831376196234	0.6785686887938827	0.7376589709400556	1.4140089296271585	1.404077798214658	0.15355338189916834	0.24715354864495276	1.3333914645679792	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	-113353.43457130219	-11269.5350994549	0.0	-510.7228125338183	-6918.781101980398
9000000	-132029.400126515	-18197.978432788244	-113831.42169372673	2200.1624221984835	-188.16242219848345	25805.205264768374	0.16080511451309545	9.3706423609093	5.860148112176385	5.855689959624718	2.9231981677406274	1.8235418489117037	1.6237839033544077	7.499763366316195	9.522138072006724	6.956297402964016	6.180123365763387	4.284392073858829	2.7935952694578337	-0.5185770490138006	2.9714585616496096	3.3776940730587874	1.961524350410519	3.1154034765370278	2.580173668036047	4.903128265269434	2.2867575617827063	3.0175800095756102	4.364067695809712	8.476920157196146	7.997927208430488	6.338148605481315	3.004221841605731	-0.688213742689376	5.5026908116057704	6.060003153162277	9.049489343260992	7.16914210566705	8.537351006028068	6.180603931297147	8.516371661002031	8.80403549054335	4.727292549008207	4.201278659548606	6.002763225336721	3.2108307730293038	3.1623002603042045	3.1735393126533316	1.7789683505957046	-0.35583669734671175	2.7910222616439397	-0.17137245743241758	-4.220464504986199	-2.300692380779852	-1.0037598026211343	3.7077183102853537	5.910668671947554	2300.0	2.893003743265515	0.3325860844816499	0.24321256761815452	0.17370589534280104	0.2504954525573924	0.34744413364120075	8.386153215813613E-4	9.188002624122187E-4	0.0019262570699099405	7.4141819562608E-4	0.9195105377334826	0.025838884156452795	0.0019262570699099385	0.27787430636225346	1.096286156962931	0.6930807671881903	1.0164882620430713	0.10580808562669006	0.35919877874819955	1.0410177099260582	1.6346652463798734	1.9300121813126463	0.148422252599852	0.534586033202132	0.12720899084128662	1.0816008981054652	1.0916923644036027	0.014216021177393292	0.926932380315608	1.257873593983178	1.0156942735692527	0.19380551444421928	0.6121412726182558	0.8611362099575277	1.008856071985603	0.33689785048795307	2.118692338878584	1.9410030773460794	0.6388713662201233	0.0998359484703219	1.8608596898363057	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	-113332.80392730118	-11269.5350994549	0.0	-498.61776642555316	-6839.006534648
9250000	-132058.00957555455	-18248.19824256535	-113809.8113329892	2200.003892196402	-188.00389219640192	26914.99583250738	0.3173030931752881	9.488907996312514	6.050825442010283	5.135620110745128	2.1574021734872124	3.3284748829492066	5.794157462501137	7.456168807919793	7.208997502581704	5.757855159357887	5.468618324584956	3.6943800962679267	2.4537486046748263	0.5232161866162356	1.8933848081003597	4.63072984946698	3.0451519849396114	2.7178048909996706	2.8968105357363076	2.8315982661161154	2.5429740674855257	4.551221388916985	2.796560513261901	2.412405199576636	2.0803032867740376	2.983837249344098	1.8915556109318348	3.886904936761525	3.6731914097896956	2.680835061981192	0.9968681541042191	0.7194343225082532	1.2401960603107334	0.7426244996911027	2.190676972745284	3.1613214007598174	2.734805907823892	1.751759658554695	3.4030846952928653	1.3217472498474512	-0.5129291661360522	-1.469497596147311	-0.5675601272349986	0.2185597518687138	-5.1949046347361545	-7.147147825421724	-5.017582856732846	-4.547794429909363	0.6479958664092309	-0.9951459047871852	-2.8534782523903357	2300.0	2.8820381584955497	0.33243713963890986	0.25398292901696834	0.17797196455204656	0.23560796679207302	0.35216339601895563	8.203469369459183E-4	8.296796194128453E-4	0.001787181747724851	7.482940983788618E-4	0.8658781221476822	-0.007399118746595959	0.0017871817477248496	5.0304996803393385	0.9084565899514108	0.9708717953275867	0.09661901862464481	2.342102484125154	0.5772048695807456	0.8728611986980465	0.24230512583784694	0.9204728913566818	2.6647890278435717	0.30102759852403155	0.5661010020324245	0.010840550352374995	1.0899490044514275	0.5030731271440071	0.08138540305879699	1.0030239834086532	1.305181254670668	0.1654737756662513	0.6367400545020834	2.043032050116105	2.0578179990883934	0.11504135698990721	0.097681569686235	1.6306409838738463	0.022590877730157163	0.37995951556548074	1.8149208695654848	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	13.0	-113304.8236492526	-11269.5350994549	0.0	-504.9876837365877	-6881.238912363934
9500000	-132098.87957689312	-18224.264403834823	-113874.6151730583	2200.1658091270806	-188.1658091270806	27157.691496514126	0.6850627451622281	9.513707487915225	6.09558971678672	4.521400175982644	3.2933101855360207	4.2114953716728385	4.152792368026389	3.7972624693318004	3.609648126989101	4.264685432858253	4.275129918015038	3.096077020362773	1.8407316778438985	0.8711998802086209	2.634927898487287	2.0550801560755705	0.8596222000171382	0.7584304849394505	0.35336390545306295	3.0428378341372455	3.2693239205781097	1.7717340931566066	3.868665077118661	3.907945325840065	5.304868343313994	5.411410584250153	5.618974521078648	4.7692792034999485	5.475655024414773	6.909731401653196	8.704523875275324	7.712515671877877	9.066099647239776	6.244536435189539	5.816832444365166	5.017815095596188	3.780960945797304	4.057515480382269	2.937638156702482	2.745455205731917	1.4291192313287278	0.6177730285702411	1.4116408566515122	4.3717598228338295	3.519410324839179	2.253647905429443	1.9462642492492925	0.40357023422474325	0.5126600332932446	1.5262666393327076	0.6236192030912053	2300.0	2.960316216497675	0.33281574791410035	0.25159059685975826	0.17797406803445537	0.23761958719168355	0.3354269764526784	7.958037235252767E-4	8.295552997375263E-4	0.0020152592073827496	7.049489700653642E-4	0.9093697009756874	0.054460747956970056	0.0020152592073827444	1.6271711045728912	0.5773649262389988	0.40066830064369496	0.2600144621220165	0.7677907688079737	0.02512704429617179	1.201312440708931	2.8931627647846403	1.1419905496315517	1.092690718346628	0.33878153073583095	0.3974890432124145	0.10514825979765899	0.9376009205906747	0.38934188646527357	0.9398249991120595	0.7235729718173527	0.6663241351045224	1.6834563150747344	0.0552726081701228	0.9416736745385005	1.938815167326809	0.6247181448865529	1.091273554235412	2.7571538615661613	0.45753569495458307	0.0769402727516758	1.113744253984243	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	11.0	-113360.35732328944	-11269.5350994549	0.0	-514.2578497688494	-6857.703944775171
9750000	-132091.85232841253	-18263.09665793873	-113828.75567047381	2200.048832589661	-188.04883258966083	26955.245081149507	0.12970072744321107	9.535642057540361	6.123177596326003	4.781679739358559	-0.6531838997727392	1.1893640176818372	4.817979171661039	4.337833696398148	3.3568186136875484	1.91842883252363	3.6273658407526774	-0.6436314366559136	7.8876148342894545	4.731954780142738	1.8688724687664098	-0.07685894209306526	1.833759610469314	2.0113060313056836	2.8312809559875842	2.2359855895356504	2.4843492712866797	-0.1734571443716354	0.4650280691673554	-1.5402223552879137	2.556601932327264	1.91616441610255	1.8876356212911458	-0.6738375485657447	2.1127968888335293	5.878886066769906	8.772908122532682	10.693049478935995	9.347315766639069	8.210332334791342	6.8447614999502	2.262579042006259	4.808216850224448	2.1553091508663997	5.569358245009377	9.183674070553334	4.527415220698693	4.120866773788327	3.139377454594248	-0.8922437624147918	-3.093910498845117	-2.3750737684305023	-3.7731479866222344	-4.090639178158976	-4.165261345588112	-8.20076662081737	-4.84219307290581	2300.0	2.9288938722376	0.33832778422008486	0.2437658771480716	0.1765089417333507	0.24139739689849002	0.33807328508596723	8.516475963131788E-4	8.71566811556922E-4	0.00184662389356893	7.391358385778682E-4	0.8692812210571604	0.022614718122762324	0.0018466238935689358	0.171022160449753	0.8328561719040066	0.4800096100447793	1.7918139308647623	1.4552797309266272	0.03340448579041027	1.068822323399172	3.8113774755928005	2.5594836668349177	0.5461047365331096	0.062017728446887084	1.2434683375263291	0.08264310548176691	1.2927535793346867	1.9799047831332897	0.5298395263962595	0.042405575208049176	1.488720331850487	1.7141791767966859	0.2671688496827312	0.8783437287296194	1.8050030282749674	1.0575894329795956	3.57976486853712	1.9344552584011168	0.03761087113817304	0.2704984466457604	0.18228068688435126	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0	-113322.97603717318	-11269.5350994549	0.0	-505.77963330062823	-6897.59682786093
